========================================================================================================================
Training started at: 2026-04-08 22:04:18
Result directory: results/fl_cifar100/fedavg/pm-dir_a-0.1_nm-uni_nr-0.5_nt-symmetric
Result txt file : results/fl_cifar100/fedavg/pm-dir_a-0.1_nm-uni_nr-0.5_nt-symmetric/fedavg_fl_cifar100_20260408-220418-724618_pid2725703.txt
Result log file : results/fl_cifar100/fedavg/pm-dir_a-0.1_nm-uni_nr-0.5_nt-symmetric/fedavg_fl_cifar100_20260408-220418-724618_pid2725703.log
------------------------------------------------------------------------------------------------------------------------
Model: fedavg
Dataset: fl_cifar100
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 100
Local epoch: 5
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.5
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
========================================================================================================================
[Round 001/100] Phase=standard | Stage=warmup | Acc=1.000 | RoundTime=186.85s | TotalTime=186.86s | Method=fedavg
[Round 037/100] Phase=standard | Stage=warmup | Acc=21.160 | RoundTime=157.49s | TotalTime=5888.97s | Method=fedavg
[Round 038/100] Phase=standard | Stage=warmup | Acc=20.830 | RoundTime=159.98s | TotalTime=6048.97s | Method=fedavg
[Round 039/100] Phase=standard | Stage=warmup | Acc=20.610 | RoundTime=157.16s | TotalTime=6206.14s | Method=fedavg
[Round 040/100] Phase=standard | Stage=warmup | Acc=20.280 | RoundTime=156.40s | TotalTime=6362.55s | Method=fedavg
[Round 041/100] Phase=standard | Stage=warmup | Acc=20.440 | RoundTime=157.47s | TotalTime=6520.03s | Method=fedavg
[Round 042/100] Phase=standard | Stage=warmup | Acc=20.410 | RoundTime=158.12s | TotalTime=6678.16s | Method=fedavg
[Round 043/100] Phase=standard | Stage=warmup | Acc=20.170 | RoundTime=157.58s | TotalTime=6835.75s | Method=fedavg
[Round 044/100] Phase=standard | Stage=warmup | Acc=20.130 | RoundTime=157.67s | TotalTime=6993.43s | Method=fedavg
[Round 045/100] Phase=standard | Stage=warmup | Acc=19.740 | RoundTime=158.58s | TotalTime=7152.02s | Method=fedavg
[Round 046/100] Phase=standard | Stage=warmup | Acc=19.530 | RoundTime=157.68s | TotalTime=7309.71s | Method=fedavg
[Round 047/100] Phase=standard | Stage=warmup | Acc=19.650 | RoundTime=158.78s | TotalTime=7468.50s | Method=fedavg
[Round 048/100] Phase=standard | Stage=warmup | Acc=19.700 | RoundTime=157.10s | TotalTime=7625.61s | Method=fedavg
[Round 049/100] Phase=standard | Stage=warmup | Acc=19.240 | RoundTime=157.33s | TotalTime=7782.95s | Method=fedavg
[Round 050/100] Phase=standard | Stage=warmup | Acc=19.480 | RoundTime=157.63s | TotalTime=7940.59s | Method=fedavg
[Round 051/100] Phase=standard | Stage=warmup | Acc=19.430 | RoundTime=157.45s | TotalTime=8098.05s | Method=fedavg
[Round 052/100] Phase=standard | Stage=warmup | Acc=19.090 | RoundTime=157.59s | TotalTime=8255.66s | Method=fedavg
[Round 053/100] Phase=standard | Stage=warmup | Acc=18.870 | RoundTime=157.64s | TotalTime=8413.31s | Method=fedavg
[Round 054/100] Phase=standard | Stage=warmup | Acc=19.080 | RoundTime=157.97s | TotalTime=8571.29s | Method=fedavg
[Round 055/100] Phase=standard | Stage=warmup | Acc=18.450 | RoundTime=157.21s | TotalTime=8728.51s | Method=fedavg
[Round 056/100] Phase=standard | Stage=warmup | Acc=19.140 | RoundTime=162.37s | TotalTime=8890.89s | Method=fedavg
[Round 057/100] Phase=standard | Stage=warmup | Acc=18.320 | RoundTime=158.52s | TotalTime=9049.42s | Method=fedavg
[Round 058/100] Phase=standard | Stage=warmup | Acc=18.210 | RoundTime=158.31s | TotalTime=9207.74s | Method=fedavg
[Round 059/100] Phase=standard | Stage=warmup | Acc=18.610 | RoundTime=157.07s | TotalTime=9364.82s | Method=fedavg
[Round 060/100] Phase=standard | Stage=warmup | Acc=17.990 | RoundTime=156.54s | TotalTime=9521.37s | Method=fedavg
[Round 061/100] Phase=standard | Stage=warmup | Acc=17.960 | RoundTime=157.96s | TotalTime=9679.34s | Method=fedavg
[Round 062/100] Phase=standard | Stage=warmup | Acc=18.210 | RoundTime=158.04s | TotalTime=9837.39s | Method=fedavg
[Round 063/100] Phase=standard | Stage=warmup | Acc=18.340 | RoundTime=158.66s | TotalTime=9996.06s | Method=fedavg
[Round 064/100] Phase=standard | Stage=warmup | Acc=18.330 | RoundTime=157.53s | TotalTime=10153.60s | Method=fedavg
[Round 065/100] Phase=standard | Stage=warmup | Acc=17.730 | RoundTime=158.52s | TotalTime=10312.14s | Method=fedavg
[Round 066/100] Phase=standard | Stage=warmup | Acc=17.690 | RoundTime=157.71s | TotalTime=10469.87s | Method=fedavg
[Round 067/100] Phase=standard | Stage=warmup | Acc=17.850 | RoundTime=157.82s | TotalTime=10627.70s | Method=fedavg
[Round 068/100] Phase=standard | Stage=warmup | Acc=17.600 | RoundTime=158.16s | TotalTime=10785.87s | Method=fedavg
[Round 069/100] Phase=standard | Stage=warmup | Acc=17.600 | RoundTime=157.66s | TotalTime=10943.53s | Method=fedavg
[Round 070/100] Phase=standard | Stage=warmup | Acc=17.890 | RoundTime=157.74s | TotalTime=11101.28s | Method=fedavg
[Round 071/100] Phase=standard | Stage=warmup | Acc=17.520 | RoundTime=158.16s | TotalTime=11259.45s | Method=fedavg
[Round 072/100] Phase=standard | Stage=warmup | Acc=17.660 | RoundTime=159.67s | TotalTime=11419.14s | Method=fedavg
[Round 073/100] Phase=standard | Stage=warmup | Acc=17.700 | RoundTime=158.88s | TotalTime=11578.02s | Method=fedavg
[Round 074/100] Phase=standard | Stage=warmup | Acc=17.840 | RoundTime=157.58s | TotalTime=11735.61s | Method=fedavg
[Round 075/100] Phase=standard | Stage=warmup | Acc=17.880 | RoundTime=157.33s | TotalTime=11892.95s | Method=fedavg
[Round 076/100] Phase=standard | Stage=warmup | Acc=18.110 | RoundTime=157.49s | TotalTime=12050.44s | Method=fedavg
[Round 077/100] Phase=standard | Stage=warmup | Acc=17.770 | RoundTime=156.99s | TotalTime=12207.44s | Method=fedavg
[Round 078/100] Phase=standard | Stage=warmup | Acc=17.690 | RoundTime=159.62s | TotalTime=12367.06s | Method=fedavg
[Round 079/100] Phase=standard | Stage=warmup | Acc=17.770 | RoundTime=160.32s | TotalTime=12527.39s | Method=fedavg
[Round 080/100] Phase=standard | Stage=warmup | Acc=17.290 | RoundTime=158.44s | TotalTime=12685.84s | Method=fedavg
[Round 081/100] Phase=standard | Stage=warmup | Acc=17.390 | RoundTime=157.61s | TotalTime=12843.46s | Method=fedavg
[Round 082/100] Phase=standard | Stage=warmup | Acc=17.220 | RoundTime=160.42s | TotalTime=13003.88s | Method=fedavg
[Round 083/100] Phase=standard | Stage=warmup | Acc=17.070 | RoundTime=159.11s | TotalTime=13163.00s | Method=fedavg
[Round 084/100] Phase=standard | Stage=warmup | Acc=17.120 | RoundTime=156.71s | TotalTime=13319.72s | Method=fedavg
[Round 085/100] Phase=standard | Stage=warmup | Acc=17.060 | RoundTime=158.21s | TotalTime=13477.95s | Method=fedavg
