========================================================================================================================
Training started at: 2026-04-07 20:59:46
Result directory: results/fl_cifar10/fedavg/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric
Result txt file : results/fl_cifar10/fedavg/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric/fedavg_fl_cifar10_20260407-205946-628932_pid2698154.txt
Result log file : results/fl_cifar10/fedavg/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric/fedavg_fl_cifar10_20260407-205946-628932_pid2698154.log
------------------------------------------------------------------------------------------------------------------------
Model: fedavg
Dataset: fl_cifar10
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 210
Local epoch: 1
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.8
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
========================================================================================================================
[Round 001/210] Phase=standard | Stage=warmup | Acc=10.000 | RoundTime=39.23s | TotalTime=39.24s | Method=fedavg
[Round 012/210] Phase=standard | Stage=warmup | Acc=54.100 | RoundTime=36.74s | TotalTime=442.62s | Method=fedavg
[Round 013/210] Phase=standard | Stage=warmup | Acc=54.660 | RoundTime=36.34s | TotalTime=478.97s | Method=fedavg
[Round 014/210] Phase=standard | Stage=warmup | Acc=56.630 | RoundTime=37.80s | TotalTime=516.78s | Method=fedavg
[Round 015/210] Phase=standard | Stage=warmup | Acc=57.730 | RoundTime=36.32s | TotalTime=553.11s | Method=fedavg
[Round 016/210] Phase=standard | Stage=warmup | Acc=59.530 | RoundTime=36.30s | TotalTime=589.42s | Method=fedavg
[Round 017/210] Phase=standard | Stage=warmup | Acc=58.740 | RoundTime=36.40s | TotalTime=625.83s | Method=fedavg
[Round 018/210] Phase=standard | Stage=warmup | Acc=60.800 | RoundTime=36.78s | TotalTime=662.62s | Method=fedavg
[Round 019/210] Phase=standard | Stage=warmup | Acc=62.010 | RoundTime=36.44s | TotalTime=699.07s | Method=fedavg
[Round 020/210] Phase=standard | Stage=warmup | Acc=61.770 | RoundTime=36.49s | TotalTime=735.58s | Method=fedavg
[Round 021/210] Phase=standard | Stage=warmup | Acc=62.970 | RoundTime=36.66s | TotalTime=772.25s | Method=fedavg
[Round 022/210] Phase=standard | Stage=warmup | Acc=63.370 | RoundTime=36.65s | TotalTime=808.91s | Method=fedavg
[Round 023/210] Phase=standard | Stage=warmup | Acc=63.950 | RoundTime=37.56s | TotalTime=846.48s | Method=fedavg
[Round 024/210] Phase=standard | Stage=warmup | Acc=64.650 | RoundTime=36.85s | TotalTime=883.34s | Method=fedavg
[Round 025/210] Phase=standard | Stage=warmup | Acc=65.930 | RoundTime=31.64s | TotalTime=914.99s | Method=fedavg
[Round 026/210] Phase=standard | Stage=warmup | Acc=66.720 | RoundTime=26.78s | TotalTime=941.78s | Method=fedavg
[Round 027/210] Phase=standard | Stage=warmup | Acc=67.920 | RoundTime=26.62s | TotalTime=968.41s | Method=fedavg
[Round 028/210] Phase=standard | Stage=warmup | Acc=68.530 | RoundTime=30.99s | TotalTime=999.41s | Method=fedavg
[Round 029/210] Phase=standard | Stage=warmup | Acc=68.200 | RoundTime=37.88s | TotalTime=1037.30s | Method=fedavg
[Round 030/210] Phase=standard | Stage=warmup | Acc=69.820 | RoundTime=36.50s | TotalTime=1073.81s | Method=fedavg
[Round 031/210] Phase=standard | Stage=warmup | Acc=68.690 | RoundTime=35.29s | TotalTime=1109.11s | Method=fedavg
[Round 032/210] Phase=standard | Stage=warmup | Acc=70.220 | RoundTime=36.46s | TotalTime=1145.58s | Method=fedavg
[Round 033/210] Phase=standard | Stage=warmup | Acc=70.870 | RoundTime=36.74s | TotalTime=1182.33s | Method=fedavg
[Round 034/210] Phase=standard | Stage=warmup | Acc=71.040 | RoundTime=37.09s | TotalTime=1219.44s | Method=fedavg
[Round 035/210] Phase=standard | Stage=warmup | Acc=71.260 | RoundTime=36.49s | TotalTime=1255.94s | Method=fedavg
[Round 036/210] Phase=standard | Stage=warmup | Acc=71.970 | RoundTime=36.76s | TotalTime=1292.72s | Method=fedavg
[Round 037/210] Phase=standard | Stage=warmup | Acc=71.830 | RoundTime=37.82s | TotalTime=1330.55s | Method=fedavg
[Round 038/210] Phase=standard | Stage=warmup | Acc=72.180 | RoundTime=37.07s | TotalTime=1367.63s | Method=fedavg
[Round 039/210] Phase=standard | Stage=warmup | Acc=72.570 | RoundTime=36.40s | TotalTime=1404.04s | Method=fedavg
[Round 040/210] Phase=standard | Stage=warmup | Acc=72.440 | RoundTime=32.48s | TotalTime=1436.53s | Method=fedavg
[Round 041/210] Phase=standard | Stage=warmup | Acc=73.560 | RoundTime=26.98s | TotalTime=1463.52s | Method=fedavg
[Round 042/210] Phase=standard | Stage=warmup | Acc=73.900 | RoundTime=27.29s | TotalTime=1490.81s | Method=fedavg
[Round 043/210] Phase=standard | Stage=warmup | Acc=73.910 | RoundTime=26.67s | TotalTime=1517.49s | Method=fedavg
[Round 044/210] Phase=standard | Stage=warmup | Acc=73.820 | RoundTime=26.63s | TotalTime=1544.13s | Method=fedavg
[Round 045/210] Phase=standard | Stage=warmup | Acc=74.340 | RoundTime=26.88s | TotalTime=1571.01s | Method=fedavg
[Round 046/210] Phase=standard | Stage=warmup | Acc=75.350 | RoundTime=26.53s | TotalTime=1597.55s | Method=fedavg
[Round 047/210] Phase=standard | Stage=warmup | Acc=75.240 | RoundTime=27.13s | TotalTime=1624.69s | Method=fedavg
[Round 048/210] Phase=standard | Stage=warmup | Acc=75.600 | RoundTime=26.90s | TotalTime=1651.59s | Method=fedavg
[Round 049/210] Phase=standard | Stage=warmup | Acc=74.930 | RoundTime=26.27s | TotalTime=1677.87s | Method=fedavg
[Round 050/210] Phase=standard | Stage=warmup | Acc=76.690 | RoundTime=26.38s | TotalTime=1704.25s | Method=fedavg
[Round 051/210] Phase=standard | Stage=warmup | Acc=76.460 | RoundTime=26.49s | TotalTime=1730.75s | Method=fedavg
[Round 052/210] Phase=standard | Stage=warmup | Acc=75.910 | RoundTime=26.49s | TotalTime=1757.26s | Method=fedavg
[Round 053/210] Phase=standard | Stage=warmup | Acc=76.770 | RoundTime=27.35s | TotalTime=1784.62s | Method=fedavg
[Round 054/210] Phase=standard | Stage=warmup | Acc=76.880 | RoundTime=27.75s | TotalTime=1812.38s | Method=fedavg
[Round 055/210] Phase=standard | Stage=warmup | Acc=76.740 | RoundTime=27.35s | TotalTime=1839.74s | Method=fedavg
[Round 056/210] Phase=standard | Stage=warmup | Acc=77.440 | RoundTime=27.18s | TotalTime=1866.92s | Method=fedavg
[Round 057/210] Phase=standard | Stage=warmup | Acc=77.600 | RoundTime=27.12s | TotalTime=1894.06s | Method=fedavg
[Round 058/210] Phase=standard | Stage=warmup | Acc=78.010 | RoundTime=26.98s | TotalTime=1921.05s | Method=fedavg
[Round 059/210] Phase=standard | Stage=warmup | Acc=77.930 | RoundTime=26.60s | TotalTime=1947.65s | Method=fedavg
[Round 060/210] Phase=standard | Stage=warmup | Acc=78.500 | RoundTime=26.52s | TotalTime=1974.18s | Method=fedavg
[Round 061/210] Phase=standard | Stage=warmup | Acc=77.790 | RoundTime=27.60s | TotalTime=2001.79s | Method=fedavg
[Round 062/210] Phase=standard | Stage=warmup | Acc=78.590 | RoundTime=27.16s | TotalTime=2028.96s | Method=fedavg
[Round 063/210] Phase=standard | Stage=warmup | Acc=78.020 | RoundTime=26.72s | TotalTime=2055.69s | Method=fedavg
[Round 064/210] Phase=standard | Stage=warmup | Acc=77.780 | RoundTime=26.90s | TotalTime=2082.60s | Method=fedavg
[Round 065/210] Phase=standard | Stage=warmup | Acc=78.190 | RoundTime=27.22s | TotalTime=2109.83s | Method=fedavg
[Round 066/210] Phase=standard | Stage=warmup | Acc=78.140 | RoundTime=26.50s | TotalTime=2136.33s | Method=fedavg
[Round 067/210] Phase=standard | Stage=warmup | Acc=79.100 | RoundTime=27.56s | TotalTime=2163.90s | Method=fedavg
[Round 068/210] Phase=standard | Stage=warmup | Acc=79.070 | RoundTime=27.70s | TotalTime=2191.62s | Method=fedavg
[Round 069/210] Phase=standard | Stage=warmup | Acc=78.780 | RoundTime=26.53s | TotalTime=2218.16s | Method=fedavg
[Round 070/210] Phase=standard | Stage=warmup | Acc=78.790 | RoundTime=27.41s | TotalTime=2245.59s | Method=fedavg
[Round 071/210] Phase=standard | Stage=warmup | Acc=79.180 | RoundTime=27.00s | TotalTime=2272.60s | Method=fedavg
[Round 072/210] Phase=standard | Stage=warmup | Acc=79.590 | RoundTime=27.23s | TotalTime=2299.84s | Method=fedavg
[Round 073/210] Phase=standard | Stage=warmup | Acc=80.020 | RoundTime=26.71s | TotalTime=2326.56s | Method=fedavg
[Round 074/210] Phase=standard | Stage=warmup | Acc=80.080 | RoundTime=27.31s | TotalTime=2353.88s | Method=fedavg
[Round 075/210] Phase=standard | Stage=warmup | Acc=79.440 | RoundTime=26.71s | TotalTime=2380.60s | Method=fedavg
[Round 076/210] Phase=standard | Stage=warmup | Acc=79.920 | RoundTime=26.25s | TotalTime=2406.86s | Method=fedavg
[Round 077/210] Phase=standard | Stage=warmup | Acc=79.700 | RoundTime=27.40s | TotalTime=2434.27s | Method=fedavg
[Round 078/210] Phase=standard | Stage=warmup | Acc=79.200 | RoundTime=27.50s | TotalTime=2461.79s | Method=fedavg
[Round 079/210] Phase=standard | Stage=warmup | Acc=79.860 | RoundTime=26.45s | TotalTime=2488.31s | Method=fedavg
[Round 080/210] Phase=standard | Stage=warmup | Acc=80.030 | RoundTime=26.33s | TotalTime=2514.65s | Method=fedavg
[Round 081/210] Phase=standard | Stage=warmup | Acc=79.670 | RoundTime=26.83s | TotalTime=2541.49s | Method=fedavg
[Round 082/210] Phase=standard | Stage=warmup | Acc=79.830 | RoundTime=26.66s | TotalTime=2568.17s | Method=fedavg
[Round 083/210] Phase=standard | Stage=warmup | Acc=80.130 | RoundTime=27.29s | TotalTime=2595.46s | Method=fedavg
[Round 084/210] Phase=standard | Stage=warmup | Acc=80.750 | RoundTime=26.90s | TotalTime=2622.38s | Method=fedavg
[Round 085/210] Phase=standard | Stage=warmup | Acc=80.540 | RoundTime=26.81s | TotalTime=2649.20s | Method=fedavg
[Round 086/210] Phase=standard | Stage=warmup | Acc=80.950 | RoundTime=26.84s | TotalTime=2676.05s | Method=fedavg
[Round 087/210] Phase=standard | Stage=warmup | Acc=80.670 | RoundTime=26.07s | TotalTime=2702.18s | Method=fedavg
[Round 088/210] Phase=standard | Stage=warmup | Acc=81.010 | RoundTime=26.58s | TotalTime=2728.77s | Method=fedavg
[Round 089/210] Phase=standard | Stage=warmup | Acc=80.690 | RoundTime=26.60s | TotalTime=2755.38s | Method=fedavg
[Round 090/210] Phase=standard | Stage=warmup | Acc=80.470 | RoundTime=27.80s | TotalTime=2783.19s | Method=fedavg
[Round 091/210] Phase=standard | Stage=warmup | Acc=81.660 | RoundTime=26.79s | TotalTime=2809.99s | Method=fedavg
[Round 092/210] Phase=standard | Stage=warmup | Acc=81.110 | RoundTime=26.59s | TotalTime=2836.58s | Method=fedavg
[Round 093/210] Phase=standard | Stage=warmup | Acc=80.750 | RoundTime=26.50s | TotalTime=2863.09s | Method=fedavg
[Round 094/210] Phase=standard | Stage=warmup | Acc=81.690 | RoundTime=26.29s | TotalTime=2889.40s | Method=fedavg
[Round 095/210] Phase=standard | Stage=warmup | Acc=81.340 | RoundTime=26.52s | TotalTime=2915.99s | Method=fedavg
[Round 096/210] Phase=standard | Stage=warmup | Acc=81.330 | RoundTime=27.87s | TotalTime=2943.87s | Method=fedavg
[Round 097/210] Phase=standard | Stage=warmup | Acc=81.590 | RoundTime=27.00s | TotalTime=2970.88s | Method=fedavg
[Round 098/210] Phase=standard | Stage=warmup | Acc=81.940 | RoundTime=27.46s | TotalTime=2998.35s | Method=fedavg
[Round 099/210] Phase=standard | Stage=warmup | Acc=82.360 | RoundTime=26.02s | TotalTime=3024.38s | Method=fedavg
[Round 100/210] Phase=standard | Stage=warmup | Acc=81.910 | RoundTime=27.37s | TotalTime=3051.78s | Method=fedavg
[Round 101/210] Phase=standard | Stage=warmup | Acc=81.920 | RoundTime=27.00s | TotalTime=3078.79s | Method=fedavg
[Round 102/210] Phase=standard | Stage=warmup | Acc=81.780 | RoundTime=25.65s | TotalTime=3104.45s | Method=fedavg
[Round 103/210] Phase=standard | Stage=warmup | Acc=82.120 | RoundTime=26.49s | TotalTime=3130.94s | Method=fedavg
[Round 104/210] Phase=standard | Stage=warmup | Acc=82.590 | RoundTime=26.64s | TotalTime=3157.59s | Method=fedavg
[Round 105/210] Phase=standard | Stage=warmup | Acc=82.160 | RoundTime=27.29s | TotalTime=3184.89s | Method=fedavg
[Round 106/210] Phase=standard | Stage=warmup | Acc=82.190 | RoundTime=26.32s | TotalTime=3211.22s | Method=fedavg
[Round 107/210] Phase=standard | Stage=warmup | Acc=82.440 | RoundTime=26.58s | TotalTime=3237.81s | Method=fedavg
[Round 108/210] Phase=standard | Stage=warmup | Acc=82.460 | RoundTime=26.26s | TotalTime=3264.08s | Method=fedavg
[Round 109/210] Phase=standard | Stage=warmup | Acc=82.350 | RoundTime=26.95s | TotalTime=3291.04s | Method=fedavg
[Round 110/210] Phase=standard | Stage=warmup | Acc=82.270 | RoundTime=26.99s | TotalTime=3318.12s | Method=fedavg
[Round 111/210] Phase=standard | Stage=warmup | Acc=82.430 | RoundTime=26.78s | TotalTime=3344.91s | Method=fedavg
[Round 112/210] Phase=standard | Stage=warmup | Acc=82.760 | RoundTime=26.75s | TotalTime=3371.67s | Method=fedavg
[Round 113/210] Phase=standard | Stage=warmup | Acc=81.550 | RoundTime=27.28s | TotalTime=3398.96s | Method=fedavg
[Round 114/210] Phase=standard | Stage=warmup | Acc=82.000 | RoundTime=26.97s | TotalTime=3425.94s | Method=fedavg
[Round 115/210] Phase=standard | Stage=warmup | Acc=82.220 | RoundTime=26.55s | TotalTime=3452.50s | Method=fedavg
[Round 116/210] Phase=standard | Stage=warmup | Acc=82.980 | RoundTime=26.22s | TotalTime=3478.73s | Method=fedavg
[Round 117/210] Phase=standard | Stage=warmup | Acc=82.390 | RoundTime=27.64s | TotalTime=3506.38s | Method=fedavg
[Round 118/210] Phase=standard | Stage=warmup | Acc=82.750 | RoundTime=27.09s | TotalTime=3533.48s | Method=fedavg
[Round 119/210] Phase=standard | Stage=warmup | Acc=82.920 | RoundTime=26.65s | TotalTime=3560.14s | Method=fedavg
[Round 120/210] Phase=standard | Stage=warmup | Acc=83.060 | RoundTime=25.97s | TotalTime=3586.12s | Method=fedavg
[Round 121/210] Phase=standard | Stage=warmup | Acc=83.350 | RoundTime=26.75s | TotalTime=3612.88s | Method=fedavg
[Round 122/210] Phase=standard | Stage=warmup | Acc=82.560 | RoundTime=27.10s | TotalTime=3640.06s | Method=fedavg
[Round 123/210] Phase=standard | Stage=warmup | Acc=83.730 | RoundTime=26.33s | TotalTime=3666.40s | Method=fedavg
[Round 124/210] Phase=standard | Stage=warmup | Acc=83.010 | RoundTime=27.39s | TotalTime=3693.79s | Method=fedavg
[Round 125/210] Phase=standard | Stage=warmup | Acc=83.140 | RoundTime=26.88s | TotalTime=3720.68s | Method=fedavg
[Round 126/210] Phase=standard | Stage=warmup | Acc=83.360 | RoundTime=27.38s | TotalTime=3748.07s | Method=fedavg
[Round 127/210] Phase=standard | Stage=warmup | Acc=82.530 | RoundTime=26.40s | TotalTime=3774.48s | Method=fedavg
[Round 128/210] Phase=standard | Stage=warmup | Acc=83.520 | RoundTime=26.77s | TotalTime=3801.26s | Method=fedavg
[Round 129/210] Phase=standard | Stage=warmup | Acc=83.060 | RoundTime=27.17s | TotalTime=3828.43s | Method=fedavg
[Round 130/210] Phase=standard | Stage=warmup | Acc=83.260 | RoundTime=27.86s | TotalTime=3856.30s | Method=fedavg
[Round 131/210] Phase=standard | Stage=warmup | Acc=83.600 | RoundTime=28.36s | TotalTime=3884.67s | Method=fedavg
[Round 132/210] Phase=standard | Stage=warmup | Acc=82.890 | RoundTime=26.69s | TotalTime=3911.37s | Method=fedavg
[Round 133/210] Phase=standard | Stage=warmup | Acc=83.440 | RoundTime=26.89s | TotalTime=3938.27s | Method=fedavg
[Round 134/210] Phase=standard | Stage=warmup | Acc=83.300 | RoundTime=27.65s | TotalTime=3965.93s | Method=fedavg
[Round 135/210] Phase=standard | Stage=warmup | Acc=82.590 | RoundTime=26.61s | TotalTime=3992.55s | Method=fedavg
[Round 136/210] Phase=standard | Stage=warmup | Acc=83.450 | RoundTime=26.27s | TotalTime=4018.83s | Method=fedavg
[Round 137/210] Phase=standard | Stage=warmup | Acc=83.430 | RoundTime=26.88s | TotalTime=4045.73s | Method=fedavg
[Round 138/210] Phase=standard | Stage=warmup | Acc=83.710 | RoundTime=26.53s | TotalTime=4072.27s | Method=fedavg
[Round 139/210] Phase=standard | Stage=warmup | Acc=83.190 | RoundTime=26.55s | TotalTime=4098.83s | Method=fedavg
[Round 140/210] Phase=standard | Stage=warmup | Acc=83.460 | RoundTime=28.20s | TotalTime=4127.09s | Method=fedavg
[Round 141/210] Phase=standard | Stage=warmup | Acc=83.480 | RoundTime=27.61s | TotalTime=4154.70s | Method=fedavg
[Round 142/210] Phase=standard | Stage=warmup | Acc=82.890 | RoundTime=26.76s | TotalTime=4181.47s | Method=fedavg
[Round 143/210] Phase=standard | Stage=warmup | Acc=83.780 | RoundTime=26.99s | TotalTime=4208.52s | Method=fedavg
[Round 144/210] Phase=standard | Stage=warmup | Acc=83.460 | RoundTime=26.73s | TotalTime=4235.26s | Method=fedavg
[Round 145/210] Phase=standard | Stage=warmup | Acc=83.370 | RoundTime=27.14s | TotalTime=4262.41s | Method=fedavg
[Round 146/210] Phase=standard | Stage=warmup | Acc=83.170 | RoundTime=27.14s | TotalTime=4289.56s | Method=fedavg
[Round 147/210] Phase=standard | Stage=warmup | Acc=83.050 | RoundTime=26.60s | TotalTime=4316.16s | Method=fedavg
[Round 148/210] Phase=standard | Stage=warmup | Acc=83.230 | RoundTime=26.58s | TotalTime=4342.74s | Method=fedavg
[Round 149/210] Phase=standard | Stage=warmup | Acc=83.670 | RoundTime=26.53s | TotalTime=4369.28s | Method=fedavg
[Round 150/210] Phase=standard | Stage=warmup | Acc=83.750 | RoundTime=27.40s | TotalTime=4396.69s | Method=fedavg
[Round 151/210] Phase=standard | Stage=warmup | Acc=83.300 | RoundTime=26.99s | TotalTime=4423.69s | Method=fedavg
[Round 152/210] Phase=standard | Stage=warmup | Acc=83.020 | RoundTime=27.39s | TotalTime=4451.09s | Method=fedavg
[Round 153/210] Phase=standard | Stage=warmup | Acc=83.600 | RoundTime=27.19s | TotalTime=4478.29s | Method=fedavg
[Round 154/210] Phase=standard | Stage=warmup | Acc=83.560 | RoundTime=26.30s | TotalTime=4504.60s | Method=fedavg
[Round 155/210] Phase=standard | Stage=warmup | Acc=83.860 | RoundTime=27.00s | TotalTime=4531.61s | Method=fedavg
[Round 156/210] Phase=standard | Stage=warmup | Acc=83.820 | RoundTime=27.02s | TotalTime=4558.64s | Method=fedavg
[Round 157/210] Phase=standard | Stage=warmup | Acc=83.270 | RoundTime=27.25s | TotalTime=4585.89s | Method=fedavg
[Round 158/210] Phase=standard | Stage=warmup | Acc=83.070 | RoundTime=28.56s | TotalTime=4614.47s | Method=fedavg
[Round 159/210] Phase=standard | Stage=warmup | Acc=83.470 | RoundTime=28.14s | TotalTime=4642.62s | Method=fedavg
[Round 160/210] Phase=standard | Stage=warmup | Acc=83.220 | RoundTime=26.59s | TotalTime=4669.22s | Method=fedavg
[Round 161/210] Phase=standard | Stage=warmup | Acc=83.400 | RoundTime=26.70s | TotalTime=4695.93s | Method=fedavg
[Round 162/210] Phase=standard | Stage=warmup | Acc=82.960 | RoundTime=26.65s | TotalTime=4722.58s | Method=fedavg
[Round 163/210] Phase=standard | Stage=warmup | Acc=83.470 | RoundTime=26.80s | TotalTime=4749.39s | Method=fedavg
[Round 164/210] Phase=standard | Stage=warmup | Acc=83.170 | RoundTime=27.98s | TotalTime=4777.38s | Method=fedavg
[Round 165/210] Phase=standard | Stage=warmup | Acc=83.620 | RoundTime=26.83s | TotalTime=4804.22s | Method=fedavg
[Round 166/210] Phase=standard | Stage=warmup | Acc=83.420 | RoundTime=27.18s | TotalTime=4831.41s | Method=fedavg
[Round 167/210] Phase=standard | Stage=warmup | Acc=83.460 | RoundTime=26.40s | TotalTime=4857.82s | Method=fedavg
[Round 168/210] Phase=standard | Stage=warmup | Acc=83.410 | RoundTime=26.13s | TotalTime=4883.96s | Method=fedavg
[Round 169/210] Phase=standard | Stage=warmup | Acc=83.580 | RoundTime=27.27s | TotalTime=4911.24s | Method=fedavg
[Round 170/210] Phase=standard | Stage=warmup | Acc=83.160 | RoundTime=26.93s | TotalTime=4938.17s | Method=fedavg
[Round 171/210] Phase=standard | Stage=warmup | Acc=83.340 | RoundTime=27.15s | TotalTime=4965.33s | Method=fedavg
[Round 172/210] Phase=standard | Stage=warmup | Acc=83.310 | RoundTime=51.07s | TotalTime=5016.41s | Method=fedavg
[Round 173/210] Phase=standard | Stage=warmup | Acc=83.270 | RoundTime=52.31s | TotalTime=5068.73s | Method=fedavg
[Round 174/210] Phase=standard | Stage=warmup | Acc=82.920 | RoundTime=52.75s | TotalTime=5121.49s | Method=fedavg
[Round 175/210] Phase=standard | Stage=warmup | Acc=83.720 | RoundTime=52.59s | TotalTime=5174.08s | Method=fedavg
[Round 176/210] Phase=standard | Stage=warmup | Acc=83.010 | RoundTime=52.80s | TotalTime=5226.95s | Method=fedavg
[Round 177/210] Phase=standard | Stage=warmup | Acc=83.650 | RoundTime=52.97s | TotalTime=5279.92s | Method=fedavg
[Round 178/210] Phase=standard | Stage=warmup | Acc=83.130 | RoundTime=51.95s | TotalTime=5331.88s | Method=fedavg
[Round 179/210] Phase=standard | Stage=warmup | Acc=83.280 | RoundTime=52.73s | TotalTime=5384.62s | Method=fedavg
[Round 180/210] Phase=standard | Stage=warmup | Acc=83.670 | RoundTime=52.70s | TotalTime=5437.34s | Method=fedavg
[Round 181/210] Phase=standard | Stage=warmup | Acc=83.340 | RoundTime=52.72s | TotalTime=5490.07s | Method=fedavg
[Round 182/210] Phase=standard | Stage=warmup | Acc=83.360 | RoundTime=52.60s | TotalTime=5542.67s | Method=fedavg
[Round 183/210] Phase=standard | Stage=warmup | Acc=82.790 | RoundTime=54.47s | TotalTime=5597.16s | Method=fedavg
[Round 184/210] Phase=standard | Stage=warmup | Acc=83.130 | RoundTime=52.24s | TotalTime=5649.41s | Method=fedavg
[Round 185/210] Phase=standard | Stage=warmup | Acc=82.960 | RoundTime=53.36s | TotalTime=5702.78s | Method=fedavg
[Round 186/210] Phase=standard | Stage=warmup | Acc=83.440 | RoundTime=53.31s | TotalTime=5756.09s | Method=fedavg
[Round 187/210] Phase=standard | Stage=warmup | Acc=83.030 | RoundTime=54.31s | TotalTime=5810.41s | Method=fedavg
[Round 188/210] Phase=standard | Stage=warmup | Acc=83.680 | RoundTime=52.66s | TotalTime=5863.08s | Method=fedavg
[Round 189/210] Phase=standard | Stage=warmup | Acc=82.890 | RoundTime=53.70s | TotalTime=5916.78s | Method=fedavg
[Round 190/210] Phase=standard | Stage=warmup | Acc=82.920 | RoundTime=52.30s | TotalTime=5969.08s | Method=fedavg
[Round 191/210] Phase=standard | Stage=warmup | Acc=83.500 | RoundTime=52.63s | TotalTime=6021.72s | Method=fedavg
[Round 192/210] Phase=standard | Stage=warmup | Acc=83.300 | RoundTime=50.55s | TotalTime=6072.28s | Method=fedavg
[Round 193/210] Phase=standard | Stage=warmup | Acc=83.640 | RoundTime=51.03s | TotalTime=6123.32s | Method=fedavg
[Round 194/210] Phase=standard | Stage=warmup | Acc=83.200 | RoundTime=52.77s | TotalTime=6176.10s | Method=fedavg
[Round 195/210] Phase=standard | Stage=warmup | Acc=82.680 | RoundTime=52.70s | TotalTime=6228.81s | Method=fedavg
[Round 196/210] Phase=standard | Stage=warmup | Acc=83.570 | RoundTime=52.36s | TotalTime=6281.18s | Method=fedavg
[Round 197/210] Phase=standard | Stage=warmup | Acc=83.100 | RoundTime=52.75s | TotalTime=6333.94s | Method=fedavg
[Round 198/210] Phase=standard | Stage=warmup | Acc=82.500 | RoundTime=52.73s | TotalTime=6386.67s | Method=fedavg
[Round 199/210] Phase=standard | Stage=warmup | Acc=82.580 | RoundTime=52.61s | TotalTime=6439.29s | Method=fedavg
[Round 200/210] Phase=standard | Stage=warmup | Acc=82.810 | RoundTime=52.66s | TotalTime=6491.96s | Method=fedavg
[Round 201/210] Phase=standard | Stage=warmup | Acc=82.850 | RoundTime=50.20s | TotalTime=6542.17s | Method=fedavg
[Round 202/210] Phase=standard | Stage=warmup | Acc=83.640 | RoundTime=51.15s | TotalTime=6593.33s | Method=fedavg
[Round 203/210] Phase=standard | Stage=warmup | Acc=82.900 | RoundTime=52.67s | TotalTime=6646.02s | Method=fedavg
[Round 204/210] Phase=standard | Stage=warmup | Acc=82.360 | RoundTime=52.64s | TotalTime=6698.67s | Method=fedavg
[Round 205/210] Phase=standard | Stage=warmup | Acc=83.150 | RoundTime=53.23s | TotalTime=6751.91s | Method=fedavg
[Round 206/210] Phase=standard | Stage=warmup | Acc=82.970 | RoundTime=52.69s | TotalTime=6804.60s | Method=fedavg
[Round 207/210] Phase=standard | Stage=warmup | Acc=82.780 | RoundTime=52.74s | TotalTime=6857.35s | Method=fedavg
