========================================================================================================================
Training started at: 2026-04-08 23:20:10
Result directory: results/fl_cifar10/fedavg/pm-dir_a-0.1_nm-uni_nr-0.3_nt-symmetric
Result txt file : results/fl_cifar10/fedavg/pm-dir_a-0.1_nm-uni_nr-0.3_nt-symmetric/fedavg_fl_cifar10_20260408-232010-572806_pid3111994.txt
Result log file : results/fl_cifar10/fedavg/pm-dir_a-0.1_nm-uni_nr-0.3_nt-symmetric/fedavg_fl_cifar10_20260408-232010-572806_pid3111994.log
------------------------------------------------------------------------------------------------------------------------
Model: fedavg
Dataset: fl_cifar10
Structure: homogeneity
Participants: 50
Online ratio: 1.0
Communication epochs: 100
Local epoch: 5
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
========================================================================================================================
[Round 001/100] Phase=standard | Stage=warmup | Acc=10.000 | RoundTime=75.76s | TotalTime=75.76s | Method=fedavg
[Round 075/100] Phase=standard | Stage=warmup | Acc=51.300 | RoundTime=74.89s | TotalTime=5727.93s | Method=fedavg
[Round 076/100] Phase=standard | Stage=warmup | Acc=50.720 | RoundTime=75.20s | TotalTime=5803.14s | Method=fedavg
[Round 077/100] Phase=standard | Stage=warmup | Acc=51.060 | RoundTime=75.09s | TotalTime=5878.24s | Method=fedavg
[Round 078/100] Phase=standard | Stage=warmup | Acc=50.800 | RoundTime=75.56s | TotalTime=5953.81s | Method=fedavg
[Round 079/100] Phase=standard | Stage=warmup | Acc=50.520 | RoundTime=75.78s | TotalTime=6029.60s | Method=fedavg
[Round 080/100] Phase=standard | Stage=warmup | Acc=50.820 | RoundTime=72.00s | TotalTime=6101.61s | Method=fedavg
[Round 081/100] Phase=standard | Stage=warmup | Acc=50.550 | RoundTime=78.40s | TotalTime=6180.02s | Method=fedavg
[Round 082/100] Phase=standard | Stage=warmup | Acc=50.470 | RoundTime=74.19s | TotalTime=6254.21s | Method=fedavg
[Round 083/100] Phase=standard | Stage=warmup | Acc=50.080 | RoundTime=75.48s | TotalTime=6329.70s | Method=fedavg
[Round 084/100] Phase=standard | Stage=warmup | Acc=50.850 | RoundTime=74.06s | TotalTime=6403.76s | Method=fedavg
[Round 085/100] Phase=standard | Stage=warmup | Acc=50.090 | RoundTime=73.31s | TotalTime=6477.08s | Method=fedavg
[Round 086/100] Phase=standard | Stage=warmup | Acc=50.640 | RoundTime=72.66s | TotalTime=6549.74s | Method=fedavg
[Round 087/100] Phase=standard | Stage=warmup | Acc=49.930 | RoundTime=72.69s | TotalTime=6622.44s | Method=fedavg
[Round 088/100] Phase=standard | Stage=warmup | Acc=50.140 | RoundTime=71.86s | TotalTime=6694.31s | Method=fedavg
[Round 089/100] Phase=standard | Stage=warmup | Acc=49.980 | RoundTime=73.03s | TotalTime=6767.35s | Method=fedavg
[Round 090/100] Phase=standard | Stage=warmup | Acc=50.570 | RoundTime=72.93s | TotalTime=6840.29s | Method=fedavg
[Round 091/100] Phase=standard | Stage=warmup | Acc=50.220 | RoundTime=74.76s | TotalTime=6915.05s | Method=fedavg
[Round 092/100] Phase=standard | Stage=warmup | Acc=50.550 | RoundTime=72.84s | TotalTime=6987.90s | Method=fedavg
[Round 093/100] Phase=standard | Stage=warmup | Acc=50.230 | RoundTime=73.50s | TotalTime=7061.41s | Method=fedavg
[Round 094/100] Phase=standard | Stage=warmup | Acc=50.200 | RoundTime=71.69s | TotalTime=7133.11s | Method=fedavg
[Round 095/100] Phase=standard | Stage=warmup | Acc=49.880 | RoundTime=70.75s | TotalTime=7203.87s | Method=fedavg
[Round 096/100] Phase=standard | Stage=warmup | Acc=49.600 | RoundTime=72.14s | TotalTime=7276.01s | Method=fedavg
[Round 097/100] Phase=standard | Stage=warmup | Acc=49.610 | RoundTime=71.31s | TotalTime=7347.32s | Method=fedavg
[Round 098/100] Phase=standard | Stage=warmup | Acc=49.790 | RoundTime=71.84s | TotalTime=7419.17s | Method=fedavg
[Round 099/100] Phase=standard | Stage=warmup | Acc=49.630 | RoundTime=73.10s | TotalTime=7492.28s | Method=fedavg
[Round 100/100] Phase=standard | Stage=warmup | Acc=49.170 | RoundTime=70.94s | TotalTime=7563.23s | Method=fedavg
========================================================================================================================
Training finished at: 2026-04-09 01:26:13
Total elapsed time: 7563.23s
Final Acc: 49.170
Best Acc : 55.720
========================================================================================================================
