epoch	phase	stage	acc	stage_pure	clean_precision	clean_recall	noisy_precision	noisy_recall	keep_ratio	avg_teacher_similarity	round_time_sec	total_time_sec
0	warmup	warmup	10.0	None	None	None	None	None	None	None	257.5184	257.5197
1	warmup	warmup	13.75	None	None	None	None	None	None	None	253.2777	510.7998
2	warmup	warmup	22.08	None	None	None	None	None	None	None	253.0013	763.8028
3	warmup	warmup	27.36	None	None	None	None	None	None	None	253.8808	1017.6854
4	warmup	warmup	32.01	None	None	None	None	None	None	None	254.0649	1271.7522
5	warmup	warmup	34.39	None	None	None	None	None	None	None	254.3714	1526.1257
6	warmup	warmup	33.01	None	None	None	None	None	None	None	254.2781	1780.4057
7	warmup	warmup	36.1	None	None	None	None	None	None	None	252.6327	2033.0399
8	warmup	warmup	36.25	None	None	None	None	None	None	None	253.7011	2286.7435
9	warmup	warmup	35.97	None	None	None	None	None	None	None	253.4408	2540.1863
10	warmup	warmup	36.73	None	None	None	None	None	None	None	253.8296	2794.0187
11	warmup	warmup	35.98	None	None	None	None	None	None	None	256.1360	3050.1566
12	warmup	warmup	36.64	None	None	None	None	None	None	None	253.4589	3303.6208
13	warmup	warmup	36.78	None	None	None	None	None	None	None	254.3792	3558.0018
14	warmup	warmup	36.3	None	None	None	None	None	None	None	254.7155	3812.7192
15	warmup	warmup	36.9	None	None	None	None	None	None	None	255.1693	4067.8904
16	warmup	warmup	36.64	None	None	None	None	None	None	None	255.8227	4323.7167
17	warmup	warmup	39.8	None	None	None	None	None	None	None	254.6399	4578.3952
18	warmup	warmup	37.75	None	None	None	None	None	None	None	255.4368	4833.8341
19	warmup	warmup	38.32	None	None	None	None	None	None	None	311.0810	5144.9173
20	stage_1	0	36.43	47.24	47.24	66.136	43.56	26.136	70.0	0.962	195.3515	5340.2719
21	stage_1	0	37.11	47.24	47.24	66.136	43.56	26.136	70.0	0.962	193.8564	5534.1306
22	stage_1	0	36.55	47.24	47.24	66.136	43.56	26.136	70.0	0.962	193.8771	5728.0140
23	stage_1	0	35.62	47.24	47.24	66.136	43.56	26.136	70.0	0.962	193.9350	5921.9507
24	stage_1	0	36.14	47.24	47.24	66.136	43.56	26.136	70.0	0.962	195.1800	6117.1330
25	stage_1	0	35.09	47.24	47.24	66.136	43.56	26.136	70.0	0.962	194.3691	6311.5046
26	stage_1	0	35.6	47.24	47.24	66.136	43.56	26.136	70.0	0.962	193.6782	6505.1848
27	stage_1	0	34.07	47.24	47.24	66.136	43.56	26.136	70.0	0.962	193.8502	6699.0373
28	stage_1	0	36.17	47.24	47.24	66.136	43.56	26.136	70.0	0.962	193.0130	6892.0584
29	stage_1	0	36.16	47.24	47.24	66.136	43.56	26.136	70.0	0.962	194.1985	7086.2589
30	stage_1	0	35.86	47.24	47.24	66.136	43.56	26.136	70.0	0.962	193.5594	7279.8204
31	stage_1	0	34.71	47.24	47.24	66.136	43.56	26.136	70.0	0.962	193.9545	7473.7771
32	stage_1	0	36.09	47.24	47.24	66.136	43.56	26.136	70.0	0.962	194.2175	7667.9977
33	stage_1	0	36.01	47.24	47.24	66.136	43.56	26.136	70.0	0.962	194.8824	7862.8823
34	stage_1	0	35.77	47.24	47.24	66.136	43.56	26.136	70.0	0.962	194.5328	8057.4172
35	stage_1	0	35.64	47.24	47.24	66.136	43.56	26.136	70.0	0.962	194.6180	8252.0391
36	stage_1	0	36.21	47.24	47.24	66.136	43.56	26.136	70.0	0.962	194.1277	8446.1692
37	stage_1	0	34.55	47.24	47.24	66.136	43.56	26.136	70.0	0.962	194.4926	8640.6657
