====================================================================================================
Training started at: 2026-03-30 08:04:19
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.5
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.5/fedcda_fl_cifar10_20260330-080419-375894_pid561787.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.5/fedcda_fl_cifar10_20260330-080419-375894_pid561787.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.5
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=23.75s | TotalTime=23.75s | Method=fedcda
[Round 002/100] Acc=10.000 | RoundTime=23.42s | TotalTime=47.17s | Method=fedcda
[Round 003/100] Acc=17.920 | RoundTime=23.94s | TotalTime=71.11s | Method=fedcda
[Round 004/100] Acc=13.520 | RoundTime=23.84s | TotalTime=94.95s | Method=fedcda
[Round 005/100] Acc=20.420 | RoundTime=23.58s | TotalTime=118.53s | Method=fedcda
[Round 006/100] Acc=13.580 | RoundTime=24.26s | TotalTime=142.79s | Method=fedcda
[Round 007/100] Acc=26.470 | RoundTime=24.06s | TotalTime=166.85s | Method=fedcda
[Round 008/100] Acc=16.990 | RoundTime=24.58s | TotalTime=191.43s | Method=fedcda
[Round 009/100] Acc=21.230 | RoundTime=24.80s | TotalTime=216.23s | Method=fedcda
[Round 010/100] Acc=17.490 | RoundTime=26.65s | TotalTime=242.88s | Method=fedcda
[Round 011/100] Acc=23.170 | RoundTime=24.76s | TotalTime=267.65s | Method=fedcda
[Round 012/100] Acc=21.560 | RoundTime=23.96s | TotalTime=291.61s | Method=fedcda
[Round 013/100] Acc=20.750 | RoundTime=20.57s | TotalTime=312.17s | Method=fedcda
[Round 014/100] Acc=23.690 | RoundTime=20.86s | TotalTime=333.04s | Method=fedcda
[Round 015/100] Acc=17.540 | RoundTime=20.80s | TotalTime=353.84s | Method=fedcda
[Round 016/100] Acc=26.800 | RoundTime=20.78s | TotalTime=374.62s | Method=fedcda
[Round 017/100] Acc=15.370 | RoundTime=20.88s | TotalTime=395.50s | Method=fedcda
[Round 018/100] Acc=22.800 | RoundTime=20.75s | TotalTime=416.25s | Method=fedcda
[Round 019/100] Acc=18.710 | RoundTime=20.83s | TotalTime=437.08s | Method=fedcda
[Round 020/100] Acc=20.520 | RoundTime=20.96s | TotalTime=458.04s | Method=fedcda
[Round 021/100] Acc=16.320 | RoundTime=20.90s | TotalTime=478.94s | Method=fedcda
[Round 022/100] Acc=16.090 | RoundTime=21.07s | TotalTime=500.01s | Method=fedcda
[Round 023/100] Acc=17.150 | RoundTime=23.00s | TotalTime=523.01s | Method=fedcda
[Round 024/100] Acc=27.920 | RoundTime=20.89s | TotalTime=543.90s | Method=fedcda
[Round 025/100] Acc=25.100 | RoundTime=20.86s | TotalTime=564.75s | Method=fedcda
[Round 026/100] Acc=22.550 | RoundTime=20.94s | TotalTime=585.69s | Method=fedcda
[Round 027/100] Acc=19.530 | RoundTime=20.83s | TotalTime=606.52s | Method=fedcda
[Round 028/100] Acc=20.490 | RoundTime=21.15s | TotalTime=627.67s | Method=fedcda
[Round 029/100] Acc=28.200 | RoundTime=21.18s | TotalTime=648.85s | Method=fedcda
[Round 030/100] Acc=24.800 | RoundTime=21.18s | TotalTime=670.03s | Method=fedcda
[Round 031/100] Acc=25.810 | RoundTime=20.81s | TotalTime=690.84s | Method=fedcda
[Round 032/100] Acc=22.410 | RoundTime=21.12s | TotalTime=711.97s | Method=fedcda
[Round 033/100] Acc=20.820 | RoundTime=21.30s | TotalTime=733.26s | Method=fedcda
[Round 034/100] Acc=20.010 | RoundTime=21.27s | TotalTime=754.54s | Method=fedcda
[Round 035/100] Acc=25.090 | RoundTime=21.55s | TotalTime=776.09s | Method=fedcda
[Round 036/100] Acc=29.160 | RoundTime=23.61s | TotalTime=799.70s | Method=fedcda
[Round 037/100] Acc=22.680 | RoundTime=21.41s | TotalTime=821.11s | Method=fedcda
[Round 038/100] Acc=21.170 | RoundTime=21.73s | TotalTime=842.84s | Method=fedcda
[Round 039/100] Acc=25.700 | RoundTime=21.86s | TotalTime=864.71s | Method=fedcda
[Round 040/100] Acc=18.830 | RoundTime=21.54s | TotalTime=886.24s | Method=fedcda
[Round 041/100] Acc=15.260 | RoundTime=21.41s | TotalTime=907.65s | Method=fedcda
[Round 042/100] Acc=27.360 | RoundTime=21.64s | TotalTime=929.29s | Method=fedcda
[Round 043/100] Acc=30.100 | RoundTime=21.81s | TotalTime=951.10s | Method=fedcda
[Round 044/100] Acc=17.020 | RoundTime=21.49s | TotalTime=972.60s | Method=fedcda
[Round 045/100] Acc=26.640 | RoundTime=21.37s | TotalTime=993.96s | Method=fedcda
[Round 046/100] Acc=26.500 | RoundTime=21.86s | TotalTime=1015.82s | Method=fedcda
[Round 047/100] Acc=25.540 | RoundTime=21.52s | TotalTime=1037.35s | Method=fedcda
[Round 048/100] Acc=13.420 | RoundTime=21.59s | TotalTime=1058.94s | Method=fedcda
[Round 049/100] Acc=25.480 | RoundTime=21.52s | TotalTime=1080.46s | Method=fedcda
[Round 050/100] Acc=22.570 | RoundTime=23.70s | TotalTime=1104.16s | Method=fedcda
[Round 051/100] Acc=23.190 | RoundTime=31.36s | TotalTime=1135.52s | Method=fedcda
[Round 052/100] Acc=24.700 | RoundTime=33.27s | TotalTime=1168.80s | Method=fedcda
[Round 053/100] Acc=25.140 | RoundTime=33.91s | TotalTime=1202.70s | Method=fedcda
[Round 054/100] Acc=25.430 | RoundTime=33.06s | TotalTime=1235.77s | Method=fedcda
[Round 055/100] Acc=24.700 | RoundTime=33.22s | TotalTime=1268.99s | Method=fedcda
[Round 056/100] Acc=24.680 | RoundTime=32.80s | TotalTime=1301.79s | Method=fedcda
[Round 057/100] Acc=24.420 | RoundTime=32.58s | TotalTime=1334.37s | Method=fedcda
[Round 058/100] Acc=24.250 | RoundTime=33.43s | TotalTime=1367.80s | Method=fedcda
[Round 059/100] Acc=24.890 | RoundTime=32.83s | TotalTime=1400.64s | Method=fedcda
[Round 060/100] Acc=25.600 | RoundTime=33.30s | TotalTime=1433.93s | Method=fedcda
[Round 061/100] Acc=25.560 | RoundTime=33.38s | TotalTime=1467.31s | Method=fedcda
[Round 062/100] Acc=25.700 | RoundTime=35.83s | TotalTime=1503.15s | Method=fedcda
[Round 063/100] Acc=25.300 | RoundTime=33.14s | TotalTime=1536.29s | Method=fedcda
[Round 064/100] Acc=24.800 | RoundTime=32.98s | TotalTime=1569.27s | Method=fedcda
[Round 065/100] Acc=25.070 | RoundTime=32.81s | TotalTime=1602.08s | Method=fedcda
[Round 066/100] Acc=25.250 | RoundTime=32.14s | TotalTime=1634.22s | Method=fedcda
[Round 067/100] Acc=25.440 | RoundTime=33.09s | TotalTime=1667.31s | Method=fedcda
[Round 068/100] Acc=25.710 | RoundTime=33.01s | TotalTime=1700.32s | Method=fedcda
[Round 069/100] Acc=25.650 | RoundTime=33.58s | TotalTime=1733.90s | Method=fedcda
[Round 070/100] Acc=25.550 | RoundTime=34.50s | TotalTime=1768.40s | Method=fedcda
[Round 071/100] Acc=25.560 | RoundTime=36.29s | TotalTime=1804.70s | Method=fedcda
[Round 072/100] Acc=25.750 | RoundTime=33.99s | TotalTime=1838.69s | Method=fedcda
[Round 073/100] Acc=26.010 | RoundTime=33.92s | TotalTime=1872.61s | Method=fedcda
[Round 074/100] Acc=26.240 | RoundTime=34.11s | TotalTime=1906.72s | Method=fedcda
[Round 075/100] Acc=26.280 | RoundTime=33.50s | TotalTime=1940.22s | Method=fedcda
[Round 076/100] Acc=26.490 | RoundTime=33.48s | TotalTime=1973.71s | Method=fedcda
[Round 077/100] Acc=26.760 | RoundTime=33.65s | TotalTime=2007.36s | Method=fedcda
[Round 078/100] Acc=26.630 | RoundTime=33.04s | TotalTime=2040.40s | Method=fedcda
[Round 079/100] Acc=26.430 | RoundTime=33.36s | TotalTime=2073.76s | Method=fedcda
[Round 080/100] Acc=26.500 | RoundTime=33.54s | TotalTime=2107.30s | Method=fedcda
[Round 081/100] Acc=26.640 | RoundTime=33.25s | TotalTime=2140.55s | Method=fedcda
[Round 082/100] Acc=26.690 | RoundTime=33.29s | TotalTime=2173.83s | Method=fedcda
