====================================================================================================
Training started at: 2026-03-30 04:05:55
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.2_nt-symmetric_st-least_sim_dr-0.25
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.2_nt-symmetric_st-least_sim_dr-0.25/fedcda_fl_cifar10_20260330-040555-499499_pid2771729.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.2_nt-symmetric_st-least_sim_dr-0.25/fedcda_fl_cifar10_20260330-040555-499499_pid2771729.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.2
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.25
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=24.17s | TotalTime=24.17s | Method=fedcda
[Round 002/100] Acc=10.100 | RoundTime=24.21s | TotalTime=48.38s | Method=fedcda
[Round 003/100] Acc=10.160 | RoundTime=24.62s | TotalTime=73.00s | Method=fedcda
[Round 004/100] Acc=20.640 | RoundTime=24.02s | TotalTime=97.02s | Method=fedcda
[Round 005/100] Acc=19.580 | RoundTime=24.49s | TotalTime=121.52s | Method=fedcda
[Round 006/100] Acc=25.240 | RoundTime=24.13s | TotalTime=145.65s | Method=fedcda
[Round 007/100] Acc=15.860 | RoundTime=24.25s | TotalTime=169.89s | Method=fedcda
[Round 008/100] Acc=20.880 | RoundTime=24.47s | TotalTime=194.36s | Method=fedcda
[Round 009/100] Acc=23.330 | RoundTime=25.39s | TotalTime=219.75s | Method=fedcda
[Round 010/100] Acc=19.970 | RoundTime=27.54s | TotalTime=247.29s | Method=fedcda
[Round 011/100] Acc=21.930 | RoundTime=24.38s | TotalTime=271.67s | Method=fedcda
[Round 012/100] Acc=28.670 | RoundTime=24.73s | TotalTime=296.41s | Method=fedcda
[Round 013/100] Acc=21.410 | RoundTime=21.98s | TotalTime=318.39s | Method=fedcda
[Round 014/100] Acc=25.890 | RoundTime=21.27s | TotalTime=339.65s | Method=fedcda
[Round 015/100] Acc=24.860 | RoundTime=21.67s | TotalTime=361.32s | Method=fedcda
[Round 016/100] Acc=34.110 | RoundTime=21.90s | TotalTime=383.22s | Method=fedcda
[Round 017/100] Acc=25.670 | RoundTime=21.87s | TotalTime=405.09s | Method=fedcda
[Round 018/100] Acc=21.770 | RoundTime=22.49s | TotalTime=427.58s | Method=fedcda
[Round 019/100] Acc=23.840 | RoundTime=21.94s | TotalTime=449.52s | Method=fedcda
[Round 020/100] Acc=23.820 | RoundTime=21.72s | TotalTime=471.24s | Method=fedcda
[Round 021/100] Acc=26.590 | RoundTime=21.73s | TotalTime=492.96s | Method=fedcda
[Round 022/100] Acc=28.120 | RoundTime=21.43s | TotalTime=514.39s | Method=fedcda
[Round 023/100] Acc=18.860 | RoundTime=23.05s | TotalTime=537.45s | Method=fedcda
[Round 024/100] Acc=19.800 | RoundTime=21.62s | TotalTime=559.06s | Method=fedcda
[Round 025/100] Acc=32.440 | RoundTime=21.91s | TotalTime=580.97s | Method=fedcda
[Round 026/100] Acc=26.410 | RoundTime=21.90s | TotalTime=602.87s | Method=fedcda
[Round 027/100] Acc=18.530 | RoundTime=22.19s | TotalTime=625.06s | Method=fedcda
[Round 028/100] Acc=21.730 | RoundTime=21.72s | TotalTime=646.78s | Method=fedcda
[Round 029/100] Acc=20.700 | RoundTime=21.85s | TotalTime=668.63s | Method=fedcda
[Round 030/100] Acc=17.730 | RoundTime=21.86s | TotalTime=690.48s | Method=fedcda
[Round 031/100] Acc=26.510 | RoundTime=21.67s | TotalTime=712.16s | Method=fedcda
[Round 032/100] Acc=25.420 | RoundTime=21.66s | TotalTime=733.81s | Method=fedcda
[Round 033/100] Acc=29.250 | RoundTime=21.99s | TotalTime=755.80s | Method=fedcda
[Round 034/100] Acc=24.090 | RoundTime=21.33s | TotalTime=777.13s | Method=fedcda
[Round 035/100] Acc=27.420 | RoundTime=20.95s | TotalTime=798.08s | Method=fedcda
[Round 036/100] Acc=27.880 | RoundTime=24.19s | TotalTime=822.27s | Method=fedcda
[Round 037/100] Acc=15.980 | RoundTime=21.42s | TotalTime=843.70s | Method=fedcda
[Round 038/100] Acc=27.320 | RoundTime=21.17s | TotalTime=864.87s | Method=fedcda
[Round 039/100] Acc=36.200 | RoundTime=21.39s | TotalTime=886.26s | Method=fedcda
[Round 040/100] Acc=23.900 | RoundTime=21.70s | TotalTime=907.96s | Method=fedcda
[Round 041/100] Acc=32.930 | RoundTime=21.15s | TotalTime=929.11s | Method=fedcda
[Round 042/100] Acc=33.780 | RoundTime=21.67s | TotalTime=950.77s | Method=fedcda
[Round 043/100] Acc=29.630 | RoundTime=21.59s | TotalTime=972.37s | Method=fedcda
[Round 044/100] Acc=30.560 | RoundTime=21.46s | TotalTime=993.82s | Method=fedcda
[Round 045/100] Acc=26.080 | RoundTime=22.02s | TotalTime=1015.85s | Method=fedcda
[Round 046/100] Acc=28.690 | RoundTime=21.43s | TotalTime=1037.28s | Method=fedcda
[Round 047/100] Acc=23.010 | RoundTime=21.64s | TotalTime=1058.92s | Method=fedcda
[Round 048/100] Acc=29.320 | RoundTime=21.57s | TotalTime=1080.49s | Method=fedcda
[Round 049/100] Acc=32.190 | RoundTime=21.57s | TotalTime=1102.05s | Method=fedcda
[Round 050/100] Acc=34.200 | RoundTime=23.40s | TotalTime=1125.45s | Method=fedcda
