====================================================================================================
Training started at: 2026-03-30 04:05:55
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.2_nt-symmetric_st-least_sim_dr-0.25
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.2_nt-symmetric_st-least_sim_dr-0.25/fedcda_fl_cifar10_20260330-040555-457405_pid2771727.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.2_nt-symmetric_st-least_sim_dr-0.25/fedcda_fl_cifar10_20260330-040555-457405_pid2771727.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 54
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.2
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.25
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=26.76s | TotalTime=26.76s | Method=fedcda
[Round 002/100] Acc=14.820 | RoundTime=26.18s | TotalTime=52.93s | Method=fedcda
[Round 003/100] Acc=15.920 | RoundTime=26.36s | TotalTime=79.30s | Method=fedcda
[Round 004/100] Acc=20.030 | RoundTime=26.19s | TotalTime=105.49s | Method=fedcda
[Round 005/100] Acc=20.960 | RoundTime=26.92s | TotalTime=132.41s | Method=fedcda
[Round 006/100] Acc=20.250 | RoundTime=26.07s | TotalTime=158.48s | Method=fedcda
[Round 007/100] Acc=22.810 | RoundTime=27.28s | TotalTime=185.76s | Method=fedcda
[Round 008/100] Acc=32.080 | RoundTime=27.63s | TotalTime=213.39s | Method=fedcda
[Round 009/100] Acc=25.870 | RoundTime=27.06s | TotalTime=240.45s | Method=fedcda
[Round 010/100] Acc=27.480 | RoundTime=27.41s | TotalTime=267.87s | Method=fedcda
[Round 011/100] Acc=25.040 | RoundTime=29.12s | TotalTime=296.99s | Method=fedcda
[Round 012/100] Acc=18.010 | RoundTime=22.76s | TotalTime=319.75s | Method=fedcda
[Round 013/100] Acc=29.100 | RoundTime=22.84s | TotalTime=342.59s | Method=fedcda
[Round 014/100] Acc=23.700 | RoundTime=23.21s | TotalTime=365.80s | Method=fedcda
[Round 015/100] Acc=27.640 | RoundTime=22.80s | TotalTime=388.60s | Method=fedcda
[Round 016/100] Acc=22.790 | RoundTime=23.01s | TotalTime=411.61s | Method=fedcda
[Round 017/100] Acc=26.330 | RoundTime=23.23s | TotalTime=434.85s | Method=fedcda
[Round 018/100] Acc=23.960 | RoundTime=22.56s | TotalTime=457.40s | Method=fedcda
[Round 019/100] Acc=25.750 | RoundTime=23.42s | TotalTime=480.82s | Method=fedcda
[Round 020/100] Acc=23.810 | RoundTime=22.70s | TotalTime=503.52s | Method=fedcda
[Round 021/100] Acc=28.420 | RoundTime=22.37s | TotalTime=525.89s | Method=fedcda
[Round 022/100] Acc=24.640 | RoundTime=22.10s | TotalTime=547.99s | Method=fedcda
[Round 023/100] Acc=25.740 | RoundTime=23.05s | TotalTime=571.04s | Method=fedcda
[Round 024/100] Acc=26.380 | RoundTime=24.45s | TotalTime=595.50s | Method=fedcda
[Round 025/100] Acc=25.430 | RoundTime=22.88s | TotalTime=618.37s | Method=fedcda
[Round 026/100] Acc=25.310 | RoundTime=22.71s | TotalTime=641.08s | Method=fedcda
[Round 027/100] Acc=33.350 | RoundTime=22.46s | TotalTime=663.55s | Method=fedcda
[Round 028/100] Acc=36.400 | RoundTime=22.63s | TotalTime=686.17s | Method=fedcda
[Round 029/100] Acc=27.900 | RoundTime=22.38s | TotalTime=708.55s | Method=fedcda
[Round 030/100] Acc=29.100 | RoundTime=22.41s | TotalTime=730.97s | Method=fedcda
[Round 031/100] Acc=19.600 | RoundTime=22.68s | TotalTime=753.64s | Method=fedcda
[Round 032/100] Acc=30.120 | RoundTime=22.97s | TotalTime=776.61s | Method=fedcda
[Round 033/100] Acc=24.110 | RoundTime=22.07s | TotalTime=798.68s | Method=fedcda
[Round 034/100] Acc=24.190 | RoundTime=22.22s | TotalTime=820.90s | Method=fedcda
[Round 035/100] Acc=24.150 | RoundTime=22.53s | TotalTime=843.43s | Method=fedcda
[Round 036/100] Acc=26.220 | RoundTime=22.34s | TotalTime=865.77s | Method=fedcda
[Round 037/100] Acc=38.080 | RoundTime=25.86s | TotalTime=891.63s | Method=fedcda
[Round 038/100] Acc=25.660 | RoundTime=22.72s | TotalTime=914.35s | Method=fedcda
[Round 039/100] Acc=21.220 | RoundTime=23.04s | TotalTime=937.40s | Method=fedcda
