====================================================================================================
Training started at: 2026-04-01 00:13:33
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.8_nm-uni_nr-0.2_nt-symmetric_st-least_sim_dr-0.45
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.8_nm-uni_nr-0.2_nt-symmetric_st-least_sim_dr-0.45/fedcda_fl_cifar10_20260401-001333-507907_pid3080997.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.8_nm-uni_nr-0.2_nt-symmetric_st-least_sim_dr-0.45/fedcda_fl_cifar10_20260401-001333-507907_pid3080997.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 48
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.8
Noise mode: uniform
Noise rate: 0.2
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.45
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=14.170 | RoundTime=24.36s | TotalTime=24.36s | Method=fedcda
[Round 002/100] Acc=12.310 | RoundTime=23.79s | TotalTime=48.14s | Method=fedcda
[Round 003/100] Acc=33.650 | RoundTime=23.93s | TotalTime=72.07s | Method=fedcda
[Round 004/100] Acc=27.660 | RoundTime=24.41s | TotalTime=96.49s | Method=fedcda
[Round 005/100] Acc=37.860 | RoundTime=24.13s | TotalTime=120.62s | Method=fedcda
[Round 006/100] Acc=48.730 | RoundTime=24.43s | TotalTime=145.05s | Method=fedcda
[Round 007/100] Acc=44.120 | RoundTime=24.73s | TotalTime=169.78s | Method=fedcda
[Round 008/100] Acc=32.790 | RoundTime=24.96s | TotalTime=194.74s | Method=fedcda
[Round 009/100] Acc=33.090 | RoundTime=24.29s | TotalTime=219.03s | Method=fedcda
[Round 010/100] Acc=38.300 | RoundTime=25.21s | TotalTime=244.24s | Method=fedcda
[Round 011/100] Acc=49.570 | RoundTime=26.53s | TotalTime=270.78s | Method=fedcda
[Round 012/100] Acc=44.660 | RoundTime=24.70s | TotalTime=295.48s | Method=fedcda
[Round 013/100] Acc=50.990 | RoundTime=24.52s | TotalTime=319.99s | Method=fedcda
[Round 014/100] Acc=43.050 | RoundTime=22.48s | TotalTime=342.47s | Method=fedcda
[Round 015/100] Acc=51.940 | RoundTime=20.46s | TotalTime=362.94s | Method=fedcda
[Round 016/100] Acc=39.970 | RoundTime=21.71s | TotalTime=384.65s | Method=fedcda
[Round 017/100] Acc=54.300 | RoundTime=22.10s | TotalTime=406.76s | Method=fedcda
[Round 018/100] Acc=50.320 | RoundTime=21.96s | TotalTime=428.71s | Method=fedcda
[Round 019/100] Acc=43.050 | RoundTime=22.04s | TotalTime=450.75s | Method=fedcda
[Round 020/100] Acc=50.570 | RoundTime=21.92s | TotalTime=472.67s | Method=fedcda
[Round 021/100] Acc=49.650 | RoundTime=21.71s | TotalTime=494.38s | Method=fedcda
[Round 022/100] Acc=38.600 | RoundTime=21.49s | TotalTime=515.87s | Method=fedcda
[Round 023/100] Acc=54.280 | RoundTime=21.75s | TotalTime=537.62s | Method=fedcda
[Round 024/100] Acc=47.350 | RoundTime=24.00s | TotalTime=561.62s | Method=fedcda
[Round 025/100] Acc=42.270 | RoundTime=21.82s | TotalTime=583.44s | Method=fedcda
[Round 026/100] Acc=54.450 | RoundTime=21.96s | TotalTime=605.40s | Method=fedcda
[Round 027/100] Acc=54.760 | RoundTime=22.09s | TotalTime=627.50s | Method=fedcda
[Round 028/100] Acc=59.140 | RoundTime=22.10s | TotalTime=649.60s | Method=fedcda
[Round 029/100] Acc=45.830 | RoundTime=22.02s | TotalTime=671.61s | Method=fedcda
[Round 030/100] Acc=59.730 | RoundTime=22.24s | TotalTime=693.85s | Method=fedcda
[Round 031/100] Acc=55.500 | RoundTime=22.06s | TotalTime=715.91s | Method=fedcda
[Round 032/100] Acc=55.600 | RoundTime=21.78s | TotalTime=737.70s | Method=fedcda
[Round 033/100] Acc=55.280 | RoundTime=22.08s | TotalTime=759.77s | Method=fedcda
[Round 034/100] Acc=53.990 | RoundTime=21.87s | TotalTime=781.64s | Method=fedcda
[Round 035/100] Acc=42.400 | RoundTime=22.10s | TotalTime=803.74s | Method=fedcda
[Round 036/100] Acc=62.360 | RoundTime=22.06s | TotalTime=825.80s | Method=fedcda
[Round 037/100] Acc=53.230 | RoundTime=22.05s | TotalTime=847.85s | Method=fedcda
[Round 038/100] Acc=53.900 | RoundTime=24.26s | TotalTime=872.11s | Method=fedcda
[Round 039/100] Acc=53.540 | RoundTime=22.24s | TotalTime=894.35s | Method=fedcda
[Round 040/100] Acc=57.290 | RoundTime=22.16s | TotalTime=916.51s | Method=fedcda
[Round 041/100] Acc=59.500 | RoundTime=22.17s | TotalTime=938.68s | Method=fedcda
[Round 042/100] Acc=56.670 | RoundTime=22.32s | TotalTime=961.00s | Method=fedcda
[Round 043/100] Acc=49.560 | RoundTime=21.97s | TotalTime=982.97s | Method=fedcda
[Round 044/100] Acc=61.600 | RoundTime=22.35s | TotalTime=1005.32s | Method=fedcda
[Round 045/100] Acc=56.570 | RoundTime=22.45s | TotalTime=1027.77s | Method=fedcda
