====================================================================================================
Training started at: 2026-03-31 21:02:12
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.5_nt-symmetric_st-least_sim_dr-0.2
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.5_nt-symmetric_st-least_sim_dr-0.2/fedcda_fl_cifar10_20260331-210212-680872_pid1636099.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.5_nt-symmetric_st-least_sim_dr-0.2/fedcda_fl_cifar10_20260331-210212-680872_pid1636099.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.5
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.2
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=25.04s | TotalTime=25.04s | Method=fedcda
[Round 002/100] Acc=16.150 | RoundTime=24.74s | TotalTime=49.78s | Method=fedcda
[Round 003/100] Acc=24.320 | RoundTime=23.89s | TotalTime=73.67s | Method=fedcda
[Round 004/100] Acc=25.220 | RoundTime=24.83s | TotalTime=98.50s | Method=fedcda
[Round 005/100] Acc=15.270 | RoundTime=24.94s | TotalTime=123.44s | Method=fedcda
[Round 006/100] Acc=31.810 | RoundTime=25.75s | TotalTime=149.19s | Method=fedcda
[Round 007/100] Acc=18.850 | RoundTime=25.02s | TotalTime=174.21s | Method=fedcda
[Round 008/100] Acc=26.240 | RoundTime=24.94s | TotalTime=199.15s | Method=fedcda
[Round 009/100] Acc=22.150 | RoundTime=24.42s | TotalTime=223.57s | Method=fedcda
[Round 010/100] Acc=29.170 | RoundTime=27.15s | TotalTime=250.72s | Method=fedcda
[Round 011/100] Acc=25.310 | RoundTime=26.38s | TotalTime=277.11s | Method=fedcda
[Round 012/100] Acc=26.200 | RoundTime=24.67s | TotalTime=301.78s | Method=fedcda
[Round 013/100] Acc=26.110 | RoundTime=22.93s | TotalTime=324.71s | Method=fedcda
[Round 014/100] Acc=33.930 | RoundTime=23.20s | TotalTime=347.91s | Method=fedcda
[Round 015/100] Acc=20.150 | RoundTime=22.86s | TotalTime=370.77s | Method=fedcda
[Round 016/100] Acc=28.400 | RoundTime=22.87s | TotalTime=393.65s | Method=fedcda
[Round 017/100] Acc=30.070 | RoundTime=22.70s | TotalTime=416.34s | Method=fedcda
[Round 018/100] Acc=27.750 | RoundTime=23.45s | TotalTime=439.79s | Method=fedcda
[Round 019/100] Acc=27.830 | RoundTime=23.39s | TotalTime=463.19s | Method=fedcda
[Round 020/100] Acc=29.750 | RoundTime=23.35s | TotalTime=486.54s | Method=fedcda
[Round 021/100] Acc=32.700 | RoundTime=22.95s | TotalTime=509.48s | Method=fedcda
[Round 022/100] Acc=27.370 | RoundTime=22.58s | TotalTime=532.07s | Method=fedcda
[Round 023/100] Acc=25.250 | RoundTime=24.62s | TotalTime=556.69s | Method=fedcda
