====================================================================================================
Training started at: 2026-03-31 06:20:37
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.3_nm-uni_nr-0.5_nt-symmetric_st-least_sim_dr-0.25
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.3_nm-uni_nr-0.5_nt-symmetric_st-least_sim_dr-0.25/fedcda_fl_cifar10_20260331-062037-322968_pid2935100.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.3_nm-uni_nr-0.5_nt-symmetric_st-least_sim_dr-0.25/fedcda_fl_cifar10_20260331-062037-322968_pid2935100.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 40
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.5
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.25
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=25.87s | TotalTime=25.88s | Method=fedcda
[Round 002/100] Acc=10.130 | RoundTime=25.32s | TotalTime=51.19s | Method=fedcda
[Round 003/100] Acc=11.860 | RoundTime=25.85s | TotalTime=77.04s | Method=fedcda
[Round 004/100] Acc=25.420 | RoundTime=25.67s | TotalTime=102.71s | Method=fedcda
[Round 005/100] Acc=18.990 | RoundTime=26.16s | TotalTime=128.87s | Method=fedcda
[Round 006/100] Acc=23.860 | RoundTime=26.26s | TotalTime=155.13s | Method=fedcda
[Round 007/100] Acc=24.340 | RoundTime=25.89s | TotalTime=181.02s | Method=fedcda
[Round 008/100] Acc=17.200 | RoundTime=26.26s | TotalTime=207.28s | Method=fedcda
[Round 009/100] Acc=28.870 | RoundTime=26.51s | TotalTime=233.78s | Method=fedcda
[Round 010/100] Acc=21.580 | RoundTime=25.56s | TotalTime=259.34s | Method=fedcda
[Round 011/100] Acc=20.590 | RoundTime=27.02s | TotalTime=286.36s | Method=fedcda
[Round 012/100] Acc=31.010 | RoundTime=26.31s | TotalTime=312.67s | Method=fedcda
[Round 013/100] Acc=32.360 | RoundTime=22.21s | TotalTime=334.88s | Method=fedcda
[Round 014/100] Acc=19.300 | RoundTime=22.63s | TotalTime=357.51s | Method=fedcda
[Round 015/100] Acc=29.410 | RoundTime=22.13s | TotalTime=379.64s | Method=fedcda
[Round 016/100] Acc=28.410 | RoundTime=22.85s | TotalTime=402.50s | Method=fedcda
[Round 017/100] Acc=22.530 | RoundTime=22.77s | TotalTime=425.27s | Method=fedcda
[Round 018/100] Acc=18.170 | RoundTime=22.80s | TotalTime=448.08s | Method=fedcda
[Round 019/100] Acc=27.440 | RoundTime=23.31s | TotalTime=471.39s | Method=fedcda
[Round 020/100] Acc=23.970 | RoundTime=22.57s | TotalTime=493.96s | Method=fedcda
[Round 021/100] Acc=14.920 | RoundTime=22.86s | TotalTime=516.82s | Method=fedcda
[Round 022/100] Acc=26.880 | RoundTime=23.50s | TotalTime=540.32s | Method=fedcda
