====================================================================================================
Training started at: 2026-03-31 04:23:43
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.3_nm-uni_nr-0.5_nt-symmetric_st-least_sim_dr-0.3
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.3_nm-uni_nr-0.5_nt-symmetric_st-least_sim_dr-0.3/fedcda_fl_cifar10_20260331-042343-709197_pid2037822.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.3_nm-uni_nr-0.5_nt-symmetric_st-least_sim_dr-0.3/fedcda_fl_cifar10_20260331-042343-709197_pid2037822.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.5
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.3
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=24.50s | TotalTime=24.50s | Method=fedcda
[Round 002/100] Acc=11.870 | RoundTime=24.20s | TotalTime=48.70s | Method=fedcda
[Round 003/100] Acc=10.780 | RoundTime=24.53s | TotalTime=73.22s | Method=fedcda
[Round 004/100] Acc=24.260 | RoundTime=24.60s | TotalTime=97.83s | Method=fedcda
[Round 005/100] Acc=24.120 | RoundTime=24.33s | TotalTime=122.16s | Method=fedcda
[Round 006/100] Acc=16.250 | RoundTime=24.82s | TotalTime=146.98s | Method=fedcda
[Round 007/100] Acc=23.120 | RoundTime=24.94s | TotalTime=171.92s | Method=fedcda
[Round 008/100] Acc=27.570 | RoundTime=24.39s | TotalTime=196.31s | Method=fedcda
[Round 009/100] Acc=23.630 | RoundTime=24.26s | TotalTime=220.57s | Method=fedcda
[Round 010/100] Acc=21.060 | RoundTime=24.71s | TotalTime=245.28s | Method=fedcda
[Round 011/100] Acc=22.660 | RoundTime=25.99s | TotalTime=271.27s | Method=fedcda
[Round 012/100] Acc=30.100 | RoundTime=24.69s | TotalTime=295.96s | Method=fedcda
[Round 013/100] Acc=23.890 | RoundTime=22.21s | TotalTime=318.17s | Method=fedcda
[Round 014/100] Acc=17.060 | RoundTime=22.17s | TotalTime=340.34s | Method=fedcda
[Round 015/100] Acc=23.730 | RoundTime=22.22s | TotalTime=362.56s | Method=fedcda
[Round 016/100] Acc=16.290 | RoundTime=22.14s | TotalTime=384.70s | Method=fedcda
[Round 017/100] Acc=21.920 | RoundTime=22.11s | TotalTime=406.81s | Method=fedcda
[Round 018/100] Acc=18.670 | RoundTime=23.06s | TotalTime=429.87s | Method=fedcda
[Round 019/100] Acc=16.760 | RoundTime=22.19s | TotalTime=452.06s | Method=fedcda
[Round 020/100] Acc=16.440 | RoundTime=22.83s | TotalTime=474.89s | Method=fedcda
[Round 021/100] Acc=19.230 | RoundTime=22.50s | TotalTime=497.39s | Method=fedcda
[Round 022/100] Acc=27.730 | RoundTime=22.66s | TotalTime=520.05s | Method=fedcda
[Round 023/100] Acc=23.520 | RoundTime=23.82s | TotalTime=543.87s | Method=fedcda
[Round 024/100] Acc=20.490 | RoundTime=22.28s | TotalTime=566.15s | Method=fedcda
[Round 025/100] Acc=23.640 | RoundTime=22.43s | TotalTime=588.58s | Method=fedcda
[Round 026/100] Acc=28.530 | RoundTime=21.47s | TotalTime=610.04s | Method=fedcda
[Round 027/100] Acc=25.020 | RoundTime=22.95s | TotalTime=632.99s | Method=fedcda
[Round 028/100] Acc=19.940 | RoundTime=22.99s | TotalTime=655.98s | Method=fedcda
[Round 029/100] Acc=23.240 | RoundTime=22.67s | TotalTime=678.65s | Method=fedcda
[Round 030/100] Acc=27.410 | RoundTime=22.46s | TotalTime=701.11s | Method=fedcda
[Round 031/100] Acc=26.970 | RoundTime=22.50s | TotalTime=723.62s | Method=fedcda
[Round 032/100] Acc=22.120 | RoundTime=22.83s | TotalTime=746.44s | Method=fedcda
[Round 033/100] Acc=19.150 | RoundTime=23.35s | TotalTime=769.79s | Method=fedcda
[Round 034/100] Acc=24.300 | RoundTime=23.53s | TotalTime=793.32s | Method=fedcda
[Round 035/100] Acc=24.570 | RoundTime=22.75s | TotalTime=816.07s | Method=fedcda
[Round 036/100] Acc=20.190 | RoundTime=24.32s | TotalTime=840.39s | Method=fedcda
[Round 037/100] Acc=22.820 | RoundTime=24.62s | TotalTime=865.01s | Method=fedcda
[Round 038/100] Acc=25.230 | RoundTime=22.55s | TotalTime=887.56s | Method=fedcda
[Round 039/100] Acc=22.970 | RoundTime=23.07s | TotalTime=910.63s | Method=fedcda
[Round 040/100] Acc=24.280 | RoundTime=23.52s | TotalTime=934.15s | Method=fedcda
[Round 041/100] Acc=24.680 | RoundTime=22.93s | TotalTime=957.08s | Method=fedcda
[Round 042/100] Acc=18.920 | RoundTime=23.23s | TotalTime=980.31s | Method=fedcda
[Round 043/100] Acc=25.260 | RoundTime=23.09s | TotalTime=1003.39s | Method=fedcda
[Round 044/100] Acc=20.780 | RoundTime=22.62s | TotalTime=1026.01s | Method=fedcda
[Round 045/100] Acc=25.410 | RoundTime=22.31s | TotalTime=1048.32s | Method=fedcda
[Round 046/100] Acc=20.700 | RoundTime=23.07s | TotalTime=1071.39s | Method=fedcda
[Round 047/100] Acc=20.440 | RoundTime=23.33s | TotalTime=1094.72s | Method=fedcda
[Round 048/100] Acc=21.910 | RoundTime=22.83s | TotalTime=1117.55s | Method=fedcda
[Round 049/100] Acc=28.920 | RoundTime=22.27s | TotalTime=1139.82s | Method=fedcda
[Round 050/100] Acc=25.710 | RoundTime=22.28s | TotalTime=1162.10s | Method=fedcda
