epoch	phase	stage	acc	stage_pure	clean_precision	clean_recall	noisy_precision	noisy_recall	keep_ratio	avg_teacher_similarity	round_time_sec	total_time_sec
0	warmup	warmup	10.0	None	None	None	None	None	None	None	77.5425	77.5436
1	warmup	warmup	13.19	None	None	None	None	None	None	None	73.7222	151.2680
2	warmup	warmup	21.49	None	None	None	None	None	None	None	77.2332	228.5028
3	warmup	warmup	26.42	None	None	None	None	None	None	None	74.2307	302.7355
4	warmup	warmup	29.59	None	None	None	None	None	None	None	77.1662	379.9043
5	warmup	warmup	31.56	None	None	None	None	None	None	None	73.0778	452.9844
6	warmup	warmup	30.99	None	None	None	None	None	None	None	73.4918	526.4780
7	warmup	warmup	33.98	None	None	None	None	None	None	None	71.1158	597.5962
8	warmup	warmup	33.93	None	None	None	None	None	None	None	70.1057	667.7034
9	warmup	warmup	34.31	None	None	None	None	None	None	None	77.0044	744.7099
10	warmup	warmup	36.33	None	None	None	None	None	None	None	87.8563	832.5695
11	warmup	warmup	35.38	None	None	None	None	None	None	None	73.3778	905.9493
12	warmup	warmup	35.87	None	None	None	None	None	None	None	74.9278	980.8791
13	warmup	warmup	36.23	None	None	None	None	None	None	None	76.7122	1057.5931
14	warmup	warmup	34.25	None	None	None	None	None	None	None	76.5419	1134.1371
15	warmup	warmup	36.25	None	None	None	None	None	None	None	76.4379	1210.5767
16	warmup	warmup	36.03	None	None	None	None	None	None	None	72.5021	1283.0805
17	warmup	warmup	37.78	None	None	None	None	None	None	None	75.0204	1358.1029
18	warmup	warmup	36.67	None	None	None	None	None	None	None	71.0325	1429.1379
19	warmup	warmup	35.97	None	None	None	None	None	None	None	90.8062	1519.9459
20	stage_1	0	37.57	49.958	49.958	89.924	49.62	9.924	90.0	0.963	73.4777	1593.4261
21	stage_1	0	37.29	49.958	49.958	89.924	49.62	9.924	90.0	0.963	76.7828	1670.2123
22	stage_1	0	38.28	49.958	49.958	89.924	49.62	9.924	90.0	0.963	74.6190	1744.8332
23	stage_1	0	37.79	49.958	49.958	89.924	49.62	9.924	90.0	0.963	73.9633	1818.7986
24	stage_1	0	37.57	49.958	49.958	89.924	49.62	9.924	90.0	0.963	73.1258	1891.9264
25	stage_1	0	38.83	49.958	49.958	89.924	49.62	9.924	90.0	0.963	76.2161	1968.1443
26	stage_1	0	36.56	49.958	49.958	89.924	49.62	9.924	90.0	0.963	69.9229	2038.0688
27	stage_1	0	36.15	49.958	49.958	89.924	49.62	9.924	90.0	0.963	77.6381	2115.7091
28	stage_1	0	37.93	49.958	49.958	89.924	49.62	9.924	90.0	0.963	76.4958	2192.2068
29	stage_1	0	38.03	49.958	49.958	89.924	49.62	9.924	90.0	0.963	74.6963	2266.9054
30	stage_1	0	38.01	49.958	49.958	89.924	49.62	9.924	90.0	0.963	75.0030	2341.9103
31	stage_1	0	37.81	49.958	49.958	89.924	49.62	9.924	90.0	0.963	76.9808	2418.8930
32	stage_1	0	39.64	49.958	49.958	89.924	49.62	9.924	90.0	0.963	81.3249	2500.2198
33	stage_1	0	38.93	49.958	49.958	89.924	49.62	9.924	90.0	0.963	73.8805	2574.1025
34	stage_1	0	37.18	49.958	49.958	89.924	49.62	9.924	90.0	0.963	77.6347	2651.7391
35	stage_1	0	38.02	49.958	49.958	89.924	49.62	9.924	90.0	0.963	81.3570	2733.0981
36	stage_1	0	39.6	49.958	49.958	89.924	49.62	9.924	90.0	0.963	79.3417	2812.4416
37	stage_1	0	38.24	49.958	49.958	89.924	49.62	9.924	90.0	0.963	75.4802	2887.9237
