========================================================================================================================
Training started at: 2026-04-07 22:22:33
Result directory: results/fl_cifar10/fedavg/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric
Result txt file : results/fl_cifar10/fedavg/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric/fedavg_fl_cifar10_20260407-222232-997799_pid3674162.txt
Result log file : results/fl_cifar10/fedavg/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric/fedavg_fl_cifar10_20260407-222232-997799_pid3674162.log
------------------------------------------------------------------------------------------------------------------------
Model: fedavg
Dataset: fl_cifar10
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 110
Local epoch: 1
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
========================================================================================================================
[Round 001/110] Phase=standard | Stage=warmup | Acc=10.000 | RoundTime=53.60s | TotalTime=53.61s | Method=fedavg
[Round 012/110] Phase=standard | Stage=warmup | Acc=48.350 | RoundTime=54.16s | TotalTime=635.07s | Method=fedavg
[Round 013/110] Phase=standard | Stage=warmup | Acc=48.430 | RoundTime=52.50s | TotalTime=687.58s | Method=fedavg
[Round 014/110] Phase=standard | Stage=warmup | Acc=50.330 | RoundTime=53.49s | TotalTime=741.08s | Method=fedavg
[Round 015/110] Phase=standard | Stage=warmup | Acc=50.780 | RoundTime=54.22s | TotalTime=795.31s | Method=fedavg
[Round 016/110] Phase=standard | Stage=warmup | Acc=51.470 | RoundTime=52.96s | TotalTime=848.27s | Method=fedavg
[Round 017/110] Phase=standard | Stage=warmup | Acc=53.850 | RoundTime=52.80s | TotalTime=901.09s | Method=fedavg
[Round 018/110] Phase=standard | Stage=warmup | Acc=54.950 | RoundTime=51.56s | TotalTime=952.65s | Method=fedavg
[Round 019/110] Phase=standard | Stage=warmup | Acc=54.410 | RoundTime=52.30s | TotalTime=1004.96s | Method=fedavg
[Round 020/110] Phase=standard | Stage=warmup | Acc=57.310 | RoundTime=52.70s | TotalTime=1057.67s | Method=fedavg
[Round 021/110] Phase=standard | Stage=warmup | Acc=55.940 | RoundTime=53.75s | TotalTime=1111.43s | Method=fedavg
[Round 022/110] Phase=standard | Stage=warmup | Acc=58.340 | RoundTime=54.12s | TotalTime=1165.56s | Method=fedavg
[Round 023/110] Phase=standard | Stage=warmup | Acc=59.850 | RoundTime=52.77s | TotalTime=1218.33s | Method=fedavg
[Round 024/110] Phase=standard | Stage=warmup | Acc=59.690 | RoundTime=52.68s | TotalTime=1271.03s | Method=fedavg
[Round 025/110] Phase=standard | Stage=warmup | Acc=60.770 | RoundTime=52.87s | TotalTime=1323.92s | Method=fedavg
[Round 026/110] Phase=standard | Stage=warmup | Acc=61.510 | RoundTime=52.62s | TotalTime=1376.54s | Method=fedavg
[Round 027/110] Phase=standard | Stage=warmup | Acc=60.920 | RoundTime=52.80s | TotalTime=1429.36s | Method=fedavg
[Round 028/110] Phase=standard | Stage=warmup | Acc=62.910 | RoundTime=52.85s | TotalTime=1482.22s | Method=fedavg
[Round 029/110] Phase=standard | Stage=warmup | Acc=64.180 | RoundTime=52.78s | TotalTime=1535.01s | Method=fedavg
[Round 030/110] Phase=standard | Stage=warmup | Acc=63.940 | RoundTime=50.58s | TotalTime=1585.60s | Method=fedavg
[Round 031/110] Phase=standard | Stage=warmup | Acc=64.250 | RoundTime=54.27s | TotalTime=1639.88s | Method=fedavg
[Round 032/110] Phase=standard | Stage=warmup | Acc=65.660 | RoundTime=52.62s | TotalTime=1692.50s | Method=fedavg
[Round 033/110] Phase=standard | Stage=warmup | Acc=65.200 | RoundTime=52.74s | TotalTime=1745.25s | Method=fedavg
[Round 034/110] Phase=standard | Stage=warmup | Acc=65.960 | RoundTime=54.67s | TotalTime=1799.94s | Method=fedavg
[Round 035/110] Phase=standard | Stage=warmup | Acc=66.590 | RoundTime=52.69s | TotalTime=1852.64s | Method=fedavg
[Round 036/110] Phase=standard | Stage=warmup | Acc=68.140 | RoundTime=52.85s | TotalTime=1905.50s | Method=fedavg
[Round 037/110] Phase=standard | Stage=warmup | Acc=67.980 | RoundTime=53.57s | TotalTime=1959.08s | Method=fedavg
[Round 038/110] Phase=standard | Stage=warmup | Acc=67.680 | RoundTime=52.72s | TotalTime=2011.81s | Method=fedavg
[Round 039/110] Phase=standard | Stage=warmup | Acc=68.740 | RoundTime=49.84s | TotalTime=2061.66s | Method=fedavg
[Round 040/110] Phase=standard | Stage=warmup | Acc=69.070 | RoundTime=44.71s | TotalTime=2106.37s | Method=fedavg
[Round 041/110] Phase=standard | Stage=warmup | Acc=70.480 | RoundTime=49.23s | TotalTime=2155.61s | Method=fedavg
[Round 042/110] Phase=standard | Stage=warmup | Acc=70.160 | RoundTime=52.66s | TotalTime=2208.28s | Method=fedavg
[Round 043/110] Phase=standard | Stage=warmup | Acc=69.690 | RoundTime=52.81s | TotalTime=2261.10s | Method=fedavg
[Round 044/110] Phase=standard | Stage=warmup | Acc=70.860 | RoundTime=52.51s | TotalTime=2313.63s | Method=fedavg
[Round 045/110] Phase=standard | Stage=warmup | Acc=69.810 | RoundTime=52.37s | TotalTime=2366.01s | Method=fedavg
[Round 046/110] Phase=standard | Stage=warmup | Acc=71.850 | RoundTime=52.69s | TotalTime=2418.70s | Method=fedavg
[Round 047/110] Phase=standard | Stage=warmup | Acc=71.670 | RoundTime=52.88s | TotalTime=2471.59s | Method=fedavg
[Round 048/110] Phase=standard | Stage=warmup | Acc=70.650 | RoundTime=51.70s | TotalTime=2523.30s | Method=fedavg
[Round 049/110] Phase=standard | Stage=warmup | Acc=72.340 | RoundTime=53.28s | TotalTime=2576.59s | Method=fedavg
[Round 050/110] Phase=standard | Stage=warmup | Acc=72.350 | RoundTime=52.78s | TotalTime=2629.38s | Method=fedavg
[Round 051/110] Phase=standard | Stage=warmup | Acc=73.070 | RoundTime=52.15s | TotalTime=2681.55s | Method=fedavg
[Round 052/110] Phase=standard | Stage=warmup | Acc=72.750 | RoundTime=53.39s | TotalTime=2734.94s | Method=fedavg
[Round 053/110] Phase=standard | Stage=warmup | Acc=73.290 | RoundTime=52.61s | TotalTime=2787.56s | Method=fedavg
[Round 054/110] Phase=standard | Stage=warmup | Acc=74.380 | RoundTime=53.31s | TotalTime=2840.87s | Method=fedavg
[Round 055/110] Phase=standard | Stage=warmup | Acc=73.570 | RoundTime=52.30s | TotalTime=2893.18s | Method=fedavg
[Round 056/110] Phase=standard | Stage=warmup | Acc=73.480 | RoundTime=52.75s | TotalTime=2945.93s | Method=fedavg
[Round 057/110] Phase=standard | Stage=warmup | Acc=74.940 | RoundTime=52.70s | TotalTime=2998.65s | Method=fedavg
[Round 058/110] Phase=standard | Stage=warmup | Acc=74.710 | RoundTime=52.79s | TotalTime=3051.45s | Method=fedavg
[Round 059/110] Phase=standard | Stage=warmup | Acc=75.750 | RoundTime=52.92s | TotalTime=3104.38s | Method=fedavg
[Round 060/110] Phase=standard | Stage=warmup | Acc=75.060 | RoundTime=52.70s | TotalTime=3157.09s | Method=fedavg
[Round 061/110] Phase=standard | Stage=warmup | Acc=75.290 | RoundTime=53.45s | TotalTime=3210.55s | Method=fedavg
[Round 062/110] Phase=standard | Stage=warmup | Acc=75.560 | RoundTime=52.44s | TotalTime=3262.99s | Method=fedavg
[Round 063/110] Phase=standard | Stage=warmup | Acc=75.280 | RoundTime=52.68s | TotalTime=3315.68s | Method=fedavg
[Round 064/110] Phase=standard | Stage=warmup | Acc=75.260 | RoundTime=52.10s | TotalTime=3367.79s | Method=fedavg
[Round 065/110] Phase=standard | Stage=warmup | Acc=76.090 | RoundTime=52.54s | TotalTime=3420.34s | Method=fedavg
[Round 066/110] Phase=standard | Stage=warmup | Acc=75.020 | RoundTime=52.62s | TotalTime=3472.98s | Method=fedavg
[Round 067/110] Phase=standard | Stage=warmup | Acc=75.850 | RoundTime=52.74s | TotalTime=3525.72s | Method=fedavg
[Round 068/110] Phase=standard | Stage=warmup | Acc=75.850 | RoundTime=52.77s | TotalTime=3578.50s | Method=fedavg
[Round 069/110] Phase=standard | Stage=warmup | Acc=76.470 | RoundTime=52.20s | TotalTime=3630.71s | Method=fedavg
[Round 070/110] Phase=standard | Stage=warmup | Acc=76.580 | RoundTime=52.63s | TotalTime=3683.36s | Method=fedavg
[Round 071/110] Phase=standard | Stage=warmup | Acc=75.340 | RoundTime=52.62s | TotalTime=3735.99s | Method=fedavg
[Round 072/110] Phase=standard | Stage=warmup | Acc=76.800 | RoundTime=52.61s | TotalTime=3788.61s | Method=fedavg
[Round 073/110] Phase=standard | Stage=warmup | Acc=76.980 | RoundTime=52.73s | TotalTime=3841.35s | Method=fedavg
[Round 074/110] Phase=standard | Stage=warmup | Acc=76.880 | RoundTime=51.89s | TotalTime=3893.24s | Method=fedavg
[Round 075/110] Phase=standard | Stage=warmup | Acc=77.380 | RoundTime=52.75s | TotalTime=3946.00s | Method=fedavg
[Round 076/110] Phase=standard | Stage=warmup | Acc=76.330 | RoundTime=53.26s | TotalTime=3999.27s | Method=fedavg
[Round 077/110] Phase=standard | Stage=warmup | Acc=77.420 | RoundTime=51.11s | TotalTime=4050.39s | Method=fedavg
[Round 078/110] Phase=standard | Stage=warmup | Acc=77.960 | RoundTime=52.45s | TotalTime=4102.85s | Method=fedavg
[Round 079/110] Phase=standard | Stage=warmup | Acc=78.260 | RoundTime=52.56s | TotalTime=4155.41s | Method=fedavg
[Round 080/110] Phase=standard | Stage=warmup | Acc=77.600 | RoundTime=52.69s | TotalTime=4208.11s | Method=fedavg
[Round 081/110] Phase=standard | Stage=warmup | Acc=78.580 | RoundTime=53.23s | TotalTime=4261.35s | Method=fedavg
[Round 082/110] Phase=standard | Stage=warmup | Acc=77.550 | RoundTime=52.71s | TotalTime=4314.07s | Method=fedavg
[Round 083/110] Phase=standard | Stage=warmup | Acc=77.490 | RoundTime=52.50s | TotalTime=4366.58s | Method=fedavg
[Round 084/110] Phase=standard | Stage=warmup | Acc=78.450 | RoundTime=53.07s | TotalTime=4419.66s | Method=fedavg
[Round 085/110] Phase=standard | Stage=warmup | Acc=78.440 | RoundTime=52.69s | TotalTime=4472.36s | Method=fedavg
[Round 086/110] Phase=standard | Stage=warmup | Acc=78.830 | RoundTime=52.72s | TotalTime=4525.14s | Method=fedavg
[Round 087/110] Phase=standard | Stage=warmup | Acc=78.970 | RoundTime=52.69s | TotalTime=4577.86s | Method=fedavg
[Round 088/110] Phase=standard | Stage=warmup | Acc=78.660 | RoundTime=52.66s | TotalTime=4630.53s | Method=fedavg
[Round 089/110] Phase=standard | Stage=warmup | Acc=78.810 | RoundTime=51.38s | TotalTime=4681.92s | Method=fedavg
[Round 090/110] Phase=standard | Stage=warmup | Acc=78.880 | RoundTime=52.24s | TotalTime=4734.16s | Method=fedavg
[Round 091/110] Phase=standard | Stage=warmup | Acc=78.810 | RoundTime=52.78s | TotalTime=4786.95s | Method=fedavg
[Round 092/110] Phase=standard | Stage=warmup | Acc=79.080 | RoundTime=52.67s | TotalTime=4839.64s | Method=fedavg
[Round 093/110] Phase=standard | Stage=warmup | Acc=79.170 | RoundTime=52.75s | TotalTime=4892.40s | Method=fedavg
[Round 094/110] Phase=standard | Stage=warmup | Acc=79.320 | RoundTime=53.98s | TotalTime=4946.39s | Method=fedavg
[Round 095/110] Phase=standard | Stage=warmup | Acc=78.800 | RoundTime=52.55s | TotalTime=4998.95s | Method=fedavg
[Round 096/110] Phase=standard | Stage=warmup | Acc=79.520 | RoundTime=52.67s | TotalTime=5051.63s | Method=fedavg
[Round 097/110] Phase=standard | Stage=warmup | Acc=79.490 | RoundTime=49.82s | TotalTime=5101.47s | Method=fedavg
[Round 098/110] Phase=standard | Stage=warmup | Acc=79.100 | RoundTime=52.36s | TotalTime=5153.92s | Method=fedavg
[Round 099/110] Phase=standard | Stage=warmup | Acc=79.240 | RoundTime=52.69s | TotalTime=5206.62s | Method=fedavg
[Round 100/110] Phase=standard | Stage=warmup | Acc=79.250 | RoundTime=52.74s | TotalTime=5259.37s | Method=fedavg
[Round 101/110] Phase=standard | Stage=warmup | Acc=79.000 | RoundTime=53.09s | TotalTime=5312.47s | Method=fedavg
[Round 102/110] Phase=standard | Stage=warmup | Acc=79.860 | RoundTime=53.47s | TotalTime=5365.96s | Method=fedavg
[Round 103/110] Phase=standard | Stage=warmup | Acc=79.990 | RoundTime=52.08s | TotalTime=5418.04s | Method=fedavg
[Round 104/110] Phase=standard | Stage=warmup | Acc=80.370 | RoundTime=52.62s | TotalTime=5470.67s | Method=fedavg
[Round 105/110] Phase=standard | Stage=warmup | Acc=79.380 | RoundTime=52.59s | TotalTime=5523.27s | Method=fedavg
[Round 106/110] Phase=standard | Stage=warmup | Acc=79.440 | RoundTime=52.66s | TotalTime=5575.94s | Method=fedavg
[Round 107/110] Phase=standard | Stage=warmup | Acc=80.000 | RoundTime=52.70s | TotalTime=5628.66s | Method=fedavg
[Round 108/110] Phase=standard | Stage=warmup | Acc=79.730 | RoundTime=52.65s | TotalTime=5681.31s | Method=fedavg
[Round 109/110] Phase=standard | Stage=warmup | Acc=79.490 | RoundTime=52.64s | TotalTime=5733.96s | Method=fedavg
[Round 110/110] Phase=standard | Stage=warmup | Acc=80.100 | RoundTime=52.10s | TotalTime=5786.07s | Method=fedavg
========================================================================================================================
Training finished at: 2026-04-07 23:58:59
Total elapsed time: 5786.09s
Final Acc: 80.100
Best Acc : 80.370
========================================================================================================================
