========================================================================================================================
Training started at: 2026-04-07 20:59:46
Result directory: results/fl_cifar10/fedavg/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric
Result txt file : results/fl_cifar10/fedavg/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric/fedavg_fl_cifar10_20260407-205946-652211_pid2698144.txt
Result log file : results/fl_cifar10/fedavg/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric/fedavg_fl_cifar10_20260407-205946-652211_pid2698144.log
------------------------------------------------------------------------------------------------------------------------
Model: fedavg
Dataset: fl_cifar10
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 210
Local epoch: 1
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
========================================================================================================================
[Round 001/210] Phase=standard | Stage=warmup | Acc=10.000 | RoundTime=39.15s | TotalTime=39.16s | Method=fedavg
[Round 047/210] Phase=standard | Stage=warmup | Acc=71.270 | RoundTime=26.09s | TotalTime=1626.65s | Method=fedavg
[Round 048/210] Phase=standard | Stage=warmup | Acc=70.600 | RoundTime=26.70s | TotalTime=1653.36s | Method=fedavg
[Round 049/210] Phase=standard | Stage=warmup | Acc=72.270 | RoundTime=26.92s | TotalTime=1680.49s | Method=fedavg
[Round 050/210] Phase=standard | Stage=warmup | Acc=72.680 | RoundTime=26.98s | TotalTime=1707.47s | Method=fedavg
[Round 051/210] Phase=standard | Stage=warmup | Acc=73.220 | RoundTime=26.99s | TotalTime=1734.48s | Method=fedavg
[Round 052/210] Phase=standard | Stage=warmup | Acc=73.590 | RoundTime=26.62s | TotalTime=1761.11s | Method=fedavg
[Round 053/210] Phase=standard | Stage=warmup | Acc=72.620 | RoundTime=27.70s | TotalTime=1788.82s | Method=fedavg
[Round 054/210] Phase=standard | Stage=warmup | Acc=74.430 | RoundTime=28.43s | TotalTime=1817.31s | Method=fedavg
[Round 055/210] Phase=standard | Stage=warmup | Acc=74.430 | RoundTime=26.57s | TotalTime=1843.89s | Method=fedavg
[Round 056/210] Phase=standard | Stage=warmup | Acc=74.190 | RoundTime=27.96s | TotalTime=1871.86s | Method=fedavg
[Round 057/210] Phase=standard | Stage=warmup | Acc=74.220 | RoundTime=26.47s | TotalTime=1898.34s | Method=fedavg
[Round 058/210] Phase=standard | Stage=warmup | Acc=74.350 | RoundTime=27.09s | TotalTime=1925.44s | Method=fedavg
[Round 059/210] Phase=standard | Stage=warmup | Acc=75.520 | RoundTime=26.55s | TotalTime=1952.00s | Method=fedavg
[Round 060/210] Phase=standard | Stage=warmup | Acc=75.780 | RoundTime=26.97s | TotalTime=1978.98s | Method=fedavg
[Round 061/210] Phase=standard | Stage=warmup | Acc=75.200 | RoundTime=27.05s | TotalTime=2006.04s | Method=fedavg
[Round 062/210] Phase=standard | Stage=warmup | Acc=75.750 | RoundTime=27.01s | TotalTime=2033.05s | Method=fedavg
[Round 063/210] Phase=standard | Stage=warmup | Acc=75.290 | RoundTime=26.20s | TotalTime=2059.26s | Method=fedavg
[Round 064/210] Phase=standard | Stage=warmup | Acc=75.090 | RoundTime=26.58s | TotalTime=2085.86s | Method=fedavg
[Round 065/210] Phase=standard | Stage=warmup | Acc=76.230 | RoundTime=27.05s | TotalTime=2112.93s | Method=fedavg
[Round 066/210] Phase=standard | Stage=warmup | Acc=75.550 | RoundTime=26.54s | TotalTime=2139.47s | Method=fedavg
[Round 067/210] Phase=standard | Stage=warmup | Acc=76.040 | RoundTime=27.78s | TotalTime=2167.26s | Method=fedavg
[Round 068/210] Phase=standard | Stage=warmup | Acc=76.320 | RoundTime=26.67s | TotalTime=2193.94s | Method=fedavg
[Round 069/210] Phase=standard | Stage=warmup | Acc=76.790 | RoundTime=26.60s | TotalTime=2220.55s | Method=fedavg
[Round 070/210] Phase=standard | Stage=warmup | Acc=76.520 | RoundTime=27.09s | TotalTime=2247.65s | Method=fedavg
[Round 071/210] Phase=standard | Stage=warmup | Acc=75.500 | RoundTime=27.14s | TotalTime=2274.80s | Method=fedavg
[Round 072/210] Phase=standard | Stage=warmup | Acc=76.920 | RoundTime=27.00s | TotalTime=2301.80s | Method=fedavg
[Round 073/210] Phase=standard | Stage=warmup | Acc=77.250 | RoundTime=26.43s | TotalTime=2328.24s | Method=fedavg
[Round 074/210] Phase=standard | Stage=warmup | Acc=76.870 | RoundTime=25.67s | TotalTime=2353.92s | Method=fedavg
[Round 075/210] Phase=standard | Stage=warmup | Acc=77.320 | RoundTime=26.79s | TotalTime=2380.71s | Method=fedavg
[Round 076/210] Phase=standard | Stage=warmup | Acc=76.790 | RoundTime=27.90s | TotalTime=2408.62s | Method=fedavg
[Round 077/210] Phase=standard | Stage=warmup | Acc=77.710 | RoundTime=27.65s | TotalTime=2436.28s | Method=fedavg
[Round 078/210] Phase=standard | Stage=warmup | Acc=77.690 | RoundTime=27.81s | TotalTime=2464.10s | Method=fedavg
[Round 079/210] Phase=standard | Stage=warmup | Acc=78.510 | RoundTime=26.78s | TotalTime=2490.89s | Method=fedavg
[Round 080/210] Phase=standard | Stage=warmup | Acc=77.510 | RoundTime=28.05s | TotalTime=2518.95s | Method=fedavg
[Round 081/210] Phase=standard | Stage=warmup | Acc=78.750 | RoundTime=26.86s | TotalTime=2545.82s | Method=fedavg
[Round 082/210] Phase=standard | Stage=warmup | Acc=76.840 | RoundTime=26.59s | TotalTime=2572.42s | Method=fedavg
[Round 083/210] Phase=standard | Stage=warmup | Acc=77.510 | RoundTime=27.25s | TotalTime=2599.68s | Method=fedavg
[Round 084/210] Phase=standard | Stage=warmup | Acc=78.280 | RoundTime=26.86s | TotalTime=2626.54s | Method=fedavg
[Round 085/210] Phase=standard | Stage=warmup | Acc=78.640 | RoundTime=26.84s | TotalTime=2653.39s | Method=fedavg
[Round 086/210] Phase=standard | Stage=warmup | Acc=78.810 | RoundTime=27.68s | TotalTime=2681.08s | Method=fedavg
[Round 087/210] Phase=standard | Stage=warmup | Acc=78.970 | RoundTime=27.85s | TotalTime=2708.94s | Method=fedavg
[Round 088/210] Phase=standard | Stage=warmup | Acc=78.950 | RoundTime=26.88s | TotalTime=2735.83s | Method=fedavg
[Round 089/210] Phase=standard | Stage=warmup | Acc=79.330 | RoundTime=28.54s | TotalTime=2764.38s | Method=fedavg
[Round 090/210] Phase=standard | Stage=warmup | Acc=79.440 | RoundTime=28.16s | TotalTime=2792.55s | Method=fedavg
[Round 091/210] Phase=standard | Stage=warmup | Acc=78.660 | RoundTime=26.74s | TotalTime=2819.36s | Method=fedavg
[Round 092/210] Phase=standard | Stage=warmup | Acc=79.140 | RoundTime=26.74s | TotalTime=2846.11s | Method=fedavg
[Round 093/210] Phase=standard | Stage=warmup | Acc=79.660 | RoundTime=27.03s | TotalTime=2873.15s | Method=fedavg
[Round 094/210] Phase=standard | Stage=warmup | Acc=79.800 | RoundTime=27.68s | TotalTime=2900.84s | Method=fedavg
[Round 095/210] Phase=standard | Stage=warmup | Acc=79.110 | RoundTime=26.16s | TotalTime=2927.00s | Method=fedavg
[Round 096/210] Phase=standard | Stage=warmup | Acc=79.300 | RoundTime=26.84s | TotalTime=2953.85s | Method=fedavg
[Round 097/210] Phase=standard | Stage=warmup | Acc=79.810 | RoundTime=27.60s | TotalTime=2981.45s | Method=fedavg
[Round 098/210] Phase=standard | Stage=warmup | Acc=79.260 | RoundTime=28.18s | TotalTime=3009.64s | Method=fedavg
[Round 099/210] Phase=standard | Stage=warmup | Acc=79.690 | RoundTime=26.99s | TotalTime=3036.65s | Method=fedavg
[Round 100/210] Phase=standard | Stage=warmup | Acc=79.330 | RoundTime=27.59s | TotalTime=3064.25s | Method=fedavg
[Round 101/210] Phase=standard | Stage=warmup | Acc=79.880 | RoundTime=27.50s | TotalTime=3091.76s | Method=fedavg
[Round 102/210] Phase=standard | Stage=warmup | Acc=80.090 | RoundTime=26.84s | TotalTime=3118.60s | Method=fedavg
[Round 103/210] Phase=standard | Stage=warmup | Acc=80.330 | RoundTime=26.62s | TotalTime=3145.24s | Method=fedavg
[Round 104/210] Phase=standard | Stage=warmup | Acc=80.800 | RoundTime=27.00s | TotalTime=3172.25s | Method=fedavg
[Round 105/210] Phase=standard | Stage=warmup | Acc=79.350 | RoundTime=27.34s | TotalTime=3199.60s | Method=fedavg
[Round 106/210] Phase=standard | Stage=warmup | Acc=79.970 | RoundTime=26.94s | TotalTime=3226.54s | Method=fedavg
[Round 107/210] Phase=standard | Stage=warmup | Acc=80.680 | RoundTime=27.26s | TotalTime=3253.81s | Method=fedavg
[Round 108/210] Phase=standard | Stage=warmup | Acc=80.340 | RoundTime=27.70s | TotalTime=3281.52s | Method=fedavg
[Round 109/210] Phase=standard | Stage=warmup | Acc=79.630 | RoundTime=26.72s | TotalTime=3308.25s | Method=fedavg
[Round 110/210] Phase=standard | Stage=warmup | Acc=80.250 | RoundTime=26.62s | TotalTime=3334.88s | Method=fedavg
[Round 111/210] Phase=standard | Stage=warmup | Acc=80.110 | RoundTime=27.20s | TotalTime=3362.09s | Method=fedavg
[Round 112/210] Phase=standard | Stage=warmup | Acc=81.080 | RoundTime=27.11s | TotalTime=3389.20s | Method=fedavg
[Round 113/210] Phase=standard | Stage=warmup | Acc=80.220 | RoundTime=26.52s | TotalTime=3415.73s | Method=fedavg
[Round 114/210] Phase=standard | Stage=warmup | Acc=80.160 | RoundTime=26.56s | TotalTime=3442.30s | Method=fedavg
[Round 115/210] Phase=standard | Stage=warmup | Acc=80.810 | RoundTime=26.48s | TotalTime=3468.79s | Method=fedavg
[Round 116/210] Phase=standard | Stage=warmup | Acc=81.160 | RoundTime=27.89s | TotalTime=3496.69s | Method=fedavg
[Round 117/210] Phase=standard | Stage=warmup | Acc=80.910 | RoundTime=27.22s | TotalTime=3523.92s | Method=fedavg
[Round 118/210] Phase=standard | Stage=warmup | Acc=81.130 | RoundTime=27.06s | TotalTime=3551.00s | Method=fedavg
[Round 119/210] Phase=standard | Stage=warmup | Acc=80.590 | RoundTime=28.27s | TotalTime=3579.28s | Method=fedavg
[Round 120/210] Phase=standard | Stage=warmup | Acc=80.170 | RoundTime=26.58s | TotalTime=3605.92s | Method=fedavg
[Round 121/210] Phase=standard | Stage=warmup | Acc=81.330 | RoundTime=28.81s | TotalTime=3634.74s | Method=fedavg
[Round 122/210] Phase=standard | Stage=warmup | Acc=81.240 | RoundTime=26.65s | TotalTime=3661.40s | Method=fedavg
[Round 123/210] Phase=standard | Stage=warmup | Acc=80.530 | RoundTime=27.44s | TotalTime=3688.86s | Method=fedavg
[Round 124/210] Phase=standard | Stage=warmup | Acc=81.650 | RoundTime=27.16s | TotalTime=3716.02s | Method=fedavg
[Round 125/210] Phase=standard | Stage=warmup | Acc=81.250 | RoundTime=27.53s | TotalTime=3743.56s | Method=fedavg
[Round 126/210] Phase=standard | Stage=warmup | Acc=81.620 | RoundTime=26.67s | TotalTime=3770.24s | Method=fedavg
[Round 127/210] Phase=standard | Stage=warmup | Acc=81.920 | RoundTime=26.65s | TotalTime=3796.91s | Method=fedavg
[Round 128/210] Phase=standard | Stage=warmup | Acc=81.270 | RoundTime=27.04s | TotalTime=3823.98s | Method=fedavg
[Round 129/210] Phase=standard | Stage=warmup | Acc=80.770 | RoundTime=27.79s | TotalTime=3851.79s | Method=fedavg
[Round 130/210] Phase=standard | Stage=warmup | Acc=81.530 | RoundTime=26.66s | TotalTime=3878.46s | Method=fedavg
[Round 131/210] Phase=standard | Stage=warmup | Acc=81.340 | RoundTime=27.30s | TotalTime=3905.77s | Method=fedavg
[Round 132/210] Phase=standard | Stage=warmup | Acc=81.120 | RoundTime=26.44s | TotalTime=3932.22s | Method=fedavg
[Round 133/210] Phase=standard | Stage=warmup | Acc=81.460 | RoundTime=26.57s | TotalTime=3958.80s | Method=fedavg
[Round 134/210] Phase=standard | Stage=warmup | Acc=81.990 | RoundTime=26.71s | TotalTime=3985.52s | Method=fedavg
[Round 135/210] Phase=standard | Stage=warmup | Acc=81.880 | RoundTime=26.33s | TotalTime=4011.86s | Method=fedavg
[Round 136/210] Phase=standard | Stage=warmup | Acc=80.800 | RoundTime=26.73s | TotalTime=4038.59s | Method=fedavg
[Round 137/210] Phase=standard | Stage=warmup | Acc=81.120 | RoundTime=26.73s | TotalTime=4065.41s | Method=fedavg
[Round 138/210] Phase=standard | Stage=warmup | Acc=81.810 | RoundTime=26.68s | TotalTime=4092.10s | Method=fedavg
[Round 139/210] Phase=standard | Stage=warmup | Acc=81.850 | RoundTime=27.74s | TotalTime=4119.84s | Method=fedavg
[Round 140/210] Phase=standard | Stage=warmup | Acc=81.130 | RoundTime=26.78s | TotalTime=4146.63s | Method=fedavg
[Round 141/210] Phase=standard | Stage=warmup | Acc=81.200 | RoundTime=27.26s | TotalTime=4173.89s | Method=fedavg
[Round 142/210] Phase=standard | Stage=warmup | Acc=81.020 | RoundTime=26.53s | TotalTime=4200.42s | Method=fedavg
[Round 143/210] Phase=standard | Stage=warmup | Acc=80.830 | RoundTime=26.48s | TotalTime=4226.92s | Method=fedavg
[Round 144/210] Phase=standard | Stage=warmup | Acc=82.060 | RoundTime=26.92s | TotalTime=4253.85s | Method=fedavg
[Round 145/210] Phase=standard | Stage=warmup | Acc=81.830 | RoundTime=28.21s | TotalTime=4282.07s | Method=fedavg
[Round 146/210] Phase=standard | Stage=warmup | Acc=81.870 | RoundTime=27.00s | TotalTime=4309.14s | Method=fedavg
[Round 147/210] Phase=standard | Stage=warmup | Acc=82.170 | RoundTime=26.96s | TotalTime=4336.11s | Method=fedavg
[Round 148/210] Phase=standard | Stage=warmup | Acc=81.780 | RoundTime=26.56s | TotalTime=4362.69s | Method=fedavg
[Round 149/210] Phase=standard | Stage=warmup | Acc=82.730 | RoundTime=26.77s | TotalTime=4389.47s | Method=fedavg
[Round 150/210] Phase=standard | Stage=warmup | Acc=81.160 | RoundTime=26.77s | TotalTime=4416.25s | Method=fedavg
[Round 151/210] Phase=standard | Stage=warmup | Acc=81.590 | RoundTime=27.04s | TotalTime=4443.30s | Method=fedavg
[Round 152/210] Phase=standard | Stage=warmup | Acc=81.480 | RoundTime=27.79s | TotalTime=4471.10s | Method=fedavg
[Round 153/210] Phase=standard | Stage=warmup | Acc=81.870 | RoundTime=26.94s | TotalTime=4498.05s | Method=fedavg
[Round 154/210] Phase=standard | Stage=warmup | Acc=81.430 | RoundTime=28.08s | TotalTime=4526.15s | Method=fedavg
[Round 155/210] Phase=standard | Stage=warmup | Acc=82.000 | RoundTime=27.20s | TotalTime=4553.35s | Method=fedavg
[Round 156/210] Phase=standard | Stage=warmup | Acc=81.250 | RoundTime=27.31s | TotalTime=4580.67s | Method=fedavg
[Round 157/210] Phase=standard | Stage=warmup | Acc=82.140 | RoundTime=29.01s | TotalTime=4609.69s | Method=fedavg
[Round 158/210] Phase=standard | Stage=warmup | Acc=81.490 | RoundTime=27.94s | TotalTime=4637.64s | Method=fedavg
[Round 159/210] Phase=standard | Stage=warmup | Acc=80.940 | RoundTime=26.64s | TotalTime=4664.29s | Method=fedavg
[Round 160/210] Phase=standard | Stage=warmup | Acc=82.030 | RoundTime=26.58s | TotalTime=4690.88s | Method=fedavg
[Round 161/210] Phase=standard | Stage=warmup | Acc=81.280 | RoundTime=26.70s | TotalTime=4717.59s | Method=fedavg
[Round 162/210] Phase=standard | Stage=warmup | Acc=81.350 | RoundTime=26.84s | TotalTime=4744.44s | Method=fedavg
[Round 163/210] Phase=standard | Stage=warmup | Acc=81.150 | RoundTime=27.72s | TotalTime=4772.16s | Method=fedavg
[Round 164/210] Phase=standard | Stage=warmup | Acc=81.140 | RoundTime=27.61s | TotalTime=4799.78s | Method=fedavg
[Round 165/210] Phase=standard | Stage=warmup | Acc=81.100 | RoundTime=27.18s | TotalTime=4826.97s | Method=fedavg
[Round 166/210] Phase=standard | Stage=warmup | Acc=81.010 | RoundTime=26.85s | TotalTime=4853.82s | Method=fedavg
[Round 167/210] Phase=standard | Stage=warmup | Acc=81.240 | RoundTime=27.80s | TotalTime=4881.64s | Method=fedavg
[Round 168/210] Phase=standard | Stage=warmup | Acc=81.690 | RoundTime=27.61s | TotalTime=4909.25s | Method=fedavg
[Round 169/210] Phase=standard | Stage=warmup | Acc=81.970 | RoundTime=26.76s | TotalTime=4936.06s | Method=fedavg
[Round 170/210] Phase=standard | Stage=warmup | Acc=81.760 | RoundTime=26.29s | TotalTime=4962.36s | Method=fedavg
[Round 171/210] Phase=standard | Stage=warmup | Acc=81.670 | RoundTime=48.18s | TotalTime=5010.55s | Method=fedavg
[Round 172/210] Phase=standard | Stage=warmup | Acc=80.910 | RoundTime=52.85s | TotalTime=5063.41s | Method=fedavg
[Round 173/210] Phase=standard | Stage=warmup | Acc=82.030 | RoundTime=52.87s | TotalTime=5116.29s | Method=fedavg
[Round 174/210] Phase=standard | Stage=warmup | Acc=81.350 | RoundTime=52.56s | TotalTime=5168.86s | Method=fedavg
[Round 175/210] Phase=standard | Stage=warmup | Acc=81.970 | RoundTime=52.86s | TotalTime=5221.73s | Method=fedavg
[Round 176/210] Phase=standard | Stage=warmup | Acc=81.840 | RoundTime=53.23s | TotalTime=5274.97s | Method=fedavg
[Round 177/210] Phase=standard | Stage=warmup | Acc=81.430 | RoundTime=52.18s | TotalTime=5327.22s | Method=fedavg
[Round 178/210] Phase=standard | Stage=warmup | Acc=81.970 | RoundTime=52.82s | TotalTime=5380.05s | Method=fedavg
[Round 179/210] Phase=standard | Stage=warmup | Acc=81.960 | RoundTime=52.56s | TotalTime=5432.62s | Method=fedavg
[Round 180/210] Phase=standard | Stage=warmup | Acc=81.440 | RoundTime=52.86s | TotalTime=5485.48s | Method=fedavg
[Round 181/210] Phase=standard | Stage=warmup | Acc=81.800 | RoundTime=52.67s | TotalTime=5538.16s | Method=fedavg
[Round 182/210] Phase=standard | Stage=warmup | Acc=81.600 | RoundTime=54.14s | TotalTime=5592.32s | Method=fedavg
[Round 183/210] Phase=standard | Stage=warmup | Acc=81.780 | RoundTime=51.94s | TotalTime=5644.27s | Method=fedavg
[Round 184/210] Phase=standard | Stage=warmup | Acc=81.540 | RoundTime=53.56s | TotalTime=5697.84s | Method=fedavg
[Round 185/210] Phase=standard | Stage=warmup | Acc=81.210 | RoundTime=53.75s | TotalTime=5751.60s | Method=fedavg
[Round 186/210] Phase=standard | Stage=warmup | Acc=81.880 | RoundTime=54.54s | TotalTime=5806.16s | Method=fedavg
[Round 187/210] Phase=standard | Stage=warmup | Acc=81.650 | RoundTime=52.83s | TotalTime=5859.00s | Method=fedavg
[Round 188/210] Phase=standard | Stage=warmup | Acc=81.750 | RoundTime=52.85s | TotalTime=5911.86s | Method=fedavg
[Round 189/210] Phase=standard | Stage=warmup | Acc=81.550 | RoundTime=52.92s | TotalTime=5964.79s | Method=fedavg
[Round 190/210] Phase=standard | Stage=warmup | Acc=80.600 | RoundTime=52.77s | TotalTime=6017.56s | Method=fedavg
[Round 191/210] Phase=standard | Stage=warmup | Acc=81.350 | RoundTime=52.70s | TotalTime=6070.27s | Method=fedavg
[Round 192/210] Phase=standard | Stage=warmup | Acc=81.730 | RoundTime=51.38s | TotalTime=6121.66s | Method=fedavg
[Round 193/210] Phase=standard | Stage=warmup | Acc=81.400 | RoundTime=52.87s | TotalTime=6174.53s | Method=fedavg
[Round 194/210] Phase=standard | Stage=warmup | Acc=80.790 | RoundTime=52.90s | TotalTime=6227.44s | Method=fedavg
[Round 195/210] Phase=standard | Stage=warmup | Acc=81.720 | RoundTime=53.71s | TotalTime=6281.16s | Method=fedavg
[Round 196/210] Phase=standard | Stage=warmup | Acc=81.610 | RoundTime=52.88s | TotalTime=6334.05s | Method=fedavg
[Round 197/210] Phase=standard | Stage=warmup | Acc=81.380 | RoundTime=53.10s | TotalTime=6387.15s | Method=fedavg
[Round 198/210] Phase=standard | Stage=warmup | Acc=81.580 | RoundTime=52.50s | TotalTime=6439.66s | Method=fedavg
[Round 199/210] Phase=standard | Stage=warmup | Acc=81.540 | RoundTime=52.78s | TotalTime=6492.45s | Method=fedavg
[Round 200/210] Phase=standard | Stage=warmup | Acc=80.950 | RoundTime=54.88s | TotalTime=6547.34s | Method=fedavg
[Round 201/210] Phase=standard | Stage=warmup | Acc=81.150 | RoundTime=51.06s | TotalTime=6598.41s | Method=fedavg
[Round 202/210] Phase=standard | Stage=warmup | Acc=81.310 | RoundTime=52.88s | TotalTime=6651.30s | Method=fedavg
[Round 203/210] Phase=standard | Stage=warmup | Acc=81.550 | RoundTime=53.08s | TotalTime=6704.39s | Method=fedavg
[Round 204/210] Phase=standard | Stage=warmup | Acc=81.280 | RoundTime=52.06s | TotalTime=6756.46s | Method=fedavg
[Round 205/210] Phase=standard | Stage=warmup | Acc=81.410 | RoundTime=53.06s | TotalTime=6809.52s | Method=fedavg
[Round 206/210] Phase=standard | Stage=warmup | Acc=81.020 | RoundTime=52.85s | TotalTime=6862.39s | Method=fedavg
[Round 207/210] Phase=standard | Stage=warmup | Acc=81.420 | RoundTime=53.50s | TotalTime=6915.90s | Method=fedavg
