========================================================================================================================
Training started at: 2026-04-08 02:14:08
Result directory: results/fl_cifar10/fedavg/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric
Result txt file : results/fl_cifar10/fedavg/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric/fedavg_fl_cifar10_20260408-021408-641310_pid818174.txt
Result log file : results/fl_cifar10/fedavg/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric/fedavg_fl_cifar10_20260408-021408-641310_pid818174.log
------------------------------------------------------------------------------------------------------------------------
Model: fedavg
Dataset: fl_cifar10
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 100
Local epoch: 1
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
========================================================================================================================
[Round 001/100] Phase=standard | Stage=warmup | Acc=10.000 | RoundTime=39.75s | TotalTime=39.76s | Method=fedavg
[Round 018/100] Phase=standard | Stage=warmup | Acc=54.730 | RoundTime=38.23s | TotalTime=698.70s | Method=fedavg
[Round 019/100] Phase=standard | Stage=warmup | Acc=54.900 | RoundTime=39.47s | TotalTime=738.18s | Method=fedavg
[Round 020/100] Phase=standard | Stage=warmup | Acc=57.980 | RoundTime=37.54s | TotalTime=775.73s | Method=fedavg
[Round 021/100] Phase=standard | Stage=warmup | Acc=56.150 | RoundTime=34.37s | TotalTime=810.11s | Method=fedavg
[Round 022/100] Phase=standard | Stage=warmup | Acc=58.310 | RoundTime=37.11s | TotalTime=847.23s | Method=fedavg
[Round 023/100] Phase=standard | Stage=warmup | Acc=60.840 | RoundTime=39.55s | TotalTime=886.79s | Method=fedavg
[Round 024/100] Phase=standard | Stage=warmup | Acc=60.180 | RoundTime=39.72s | TotalTime=926.52s | Method=fedavg
[Round 025/100] Phase=standard | Stage=warmup | Acc=62.160 | RoundTime=40.35s | TotalTime=966.88s | Method=fedavg
[Round 026/100] Phase=standard | Stage=warmup | Acc=62.270 | RoundTime=38.82s | TotalTime=1005.70s | Method=fedavg
[Round 027/100] Phase=standard | Stage=warmup | Acc=62.170 | RoundTime=37.71s | TotalTime=1043.42s | Method=fedavg
[Round 028/100] Phase=standard | Stage=warmup | Acc=64.290 | RoundTime=40.37s | TotalTime=1083.80s | Method=fedavg
[Round 029/100] Phase=standard | Stage=warmup | Acc=65.430 | RoundTime=38.01s | TotalTime=1121.82s | Method=fedavg
[Round 030/100] Phase=standard | Stage=warmup | Acc=65.120 | RoundTime=38.63s | TotalTime=1160.46s | Method=fedavg
[Round 031/100] Phase=standard | Stage=warmup | Acc=65.090 | RoundTime=39.12s | TotalTime=1199.58s | Method=fedavg
[Round 032/100] Phase=standard | Stage=warmup | Acc=66.110 | RoundTime=37.79s | TotalTime=1237.38s | Method=fedavg
[Round 033/100] Phase=standard | Stage=warmup | Acc=66.160 | RoundTime=37.86s | TotalTime=1275.25s | Method=fedavg
[Round 034/100] Phase=standard | Stage=warmup | Acc=67.100 | RoundTime=37.13s | TotalTime=1312.39s | Method=fedavg
[Round 035/100] Phase=standard | Stage=warmup | Acc=67.520 | RoundTime=38.06s | TotalTime=1350.46s | Method=fedavg
[Round 036/100] Phase=standard | Stage=warmup | Acc=69.550 | RoundTime=38.99s | TotalTime=1389.46s | Method=fedavg
[Round 037/100] Phase=standard | Stage=warmup | Acc=69.140 | RoundTime=39.44s | TotalTime=1428.91s | Method=fedavg
[Round 038/100] Phase=standard | Stage=warmup | Acc=68.500 | RoundTime=38.28s | TotalTime=1467.19s | Method=fedavg
[Round 039/100] Phase=standard | Stage=warmup | Acc=69.090 | RoundTime=40.44s | TotalTime=1507.65s | Method=fedavg
[Round 040/100] Phase=standard | Stage=warmup | Acc=68.890 | RoundTime=37.71s | TotalTime=1545.36s | Method=fedavg
[Round 041/100] Phase=standard | Stage=warmup | Acc=71.180 | RoundTime=38.95s | TotalTime=1584.32s | Method=fedavg
[Round 042/100] Phase=standard | Stage=warmup | Acc=70.280 | RoundTime=39.32s | TotalTime=1623.65s | Method=fedavg
[Round 043/100] Phase=standard | Stage=warmup | Acc=70.190 | RoundTime=38.51s | TotalTime=1662.16s | Method=fedavg
[Round 044/100] Phase=standard | Stage=warmup | Acc=71.480 | RoundTime=39.39s | TotalTime=1701.56s | Method=fedavg
[Round 045/100] Phase=standard | Stage=warmup | Acc=70.840 | RoundTime=38.77s | TotalTime=1740.33s | Method=fedavg
[Round 046/100] Phase=standard | Stage=warmup | Acc=72.320 | RoundTime=36.80s | TotalTime=1777.15s | Method=fedavg
[Round 047/100] Phase=standard | Stage=warmup | Acc=72.240 | RoundTime=40.63s | TotalTime=1817.78s | Method=fedavg
[Round 048/100] Phase=standard | Stage=warmup | Acc=71.360 | RoundTime=39.02s | TotalTime=1856.81s | Method=fedavg
[Round 049/100] Phase=standard | Stage=warmup | Acc=73.220 | RoundTime=39.36s | TotalTime=1896.18s | Method=fedavg
[Round 050/100] Phase=standard | Stage=warmup | Acc=72.820 | RoundTime=39.06s | TotalTime=1935.25s | Method=fedavg
[Round 051/100] Phase=standard | Stage=warmup | Acc=73.300 | RoundTime=38.65s | TotalTime=1973.92s | Method=fedavg
[Round 052/100] Phase=standard | Stage=warmup | Acc=73.730 | RoundTime=38.07s | TotalTime=2012.00s | Method=fedavg
[Round 053/100] Phase=standard | Stage=warmup | Acc=72.960 | RoundTime=37.75s | TotalTime=2049.76s | Method=fedavg
[Round 054/100] Phase=standard | Stage=warmup | Acc=74.880 | RoundTime=40.39s | TotalTime=2090.16s | Method=fedavg
[Round 055/100] Phase=standard | Stage=warmup | Acc=74.510 | RoundTime=38.85s | TotalTime=2129.02s | Method=fedavg
[Round 056/100] Phase=standard | Stage=warmup | Acc=74.390 | RoundTime=40.12s | TotalTime=2169.15s | Method=fedavg
[Round 057/100] Phase=standard | Stage=warmup | Acc=74.580 | RoundTime=39.10s | TotalTime=2208.26s | Method=fedavg
[Round 058/100] Phase=standard | Stage=warmup | Acc=74.480 | RoundTime=40.20s | TotalTime=2248.46s | Method=fedavg
[Round 059/100] Phase=standard | Stage=warmup | Acc=75.900 | RoundTime=40.05s | TotalTime=2288.52s | Method=fedavg
[Round 060/100] Phase=standard | Stage=warmup | Acc=75.120 | RoundTime=35.66s | TotalTime=2324.19s | Method=fedavg
[Round 061/100] Phase=standard | Stage=warmup | Acc=75.830 | RoundTime=41.98s | TotalTime=2366.25s | Method=fedavg
[Round 062/100] Phase=standard | Stage=warmup | Acc=76.070 | RoundTime=38.88s | TotalTime=2405.15s | Method=fedavg
[Round 063/100] Phase=standard | Stage=warmup | Acc=75.590 | RoundTime=40.36s | TotalTime=2445.52s | Method=fedavg
[Round 064/100] Phase=standard | Stage=warmup | Acc=75.340 | RoundTime=39.76s | TotalTime=2485.29s | Method=fedavg
[Round 065/100] Phase=standard | Stage=warmup | Acc=76.770 | RoundTime=35.08s | TotalTime=2520.38s | Method=fedavg
[Round 066/100] Phase=standard | Stage=warmup | Acc=75.270 | RoundTime=39.90s | TotalTime=2560.28s | Method=fedavg
[Round 067/100] Phase=standard | Stage=warmup | Acc=76.070 | RoundTime=41.63s | TotalTime=2601.92s | Method=fedavg
[Round 068/100] Phase=standard | Stage=warmup | Acc=76.170 | RoundTime=39.70s | TotalTime=2641.62s | Method=fedavg
[Round 069/100] Phase=standard | Stage=warmup | Acc=76.620 | RoundTime=38.41s | TotalTime=2680.05s | Method=fedavg
[Round 070/100] Phase=standard | Stage=warmup | Acc=76.250 | RoundTime=40.53s | TotalTime=2720.59s | Method=fedavg
[Round 071/100] Phase=standard | Stage=warmup | Acc=75.660 | RoundTime=39.50s | TotalTime=2760.10s | Method=fedavg
[Round 072/100] Phase=standard | Stage=warmup | Acc=77.270 | RoundTime=39.91s | TotalTime=2800.02s | Method=fedavg
[Round 073/100] Phase=standard | Stage=warmup | Acc=77.070 | RoundTime=40.58s | TotalTime=2840.61s | Method=fedavg
[Round 074/100] Phase=standard | Stage=warmup | Acc=77.090 | RoundTime=39.74s | TotalTime=2880.36s | Method=fedavg
[Round 075/100] Phase=standard | Stage=warmup | Acc=77.600 | RoundTime=38.99s | TotalTime=2919.36s | Method=fedavg
[Round 076/100] Phase=standard | Stage=warmup | Acc=76.980 | RoundTime=39.83s | TotalTime=2959.20s | Method=fedavg
[Round 077/100] Phase=standard | Stage=warmup | Acc=77.900 | RoundTime=38.95s | TotalTime=2998.16s | Method=fedavg
[Round 078/100] Phase=standard | Stage=warmup | Acc=78.040 | RoundTime=38.48s | TotalTime=3036.65s | Method=fedavg
[Round 079/100] Phase=standard | Stage=warmup | Acc=78.110 | RoundTime=38.64s | TotalTime=3075.30s | Method=fedavg
[Round 080/100] Phase=standard | Stage=warmup | Acc=77.570 | RoundTime=38.49s | TotalTime=3113.80s | Method=fedavg
[Round 081/100] Phase=standard | Stage=warmup | Acc=78.670 | RoundTime=37.97s | TotalTime=3151.78s | Method=fedavg
[Round 082/100] Phase=standard | Stage=warmup | Acc=77.260 | RoundTime=35.00s | TotalTime=3186.79s | Method=fedavg
[Round 083/100] Phase=standard | Stage=warmup | Acc=77.410 | RoundTime=39.78s | TotalTime=3226.58s | Method=fedavg
[Round 084/100] Phase=standard | Stage=warmup | Acc=78.470 | RoundTime=40.52s | TotalTime=3267.11s | Method=fedavg
[Round 085/100] Phase=standard | Stage=warmup | Acc=78.770 | RoundTime=41.29s | TotalTime=3308.41s | Method=fedavg
[Round 086/100] Phase=standard | Stage=warmup | Acc=79.180 | RoundTime=40.07s | TotalTime=3348.49s | Method=fedavg
[Round 087/100] Phase=standard | Stage=warmup | Acc=79.010 | RoundTime=42.40s | TotalTime=3390.90s | Method=fedavg
[Round 088/100] Phase=standard | Stage=warmup | Acc=78.810 | RoundTime=38.21s | TotalTime=3429.12s | Method=fedavg
[Round 089/100] Phase=standard | Stage=warmup | Acc=79.090 | RoundTime=39.71s | TotalTime=3468.84s | Method=fedavg
[Round 090/100] Phase=standard | Stage=warmup | Acc=79.190 | RoundTime=39.55s | TotalTime=3508.40s | Method=fedavg
[Round 091/100] Phase=standard | Stage=warmup | Acc=79.000 | RoundTime=39.88s | TotalTime=3548.28s | Method=fedavg
[Round 092/100] Phase=standard | Stage=warmup | Acc=78.970 | RoundTime=38.51s | TotalTime=3586.80s | Method=fedavg
[Round 093/100] Phase=standard | Stage=warmup | Acc=79.440 | RoundTime=39.62s | TotalTime=3626.43s | Method=fedavg
[Round 094/100] Phase=standard | Stage=warmup | Acc=79.170 | RoundTime=38.22s | TotalTime=3664.66s | Method=fedavg
[Round 095/100] Phase=standard | Stage=warmup | Acc=79.090 | RoundTime=38.43s | TotalTime=3703.10s | Method=fedavg
[Round 096/100] Phase=standard | Stage=warmup | Acc=79.060 | RoundTime=38.92s | TotalTime=3742.03s | Method=fedavg
[Round 097/100] Phase=standard | Stage=warmup | Acc=79.690 | RoundTime=37.78s | TotalTime=3779.82s | Method=fedavg
[Round 098/100] Phase=standard | Stage=warmup | Acc=78.860 | RoundTime=39.54s | TotalTime=3819.37s | Method=fedavg
[Round 099/100] Phase=standard | Stage=warmup | Acc=80.010 | RoundTime=37.57s | TotalTime=3856.94s | Method=fedavg
[Round 100/100] Phase=standard | Stage=warmup | Acc=79.240 | RoundTime=37.94s | TotalTime=3894.90s | Method=fedavg
========================================================================================================================
Training finished at: 2026-04-08 03:19:03
Total elapsed time: 3894.90s
Final Acc: 79.240
Best Acc : 80.010
========================================================================================================================
