========================================================================================================================
Training started at: 2026-04-07 23:42:56
Result directory: results/fl_cifar100/fedprox/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric_mu-0.001
Result txt file : results/fl_cifar100/fedprox/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric_mu-0.001/fedprox_fl_cifar100_20260407-234256-024753_pid4173495.txt
Result log file : results/fl_cifar100/fedprox/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric_mu-0.001/fedprox_fl_cifar100_20260407-234256-024753_pid4173495.log
------------------------------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_cifar100
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 110
Local epoch: 1
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
FedProx mu: 0.001
========================================================================================================================
[Round 001/110] Phase=standard | Stage=warmup | Acc=1.000 | RoundTime=35.03s | TotalTime=35.04s | Method=fedprox
[Round 044/110] Phase=standard | Stage=warmup | Acc=35.570 | RoundTime=40.66s | TotalTime=1804.97s | Method=fedprox
[Round 045/110] Phase=standard | Stage=warmup | Acc=36.100 | RoundTime=42.04s | TotalTime=1847.01s | Method=fedprox
[Round 046/110] Phase=standard | Stage=warmup | Acc=36.340 | RoundTime=40.90s | TotalTime=1887.92s | Method=fedprox
[Round 047/110] Phase=standard | Stage=warmup | Acc=36.740 | RoundTime=41.43s | TotalTime=1929.36s | Method=fedprox
[Round 048/110] Phase=standard | Stage=warmup | Acc=37.650 | RoundTime=41.54s | TotalTime=1970.91s | Method=fedprox
[Round 049/110] Phase=standard | Stage=warmup | Acc=37.870 | RoundTime=41.33s | TotalTime=2012.25s | Method=fedprox
[Round 050/110] Phase=standard | Stage=warmup | Acc=38.170 | RoundTime=41.95s | TotalTime=2054.21s | Method=fedprox
[Round 051/110] Phase=standard | Stage=warmup | Acc=39.160 | RoundTime=41.20s | TotalTime=2095.42s | Method=fedprox
[Round 052/110] Phase=standard | Stage=warmup | Acc=39.630 | RoundTime=41.08s | TotalTime=2136.51s | Method=fedprox
[Round 053/110] Phase=standard | Stage=warmup | Acc=39.520 | RoundTime=41.85s | TotalTime=2178.37s | Method=fedprox
[Round 054/110] Phase=standard | Stage=warmup | Acc=39.960 | RoundTime=40.73s | TotalTime=2219.11s | Method=fedprox
[Round 055/110] Phase=standard | Stage=warmup | Acc=40.160 | RoundTime=41.55s | TotalTime=2260.68s | Method=fedprox
[Round 056/110] Phase=standard | Stage=warmup | Acc=40.990 | RoundTime=41.31s | TotalTime=2302.00s | Method=fedprox
[Round 057/110] Phase=standard | Stage=warmup | Acc=41.560 | RoundTime=41.22s | TotalTime=2343.23s | Method=fedprox
[Round 058/110] Phase=standard | Stage=warmup | Acc=41.670 | RoundTime=41.37s | TotalTime=2384.61s | Method=fedprox
[Round 059/110] Phase=standard | Stage=warmup | Acc=41.990 | RoundTime=41.49s | TotalTime=2426.11s | Method=fedprox
[Round 060/110] Phase=standard | Stage=warmup | Acc=41.950 | RoundTime=41.03s | TotalTime=2467.14s | Method=fedprox
[Round 061/110] Phase=standard | Stage=warmup | Acc=42.610 | RoundTime=41.76s | TotalTime=2508.92s | Method=fedprox
[Round 062/110] Phase=standard | Stage=warmup | Acc=42.240 | RoundTime=42.35s | TotalTime=2551.28s | Method=fedprox
[Round 063/110] Phase=standard | Stage=warmup | Acc=43.630 | RoundTime=41.51s | TotalTime=2592.81s | Method=fedprox
[Round 064/110] Phase=standard | Stage=warmup | Acc=43.980 | RoundTime=41.81s | TotalTime=2634.62s | Method=fedprox
[Round 065/110] Phase=standard | Stage=warmup | Acc=44.500 | RoundTime=41.69s | TotalTime=2676.32s | Method=fedprox
[Round 066/110] Phase=standard | Stage=warmup | Acc=43.940 | RoundTime=41.72s | TotalTime=2718.06s | Method=fedprox
[Round 067/110] Phase=standard | Stage=warmup | Acc=44.410 | RoundTime=41.95s | TotalTime=2760.01s | Method=fedprox
[Round 068/110] Phase=standard | Stage=warmup | Acc=44.960 | RoundTime=42.52s | TotalTime=2802.54s | Method=fedprox
[Round 069/110] Phase=standard | Stage=warmup | Acc=45.420 | RoundTime=41.57s | TotalTime=2844.12s | Method=fedprox
[Round 070/110] Phase=standard | Stage=warmup | Acc=45.470 | RoundTime=37.76s | TotalTime=2881.90s | Method=fedprox
[Round 071/110] Phase=standard | Stage=warmup | Acc=45.720 | RoundTime=41.34s | TotalTime=2923.25s | Method=fedprox
[Round 072/110] Phase=standard | Stage=warmup | Acc=46.000 | RoundTime=40.39s | TotalTime=2963.65s | Method=fedprox
[Round 073/110] Phase=standard | Stage=warmup | Acc=46.310 | RoundTime=41.94s | TotalTime=3005.60s | Method=fedprox
[Round 074/110] Phase=standard | Stage=warmup | Acc=46.690 | RoundTime=41.85s | TotalTime=3047.46s | Method=fedprox
[Round 075/110] Phase=standard | Stage=warmup | Acc=46.700 | RoundTime=42.42s | TotalTime=3089.94s | Method=fedprox
[Round 076/110] Phase=standard | Stage=warmup | Acc=47.030 | RoundTime=41.90s | TotalTime=3131.86s | Method=fedprox
[Round 077/110] Phase=standard | Stage=warmup | Acc=47.080 | RoundTime=41.86s | TotalTime=3173.73s | Method=fedprox
[Round 078/110] Phase=standard | Stage=warmup | Acc=48.190 | RoundTime=41.73s | TotalTime=3215.47s | Method=fedprox
[Round 079/110] Phase=standard | Stage=warmup | Acc=48.250 | RoundTime=41.83s | TotalTime=3257.30s | Method=fedprox
[Round 080/110] Phase=standard | Stage=warmup | Acc=48.360 | RoundTime=42.87s | TotalTime=3300.18s | Method=fedprox
[Round 081/110] Phase=standard | Stage=warmup | Acc=48.850 | RoundTime=41.92s | TotalTime=3342.11s | Method=fedprox
[Round 082/110] Phase=standard | Stage=warmup | Acc=48.550 | RoundTime=41.76s | TotalTime=3383.88s | Method=fedprox
[Round 083/110] Phase=standard | Stage=warmup | Acc=49.050 | RoundTime=41.62s | TotalTime=3425.51s | Method=fedprox
[Round 084/110] Phase=standard | Stage=warmup | Acc=49.610 | RoundTime=41.98s | TotalTime=3467.50s | Method=fedprox
[Round 085/110] Phase=standard | Stage=warmup | Acc=49.200 | RoundTime=41.87s | TotalTime=3509.38s | Method=fedprox
[Round 086/110] Phase=standard | Stage=warmup | Acc=49.470 | RoundTime=42.00s | TotalTime=3551.39s | Method=fedprox
[Round 087/110] Phase=standard | Stage=warmup | Acc=49.920 | RoundTime=42.10s | TotalTime=3593.50s | Method=fedprox
[Round 088/110] Phase=standard | Stage=warmup | Acc=49.750 | RoundTime=41.88s | TotalTime=3635.39s | Method=fedprox
[Round 089/110] Phase=standard | Stage=warmup | Acc=50.250 | RoundTime=41.57s | TotalTime=3676.97s | Method=fedprox
[Round 090/110] Phase=standard | Stage=warmup | Acc=49.900 | RoundTime=43.03s | TotalTime=3720.01s | Method=fedprox
[Round 091/110] Phase=standard | Stage=warmup | Acc=50.410 | RoundTime=41.88s | TotalTime=3761.90s | Method=fedprox
[Round 092/110] Phase=standard | Stage=warmup | Acc=50.350 | RoundTime=41.84s | TotalTime=3803.75s | Method=fedprox
[Round 093/110] Phase=standard | Stage=warmup | Acc=50.690 | RoundTime=41.73s | TotalTime=3845.49s | Method=fedprox
[Round 094/110] Phase=standard | Stage=warmup | Acc=50.640 | RoundTime=41.92s | TotalTime=3887.41s | Method=fedprox
[Round 095/110] Phase=standard | Stage=warmup | Acc=51.300 | RoundTime=41.56s | TotalTime=3928.99s | Method=fedprox
[Round 096/110] Phase=standard | Stage=warmup | Acc=51.000 | RoundTime=42.09s | TotalTime=3971.09s | Method=fedprox
[Round 097/110] Phase=standard | Stage=warmup | Acc=50.880 | RoundTime=42.00s | TotalTime=4013.09s | Method=fedprox
[Round 098/110] Phase=standard | Stage=warmup | Acc=51.430 | RoundTime=41.89s | TotalTime=4054.99s | Method=fedprox
[Round 099/110] Phase=standard | Stage=warmup | Acc=51.290 | RoundTime=41.87s | TotalTime=4096.86s | Method=fedprox
[Round 100/110] Phase=standard | Stage=warmup | Acc=51.640 | RoundTime=41.95s | TotalTime=4138.82s | Method=fedprox
[Round 101/110] Phase=standard | Stage=warmup | Acc=51.290 | RoundTime=42.01s | TotalTime=4180.83s | Method=fedprox
[Round 102/110] Phase=standard | Stage=warmup | Acc=51.710 | RoundTime=43.58s | TotalTime=4224.42s | Method=fedprox
[Round 103/110] Phase=standard | Stage=warmup | Acc=51.460 | RoundTime=41.87s | TotalTime=4266.30s | Method=fedprox
[Round 104/110] Phase=standard | Stage=warmup | Acc=52.170 | RoundTime=42.22s | TotalTime=4308.53s | Method=fedprox
[Round 105/110] Phase=standard | Stage=warmup | Acc=52.140 | RoundTime=41.86s | TotalTime=4350.41s | Method=fedprox
[Round 106/110] Phase=standard | Stage=warmup | Acc=52.100 | RoundTime=41.71s | TotalTime=4392.13s | Method=fedprox
[Round 107/110] Phase=standard | Stage=warmup | Acc=52.210 | RoundTime=42.17s | TotalTime=4434.31s | Method=fedprox
[Round 108/110] Phase=standard | Stage=warmup | Acc=52.670 | RoundTime=42.11s | TotalTime=4476.43s | Method=fedprox
[Round 109/110] Phase=standard | Stage=warmup | Acc=52.300 | RoundTime=37.91s | TotalTime=4514.34s | Method=fedprox
[Round 110/110] Phase=standard | Stage=warmup | Acc=52.740 | RoundTime=41.48s | TotalTime=4555.82s | Method=fedprox
========================================================================================================================
Training finished at: 2026-04-08 00:58:51
Total elapsed time: 4555.83s
Final Acc: 52.740
Best Acc : 52.740
========================================================================================================================
