========================================================================================================================
Training started at: 2026-04-07 13:59:22
Result directory: results/fl_mnist/feddenoise_v3/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_wr-10_sr-50_ts-4,3,2,1_tss-random_tsim-backbone_cosine_wm-backbone_only_dr-0.3_drs-None
Result txt file : results/fl_mnist/feddenoise_v3/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_wr-10_sr-50_ts-4,3,2,1_tss-random_tsim-backbone_cosine_wm-backbone_only_dr-0.3_drs-None/feddenoise_v3_fl_mnist_20260407-135922-869997_pid991058.txt
Result log file : results/fl_mnist/feddenoise_v3/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_wr-10_sr-50_ts-4,3,2,1_tss-random_tsim-backbone_cosine_wm-backbone_only_dr-0.3_drs-None/feddenoise_v3_fl_mnist_20260407-135922-869997_pid991058.log
------------------------------------------------------------------------------------------------------------------------
Model: feddenoise_v3
Dataset: fl_mnist
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 210
Local epoch: 1
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
Warmup round: 10
Stage round: 50
Teacher schedule: 4,3,2,1
Teacher select strategy: random
Teacher similarity: backbone_cosine
Teacher score mode: teacher_mean
Warmup mode: backbone_only
Drop rate: 0.3
Drop rate schedule: None
Exclude self teacher: True
========================================================================================================================
[Round 001/210] Phase=warmup | Stage=warmup | Acc=11.350 | RoundTime=40.88s | TotalTime=40.89s | Method=feddenoise_v3
[Round 002/210] Phase=warmup | Stage=warmup | Acc=45.750 | RoundTime=35.55s | TotalTime=76.45s | Method=feddenoise_v3
[Round 003/210] Phase=warmup | Stage=warmup | Acc=91.140 | RoundTime=39.14s | TotalTime=115.60s | Method=feddenoise_v3
[Round 004/210] Phase=warmup | Stage=warmup | Acc=96.150 | RoundTime=41.48s | TotalTime=157.09s | Method=feddenoise_v3
[Round 005/210] Phase=warmup | Stage=warmup | Acc=96.480 | RoundTime=39.39s | TotalTime=196.48s | Method=feddenoise_v3
[Round 006/210] Phase=warmup | Stage=warmup | Acc=97.190 | RoundTime=34.96s | TotalTime=231.45s | Method=feddenoise_v3
[Round 007/210] Phase=warmup | Stage=warmup | Acc=97.660 | RoundTime=40.03s | TotalTime=271.48s | Method=feddenoise_v3
[Round 008/210] Phase=warmup | Stage=warmup | Acc=97.840 | RoundTime=40.31s | TotalTime=311.80s | Method=feddenoise_v3
[Round 009/210] Phase=warmup | Stage=warmup | Acc=98.020 | RoundTime=39.15s | TotalTime=350.96s | Method=feddenoise_v3
[Round 010/210] Phase=warmup | Stage=warmup | Acc=98.240 | RoundTime=78.04s | TotalTime=429.01s | Method=feddenoise_v3
[Round 011/210] Phase=stage_1 | Stage=0 | Acc=98.150 | StagePure=98.912 | CPrec=98.912 | CRec=98.912 | NPrec=97.461 | NRec=97.461 | Keep=70.000 | TSim=0.988 | RoundTime=31.48s | TotalTime=460.50s | Method=feddenoise_v3
[Round 012/210] Phase=stage_1 | Stage=0 | Acc=98.660 | StagePure=98.912 | CPrec=98.912 | CRec=98.912 | NPrec=97.461 | NRec=97.461 | Keep=70.000 | TSim=0.988 | RoundTime=31.35s | TotalTime=491.86s | Method=feddenoise_v3
[Round 013/210] Phase=stage_1 | Stage=0 | Acc=98.930 | StagePure=98.912 | CPrec=98.912 | CRec=98.912 | NPrec=97.461 | NRec=97.461 | Keep=70.000 | TSim=0.988 | RoundTime=31.37s | TotalTime=523.23s | Method=feddenoise_v3
[Round 014/210] Phase=stage_1 | Stage=0 | Acc=98.970 | StagePure=98.912 | CPrec=98.912 | CRec=98.912 | NPrec=97.461 | NRec=97.461 | Keep=70.000 | TSim=0.988 | RoundTime=31.42s | TotalTime=554.66s | Method=feddenoise_v3
[Round 015/210] Phase=stage_1 | Stage=0 | Acc=98.920 | StagePure=98.912 | CPrec=98.912 | CRec=98.912 | NPrec=97.461 | NRec=97.461 | Keep=70.000 | TSim=0.988 | RoundTime=29.47s | TotalTime=584.15s | Method=feddenoise_v3
[Round 016/210] Phase=stage_1 | Stage=0 | Acc=99.040 | StagePure=98.912 | CPrec=98.912 | CRec=98.912 | NPrec=97.461 | NRec=97.461 | Keep=70.000 | TSim=0.988 | RoundTime=28.35s | TotalTime=612.51s | Method=feddenoise_v3
[Round 017/210] Phase=stage_1 | Stage=0 | Acc=99.030 | StagePure=98.912 | CPrec=98.912 | CRec=98.912 | NPrec=97.461 | NRec=97.461 | Keep=70.000 | TSim=0.988 | RoundTime=30.91s | TotalTime=643.44s | Method=feddenoise_v3
[Round 018/210] Phase=stage_1 | Stage=0 | Acc=99.110 | StagePure=98.912 | CPrec=98.912 | CRec=98.912 | NPrec=97.461 | NRec=97.461 | Keep=70.000 | TSim=0.988 | RoundTime=30.87s | TotalTime=674.32s | Method=feddenoise_v3
[Round 019/210] Phase=stage_1 | Stage=0 | Acc=99.130 | StagePure=98.912 | CPrec=98.912 | CRec=98.912 | NPrec=97.461 | NRec=97.461 | Keep=70.000 | TSim=0.988 | RoundTime=31.65s | TotalTime=705.98s | Method=feddenoise_v3
[Round 020/210] Phase=stage_1 | Stage=0 | Acc=99.190 | StagePure=98.912 | CPrec=98.912 | CRec=98.912 | NPrec=97.461 | NRec=97.461 | Keep=70.000 | TSim=0.988 | RoundTime=31.42s | TotalTime=737.41s | Method=feddenoise_v3
[Round 021/210] Phase=stage_1 | Stage=0 | Acc=99.070 | StagePure=98.912 | CPrec=98.912 | CRec=98.912 | NPrec=97.461 | NRec=97.461 | Keep=70.000 | TSim=0.988 | RoundTime=29.48s | TotalTime=766.90s | Method=feddenoise_v3
[Round 022/210] Phase=stage_1 | Stage=0 | Acc=99.190 | StagePure=98.912 | CPrec=98.912 | CRec=98.912 | NPrec=97.461 | NRec=97.461 | Keep=70.000 | TSim=0.988 | RoundTime=31.28s | TotalTime=798.19s | Method=feddenoise_v3
