====================================================================================================
Training started at: 2026-03-14 08:39:47
Result directory: results/fl_mnist/fedprox/pm-dir_a-0.3_nm-uni_nr-0.3
Result txt file : results/fl_mnist/fedprox/pm-dir_a-0.3_nm-uni_nr-0.3/fedprox_fl_mnist_20260314-083947.txt
Result log file : results/fl_mnist/fedprox/pm-dir_a-0.3_nm-uni_nr-0.3/fedprox_fl_mnist_20260314-083947.log
----------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_mnist
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=11.350 | RoundTime=61.81s | TotalTime=61.81s | Method=fedprox
[Round 052/100] Acc=93.530 | RoundTime=117.00s | TotalTime=3848.84s | Method=fedprox
[Round 053/100] Acc=92.760 | RoundTime=118.94s | TotalTime=3967.78s | Method=fedprox
[Round 054/100] Acc=94.040 | RoundTime=117.24s | TotalTime=4085.02s | Method=fedprox
[Round 055/100] Acc=94.260 | RoundTime=118.49s | TotalTime=4203.51s | Method=fedprox
[Round 056/100] Acc=94.740 | RoundTime=117.30s | TotalTime=4320.81s | Method=fedprox
[Round 057/100] Acc=93.910 | RoundTime=117.42s | TotalTime=4438.23s | Method=fedprox
[Round 058/100] Acc=92.100 | RoundTime=118.45s | TotalTime=4556.69s | Method=fedprox
[Round 059/100] Acc=92.270 | RoundTime=118.02s | TotalTime=4674.70s | Method=fedprox
[Round 060/100] Acc=93.840 | RoundTime=118.50s | TotalTime=4793.20s | Method=fedprox
[Round 061/100] Acc=93.150 | RoundTime=119.04s | TotalTime=4912.24s | Method=fedprox
[Round 062/100] Acc=91.880 | RoundTime=117.40s | TotalTime=5029.64s | Method=fedprox
[Round 063/100] Acc=90.310 | RoundTime=117.11s | TotalTime=5146.75s | Method=fedprox
[Round 064/100] Acc=91.050 | RoundTime=119.01s | TotalTime=5265.76s | Method=fedprox
[Round 065/100] Acc=92.710 | RoundTime=119.25s | TotalTime=5385.01s | Method=fedprox
[Round 066/100] Acc=92.270 | RoundTime=117.58s | TotalTime=5502.59s | Method=fedprox
[Round 067/100] Acc=92.090 | RoundTime=118.43s | TotalTime=5621.02s | Method=fedprox
[Round 068/100] Acc=93.770 | RoundTime=117.76s | TotalTime=5738.79s | Method=fedprox
[Round 069/100] Acc=91.730 | RoundTime=117.14s | TotalTime=5855.93s | Method=fedprox
[Round 070/100] Acc=93.370 | RoundTime=117.22s | TotalTime=5973.15s | Method=fedprox
[Round 071/100] Acc=94.620 | RoundTime=118.51s | TotalTime=6091.65s | Method=fedprox
[Round 072/100] Acc=94.050 | RoundTime=118.06s | TotalTime=6209.72s | Method=fedprox
[Round 073/100] Acc=93.360 | RoundTime=118.09s | TotalTime=6327.81s | Method=fedprox
[Round 074/100] Acc=93.740 | RoundTime=117.42s | TotalTime=6445.23s | Method=fedprox
[Round 075/100] Acc=93.930 | RoundTime=117.53s | TotalTime=6562.77s | Method=fedprox
[Round 076/100] Acc=93.790 | RoundTime=116.57s | TotalTime=6679.33s | Method=fedprox
[Round 077/100] Acc=93.030 | RoundTime=118.32s | TotalTime=6797.65s | Method=fedprox
[Round 078/100] Acc=94.020 | RoundTime=116.40s | TotalTime=6914.05s | Method=fedprox
[Round 079/100] Acc=93.700 | RoundTime=117.40s | TotalTime=7031.45s | Method=fedprox
[Round 080/100] Acc=92.920 | RoundTime=118.02s | TotalTime=7149.46s | Method=fedprox
[Round 081/100] Acc=91.890 | RoundTime=101.35s | TotalTime=7250.82s | Method=fedprox
[Round 082/100] Acc=93.310 | RoundTime=97.17s | TotalTime=7347.99s | Method=fedprox
[Round 083/100] Acc=93.070 | RoundTime=96.62s | TotalTime=7444.61s | Method=fedprox
[Round 084/100] Acc=92.290 | RoundTime=98.01s | TotalTime=7542.63s | Method=fedprox
[Round 085/100] Acc=91.960 | RoundTime=100.22s | TotalTime=7642.85s | Method=fedprox
[Round 086/100] Acc=92.980 | RoundTime=97.51s | TotalTime=7740.37s | Method=fedprox
[Round 087/100] Acc=91.940 | RoundTime=96.88s | TotalTime=7837.25s | Method=fedprox
[Round 088/100] Acc=92.870 | RoundTime=97.32s | TotalTime=7934.57s | Method=fedprox
[Round 089/100] Acc=92.010 | RoundTime=98.47s | TotalTime=8033.04s | Method=fedprox
[Round 090/100] Acc=94.040 | RoundTime=97.86s | TotalTime=8130.90s | Method=fedprox
[Round 091/100] Acc=93.780 | RoundTime=97.33s | TotalTime=8228.23s | Method=fedprox
[Round 092/100] Acc=92.820 | RoundTime=97.22s | TotalTime=8325.44s | Method=fedprox
[Round 093/100] Acc=93.160 | RoundTime=97.64s | TotalTime=8423.09s | Method=fedprox
[Round 094/100] Acc=93.180 | RoundTime=97.78s | TotalTime=8520.87s | Method=fedprox
[Round 095/100] Acc=94.240 | RoundTime=98.33s | TotalTime=8619.20s | Method=fedprox
[Round 096/100] Acc=92.470 | RoundTime=97.34s | TotalTime=8716.54s | Method=fedprox
[Round 097/100] Acc=93.340 | RoundTime=96.98s | TotalTime=8813.52s | Method=fedprox
[Round 098/100] Acc=93.830 | RoundTime=97.73s | TotalTime=8911.25s | Method=fedprox
[Round 099/100] Acc=92.980 | RoundTime=91.55s | TotalTime=9002.80s | Method=fedprox
[Round 100/100] Acc=93.200 | RoundTime=88.45s | TotalTime=9091.25s | Method=fedprox
====================================================================================================
Training finished at: 2026-03-14 11:11:19
Total elapsed time: 9091.25s
Final Acc: 93.200
Best Acc : 95.940
====================================================================================================
