====================================================================================================
Training started at: 2026-03-14 11:47:46
Result directory: results/fl_cifar10/fedprox/pm-dir_a-0.8_nm-uni_nr-0.3
Result txt file : results/fl_cifar10/fedprox/pm-dir_a-0.8_nm-uni_nr-0.3/fedprox_fl_cifar10_20260314-114746.txt
Result log file : results/fl_cifar10/fedprox/pm-dir_a-0.8_nm-uni_nr-0.3/fedprox_fl_cifar10_20260314-114746.log
----------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.8
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=11.320 | RoundTime=81.58s | TotalTime=81.58s | Method=fedprox
[Round 037/100] Acc=50.620 | RoundTime=78.24s | TotalTime=2897.55s | Method=fedprox
[Round 038/100] Acc=52.930 | RoundTime=77.55s | TotalTime=2975.11s | Method=fedprox
[Round 039/100] Acc=51.410 | RoundTime=78.88s | TotalTime=3053.99s | Method=fedprox
[Round 040/100] Acc=50.130 | RoundTime=77.49s | TotalTime=3131.48s | Method=fedprox
[Round 041/100] Acc=52.900 | RoundTime=77.38s | TotalTime=3208.86s | Method=fedprox
[Round 042/100] Acc=52.480 | RoundTime=79.82s | TotalTime=3288.67s | Method=fedprox
[Round 043/100] Acc=53.040 | RoundTime=76.87s | TotalTime=3365.55s | Method=fedprox
[Round 044/100] Acc=52.590 | RoundTime=77.06s | TotalTime=3442.61s | Method=fedprox
[Round 045/100] Acc=53.480 | RoundTime=78.84s | TotalTime=3521.45s | Method=fedprox
[Round 046/100] Acc=51.160 | RoundTime=77.30s | TotalTime=3598.75s | Method=fedprox
[Round 047/100] Acc=52.390 | RoundTime=78.00s | TotalTime=3676.75s | Method=fedprox
[Round 048/100] Acc=50.380 | RoundTime=78.38s | TotalTime=3755.13s | Method=fedprox
[Round 049/100] Acc=50.590 | RoundTime=76.85s | TotalTime=3831.97s | Method=fedprox
[Round 050/100] Acc=51.520 | RoundTime=78.25s | TotalTime=3910.22s | Method=fedprox
[Round 051/100] Acc=53.810 | RoundTime=78.44s | TotalTime=3988.66s | Method=fedprox
[Round 052/100] Acc=52.560 | RoundTime=76.80s | TotalTime=4065.46s | Method=fedprox
[Round 053/100] Acc=48.750 | RoundTime=78.55s | TotalTime=4144.01s | Method=fedprox
[Round 054/100] Acc=52.630 | RoundTime=77.95s | TotalTime=4221.96s | Method=fedprox
[Round 055/100] Acc=49.460 | RoundTime=77.73s | TotalTime=4299.69s | Method=fedprox
[Round 056/100] Acc=51.610 | RoundTime=78.96s | TotalTime=4378.65s | Method=fedprox
[Round 057/100] Acc=53.210 | RoundTime=78.08s | TotalTime=4456.73s | Method=fedprox
[Round 058/100] Acc=51.370 | RoundTime=78.27s | TotalTime=4534.99s | Method=fedprox
[Round 059/100] Acc=52.140 | RoundTime=77.47s | TotalTime=4612.46s | Method=fedprox
[Round 060/100] Acc=51.790 | RoundTime=77.50s | TotalTime=4689.96s | Method=fedprox
[Round 061/100] Acc=52.980 | RoundTime=79.05s | TotalTime=4769.01s | Method=fedprox
[Round 062/100] Acc=52.450 | RoundTime=77.38s | TotalTime=4846.38s | Method=fedprox
[Round 063/100] Acc=48.860 | RoundTime=77.05s | TotalTime=4923.43s | Method=fedprox
[Round 064/100] Acc=50.100 | RoundTime=79.50s | TotalTime=5002.93s | Method=fedprox
[Round 065/100] Acc=51.880 | RoundTime=77.41s | TotalTime=5080.34s | Method=fedprox
[Round 066/100] Acc=49.040 | RoundTime=77.75s | TotalTime=5158.10s | Method=fedprox
[Round 067/100] Acc=51.720 | RoundTime=78.85s | TotalTime=5236.95s | Method=fedprox
[Round 068/100] Acc=52.730 | RoundTime=76.99s | TotalTime=5313.94s | Method=fedprox
[Round 069/100] Acc=52.810 | RoundTime=78.59s | TotalTime=5392.53s | Method=fedprox
[Round 070/100] Acc=51.180 | RoundTime=78.51s | TotalTime=5471.04s | Method=fedprox
[Round 071/100] Acc=48.770 | RoundTime=77.27s | TotalTime=5548.31s | Method=fedprox
[Round 072/100] Acc=51.740 | RoundTime=78.53s | TotalTime=5626.83s | Method=fedprox
[Round 073/100] Acc=53.330 | RoundTime=77.74s | TotalTime=5704.58s | Method=fedprox
[Round 074/100] Acc=49.620 | RoundTime=76.95s | TotalTime=5781.53s | Method=fedprox
[Round 075/100] Acc=53.480 | RoundTime=78.98s | TotalTime=5860.51s | Method=fedprox
[Round 076/100] Acc=52.800 | RoundTime=78.09s | TotalTime=5938.60s | Method=fedprox
[Round 077/100] Acc=48.000 | RoundTime=77.68s | TotalTime=6016.28s | Method=fedprox
[Round 078/100] Acc=52.670 | RoundTime=77.60s | TotalTime=6093.88s | Method=fedprox
[Round 079/100] Acc=48.510 | RoundTime=78.10s | TotalTime=6171.98s | Method=fedprox
[Round 080/100] Acc=54.510 | RoundTime=78.08s | TotalTime=6250.07s | Method=fedprox
[Round 081/100] Acc=52.260 | RoundTime=78.00s | TotalTime=6328.06s | Method=fedprox
[Round 082/100] Acc=50.830 | RoundTime=77.33s | TotalTime=6405.39s | Method=fedprox
[Round 083/100] Acc=53.210 | RoundTime=78.55s | TotalTime=6483.95s | Method=fedprox
[Round 084/100] Acc=52.490 | RoundTime=76.77s | TotalTime=6560.71s | Method=fedprox
[Round 085/100] Acc=56.090 | RoundTime=78.26s | TotalTime=6638.98s | Method=fedprox
[Round 086/100] Acc=51.300 | RoundTime=79.14s | TotalTime=6718.12s | Method=fedprox
[Round 087/100] Acc=53.620 | RoundTime=77.22s | TotalTime=6795.34s | Method=fedprox
[Round 088/100] Acc=52.270 | RoundTime=78.11s | TotalTime=6873.45s | Method=fedprox
[Round 089/100] Acc=52.300 | RoundTime=78.42s | TotalTime=6951.87s | Method=fedprox
[Round 090/100] Acc=53.120 | RoundTime=77.41s | TotalTime=7029.29s | Method=fedprox
[Round 091/100] Acc=53.220 | RoundTime=78.64s | TotalTime=7107.93s | Method=fedprox
[Round 092/100] Acc=52.640 | RoundTime=78.02s | TotalTime=7185.95s | Method=fedprox
[Round 093/100] Acc=53.170 | RoundTime=76.39s | TotalTime=7262.33s | Method=fedprox
[Round 094/100] Acc=54.640 | RoundTime=78.70s | TotalTime=7341.04s | Method=fedprox
[Round 095/100] Acc=54.410 | RoundTime=77.84s | TotalTime=7418.88s | Method=fedprox
[Round 096/100] Acc=50.770 | RoundTime=77.94s | TotalTime=7496.82s | Method=fedprox
[Round 097/100] Acc=52.410 | RoundTime=78.35s | TotalTime=7575.17s | Method=fedprox
[Round 098/100] Acc=52.570 | RoundTime=76.98s | TotalTime=7652.16s | Method=fedprox
[Round 099/100] Acc=51.770 | RoundTime=77.42s | TotalTime=7729.57s | Method=fedprox
[Round 100/100] Acc=52.290 | RoundTime=77.37s | TotalTime=7806.94s | Method=fedprox
====================================================================================================
Training finished at: 2026-03-14 13:57:53
Total elapsed time: 7806.94s
Final Acc: 52.290
Best Acc : 56.090
====================================================================================================
