====================================================================================================
Training started at: 2026-03-30 21:09:05
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.2
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.2/fedcda_fl_cifar10_20260330-210905-208594_pid2902759.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.2/fedcda_fl_cifar10_20260330-210905-208594_pid2902759.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 54
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.2
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=27.36s | TotalTime=27.36s | Method=fedcda
[Round 002/100] Acc=13.330 | RoundTime=26.32s | TotalTime=53.68s | Method=fedcda
[Round 003/100] Acc=18.360 | RoundTime=27.05s | TotalTime=80.73s | Method=fedcda
[Round 004/100] Acc=27.960 | RoundTime=29.00s | TotalTime=109.73s | Method=fedcda
[Round 005/100] Acc=33.780 | RoundTime=25.42s | TotalTime=135.15s | Method=fedcda
[Round 006/100] Acc=26.520 | RoundTime=25.32s | TotalTime=160.47s | Method=fedcda
[Round 007/100] Acc=35.330 | RoundTime=27.45s | TotalTime=187.92s | Method=fedcda
[Round 008/100] Acc=30.530 | RoundTime=28.17s | TotalTime=216.09s | Method=fedcda
[Round 009/100] Acc=35.930 | RoundTime=27.52s | TotalTime=243.61s | Method=fedcda
[Round 010/100] Acc=27.800 | RoundTime=26.13s | TotalTime=269.74s | Method=fedcda
[Round 011/100] Acc=21.430 | RoundTime=28.27s | TotalTime=298.01s | Method=fedcda
[Round 012/100] Acc=37.700 | RoundTime=21.33s | TotalTime=319.34s | Method=fedcda
[Round 013/100] Acc=29.560 | RoundTime=20.71s | TotalTime=340.06s | Method=fedcda
[Round 014/100] Acc=34.380 | RoundTime=20.53s | TotalTime=360.59s | Method=fedcda
[Round 015/100] Acc=28.970 | RoundTime=20.50s | TotalTime=381.08s | Method=fedcda
[Round 016/100] Acc=35.850 | RoundTime=20.47s | TotalTime=401.55s | Method=fedcda
[Round 017/100] Acc=24.220 | RoundTime=20.58s | TotalTime=422.14s | Method=fedcda
[Round 018/100] Acc=38.960 | RoundTime=20.57s | TotalTime=442.71s | Method=fedcda
[Round 019/100] Acc=36.260 | RoundTime=20.98s | TotalTime=463.69s | Method=fedcda
[Round 020/100] Acc=40.490 | RoundTime=20.76s | TotalTime=484.44s | Method=fedcda
[Round 021/100] Acc=35.240 | RoundTime=20.57s | TotalTime=505.01s | Method=fedcda
[Round 022/100] Acc=35.320 | RoundTime=20.73s | TotalTime=525.75s | Method=fedcda
[Round 023/100] Acc=31.890 | RoundTime=20.64s | TotalTime=546.39s | Method=fedcda
