====================================================================================================
Training started at: 2026-03-30 03:04:19
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.1_nt-symmetric_st-least_sim_dr-0.55
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.1_nt-symmetric_st-least_sim_dr-0.55/fedcda_fl_cifar10_20260330-030419-436236_pid2172648.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.1_nm-uni_nr-0.1_nt-symmetric_st-least_sim_dr-0.55/fedcda_fl_cifar10_20260330-030419-436236_pid2172648.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 48
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.1
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.55
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=24.22s | TotalTime=24.22s | Method=fedcda
[Round 002/100] Acc=17.770 | RoundTime=24.01s | TotalTime=48.23s | Method=fedcda
[Round 003/100] Acc=20.990 | RoundTime=24.44s | TotalTime=72.67s | Method=fedcda
[Round 004/100] Acc=12.090 | RoundTime=24.01s | TotalTime=96.68s | Method=fedcda
[Round 005/100] Acc=16.620 | RoundTime=24.78s | TotalTime=121.47s | Method=fedcda
[Round 006/100] Acc=27.040 | RoundTime=23.87s | TotalTime=145.34s | Method=fedcda
[Round 007/100] Acc=25.710 | RoundTime=24.54s | TotalTime=169.88s | Method=fedcda
[Round 008/100] Acc=28.500 | RoundTime=24.45s | TotalTime=194.33s | Method=fedcda
[Round 009/100] Acc=32.680 | RoundTime=24.41s | TotalTime=218.74s | Method=fedcda
[Round 010/100] Acc=16.150 | RoundTime=24.42s | TotalTime=243.16s | Method=fedcda
[Round 011/100] Acc=31.500 | RoundTime=24.95s | TotalTime=268.10s | Method=fedcda
[Round 012/100] Acc=29.540 | RoundTime=23.90s | TotalTime=292.00s | Method=fedcda
[Round 013/100] Acc=23.230 | RoundTime=25.10s | TotalTime=317.10s | Method=fedcda
[Round 014/100] Acc=28.870 | RoundTime=22.42s | TotalTime=339.52s | Method=fedcda
[Round 015/100] Acc=29.860 | RoundTime=22.05s | TotalTime=361.57s | Method=fedcda
[Round 016/100] Acc=26.200 | RoundTime=22.14s | TotalTime=383.71s | Method=fedcda
[Round 017/100] Acc=21.350 | RoundTime=22.29s | TotalTime=406.00s | Method=fedcda
[Round 018/100] Acc=33.290 | RoundTime=22.39s | TotalTime=428.39s | Method=fedcda
[Round 019/100] Acc=22.860 | RoundTime=22.85s | TotalTime=451.24s | Method=fedcda
[Round 020/100] Acc=30.180 | RoundTime=21.99s | TotalTime=473.23s | Method=fedcda
[Round 021/100] Acc=24.260 | RoundTime=22.66s | TotalTime=495.89s | Method=fedcda
[Round 022/100] Acc=30.630 | RoundTime=22.86s | TotalTime=518.76s | Method=fedcda
[Round 023/100] Acc=30.350 | RoundTime=22.68s | TotalTime=541.44s | Method=fedcda
[Round 024/100] Acc=16.650 | RoundTime=25.39s | TotalTime=566.83s | Method=fedcda
[Round 025/100] Acc=40.910 | RoundTime=23.26s | TotalTime=590.09s | Method=fedcda
[Round 026/100] Acc=30.250 | RoundTime=22.51s | TotalTime=612.60s | Method=fedcda
[Round 027/100] Acc=25.340 | RoundTime=22.84s | TotalTime=635.43s | Method=fedcda
[Round 028/100] Acc=24.450 | RoundTime=22.94s | TotalTime=658.38s | Method=fedcda
[Round 029/100] Acc=26.560 | RoundTime=22.79s | TotalTime=681.17s | Method=fedcda
[Round 030/100] Acc=22.680 | RoundTime=23.21s | TotalTime=704.38s | Method=fedcda
[Round 031/100] Acc=30.480 | RoundTime=23.16s | TotalTime=727.53s | Method=fedcda
[Round 032/100] Acc=28.040 | RoundTime=23.36s | TotalTime=750.90s | Method=fedcda
[Round 033/100] Acc=30.940 | RoundTime=23.30s | TotalTime=774.19s | Method=fedcda
[Round 034/100] Acc=41.310 | RoundTime=24.16s | TotalTime=798.35s | Method=fedcda
