epoch	acc	pure	round_time_sec	total_time_sec
0	10.0	69.996	21.4294	21.4296
1	18.01	70.007	20.2762	41.7059
2	31.58	69.999	21.0902	62.7963
3	41.37	69.993	20.3291	83.1256
4	46.35	69.998	20.7893	103.9150
5	45.28	70.002	22.4205	126.3356
6	47.61	70.012	29.1890	155.5248
7	52.56	70.0	22.1634	177.6884
8	50.41	69.988	23.4775	201.1660
9	54.19	69.992	21.4323	222.5985
10	57.01	77.311	26.0275	248.6262
11	54.84	76.527	26.7899	275.4163
12	55.61	76.488	26.3652	301.7817
13	55.71	75.89	26.4631	328.2449
14	56.76	75.795	26.6336	354.8788
15	58.46	76.519	27.0774	381.9563
16	60.31	76.862	26.9632	408.9196
17	56.95	76.601	26.4859	435.4057
18	61.6	76.732	27.3712	462.7771
19	58.71	76.185	26.2503	489.0275
20	58.57	75.94	26.7655	515.7932
21	56.92	77.034	26.5853	542.3787
22	60.03	76.241	27.3503	569.7292
23	58.93	75.676	26.7594	596.4887
24	61.07	75.664	26.9542	623.4431
25	61.63	76.337	26.4736	649.9168
26	62.08	75.856	26.8517	676.7686
27	61.07	76.27	26.7263	703.4951
28	61.2	76.561	26.9508	730.4460
29	61.45	76.356	27.2122	757.6584
30	59.09	77.091	27.0861	784.7447
31	60.86	76.51	26.6731	811.4179
32	62.2	76.252	27.2018	838.6199
33	59.31	76.502	27.9070	866.5270
34	63.57	76.105	26.7755	893.3027
35	59.42	76.918	26.6948	919.9976
36	57.67	77.285	27.0516	947.0493
37	61.32	77.047	26.2438	973.2933
38	64.51	76.669	27.2930	1000.5865
39	60.5	76.835	26.8094	1027.3960
40	64.89	77.224	26.6924	1054.0886
41	62.63	77.554	26.8547	1080.9435
42	60.58	77.16	26.4051	1107.3488
43	60.9	77.377	26.4431	1133.7921
44	64.54	77.361	26.1281	1159.9204
45	62.53	76.69	27.1510	1187.0715
46	61.81	77.45	27.2555	1214.3272
47	63.69	77.6	27.4365	1241.7638
48	66.59	77.255	25.8073	1267.5712
49	62.41	77.169	26.6972	1294.2686
50	65.58	77.776	26.6299	1320.8987
51	64.74	77.962	26.5808	1347.4797
52	64.43	77.578	25.8291	1373.3089
53	65.64	77.497	26.3708	1399.6799
54	64.5	77.632	26.1704	1425.8505
55	67.35	77.782	26.6372	1452.4879
56	61.01	77.501	26.0012	1478.4893
57	63.04	77.367	26.5156	1505.0051
58	65.45	77.625	26.3119	1531.3171
59	66.25	78.055	26.0641	1557.3814
60	64.87	78.177	26.2455	1583.6271
61	66.03	77.877	27.0302	1610.6574
62	62.23	77.55	26.2775	1636.9351
63	66.18	78.107	26.1871	1663.1224
64	64.06	77.853	25.8968	1689.0194
65	65.6	77.869	26.5111	1715.5307
66	64.54	77.887	26.1632	1741.6941
67	64.77	77.544	26.3148	1768.0091
68	66.51	77.927	27.3699	1795.3792
69	67.44	77.572	26.5798	1821.9592
70	65.6	76.862	26.7219	1848.6812
71	62.76	77.227	26.8096	1875.4911
72	65.32	76.794	26.0499	1901.5411
73	62.95	77.471	26.3498	1927.8911
74	66.96	77.454	26.7464	1954.6376
75	67.21	76.799	26.3066	1980.9443
76	66.44	77.392	26.0003	2006.9448
77	63.92	78.005	26.6821	2033.6271
78	66.18	76.667	27.2908	2060.9183
79	65.84	77.789	26.7442	2087.6626
80	67.39	78.239	26.6419	2114.3047
81	66.1	77.565	27.5662	2141.8711
82	63.09	78.466	26.6162	2168.4874
83	64.34	77.877	26.5000	2194.9876
84	68.14	77.626	26.2131	2221.2008
85	67.54	78.394	26.5336	2247.7346
86	68.5	78.284	26.2817	2274.0165
87	66.57	77.494	27.3674	2301.3841
88	65.42	78.435	26.7458	2328.1301
89	66.56	77.78	26.4585	2354.5888
90	67.96	77.812	26.5613	2381.1502
91	63.9	77.786	26.3920	2407.5424
92	68.99	77.546	26.3764	2433.9189
93	68.56	78.037	26.9290	2460.8481
94	67.61	77.565	26.8427	2487.6910
95	65.06	76.844	26.2681	2513.9593
96	68.6	78.077	26.8496	2540.8090
97	68.45	77.483	26.3153	2567.1245
98	66.02	78.079	26.8567	2593.9813
99	68.77	78.343	26.4564	2620.4379
