epoch	acc	pure	round_time_sec	total_time_sec
0	9.8	None	40.2916	40.2918
1	9.8	None	40.8116	81.1037
2	39.28	None	39.4462	120.5501
3	75.65	None	39.3490	159.8993
4	71.78	None	39.5185	199.4181
5	81.16	None	39.9373	239.3557
6	84.96	None	40.3215	279.6774
7	84.43	None	40.0052	319.6829
8	80.46	None	40.4047	360.0879
9	70.39	None	40.4429	400.5311
10	79.92	None	41.2883	441.8196
11	76.34	None	40.2484	482.0683
12	74.07	None	40.5340	522.6026
13	80.29	None	40.2381	562.8409
14	68.27	None	40.0407	602.8819
15	73.15	None	40.0696	642.9517
16	79.93	None	40.1211	685.9450
17	74.26	None	40.0485	725.9937
18	70.57	None	40.2072	766.2012
19	77.11	None	40.6098	806.8113
20	77.5	None	40.7528	847.5644
21	78.16	None	40.3676	887.9323
22	75.19	None	40.7766	928.7091
23	75.32	None	41.1002	969.8096
24	84.85	None	40.7403	1010.5501
25	76.39	None	41.6984	1052.2489
26	74.55	None	41.6478	1093.8969
27	78.51	None	42.1463	1136.0435
28	80.89	None	41.6771	1177.7209
29	73.22	None	43.1762	1220.8973
30	82.08	None	43.1891	1264.0867
31	81.48	None	43.4166	1307.5036
32	79.87	None	45.3057	1352.8095
33	80.98	None	45.1447	1397.9546
34	80.54	None	44.5695	1442.5256
35	75.79	None	45.1959	1487.7218
36	77.29	None	45.4080	1533.1300
37	79.81	None	45.5798	1578.7101
38	84.88	None	45.1743	1623.8846
39	81.26	None	44.8024	1668.6872
40	83.14	None	45.7419	1714.4295
41	79.06	None	45.4440	1759.8737
42	79.1	None	46.0434	1805.9174
43	78.2	None	45.2063	1851.1240
44	81.58	None	43.7655	1894.8899
45	79.25	None	44.5191	1939.4093
46	84.7	None	44.2506	1983.6603
47	86.52	None	44.2309	2027.8915
48	86.8	None	44.6719	2072.5639
49	85.44	None	44.4528	2117.0170
50	83.55	None	44.7953	2161.8126
51	78.4	None	44.4074	2206.2203
52	82.38	None	44.7914	2251.0120
53	82.98	None	44.6336	2295.6459
54	78.36	None	44.3404	2339.9867
55	82.23	None	44.9831	2384.9702
56	84.49	None	43.6596	2428.6301
57	78.17	None	44.9355	2473.5659
58	76.74	None	44.5310	2518.0972
59	77.43	None	44.6902	2562.7876
60	78.6	None	44.8901	2607.6782
61	74.08	None	44.2898	2651.9682
62	81.04	None	44.1444	2696.1129
63	84.8	None	41.8786	2737.9920
64	78.83	None	42.2601	2780.2524
65	80.26	None	42.3806	2822.6333
66	82.96	None	42.4435	2865.0772
67	83.01	None	41.7328	2906.8104
68	81.7	None	41.6462	2948.4569
69	80.6	None	42.0430	2990.5002
70	83.84	None	42.3350	3032.8356
71	79.11	None	41.8130	3074.6490
72	80.75	None	42.2335	3116.8828
73	80.43	None	42.4887	3159.3717
74	82.74	None	41.9444	3201.3164
75	78.0	None	42.1441	3243.4608
76	79.2	None	41.9295	3285.3921
77	77.86	None	42.3355	3327.7278
78	78.69	None	43.6395	3371.3676
79	79.42	None	42.7058	3414.0737
80	84.29	None	43.0890	3457.1631
81	84.1	None	42.0501	3499.2134
82	81.31	None	42.1471	3541.3608
83	82.9	None	43.4067	3584.7680
84	84.82	None	43.4448	3628.2132
85	76.68	None	43.2882	3671.5016
86	86.9	None	44.0760	3715.5780
87	83.75	None	44.0182	3759.5966
88	78.73	None	44.3169	3803.9138
89	77.9	None	44.7529	3848.6671
90	86.33	None	44.5411	3893.2086
91	86.5	None	44.3441	3937.5529
92	84.23	None	44.0457	3981.5989
93	83.13	None	44.5732	4026.1724
94	84.66	None	45.0234	4071.1961
95	81.13	None	44.2052	4115.4017
96	83.58	None	44.3412	4159.7432
97	82.59	None	43.3018	4203.0453
98	81.39	None	43.7931	4246.8388
99	81.6	None	43.1476	4289.9868
