epoch	acc	pure	round_time_sec	total_time_sec
0	11.35	None	50.1309	50.1311
1	69.2	None	51.9111	102.0424
2	91.76	None	51.0491	153.0919
3	97.26	None	50.6572	203.7494
4	96.63	None	49.4801	253.2299
5	96.14	None	48.9925	302.2227
6	94.07	None	50.3670	352.5901
7	96.11	None	47.4407	400.0310
8	95.64	None	48.5112	448.5425
9	96.47	None	47.7234	496.2663
10	94.53	None	47.3589	543.6255
11	92.47	None	47.9837	591.6095
12	95.86	None	47.8947	639.5044
13	96.04	None	47.2647	686.7696
14	96.24	None	47.8751	734.6449
15	94.21	None	47.8498	782.4950
16	94.85	None	48.4313	830.9267
17	93.91	None	47.7440	878.6709
18	92.48	None	48.8991	927.5703
19	91.69	None	47.5025	975.0731
20	95.46	None	46.9162	1021.9896
21	95.74	None	46.3590	1068.3489
22	95.79	None	46.2195	1114.5687
23	95.24	None	45.9194	1160.4883
24	94.1	None	46.1430	1206.6318
25	93.98	None	45.7049	1252.3370
26	95.36	None	45.3017	1297.6391
27	94.93	None	44.6592	1342.2985
28	95.22	None	44.1580	1386.4567
29	94.96	None	43.8175	1430.2745
30	95.41	None	45.1114	1475.3861
31	95.3	None	44.6762	1520.0626
32	95.25	None	44.4626	1564.5255
33	94.57	None	45.3319	1609.8577
34	95.43	None	44.1783	1654.0362
35	95.84	None	44.8809	1698.9174
36	96.09	None	45.4171	1744.3347
37	95.05	None	45.0367	1789.3717
38	95.57	None	45.2804	1834.6523
39	96.1	None	44.8178	1879.4704
40	95.71	None	45.5826	1925.0534
41	96.15	None	44.6703	1969.7241
42	94.97	None	43.9289	2013.6532
43	95.6	None	46.5885	2060.2430
44	95.26	None	45.7493	2105.9925
45	94.34	None	46.3108	2152.3037
46	95.23	None	46.3802	2198.6843
47	94.43	None	48.1107	2246.7968
48	94.61	None	48.3498	2295.1468
49	94.91	None	48.2726	2343.4197
50	95.28	None	48.7664	2392.1864
51	94.47	None	49.7775	2441.9663
52	94.01	None	49.6216	2491.5881
53	95.42	None	50.5801	2542.1685
54	94.53	None	50.6321	2592.8009
55	94.83	None	51.3848	2644.1860
56	94.64	None	50.8545	2695.0408
57	94.96	None	51.2780	2746.3193
58	95.14	None	50.5650	2796.8846
59	94.9	None	50.3213	2847.2061
60	95.15	None	51.1235	2898.3299
61	93.54	None	50.6849	2949.0151
62	94.63	None	51.7026	3000.7181
63	95.18	None	50.7384	3051.4569
64	94.96	None	51.0145	3102.4717
65	92.88	None	51.1043	3153.5765
66	94.39	None	50.1359	3203.7127
67	94.17	None	50.5541	3254.2671
68	94.61	None	50.4225	3304.6899
69	94.92	None	50.6433	3355.3335
70	94.79	None	51.0514	3406.3852
71	94.42	None	51.3398	3457.7253
72	94.09	None	50.4990	3508.2246
73	94.89	None	49.9410	3558.1659
74	94.89	None	50.3515	3608.5176
75	94.37	None	49.5141	3658.0320
76	94.5	None	50.0479	3708.0802
77	93.67	None	49.7956	3757.8762
78	94.41	None	49.7990	3807.6754
79	94.0	None	49.5336	3857.2094
80	94.16	None	50.6135	3907.8232
81	93.95	None	50.0582	3957.8817
82	94.68	None	49.1815	4007.0636
83	94.54	None	49.8885	4056.9525
84	94.06	None	50.3542	4107.3070
85	94.46	None	49.5055	4156.8127
86	94.3	None	50.6176	4207.4306
87	94.69	None	50.0445	4257.4754
88	93.96	None	50.6265	4308.1021
89	94.36	None	49.5456	4357.6480
90	94.57	None	49.6499	4407.2983
91	94.34	None	49.7829	4457.0814
92	94.58	None	51.4819	4508.5637
93	94.65	None	49.9431	4558.5072
94	94.31	None	50.8415	4609.3490
95	94.3	None	49.3453	4658.6946
96	94.64	None	50.0601	4708.7551
97	93.89	None	50.0975	4758.8528
98	93.91	None	50.0828	4808.9359
99	93.45	None	46.6445	4855.5808
