========================================================================================================================
Training started at: 2026-04-08 22:04:19
Result directory: results/fl_cifar10/fedavg/pm-dir_a-0.1_nm-uni_nr-0.5_nt-symmetric
Result txt file : results/fl_cifar10/fedavg/pm-dir_a-0.1_nm-uni_nr-0.5_nt-symmetric/fedavg_fl_cifar10_20260408-220419-626277_pid2725680.txt
Result log file : results/fl_cifar10/fedavg/pm-dir_a-0.1_nm-uni_nr-0.5_nt-symmetric/fedavg_fl_cifar10_20260408-220419-626277_pid2725680.log
------------------------------------------------------------------------------------------------------------------------
Model: fedavg
Dataset: fl_cifar10
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 100
Local epoch: 5
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.5
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
========================================================================================================================
[Round 001/100] Phase=standard | Stage=warmup | Acc=10.000 | RoundTime=186.14s | TotalTime=186.15s | Method=fedavg
[Round 014/100] Phase=standard | Stage=warmup | Acc=50.850 | RoundTime=158.52s | TotalTime=2253.93s | Method=fedavg
[Round 015/100] Phase=standard | Stage=warmup | Acc=52.080 | RoundTime=157.71s | TotalTime=2411.64s | Method=fedavg
[Round 016/100] Phase=standard | Stage=warmup | Acc=52.620 | RoundTime=157.11s | TotalTime=2568.76s | Method=fedavg
[Round 017/100] Phase=standard | Stage=warmup | Acc=52.870 | RoundTime=157.32s | TotalTime=2726.08s | Method=fedavg
[Round 018/100] Phase=standard | Stage=warmup | Acc=52.910 | RoundTime=157.31s | TotalTime=2883.40s | Method=fedavg
[Round 019/100] Phase=standard | Stage=warmup | Acc=52.000 | RoundTime=157.92s | TotalTime=3041.32s | Method=fedavg
[Round 020/100] Phase=standard | Stage=warmup | Acc=54.180 | RoundTime=160.26s | TotalTime=3201.59s | Method=fedavg
[Round 021/100] Phase=standard | Stage=warmup | Acc=54.020 | RoundTime=158.41s | TotalTime=3360.01s | Method=fedavg
[Round 022/100] Phase=standard | Stage=warmup | Acc=53.650 | RoundTime=157.42s | TotalTime=3517.43s | Method=fedavg
[Round 023/100] Phase=standard | Stage=warmup | Acc=55.070 | RoundTime=157.53s | TotalTime=3674.97s | Method=fedavg
[Round 024/100] Phase=standard | Stage=warmup | Acc=54.810 | RoundTime=158.64s | TotalTime=3833.63s | Method=fedavg
[Round 025/100] Phase=standard | Stage=warmup | Acc=53.590 | RoundTime=159.11s | TotalTime=3992.74s | Method=fedavg
[Round 026/100] Phase=standard | Stage=warmup | Acc=53.140 | RoundTime=156.85s | TotalTime=4149.60s | Method=fedavg
[Round 027/100] Phase=standard | Stage=warmup | Acc=52.550 | RoundTime=158.51s | TotalTime=4308.12s | Method=fedavg
[Round 028/100] Phase=standard | Stage=warmup | Acc=52.160 | RoundTime=157.54s | TotalTime=4465.67s | Method=fedavg
[Round 029/100] Phase=standard | Stage=warmup | Acc=51.840 | RoundTime=157.07s | TotalTime=4622.75s | Method=fedavg
[Round 030/100] Phase=standard | Stage=warmup | Acc=52.160 | RoundTime=158.26s | TotalTime=4781.01s | Method=fedavg
[Round 031/100] Phase=standard | Stage=warmup | Acc=53.290 | RoundTime=158.23s | TotalTime=4939.25s | Method=fedavg
[Round 032/100] Phase=standard | Stage=warmup | Acc=52.340 | RoundTime=159.44s | TotalTime=5098.70s | Method=fedavg
[Round 033/100] Phase=standard | Stage=warmup | Acc=52.620 | RoundTime=158.28s | TotalTime=5256.99s | Method=fedavg
[Round 034/100] Phase=standard | Stage=warmup | Acc=51.610 | RoundTime=158.18s | TotalTime=5415.18s | Method=fedavg
[Round 035/100] Phase=standard | Stage=warmup | Acc=51.730 | RoundTime=156.38s | TotalTime=5571.56s | Method=fedavg
[Round 036/100] Phase=standard | Stage=warmup | Acc=50.890 | RoundTime=156.79s | TotalTime=5728.36s | Method=fedavg
[Round 037/100] Phase=standard | Stage=warmup | Acc=51.040 | RoundTime=157.25s | TotalTime=5885.62s | Method=fedavg
[Round 038/100] Phase=standard | Stage=warmup | Acc=49.510 | RoundTime=159.24s | TotalTime=6044.86s | Method=fedavg
[Round 039/100] Phase=standard | Stage=warmup | Acc=48.890 | RoundTime=157.80s | TotalTime=6202.67s | Method=fedavg
[Round 040/100] Phase=standard | Stage=warmup | Acc=48.400 | RoundTime=156.46s | TotalTime=6359.13s | Method=fedavg
[Round 041/100] Phase=standard | Stage=warmup | Acc=48.300 | RoundTime=159.45s | TotalTime=6518.59s | Method=fedavg
[Round 042/100] Phase=standard | Stage=warmup | Acc=47.740 | RoundTime=158.34s | TotalTime=6676.94s | Method=fedavg
[Round 043/100] Phase=standard | Stage=warmup | Acc=46.210 | RoundTime=157.88s | TotalTime=6834.82s | Method=fedavg
[Round 044/100] Phase=standard | Stage=warmup | Acc=45.680 | RoundTime=157.08s | TotalTime=6991.91s | Method=fedavg
[Round 045/100] Phase=standard | Stage=warmup | Acc=45.130 | RoundTime=156.62s | TotalTime=7148.54s | Method=fedavg
[Round 046/100] Phase=standard | Stage=warmup | Acc=44.480 | RoundTime=160.40s | TotalTime=7308.95s | Method=fedavg
[Round 047/100] Phase=standard | Stage=warmup | Acc=44.320 | RoundTime=159.33s | TotalTime=7468.29s | Method=fedavg
[Round 048/100] Phase=standard | Stage=warmup | Acc=43.210 | RoundTime=158.41s | TotalTime=7626.70s | Method=fedavg
[Round 049/100] Phase=standard | Stage=warmup | Acc=43.440 | RoundTime=156.88s | TotalTime=7783.59s | Method=fedavg
[Round 050/100] Phase=standard | Stage=warmup | Acc=42.640 | RoundTime=157.50s | TotalTime=7941.10s | Method=fedavg
[Round 051/100] Phase=standard | Stage=warmup | Acc=41.140 | RoundTime=157.98s | TotalTime=8099.09s | Method=fedavg
[Round 052/100] Phase=standard | Stage=warmup | Acc=41.970 | RoundTime=159.39s | TotalTime=8258.49s | Method=fedavg
[Round 053/100] Phase=standard | Stage=warmup | Acc=40.380 | RoundTime=159.43s | TotalTime=8417.93s | Method=fedavg
[Round 054/100] Phase=standard | Stage=warmup | Acc=39.720 | RoundTime=157.48s | TotalTime=8575.42s | Method=fedavg
[Round 055/100] Phase=standard | Stage=warmup | Acc=39.670 | RoundTime=157.90s | TotalTime=8733.33s | Method=fedavg
[Round 056/100] Phase=standard | Stage=warmup | Acc=38.580 | RoundTime=162.37s | TotalTime=8895.71s | Method=fedavg
[Round 057/100] Phase=standard | Stage=warmup | Acc=38.540 | RoundTime=158.02s | TotalTime=9053.74s | Method=fedavg
[Round 058/100] Phase=standard | Stage=warmup | Acc=38.360 | RoundTime=158.70s | TotalTime=9212.45s | Method=fedavg
[Round 059/100] Phase=standard | Stage=warmup | Acc=37.460 | RoundTime=157.21s | TotalTime=9369.66s | Method=fedavg
[Round 060/100] Phase=standard | Stage=warmup | Acc=37.080 | RoundTime=159.21s | TotalTime=9528.88s | Method=fedavg
[Round 061/100] Phase=standard | Stage=warmup | Acc=36.620 | RoundTime=157.51s | TotalTime=9686.40s | Method=fedavg
[Round 062/100] Phase=standard | Stage=warmup | Acc=37.150 | RoundTime=156.91s | TotalTime=9843.32s | Method=fedavg
[Round 063/100] Phase=standard | Stage=warmup | Acc=36.330 | RoundTime=156.76s | TotalTime=10000.09s | Method=fedavg
[Round 064/100] Phase=standard | Stage=warmup | Acc=35.470 | RoundTime=157.81s | TotalTime=10157.93s | Method=fedavg
[Round 065/100] Phase=standard | Stage=warmup | Acc=36.470 | RoundTime=158.89s | TotalTime=10316.83s | Method=fedavg
[Round 066/100] Phase=standard | Stage=warmup | Acc=34.100 | RoundTime=157.93s | TotalTime=10474.77s | Method=fedavg
[Round 067/100] Phase=standard | Stage=warmup | Acc=34.730 | RoundTime=157.68s | TotalTime=10632.46s | Method=fedavg
[Round 068/100] Phase=standard | Stage=warmup | Acc=34.180 | RoundTime=158.18s | TotalTime=10790.64s | Method=fedavg
[Round 069/100] Phase=standard | Stage=warmup | Acc=34.340 | RoundTime=157.54s | TotalTime=10948.19s | Method=fedavg
[Round 070/100] Phase=standard | Stage=warmup | Acc=35.110 | RoundTime=157.65s | TotalTime=11105.85s | Method=fedavg
[Round 071/100] Phase=standard | Stage=warmup | Acc=34.070 | RoundTime=156.61s | TotalTime=11262.47s | Method=fedavg
[Round 072/100] Phase=standard | Stage=warmup | Acc=34.070 | RoundTime=158.40s | TotalTime=11420.88s | Method=fedavg
[Round 073/100] Phase=standard | Stage=warmup | Acc=33.070 | RoundTime=158.99s | TotalTime=11579.87s | Method=fedavg
[Round 074/100] Phase=standard | Stage=warmup | Acc=32.940 | RoundTime=157.94s | TotalTime=11737.82s | Method=fedavg
[Round 075/100] Phase=standard | Stage=warmup | Acc=32.370 | RoundTime=157.30s | TotalTime=11895.12s | Method=fedavg
[Round 076/100] Phase=standard | Stage=warmup | Acc=32.690 | RoundTime=157.09s | TotalTime=12052.22s | Method=fedavg
[Round 077/100] Phase=standard | Stage=warmup | Acc=33.120 | RoundTime=157.71s | TotalTime=12209.94s | Method=fedavg
[Round 078/100] Phase=standard | Stage=warmup | Acc=33.290 | RoundTime=156.57s | TotalTime=12366.51s | Method=fedavg
[Round 079/100] Phase=standard | Stage=warmup | Acc=31.370 | RoundTime=157.97s | TotalTime=12524.49s | Method=fedavg
[Round 080/100] Phase=standard | Stage=warmup | Acc=31.400 | RoundTime=157.84s | TotalTime=12682.34s | Method=fedavg
[Round 081/100] Phase=standard | Stage=warmup | Acc=31.210 | RoundTime=157.54s | TotalTime=12839.90s | Method=fedavg
[Round 082/100] Phase=standard | Stage=warmup | Acc=31.590 | RoundTime=160.48s | TotalTime=13000.39s | Method=fedavg
[Round 083/100] Phase=standard | Stage=warmup | Acc=31.570 | RoundTime=158.93s | TotalTime=13159.33s | Method=fedavg
[Round 084/100] Phase=standard | Stage=warmup | Acc=31.990 | RoundTime=158.19s | TotalTime=13317.53s | Method=fedavg
[Round 085/100] Phase=standard | Stage=warmup | Acc=31.340 | RoundTime=157.38s | TotalTime=13474.91s | Method=fedavg
[Round 086/100] Phase=standard | Stage=warmup | Acc=31.320 | RoundTime=158.31s | TotalTime=13633.23s | Method=fedavg
[Round 087/100] Phase=standard | Stage=warmup | Acc=31.350 | RoundTime=158.10s | TotalTime=13791.34s | Method=fedavg
[Round 088/100] Phase=standard | Stage=warmup | Acc=30.960 | RoundTime=159.72s | TotalTime=13951.06s | Method=fedavg
[Round 089/100] Phase=standard | Stage=warmup | Acc=30.870 | RoundTime=158.98s | TotalTime=14110.05s | Method=fedavg
[Round 090/100] Phase=standard | Stage=warmup | Acc=30.830 | RoundTime=159.69s | TotalTime=14269.75s | Method=fedavg
[Round 091/100] Phase=standard | Stage=warmup | Acc=30.310 | RoundTime=158.92s | TotalTime=14428.68s | Method=fedavg
[Round 092/100] Phase=standard | Stage=warmup | Acc=31.070 | RoundTime=158.94s | TotalTime=14587.68s | Method=fedavg
[Round 093/100] Phase=standard | Stage=warmup | Acc=30.700 | RoundTime=158.92s | TotalTime=14746.61s | Method=fedavg
[Round 094/100] Phase=standard | Stage=warmup | Acc=30.330 | RoundTime=157.86s | TotalTime=14904.48s | Method=fedavg
[Round 095/100] Phase=standard | Stage=warmup | Acc=29.530 | RoundTime=158.67s | TotalTime=15063.16s | Method=fedavg
[Round 096/100] Phase=standard | Stage=warmup | Acc=30.350 | RoundTime=157.59s | TotalTime=15220.77s | Method=fedavg
[Round 097/100] Phase=standard | Stage=warmup | Acc=29.530 | RoundTime=159.78s | TotalTime=15380.56s | Method=fedavg
[Round 098/100] Phase=standard | Stage=warmup | Acc=30.910 | RoundTime=158.48s | TotalTime=15539.09s | Method=fedavg
[Round 099/100] Phase=standard | Stage=warmup | Acc=29.950 | RoundTime=157.89s | TotalTime=15696.99s | Method=fedavg
[Round 100/100] Phase=standard | Stage=warmup | Acc=29.440 | RoundTime=151.59s | TotalTime=15848.59s | Method=fedavg
========================================================================================================================
Training finished at: 2026-04-09 02:28:28
Total elapsed time: 15848.60s
Final Acc: 29.440
Best Acc : 55.070
========================================================================================================================
