epoch	acc	pure	round_time_sec	total_time_sec
0	12.51	None	22.1301	22.1303
1	20.01	None	21.4338	43.5643
2	68.49	None	22.1883	65.7528
3	88.14	None	22.8329	88.5859
4	79.11	None	22.6945	111.2806
5	60.25	None	23.8659	135.1467
6	65.26	None	23.9201	159.0670
7	78.06	None	24.7066	183.7739
8	75.03	None	23.7097	207.4838
9	78.93	None	24.4598	231.9438
10	88.61	None	25.0140	256.9580
11	83.46	None	23.8584	280.8167
12	84.97	None	24.5037	305.3207
13	84.56	None	24.0210	329.3420
14	66.76	None	24.3987	353.7408
15	87.97	None	24.0769	377.8180
16	81.83	None	25.9752	403.7933
17	84.26	None	24.7906	428.5841
18	81.95	None	25.7281	454.3124
19	89.47	None	26.2193	480.5320
20	74.56	None	25.6201	506.1523
21	71.72	None	24.5925	530.7451
22	86.45	None	24.6585	555.4038
23	87.24	None	27.4132	582.8174
24	58.17	None	23.1329	605.9507
25	88.63	None	24.1195	630.0704
26	85.3	None	25.1707	655.2415
27	80.76	None	24.9467	680.1884
28	80.38	None	24.0925	704.2813
29	86.01	None	24.5079	728.7894
30	79.7	None	24.2479	753.0375
31	76.7	None	25.1637	778.2015
32	77.9	None	23.7677	801.9695
33	76.93	None	24.6776	826.6473
34	73.73	None	24.4831	851.1308
35	88.64	None	25.0072	876.1383
36	86.66	None	27.2131	903.3517
37	90.13	None	24.9383	928.2901
38	84.0	None	24.4226	952.7129
39	81.72	None	24.7818	977.4949
40	57.75	None	26.8388	1004.3339
41	76.22	None	25.1305	1029.4646
42	82.53	None	25.4859	1054.9508
43	83.9	None	25.4514	1080.4024
44	81.99	None	25.3825	1105.7851
45	81.5	None	26.6762	1132.4616
46	86.9	None	25.6507	1158.1125
47	79.93	None	26.3271	1184.4398
48	81.4	None	26.3375	1210.7777
49	83.96	None	24.5786	1235.3565
