epoch	acc	pure	round_time_sec	total_time_sec
0	19.59	None	42.8841	42.8842
1	64.92	None	24.3272	67.2116
2	74.45	None	26.1786	93.3903
3	75.92	None	28.1052	121.4956
4	80.52	None	25.3526	146.8484
5	78.56	None	28.1404	174.9889
6	81.26	None	26.2834	201.2725
7	80.47	None	28.7080	229.9807
8	79.64	None	29.0581	259.0390
9	79.29	None	29.3514	288.3906
10	78.7	None	28.7667	317.1576
11	80.39	None	29.8703	347.0283
12	79.63	None	29.1593	376.1878
13	77.51	None	28.4597	404.6477
14	69.34	None	27.7770	432.4249
15	80.44	None	29.0971	461.5221
16	80.26	None	27.4628	488.9851
17	81.61	None	26.1598	515.1451
18	77.35	None	27.8449	542.9902
19	80.47	None	28.5497	571.5401
20	76.74	None	28.9163	600.4567
21	79.58	None	28.1136	628.5704
22	77.64	None	28.6463	657.2170
23	77.74	None	29.4163	686.6335
24	75.04	None	28.6522	715.2858
25	77.26	None	28.7653	744.0513
26	76.88	None	27.7995	771.8511
27	75.28	None	28.3090	800.1603
28	79.49	None	27.2963	827.4567
29	77.31	None	29.5589	857.0158
30	79.87	None	29.8345	886.8505
31	78.83	None	28.2440	915.0947
32	81.04	None	28.9281	944.0229
33	78.39	None	29.4071	973.4302
34	80.4	None	27.5623	1000.9928
35	78.96	None	29.3259	1030.3189
36	80.17	None	29.0625	1059.3816
37	78.03	None	30.2536	1089.6353
38	79.22	None	28.6559	1118.2914
39	78.35	None	29.6357	1147.9272
40	79.36	None	28.2191	1176.1466
41	78.08	None	26.5623	1202.7090
42	79.06	None	27.4974	1230.2066
43	77.83	None	27.0861	1257.2929
44	78.96	None	28.3308	1285.6238
45	78.57	None	26.9731	1312.5971
46	76.51	None	28.4881	1341.0853
47	78.09	None	27.9479	1369.0335
48	78.95	None	28.6453	1397.6790
49	78.75	None	28.0423	1425.7215
50	77.44	None	29.7817	1455.5033
51	79.06	None	29.6811	1485.1848
52	76.46	None	29.3679	1514.5529
53	79.9	None	28.9095	1543.4626
54	77.76	None	28.2492	1571.7119
55	79.66	None	28.1977	1599.9098
56	77.44	None	27.6534	1627.5634
57	79.38	None	28.0288	1655.5924
58	79.72	None	26.9077	1682.5003
59	77.85	None	27.8397	1710.3402
60	79.08	None	27.3386	1737.6790
61	77.86	None	29.2952	1766.9744
62	78.94	None	27.8764	1794.8510
63	78.58	None	28.3013	1823.1525
64	79.92	None	30.6678	1853.8204
65	78.22	None	27.8723	1881.6929
66	77.75	None	29.7748	1911.4679
67	79.63	None	27.1499	1938.6180
68	80.8	None	28.5833	1967.2014
69	79.08	None	30.1627	1997.3643
70	78.02	None	28.2896	2025.6541
71	75.99	None	29.4815	2055.1358
72	76.83	None	27.8048	2082.9407
73	78.78	None	28.5637	2111.5045
74	78.51	None	26.8804	2138.3853
75	77.81	None	29.7945	2168.1800
76	78.24	None	28.6145	2196.7947
77	76.44	None	28.1887	2224.9836
78	78.63	None	26.8798	2251.8637
79	78.51	None	28.9503	2280.8142
80	80.04	None	29.4742	2310.2886
81	78.69	None	27.9003	2338.1891
82	78.59	None	26.0459	2364.2352
83	77.39	None	27.4726	2391.7080
84	76.65	None	27.2177	2418.9259
85	80.66	None	27.6022	2446.5283
86	80.04	None	28.0778	2474.6063
87	77.85	None	27.7730	2502.3794
88	78.96	None	27.1178	2529.4974
89	79.39	None	28.3876	2557.8852
90	79.17	None	28.4989	2586.3843
91	77.74	None	29.9814	2616.3659
92	78.34	None	26.2539	2642.6200
93	76.49	None	28.0663	2670.6864
94	79.5	None	27.7214	2698.4081
95	78.42	None	27.4872	2725.8954
96	78.59	None	28.2083	2754.1040
97	77.29	None	29.5117	2783.6158
98	77.04	None	28.3005	2811.9165
99	79.07	None	24.9138	2836.8305
