====================================================================================================
Training started at: 2026-03-30 23:45:56
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.25
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.25/fedcda_fl_cifar10_20260330-234556-990357_pid4115547.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.25/fedcda_fl_cifar10_20260330-234556-990357_pid4115547.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 40
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.25
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=26.25s | TotalTime=26.25s | Method=fedcda
[Round 002/100] Acc=10.250 | RoundTime=25.33s | TotalTime=51.58s | Method=fedcda
[Round 003/100] Acc=19.110 | RoundTime=26.62s | TotalTime=78.20s | Method=fedcda
[Round 004/100] Acc=28.750 | RoundTime=26.49s | TotalTime=104.69s | Method=fedcda
[Round 005/100] Acc=29.270 | RoundTime=26.23s | TotalTime=130.92s | Method=fedcda
[Round 006/100] Acc=25.150 | RoundTime=27.04s | TotalTime=157.96s | Method=fedcda
[Round 007/100] Acc=33.350 | RoundTime=26.13s | TotalTime=184.09s | Method=fedcda
[Round 008/100] Acc=35.660 | RoundTime=26.60s | TotalTime=210.69s | Method=fedcda
[Round 009/100] Acc=39.150 | RoundTime=26.48s | TotalTime=237.18s | Method=fedcda
[Round 010/100] Acc=27.800 | RoundTime=25.76s | TotalTime=262.94s | Method=fedcda
[Round 011/100] Acc=28.870 | RoundTime=27.91s | TotalTime=290.85s | Method=fedcda
[Round 012/100] Acc=29.680 | RoundTime=26.16s | TotalTime=317.01s | Method=fedcda
[Round 013/100] Acc=29.980 | RoundTime=21.75s | TotalTime=338.76s | Method=fedcda
[Round 014/100] Acc=41.140 | RoundTime=21.37s | TotalTime=360.13s | Method=fedcda
[Round 015/100] Acc=35.120 | RoundTime=21.17s | TotalTime=381.31s | Method=fedcda
[Round 016/100] Acc=26.870 | RoundTime=21.01s | TotalTime=402.32s | Method=fedcda
[Round 017/100] Acc=23.030 | RoundTime=21.19s | TotalTime=423.51s | Method=fedcda
[Round 018/100] Acc=37.520 | RoundTime=21.62s | TotalTime=445.13s | Method=fedcda
[Round 019/100] Acc=33.590 | RoundTime=21.28s | TotalTime=466.40s | Method=fedcda
[Round 020/100] Acc=27.350 | RoundTime=21.19s | TotalTime=487.60s | Method=fedcda
[Round 021/100] Acc=34.770 | RoundTime=21.36s | TotalTime=508.95s | Method=fedcda
[Round 022/100] Acc=42.780 | RoundTime=21.27s | TotalTime=530.22s | Method=fedcda
[Round 023/100] Acc=31.120 | RoundTime=23.26s | TotalTime=553.48s | Method=fedcda
[Round 024/100] Acc=39.510 | RoundTime=21.44s | TotalTime=574.91s | Method=fedcda
[Round 025/100] Acc=32.950 | RoundTime=21.15s | TotalTime=596.07s | Method=fedcda
[Round 026/100] Acc=33.190 | RoundTime=21.84s | TotalTime=617.91s | Method=fedcda
[Round 027/100] Acc=36.620 | RoundTime=21.56s | TotalTime=639.46s | Method=fedcda
[Round 028/100] Acc=27.720 | RoundTime=21.23s | TotalTime=660.70s | Method=fedcda
[Round 029/100] Acc=26.770 | RoundTime=21.60s | TotalTime=682.30s | Method=fedcda
[Round 030/100] Acc=42.820 | RoundTime=21.12s | TotalTime=703.42s | Method=fedcda
[Round 031/100] Acc=25.950 | RoundTime=21.80s | TotalTime=725.22s | Method=fedcda
[Round 032/100] Acc=41.310 | RoundTime=22.07s | TotalTime=747.29s | Method=fedcda
[Round 033/100] Acc=40.280 | RoundTime=21.76s | TotalTime=769.06s | Method=fedcda
[Round 034/100] Acc=27.980 | RoundTime=21.12s | TotalTime=790.18s | Method=fedcda
[Round 035/100] Acc=42.110 | RoundTime=21.49s | TotalTime=811.67s | Method=fedcda
[Round 036/100] Acc=34.300 | RoundTime=21.01s | TotalTime=832.68s | Method=fedcda
[Round 037/100] Acc=41.340 | RoundTime=23.81s | TotalTime=856.49s | Method=fedcda
[Round 038/100] Acc=33.300 | RoundTime=21.53s | TotalTime=878.02s | Method=fedcda
[Round 039/100] Acc=29.160 | RoundTime=21.13s | TotalTime=899.16s | Method=fedcda
[Round 040/100] Acc=42.310 | RoundTime=21.55s | TotalTime=920.71s | Method=fedcda
[Round 041/100] Acc=42.000 | RoundTime=21.30s | TotalTime=942.00s | Method=fedcda
[Round 042/100] Acc=31.770 | RoundTime=21.02s | TotalTime=963.02s | Method=fedcda
[Round 043/100] Acc=40.660 | RoundTime=21.20s | TotalTime=984.22s | Method=fedcda
[Round 044/100] Acc=30.480 | RoundTime=21.23s | TotalTime=1005.45s | Method=fedcda
[Round 045/100] Acc=36.040 | RoundTime=21.76s | TotalTime=1027.21s | Method=fedcda
[Round 046/100] Acc=35.430 | RoundTime=21.68s | TotalTime=1048.90s | Method=fedcda
[Round 047/100] Acc=30.880 | RoundTime=21.92s | TotalTime=1070.82s | Method=fedcda
[Round 048/100] Acc=29.430 | RoundTime=21.83s | TotalTime=1092.64s | Method=fedcda
[Round 049/100] Acc=41.140 | RoundTime=21.71s | TotalTime=1114.35s | Method=fedcda
