====================================================================================================
Training started at: 2026-03-31 12:14:55
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.2_nt-symmetric_st-least_sim_dr-0.55
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.2_nt-symmetric_st-least_sim_dr-0.55/fedcda_fl_cifar10_20260331-121455-092347_pid1605062.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.2_nt-symmetric_st-least_sim_dr-0.55/fedcda_fl_cifar10_20260331-121455-092347_pid1605062.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 54
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.2
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.55
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=26.14s | TotalTime=26.14s | Method=fedcda
[Round 002/100] Acc=11.930 | RoundTime=27.13s | TotalTime=53.27s | Method=fedcda
[Round 003/100] Acc=10.730 | RoundTime=25.25s | TotalTime=78.52s | Method=fedcda
[Round 004/100] Acc=32.310 | RoundTime=26.54s | TotalTime=105.07s | Method=fedcda
[Round 005/100] Acc=34.100 | RoundTime=25.10s | TotalTime=130.16s | Method=fedcda
[Round 006/100] Acc=40.640 | RoundTime=27.27s | TotalTime=157.44s | Method=fedcda
[Round 007/100] Acc=46.460 | RoundTime=27.23s | TotalTime=184.66s | Method=fedcda
[Round 008/100] Acc=34.270 | RoundTime=27.18s | TotalTime=211.85s | Method=fedcda
[Round 009/100] Acc=17.990 | RoundTime=26.82s | TotalTime=238.67s | Method=fedcda
[Round 010/100] Acc=46.610 | RoundTime=26.29s | TotalTime=264.96s | Method=fedcda
[Round 011/100] Acc=45.720 | RoundTime=27.33s | TotalTime=292.29s | Method=fedcda
[Round 012/100] Acc=49.080 | RoundTime=24.35s | TotalTime=316.64s | Method=fedcda
[Round 013/100] Acc=48.100 | RoundTime=22.87s | TotalTime=339.51s | Method=fedcda
[Round 014/100] Acc=50.030 | RoundTime=22.86s | TotalTime=362.37s | Method=fedcda
[Round 015/100] Acc=55.270 | RoundTime=22.60s | TotalTime=384.97s | Method=fedcda
[Round 016/100] Acc=52.420 | RoundTime=23.23s | TotalTime=408.21s | Method=fedcda
[Round 017/100] Acc=36.230 | RoundTime=22.98s | TotalTime=431.19s | Method=fedcda
[Round 018/100] Acc=52.220 | RoundTime=24.26s | TotalTime=455.45s | Method=fedcda
[Round 019/100] Acc=50.440 | RoundTime=23.81s | TotalTime=479.26s | Method=fedcda
[Round 020/100] Acc=49.130 | RoundTime=24.06s | TotalTime=503.32s | Method=fedcda
[Round 021/100] Acc=58.280 | RoundTime=24.66s | TotalTime=527.98s | Method=fedcda
[Round 022/100] Acc=54.820 | RoundTime=24.11s | TotalTime=552.09s | Method=fedcda
[Round 023/100] Acc=48.020 | RoundTime=24.39s | TotalTime=576.47s | Method=fedcda
[Round 024/100] Acc=50.730 | RoundTime=27.05s | TotalTime=603.53s | Method=fedcda
[Round 025/100] Acc=46.190 | RoundTime=23.72s | TotalTime=627.24s | Method=fedcda
[Round 026/100] Acc=50.760 | RoundTime=23.86s | TotalTime=651.10s | Method=fedcda
[Round 027/100] Acc=49.880 | RoundTime=24.65s | TotalTime=675.75s | Method=fedcda
[Round 028/100] Acc=46.180 | RoundTime=24.68s | TotalTime=700.43s | Method=fedcda
[Round 029/100] Acc=46.310 | RoundTime=24.35s | TotalTime=724.77s | Method=fedcda
[Round 030/100] Acc=54.400 | RoundTime=24.27s | TotalTime=749.05s | Method=fedcda
[Round 031/100] Acc=58.080 | RoundTime=24.48s | TotalTime=773.53s | Method=fedcda
[Round 032/100] Acc=52.710 | RoundTime=24.27s | TotalTime=797.80s | Method=fedcda
[Round 033/100] Acc=51.850 | RoundTime=24.06s | TotalTime=821.86s | Method=fedcda
[Round 034/100] Acc=57.760 | RoundTime=24.74s | TotalTime=846.60s | Method=fedcda
[Round 035/100] Acc=60.420 | RoundTime=23.46s | TotalTime=870.06s | Method=fedcda
[Round 036/100] Acc=56.460 | RoundTime=24.74s | TotalTime=894.81s | Method=fedcda
[Round 037/100] Acc=44.690 | RoundTime=26.02s | TotalTime=920.82s | Method=fedcda
[Round 038/100] Acc=48.370 | RoundTime=24.61s | TotalTime=945.43s | Method=fedcda
[Round 039/100] Acc=58.730 | RoundTime=24.53s | TotalTime=969.96s | Method=fedcda
[Round 040/100] Acc=50.180 | RoundTime=24.33s | TotalTime=994.29s | Method=fedcda
[Round 041/100] Acc=52.490 | RoundTime=24.12s | TotalTime=1018.41s | Method=fedcda
[Round 042/100] Acc=51.570 | RoundTime=24.09s | TotalTime=1042.50s | Method=fedcda
[Round 043/100] Acc=50.900 | RoundTime=25.04s | TotalTime=1067.54s | Method=fedcda
[Round 044/100] Acc=53.600 | RoundTime=23.44s | TotalTime=1090.99s | Method=fedcda
[Round 045/100] Acc=51.060 | RoundTime=24.69s | TotalTime=1115.68s | Method=fedcda
[Round 046/100] Acc=56.290 | RoundTime=24.07s | TotalTime=1139.75s | Method=fedcda
[Round 047/100] Acc=46.560 | RoundTime=23.69s | TotalTime=1163.44s | Method=fedcda
[Round 048/100] Acc=39.640 | RoundTime=24.26s | TotalTime=1187.70s | Method=fedcda
[Round 049/100] Acc=48.540 | RoundTime=24.53s | TotalTime=1212.22s | Method=fedcda
[Round 050/100] Acc=57.530 | RoundTime=24.84s | TotalTime=1237.07s | Method=fedcda
[Round 051/100] Acc=54.900 | RoundTime=33.49s | TotalTime=1270.56s | Method=fedcda
[Round 052/100] Acc=55.600 | RoundTime=31.24s | TotalTime=1301.80s | Method=fedcda
[Round 053/100] Acc=57.250 | RoundTime=32.00s | TotalTime=1333.80s | Method=fedcda
[Round 054/100] Acc=58.150 | RoundTime=32.19s | TotalTime=1365.99s | Method=fedcda
[Round 055/100] Acc=58.890 | RoundTime=32.04s | TotalTime=1398.04s | Method=fedcda
[Round 056/100] Acc=59.200 | RoundTime=32.28s | TotalTime=1430.32s | Method=fedcda
[Round 057/100] Acc=54.610 | RoundTime=31.44s | TotalTime=1461.76s | Method=fedcda
[Round 058/100] Acc=54.790 | RoundTime=32.39s | TotalTime=1494.16s | Method=fedcda
[Round 059/100] Acc=55.020 | RoundTime=33.95s | TotalTime=1528.11s | Method=fedcda
[Round 060/100] Acc=55.330 | RoundTime=32.53s | TotalTime=1560.65s | Method=fedcda
[Round 061/100] Acc=55.350 | RoundTime=31.88s | TotalTime=1592.52s | Method=fedcda
[Round 062/100] Acc=56.090 | RoundTime=32.20s | TotalTime=1624.72s | Method=fedcda
[Round 063/100] Acc=56.040 | RoundTime=32.10s | TotalTime=1656.82s | Method=fedcda
[Round 064/100] Acc=56.550 | RoundTime=32.18s | TotalTime=1688.99s | Method=fedcda
[Round 065/100] Acc=56.670 | RoundTime=34.35s | TotalTime=1723.35s | Method=fedcda
[Round 066/100] Acc=58.460 | RoundTime=32.73s | TotalTime=1756.08s | Method=fedcda
[Round 067/100] Acc=58.160 | RoundTime=31.95s | TotalTime=1788.03s | Method=fedcda
[Round 068/100] Acc=58.010 | RoundTime=31.92s | TotalTime=1819.95s | Method=fedcda
[Round 069/100] Acc=58.200 | RoundTime=34.31s | TotalTime=1854.26s | Method=fedcda
[Round 070/100] Acc=57.980 | RoundTime=35.03s | TotalTime=1889.29s | Method=fedcda
[Round 071/100] Acc=57.760 | RoundTime=34.52s | TotalTime=1923.81s | Method=fedcda
[Round 072/100] Acc=57.440 | RoundTime=34.56s | TotalTime=1958.37s | Method=fedcda
[Round 073/100] Acc=57.360 | RoundTime=34.84s | TotalTime=1993.21s | Method=fedcda
[Round 074/100] Acc=57.470 | RoundTime=34.67s | TotalTime=2027.88s | Method=fedcda
[Round 075/100] Acc=57.360 | RoundTime=34.15s | TotalTime=2062.04s | Method=fedcda
[Round 076/100] Acc=57.360 | RoundTime=34.36s | TotalTime=2096.40s | Method=fedcda
