====================================================================================================
Training started at: 2026-03-31 11:07:21
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.2_nt-symmetric_st-least_sim_dr-0.55
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.2_nt-symmetric_st-least_sim_dr-0.55/fedcda_fl_cifar10_20260331-110721-950822_pid1106035.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.2_nt-symmetric_st-least_sim_dr-0.55/fedcda_fl_cifar10_20260331-110721-950822_pid1106035.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 40
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.2
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.55
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=25.25s | TotalTime=25.25s | Method=fedcda
[Round 002/100] Acc=10.030 | RoundTime=25.60s | TotalTime=50.85s | Method=fedcda
[Round 003/100] Acc=18.660 | RoundTime=25.94s | TotalTime=76.79s | Method=fedcda
[Round 004/100] Acc=23.510 | RoundTime=25.44s | TotalTime=102.24s | Method=fedcda
[Round 005/100] Acc=33.730 | RoundTime=24.97s | TotalTime=127.20s | Method=fedcda
[Round 006/100] Acc=29.620 | RoundTime=25.08s | TotalTime=152.28s | Method=fedcda
[Round 007/100] Acc=34.050 | RoundTime=26.45s | TotalTime=178.73s | Method=fedcda
[Round 008/100] Acc=48.450 | RoundTime=25.57s | TotalTime=204.30s | Method=fedcda
[Round 009/100] Acc=43.910 | RoundTime=25.94s | TotalTime=230.25s | Method=fedcda
[Round 010/100] Acc=45.420 | RoundTime=25.44s | TotalTime=255.69s | Method=fedcda
[Round 011/100] Acc=46.040 | RoundTime=28.00s | TotalTime=283.69s | Method=fedcda
[Round 012/100] Acc=46.220 | RoundTime=27.02s | TotalTime=310.71s | Method=fedcda
[Round 013/100] Acc=35.460 | RoundTime=21.33s | TotalTime=332.03s | Method=fedcda
[Round 014/100] Acc=37.880 | RoundTime=19.98s | TotalTime=352.01s | Method=fedcda
