====================================================================================================
Training started at: 2026-03-14 09:23:49
Result directory: results/fl_cifar100/fedprox/pm-dir_a-0.5_nm-uni_nr-0.3
Result txt file : results/fl_cifar100/fedprox/pm-dir_a-0.5_nm-uni_nr-0.3/fedprox_fl_cifar100_20260314-092349.txt
Result log file : results/fl_cifar100/fedprox/pm-dir_a-0.5_nm-uni_nr-0.3/fedprox_fl_cifar100_20260314-092349.log
----------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_cifar100
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.001
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=1.000 | RoundTime=95.39s | TotalTime=95.39s | Method=fedprox
[Round 033/100] Acc=21.830 | RoundTime=94.48s | TotalTime=3129.84s | Method=fedprox
[Round 034/100] Acc=21.430 | RoundTime=94.58s | TotalTime=3224.42s | Method=fedprox
[Round 035/100] Acc=21.180 | RoundTime=95.00s | TotalTime=3319.42s | Method=fedprox
[Round 036/100] Acc=22.070 | RoundTime=94.66s | TotalTime=3414.09s | Method=fedprox
[Round 037/100] Acc=20.730 | RoundTime=95.27s | TotalTime=3509.36s | Method=fedprox
[Round 038/100] Acc=21.120 | RoundTime=95.44s | TotalTime=3604.80s | Method=fedprox
[Round 039/100] Acc=22.060 | RoundTime=94.92s | TotalTime=3699.72s | Method=fedprox
[Round 040/100] Acc=22.430 | RoundTime=95.11s | TotalTime=3794.83s | Method=fedprox
[Round 041/100] Acc=21.460 | RoundTime=94.47s | TotalTime=3889.31s | Method=fedprox
[Round 042/100] Acc=21.120 | RoundTime=94.14s | TotalTime=3983.45s | Method=fedprox
[Round 043/100] Acc=21.900 | RoundTime=94.83s | TotalTime=4078.28s | Method=fedprox
[Round 044/100] Acc=22.200 | RoundTime=94.70s | TotalTime=4172.98s | Method=fedprox
[Round 045/100] Acc=22.340 | RoundTime=95.76s | TotalTime=4268.75s | Method=fedprox
[Round 046/100] Acc=21.670 | RoundTime=94.58s | TotalTime=4363.33s | Method=fedprox
[Round 047/100] Acc=21.600 | RoundTime=94.60s | TotalTime=4457.93s | Method=fedprox
[Round 048/100] Acc=22.120 | RoundTime=90.57s | TotalTime=4548.50s | Method=fedprox
[Round 049/100] Acc=22.080 | RoundTime=78.62s | TotalTime=4627.12s | Method=fedprox
[Round 050/100] Acc=22.160 | RoundTime=80.29s | TotalTime=4707.41s | Method=fedprox
[Round 051/100] Acc=22.390 | RoundTime=79.44s | TotalTime=4786.85s | Method=fedprox
[Round 052/100] Acc=21.290 | RoundTime=78.90s | TotalTime=4865.75s | Method=fedprox
[Round 053/100] Acc=22.740 | RoundTime=79.24s | TotalTime=4944.99s | Method=fedprox
[Round 054/100] Acc=22.180 | RoundTime=81.78s | TotalTime=5026.77s | Method=fedprox
[Round 055/100] Acc=21.580 | RoundTime=79.75s | TotalTime=5106.52s | Method=fedprox
[Round 056/100] Acc=22.340 | RoundTime=79.12s | TotalTime=5185.64s | Method=fedprox
[Round 057/100] Acc=22.160 | RoundTime=78.42s | TotalTime=5264.06s | Method=fedprox
[Round 058/100] Acc=21.410 | RoundTime=78.82s | TotalTime=5342.88s | Method=fedprox
[Round 059/100] Acc=21.300 | RoundTime=79.30s | TotalTime=5422.18s | Method=fedprox
[Round 060/100] Acc=22.240 | RoundTime=79.31s | TotalTime=5501.49s | Method=fedprox
[Round 061/100] Acc=22.080 | RoundTime=78.99s | TotalTime=5580.48s | Method=fedprox
[Round 062/100] Acc=21.550 | RoundTime=80.41s | TotalTime=5660.88s | Method=fedprox
[Round 063/100] Acc=21.460 | RoundTime=79.03s | TotalTime=5739.92s | Method=fedprox
[Round 064/100] Acc=21.580 | RoundTime=78.88s | TotalTime=5818.80s | Method=fedprox
[Round 065/100] Acc=21.730 | RoundTime=79.76s | TotalTime=5898.56s | Method=fedprox
[Round 066/100] Acc=20.810 | RoundTime=79.22s | TotalTime=5977.77s | Method=fedprox
[Round 067/100] Acc=22.980 | RoundTime=79.00s | TotalTime=6056.77s | Method=fedprox
[Round 068/100] Acc=22.720 | RoundTime=79.16s | TotalTime=6135.93s | Method=fedprox
[Round 069/100] Acc=22.490 | RoundTime=78.17s | TotalTime=6214.10s | Method=fedprox
[Round 070/100] Acc=21.570 | RoundTime=78.60s | TotalTime=6292.70s | Method=fedprox
[Round 071/100] Acc=21.870 | RoundTime=71.41s | TotalTime=6364.11s | Method=fedprox
[Round 072/100] Acc=22.370 | RoundTime=71.84s | TotalTime=6435.95s | Method=fedprox
[Round 073/100] Acc=22.090 | RoundTime=62.50s | TotalTime=6498.45s | Method=fedprox
[Round 074/100] Acc=22.120 | RoundTime=75.94s | TotalTime=6574.40s | Method=fedprox
[Round 075/100] Acc=22.300 | RoundTime=79.09s | TotalTime=6653.48s | Method=fedprox
[Round 076/100] Acc=22.910 | RoundTime=81.64s | TotalTime=6735.12s | Method=fedprox
[Round 077/100] Acc=22.620 | RoundTime=78.94s | TotalTime=6814.06s | Method=fedprox
[Round 078/100] Acc=22.090 | RoundTime=78.59s | TotalTime=6892.66s | Method=fedprox
[Round 079/100] Acc=22.050 | RoundTime=81.26s | TotalTime=6973.92s | Method=fedprox
[Round 080/100] Acc=21.930 | RoundTime=79.12s | TotalTime=7053.04s | Method=fedprox
[Round 081/100] Acc=22.590 | RoundTime=78.94s | TotalTime=7131.98s | Method=fedprox
[Round 082/100] Acc=21.970 | RoundTime=80.63s | TotalTime=7212.61s | Method=fedprox
[Round 083/100] Acc=22.680 | RoundTime=78.99s | TotalTime=7291.60s | Method=fedprox
[Round 084/100] Acc=22.120 | RoundTime=80.54s | TotalTime=7372.15s | Method=fedprox
[Round 085/100] Acc=22.320 | RoundTime=78.61s | TotalTime=7450.75s | Method=fedprox
[Round 086/100] Acc=22.600 | RoundTime=79.57s | TotalTime=7530.32s | Method=fedprox
[Round 087/100] Acc=22.370 | RoundTime=80.65s | TotalTime=7610.97s | Method=fedprox
[Round 088/100] Acc=22.290 | RoundTime=78.68s | TotalTime=7689.65s | Method=fedprox
[Round 089/100] Acc=22.370 | RoundTime=79.21s | TotalTime=7768.86s | Method=fedprox
[Round 090/100] Acc=22.410 | RoundTime=80.76s | TotalTime=7849.62s | Method=fedprox
[Round 091/100] Acc=23.170 | RoundTime=78.88s | TotalTime=7928.50s | Method=fedprox
[Round 092/100] Acc=22.710 | RoundTime=79.84s | TotalTime=8008.34s | Method=fedprox
[Round 093/100] Acc=22.840 | RoundTime=80.56s | TotalTime=8088.89s | Method=fedprox
[Round 094/100] Acc=22.300 | RoundTime=79.00s | TotalTime=8167.89s | Method=fedprox
[Round 095/100] Acc=23.000 | RoundTime=80.87s | TotalTime=8248.76s | Method=fedprox
[Round 096/100] Acc=21.570 | RoundTime=78.76s | TotalTime=8327.52s | Method=fedprox
[Round 097/100] Acc=22.150 | RoundTime=72.99s | TotalTime=8400.50s | Method=fedprox
[Round 098/100] Acc=21.630 | RoundTime=67.82s | TotalTime=8468.32s | Method=fedprox
[Round 099/100] Acc=22.220 | RoundTime=58.05s | TotalTime=8526.37s | Method=fedprox
[Round 100/100] Acc=21.680 | RoundTime=56.37s | TotalTime=8582.74s | Method=fedprox
====================================================================================================
Training finished at: 2026-03-14 11:46:52
Total elapsed time: 8582.74s
Final Acc: 21.680
Best Acc : 23.170
====================================================================================================
