====================================================================================================
Training started at: 2026-03-14 09:23:50
Result directory: results/fl_cifar10/fedprox/pm-dir_a-0.3_nm-uni_nr-0.3
Result txt file : results/fl_cifar10/fedprox/pm-dir_a-0.3_nm-uni_nr-0.3/fedprox_fl_cifar10_20260314-092350.txt
Result log file : results/fl_cifar10/fedprox/pm-dir_a-0.3_nm-uni_nr-0.3/fedprox_fl_cifar10_20260314-092350.log
----------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=95.90s | TotalTime=95.90s | Method=fedprox
[Round 074/100] Acc=38.210 | RoundTime=76.05s | TotalTime=6575.80s | Method=fedprox
[Round 075/100] Acc=43.910 | RoundTime=78.94s | TotalTime=6654.74s | Method=fedprox
[Round 076/100] Acc=43.050 | RoundTime=81.46s | TotalTime=6736.20s | Method=fedprox
[Round 077/100] Acc=38.090 | RoundTime=78.83s | TotalTime=6815.03s | Method=fedprox
[Round 078/100] Acc=38.470 | RoundTime=79.24s | TotalTime=6894.27s | Method=fedprox
[Round 079/100] Acc=42.080 | RoundTime=80.34s | TotalTime=6974.62s | Method=fedprox
[Round 080/100] Acc=42.300 | RoundTime=78.84s | TotalTime=7053.46s | Method=fedprox
[Round 081/100] Acc=42.590 | RoundTime=79.30s | TotalTime=7132.75s | Method=fedprox
[Round 082/100] Acc=42.080 | RoundTime=80.51s | TotalTime=7213.27s | Method=fedprox
[Round 083/100] Acc=43.700 | RoundTime=78.97s | TotalTime=7292.24s | Method=fedprox
[Round 084/100] Acc=41.940 | RoundTime=80.30s | TotalTime=7372.54s | Method=fedprox
[Round 085/100] Acc=44.220 | RoundTime=78.81s | TotalTime=7451.35s | Method=fedprox
[Round 086/100] Acc=41.990 | RoundTime=79.53s | TotalTime=7530.88s | Method=fedprox
[Round 087/100] Acc=43.730 | RoundTime=80.32s | TotalTime=7611.20s | Method=fedprox
[Round 088/100] Acc=44.640 | RoundTime=78.34s | TotalTime=7689.54s | Method=fedprox
[Round 089/100] Acc=43.290 | RoundTime=79.39s | TotalTime=7768.94s | Method=fedprox
[Round 090/100] Acc=38.220 | RoundTime=80.58s | TotalTime=7849.51s | Method=fedprox
[Round 091/100] Acc=41.140 | RoundTime=78.72s | TotalTime=7928.23s | Method=fedprox
[Round 092/100] Acc=42.200 | RoundTime=79.64s | TotalTime=8007.88s | Method=fedprox
[Round 093/100] Acc=44.120 | RoundTime=80.26s | TotalTime=8088.14s | Method=fedprox
[Round 094/100] Acc=45.290 | RoundTime=78.87s | TotalTime=8167.01s | Method=fedprox
[Round 095/100] Acc=46.040 | RoundTime=80.71s | TotalTime=8247.72s | Method=fedprox
[Round 096/100] Acc=43.730 | RoundTime=78.99s | TotalTime=8326.72s | Method=fedprox
[Round 097/100] Acc=39.890 | RoundTime=72.77s | TotalTime=8399.49s | Method=fedprox
[Round 098/100] Acc=44.590 | RoundTime=68.29s | TotalTime=8467.77s | Method=fedprox
[Round 099/100] Acc=44.150 | RoundTime=58.09s | TotalTime=8525.86s | Method=fedprox
[Round 100/100] Acc=45.790 | RoundTime=55.79s | TotalTime=8581.65s | Method=fedprox
====================================================================================================
Training finished at: 2026-03-14 11:46:51
Total elapsed time: 8581.65s
Final Acc: 45.790
Best Acc : 46.040
====================================================================================================
