====================================================================================================
Training started at: 2026-03-31 13:54:59
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.45
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.45/fedcda_fl_cifar10_20260331-135459-943935_pid2379857.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.45/fedcda_fl_cifar10_20260331-135459-943935_pid2379857.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.45
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=23.24s | TotalTime=23.24s | Method=fedcda
[Round 002/100] Acc=15.340 | RoundTime=23.02s | TotalTime=46.26s | Method=fedcda
[Round 003/100] Acc=19.870 | RoundTime=23.01s | TotalTime=69.26s | Method=fedcda
[Round 004/100] Acc=18.380 | RoundTime=23.31s | TotalTime=92.58s | Method=fedcda
[Round 005/100] Acc=37.400 | RoundTime=23.64s | TotalTime=116.22s | Method=fedcda
[Round 006/100] Acc=30.720 | RoundTime=24.65s | TotalTime=140.87s | Method=fedcda
[Round 007/100] Acc=32.560 | RoundTime=23.82s | TotalTime=164.68s | Method=fedcda
[Round 008/100] Acc=39.530 | RoundTime=23.97s | TotalTime=188.65s | Method=fedcda
[Round 009/100] Acc=31.550 | RoundTime=23.69s | TotalTime=212.34s | Method=fedcda
[Round 010/100] Acc=33.490 | RoundTime=26.07s | TotalTime=238.41s | Method=fedcda
[Round 011/100] Acc=36.140 | RoundTime=23.48s | TotalTime=261.89s | Method=fedcda
[Round 012/100] Acc=42.690 | RoundTime=23.70s | TotalTime=285.59s | Method=fedcda
[Round 013/100] Acc=34.980 | RoundTime=18.86s | TotalTime=304.45s | Method=fedcda
[Round 014/100] Acc=39.170 | RoundTime=18.86s | TotalTime=323.31s | Method=fedcda
[Round 015/100] Acc=45.170 | RoundTime=19.12s | TotalTime=342.43s | Method=fedcda
[Round 016/100] Acc=43.940 | RoundTime=19.35s | TotalTime=361.77s | Method=fedcda
[Round 017/100] Acc=38.310 | RoundTime=19.47s | TotalTime=381.25s | Method=fedcda
[Round 018/100] Acc=46.060 | RoundTime=19.37s | TotalTime=400.61s | Method=fedcda
[Round 019/100] Acc=45.740 | RoundTime=19.62s | TotalTime=420.23s | Method=fedcda
[Round 020/100] Acc=46.110 | RoundTime=19.17s | TotalTime=439.40s | Method=fedcda
