epoch	phase	stage	acc	stage_pure	clean_precision	clean_recall	noisy_precision	noisy_recall	keep_ratio	avg_teacher_similarity	round_time_sec	total_time_sec
0	warmup	warmup	11.35	None	None	None	None	None	None	None	35.2889	35.2958
1	warmup	warmup	44.32	None	None	None	None	None	None	None	35.2353	70.5397
2	warmup	warmup	83.07	None	None	None	None	None	None	None	34.5761	105.1224
3	warmup	warmup	90.41	None	None	None	None	None	None	None	34.7343	139.8650
4	warmup	warmup	93.94	None	None	None	None	None	None	None	34.3929	174.2661
5	warmup	warmup	94.66	None	None	None	None	None	None	None	35.0938	209.3666
6	warmup	warmup	95.76	None	None	None	None	None	None	None	34.7316	244.1065
7	warmup	warmup	96.16	None	None	None	None	None	None	None	34.6881	278.8027
8	warmup	warmup	96.92	None	None	None	None	None	None	None	34.5185	313.3284
9	warmup	warmup	96.97	None	None	None	None	None	None	None	79.9895	393.3248
10	stage_1	0	87.12	97.2	97.2	97.2	93.467	93.467	70.0	0.988	27.4897	420.8230
11	stage_1	0	88.59	97.2	97.2	97.2	93.467	93.467	70.0	0.988	27.8343	448.6641
12	stage_1	0	92.35	97.2	97.2	97.2	93.467	93.467	70.0	0.988	27.9246	476.5962
13	stage_1	0	94.78	97.2	97.2	97.2	93.467	93.467	70.0	0.988	27.5953	504.2002
14	stage_1	0	95.52	97.2	97.2	97.2	93.467	93.467	70.0	0.988	27.9274	532.1342
15	stage_1	0	96.6	97.2	97.2	97.2	93.467	93.467	70.0	0.988	28.6993	560.8418
16	stage_1	0	96.63	97.2	97.2	97.2	93.467	93.467	70.0	0.988	28.0147	588.8712
17	stage_1	0	97.65	97.2	97.2	97.2	93.467	93.467	70.0	0.988	27.9150	616.7948
18	stage_1	0	97.31	97.2	97.2	97.2	93.467	93.467	70.0	0.988	28.3596	645.1632
19	stage_1	0	97.84	97.2	97.2	97.2	93.467	93.467	70.0	0.988	27.9666	673.1404
20	stage_1	0	97.34	97.2	97.2	97.2	93.467	93.467	70.0	0.988	27.6874	700.8349
21	stage_1	0	97.61	97.2	97.2	97.2	93.467	93.467	70.0	0.988	28.1767	729.0196
