epoch	acc	pure	round_time_sec	total_time_sec
0	1.0	81.457	37.7869	37.7870
1	2.42	87.289	33.7112	71.4985
2	10.75	86.832	35.5986	107.0973
3	14.89	84.476	34.2565	141.3542
4	17.58	84.618	34.5353	175.8898
5	19.38	84.194	35.1996	211.0897
6	19.77	85.198	34.2676	245.3576
7	20.87	79.11	36.6772	282.0351
8	21.95	83.28	34.8171	316.8524
9	23.01	83.115	34.4122	351.2649
10	23.36	91.442	51.4136	402.6788
11	24.42	92.733	51.8088	454.4879
12	24.86	87.607	52.1251	506.6133
13	25.29	89.22	52.5365	559.1501
14	26.61	88.585	52.8379	611.9882
15	27.04	90.906	52.3505	664.3390
16	26.81	88.379	51.7415	716.0808
17	27.36	89.026	51.6322	767.7133
18	27.75	88.174	50.6379	818.3515
19	27.68	87.232	50.8258	869.1776
20	28.37	91.105	52.3080	921.4860
21	28.45	88.512	51.9194	973.4056
22	28.24	86.709	51.7784	1025.1844
23	29.71	94.64	54.0984	1079.2831
24	29.55	91.292	52.3122	1131.5955
25	30.15	88.079	52.3723	1183.9681
26	29.92	89.735	51.7689	1235.7373
27	30.79	90.882	51.5568	1287.2945
28	30.02	90.996	52.0194	1339.3142
29	30.26	90.357	53.1711	1392.4856
30	31.33	93.197	52.8313	1445.3172
31	31.5	89.406	52.3584	1497.6759
32	30.95	89.076	51.3755	1549.0517
33	30.93	88.775	53.0339	1602.0859
34	30.61	88.581	50.9485	1653.0347
35	31.47	93.358	51.0482	1704.0832
36	31.42	89.613	50.7820	1754.8655
37	30.73	89.665	51.0264	1805.8922
38	31.43	89.399	51.0438	1856.9363
39	31.82	87.876	51.2312	1908.1677
40	32.55	91.966	51.5834	1959.7516
41	32.21	90.545	50.9757	2010.7276
42	32.88	92.509	50.8250	2061.5530
43	32.53	91.564	51.6062	2113.1594
44	33.0	90.282	51.1525	2164.3123
45	33.17	91.532	52.9404	2217.2530
46	32.35	89.162	51.1898	2268.4431
47	32.62	90.771	51.7569	2320.2003
48	33.0	88.966	50.8464	2371.0470
49	32.8	90.46	51.0223	2422.0695
50	33.82	91.797	50.9063	2472.9761
51	32.98	88.887	51.9585	2524.9349
52	33.68	91.547	52.1952	2577.1304
53	34.38	92.084	52.0180	2629.1487
54	33.62	92.22	53.4368	2682.5858
55	33.35	88.836	51.1453	2733.7314
56	33.56	90.356	51.4893	2785.2210
57	34.8	92.637	50.9113	2836.1326
58	34.22	88.997	51.1915	2887.3244
59	34.88	92.093	51.9812	2939.3059
60	34.53	90.191	53.6809	2992.9871
61	34.51	93.71	52.8162	3045.8036
62	34.1	92.152	50.6786	3096.4825
63	34.51	93.047	51.1843	3147.6670
64	34.25	91.008	50.7213	3198.3886
65	35.31	90.824	51.0256	3249.4145
66	34.39	91.694	51.5427	3300.9574
67	35.79	92.134	52.8644	3353.8221
68	35.28	93.104	52.0596	3405.8820
69	35.11	91.615	52.2725	3458.1548
70	34.39	86.653	52.2084	3510.3635
71	34.67	89.687	52.1841	3562.5479
72	35.19	90.574	53.0104	3615.5586
73	35.38	90.124	51.1425	3666.7015
74	35.04	87.008	51.9514	3718.6532
75	35.07	87.387	52.7087	3771.3621
76	36.31	91.647	52.1961	3823.5586
77	35.47	90.789	54.9207	3878.4795
78	36.41	92.013	52.4666	3930.9464
79	36.07	87.984	50.8800	3981.8267
80	35.45	89.83	52.6619	4034.4888
81	35.55	89.336	51.2812	4085.7703
82	34.89	89.523	51.8625	4137.6331
83	35.19	91.515	51.4690	4189.1024
84	35.51	90.372	52.1479	4241.2506
85	35.84	88.988	51.3492	4292.6001
86	35.62	91.585	52.5636	4345.1640
87	36.1	90.985	51.1221	4396.2863
88	36.21	90.725	51.5146	4447.8012
89	35.25	88.166	52.9732	4500.7747
90	35.79	94.309	51.9712	4552.7463
91	35.99	88.829	52.1574	4604.9040
92	37.16	92.773	51.4681	4656.3723
93	36.65	91.133	52.3350	4708.7077
94	36.25	90.334	50.9280	4759.6361
95	36.79	92.93	51.2460	4810.8823
96	36.56	91.907	51.4570	4862.3396
97	36.62	89.994	53.0838	4915.4237
98	36.33	88.816	52.4199	4967.8439
99	35.59	89.181	40.5315	5008.3756
