====================================================================================================
Training started at: 2026-03-08 10:06:29
Result directory: results/fl_cifar100/feddenoise
Result txt file : results/fl_cifar100/feddenoise/model=feddenoise_dataset=fl_cifar100_structure=homogeneity_parti=100_onlineRatio=0.1_commE=100_localE=10_bs=64_lr=0.1_alpha=0.5_drop=0.15_denoise=random_noiseType=asymmetric_noiseMax=0.3_avg=weight_seed=0_20260308-100629.txt
Result log file : results/fl_cifar100/feddenoise/model=feddenoise_dataset=fl_cifar100_structure=homogeneity_parti=100_onlineRatio=0.1_commE=100_localE=10_bs=64_lr=0.1_alpha=0.5_drop=0.15_denoise=random_noiseType=asymmetric_noiseMax=0.3_avg=weight_seed=0_20260308-100629.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_cifar100
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.1
Alpha: 0.5
Drop rate: 0.15
Denoise strategy: random
Noise type: asymmetric
Noise max: 0.3
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=1.000 | Pure=85.903 | RoundTime=35.65s | TotalTime=35.65s | Method=feddenoise
[Round 002/100] Acc=3.140 | Pure=88.507 | RoundTime=35.24s | TotalTime=70.89s | Method=feddenoise
[Round 003/100] Acc=10.890 | Pure=85.482 | RoundTime=34.66s | TotalTime=105.55s | Method=feddenoise
[Round 004/100] Acc=14.920 | Pure=84.678 | RoundTime=35.15s | TotalTime=140.70s | Method=feddenoise
[Round 005/100] Acc=17.690 | Pure=84.589 | RoundTime=34.52s | TotalTime=175.22s | Method=feddenoise
[Round 006/100] Acc=19.270 | Pure=85.897 | RoundTime=34.98s | TotalTime=210.20s | Method=feddenoise
[Round 007/100] Acc=20.130 | Pure=84.655 | RoundTime=34.22s | TotalTime=244.42s | Method=feddenoise
[Round 008/100] Acc=21.440 | Pure=89.184 | RoundTime=34.61s | TotalTime=279.03s | Method=feddenoise
[Round 009/100] Acc=22.680 | Pure=89.037 | RoundTime=35.77s | TotalTime=314.80s | Method=feddenoise
[Round 010/100] Acc=23.490 | Pure=87.664 | RoundTime=35.39s | TotalTime=350.19s | Method=feddenoise
[Round 011/100] Acc=23.680 | Pure=89.346 | RoundTime=51.28s | TotalTime=401.47s | Method=feddenoise
[Round 012/100] Acc=24.140 | Pure=87.873 | RoundTime=50.33s | TotalTime=451.80s | Method=feddenoise
[Round 013/100] Acc=24.650 | Pure=90.818 | RoundTime=50.82s | TotalTime=502.62s | Method=feddenoise
[Round 014/100] Acc=25.240 | Pure=87.241 | RoundTime=51.29s | TotalTime=553.91s | Method=feddenoise
[Round 015/100] Acc=26.180 | Pure=89.550 | RoundTime=53.71s | TotalTime=607.62s | Method=feddenoise
[Round 016/100] Acc=26.070 | Pure=88.578 | RoundTime=52.26s | TotalTime=659.88s | Method=feddenoise
[Round 017/100] Acc=26.150 | Pure=90.193 | RoundTime=55.39s | TotalTime=715.28s | Method=feddenoise
[Round 018/100] Acc=26.950 | Pure=88.601 | RoundTime=53.55s | TotalTime=768.83s | Method=feddenoise
[Round 019/100] Acc=27.740 | Pure=89.288 | RoundTime=52.02s | TotalTime=820.84s | Method=feddenoise
[Round 020/100] Acc=27.460 | Pure=88.097 | RoundTime=51.80s | TotalTime=872.65s | Method=feddenoise
[Round 021/100] Acc=28.750 | Pure=87.967 | RoundTime=54.19s | TotalTime=926.83s | Method=feddenoise
[Round 022/100] Acc=28.120 | Pure=87.659 | RoundTime=51.97s | TotalTime=978.80s | Method=feddenoise
[Round 023/100] Acc=28.550 | Pure=89.164 | RoundTime=52.64s | TotalTime=1031.44s | Method=feddenoise
[Round 024/100] Acc=28.620 | Pure=89.505 | RoundTime=52.98s | TotalTime=1084.41s | Method=feddenoise
[Round 025/100] Acc=29.210 | Pure=94.181 | RoundTime=51.57s | TotalTime=1135.99s | Method=feddenoise
