epoch	acc	pure	round_time_sec	total_time_sec
0	1.0	84.176	37.2610	37.2612
1	2.22	89.309	33.8470	71.1084
2	10.69	83.332	34.6607	105.7694
3	15.21	85.598	34.3355	140.1052
4	17.09	85.796	34.5832	174.6886
5	19.72	86.156	34.2779	208.9669
6	20.73	80.952	34.5554	243.5226
7	21.71	88.162	36.4161	279.9391
8	21.48	79.129	34.8871	314.8264
9	22.67	82.171	34.6456	349.4725
10	23.8	90.262	51.4945	400.9673
11	23.93	87.882	51.4029	452.3705
12	24.74	84.527	51.3350	503.7059
13	25.55	88.791	52.2917	555.9978
14	26.3	90.192	52.1600	608.1582
15	26.23	88.048	52.0091	660.1675
16	26.61	86.892	51.5647	711.7325
17	27.86	90.904	51.1125	762.8453
18	27.77	86.83	51.2345	814.0801
19	27.98	92.593	51.0182	865.0987
20	28.48	88.217	51.8879	916.9869
21	29.34	89.738	51.8776	968.8647
22	29.21	90.487	52.6727	1021.5378
23	29.26	91.825	54.0233	1075.5613
24	29.82	88.953	53.0711	1128.6327
25	29.26	87.014	52.0175	1180.6506
26	29.51	91.429	51.8451	1232.4960
27	29.14	89.59	51.5858	1284.0821
28	29.86	89.915	52.9500	1337.0323
29	29.59	90.355	52.4633	1389.4959
30	30.7	92.294	52.9309	1442.4271
31	31.15	92.623	52.8717	1495.2992
32	30.43	88.705	51.7605	1547.0600
33	30.19	86.993	53.5715	1600.6317
34	30.94	90.669	51.1139	1651.7459
35	30.35	87.908	51.1591	1702.9052
36	30.56	89.329	51.1198	1754.0253
37	30.83	92.949	50.9478	1804.9734
38	30.95	89.054	51.4239	1856.3976
39	31.62	89.539	50.9923	1907.3902
40	31.15	88.256	51.8605	1959.2510
41	31.87	93.726	51.1193	2010.3705
42	31.69	88.056	50.9401	2061.3109
43	32.85	91.238	52.1332	2113.4445
44	31.77	91.28	51.2730	2164.7178
45	31.94	94.363	52.8406	2217.5586
46	32.18	90.007	52.2501	2269.8091
47	32.38	92.0	52.2011	2322.0105
48	32.08	89.921	51.2695	2373.2804
49	32.05	90.922	50.4412	2423.7220
50	32.33	93.47	50.8742	2474.5967
51	32.36	89.925	52.2302	2526.8272
52	33.19	91.233	52.0558	2578.8833
53	33.23	93.502	51.5333	2630.4168
54	33.21	90.933	52.8022	2683.2193
55	33.76	92.071	50.9881	2734.2078
56	33.34	90.453	51.0285	2785.2366
57	33.73	90.492	51.3305	2836.5673
58	34.09	93.936	51.0263	2887.5939
59	32.7	87.966	51.7748	2939.3690
60	33.77	91.395	54.5003	2993.8695
61	34.0	91.184	53.5099	3047.3798
62	33.76	90.576	51.6502	3099.0304
63	34.01	92.22	51.3537	3150.3843
64	33.46	90.558	51.1658	3201.5504
65	33.7	92.271	51.3318	3252.8825
66	34.68	92.286	52.1356	3305.0184
67	33.28	89.032	52.7151	3357.7338
68	34.55	93.769	52.3136	3410.0477
69	34.54	93.298	52.8256	3462.8736
70	34.66	92.2	53.1646	3516.0387
71	34.76	93.199	51.9774	3568.0163
72	34.35	91.595	52.4559	3620.4725
73	34.71	93.074	52.3929	3672.8657
74	34.45	91.457	51.9221	3724.7881
75	34.21	89.61	53.0217	3777.8101
76	34.79	88.006	51.9974	3829.8078
77	34.23	91.907	54.9548	3884.7629
78	34.52	87.881	52.0674	3936.8306
79	34.76	91.408	50.7262	3987.5571
80	34.61	93.099	52.8182	4040.3756
81	34.36	88.029	51.6381	4092.0140
82	34.89	90.666	52.0742	4144.0885
83	34.31	88.409	50.6618	4194.7506
84	34.41	90.033	52.0767	4246.8277
85	35.03	90.017	51.4929	4298.3208
86	35.0	92.277	52.3180	4350.6390
87	35.51	92.691	51.6142	4402.2536
88	35.13	91.743	50.6351	4452.8890
89	35.18	90.376	52.3213	4505.2106
90	35.82	91.659	51.9993	4557.2103
91	34.92	89.771	52.6623	4609.8729
92	35.35	91.52	51.0104	4660.8837
93	35.27	90.001	52.1755	4713.0595
94	34.49	87.569	51.0788	4764.1387
95	34.92	89.665	51.3111	4815.4501
96	35.4	92.542	50.9355	4866.3859
97	34.91	89.454	52.3359	4918.7221
98	34.55	86.983	51.7664	4970.4889
99	35.38	90.141	39.3456	5009.8348
