====================================================================================================
Training started at: 2026-03-08 10:06:30
Result directory: results/fl_cifar100/feddenoise
Result txt file : results/fl_cifar100/feddenoise/model=feddenoise_dataset=fl_cifar100_structure=homogeneity_parti=100_onlineRatio=0.1_commE=100_localE=10_bs=64_lr=0.1_alpha=0.5_drop=0.15_denoise=mix_noiseType=asymmetric_noiseMax=0.3_avg=weight_seed=0_20260308-100630.txt
Result log file : results/fl_cifar100/feddenoise/model=feddenoise_dataset=fl_cifar100_structure=homogeneity_parti=100_onlineRatio=0.1_commE=100_localE=10_bs=64_lr=0.1_alpha=0.5_drop=0.15_denoise=mix_noiseType=asymmetric_noiseMax=0.3_avg=weight_seed=0_20260308-100630.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_cifar100
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.1
Alpha: 0.5
Drop rate: 0.15
Denoise strategy: mix
Noise type: asymmetric
Noise max: 0.3
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=1.000 | Pure=84.421 | RoundTime=35.88s | TotalTime=35.88s | Method=feddenoise
[Round 002/100] Acc=2.270 | Pure=86.851 | RoundTime=34.97s | TotalTime=70.85s | Method=feddenoise
[Round 003/100] Acc=10.910 | Pure=88.960 | RoundTime=34.36s | TotalTime=105.21s | Method=feddenoise
[Round 004/100] Acc=15.640 | Pure=84.465 | RoundTime=34.95s | TotalTime=140.16s | Method=feddenoise
[Round 005/100] Acc=17.500 | Pure=87.068 | RoundTime=35.14s | TotalTime=175.30s | Method=feddenoise
[Round 006/100] Acc=19.420 | Pure=85.640 | RoundTime=34.86s | TotalTime=210.16s | Method=feddenoise
[Round 007/100] Acc=20.680 | Pure=88.729 | RoundTime=34.16s | TotalTime=244.32s | Method=feddenoise
[Round 008/100] Acc=21.360 | Pure=84.602 | RoundTime=34.72s | TotalTime=279.03s | Method=feddenoise
[Round 009/100] Acc=21.840 | Pure=86.406 | RoundTime=36.09s | TotalTime=315.13s | Method=feddenoise
[Round 010/100] Acc=22.740 | Pure=88.694 | RoundTime=35.12s | TotalTime=350.25s | Method=feddenoise
[Round 011/100] Acc=23.630 | Pure=88.686 | RoundTime=50.96s | TotalTime=401.21s | Method=feddenoise
[Round 012/100] Acc=24.370 | Pure=89.322 | RoundTime=50.60s | TotalTime=451.81s | Method=feddenoise
[Round 013/100] Acc=25.280 | Pure=89.882 | RoundTime=51.01s | TotalTime=502.82s | Method=feddenoise
[Round 014/100] Acc=25.920 | Pure=91.008 | RoundTime=51.27s | TotalTime=554.09s | Method=feddenoise
[Round 015/100] Acc=24.940 | Pure=88.201 | RoundTime=55.33s | TotalTime=609.42s | Method=feddenoise
[Round 016/100] Acc=26.530 | Pure=89.960 | RoundTime=52.52s | TotalTime=661.94s | Method=feddenoise
[Round 017/100] Acc=27.170 | Pure=87.154 | RoundTime=54.74s | TotalTime=716.68s | Method=feddenoise
[Round 018/100] Acc=27.860 | Pure=92.151 | RoundTime=53.60s | TotalTime=770.28s | Method=feddenoise
[Round 019/100] Acc=27.870 | Pure=87.142 | RoundTime=51.74s | TotalTime=822.01s | Method=feddenoise
[Round 020/100] Acc=28.790 | Pure=90.829 | RoundTime=52.44s | TotalTime=874.46s | Method=feddenoise
[Round 021/100] Acc=28.940 | Pure=92.791 | RoundTime=52.97s | TotalTime=927.42s | Method=feddenoise
[Round 022/100] Acc=29.130 | Pure=91.970 | RoundTime=52.43s | TotalTime=979.86s | Method=feddenoise
[Round 023/100] Acc=29.730 | Pure=91.620 | RoundTime=52.33s | TotalTime=1032.18s | Method=feddenoise
[Round 024/100] Acc=29.160 | Pure=91.058 | RoundTime=53.67s | TotalTime=1085.85s | Method=feddenoise
[Round 025/100] Acc=29.470 | Pure=87.886 | RoundTime=51.39s | TotalTime=1137.24s | Method=feddenoise
[Round 026/100] Acc=30.220 | Pure=89.057 | RoundTime=51.33s | TotalTime=1188.57s | Method=feddenoise
[Round 027/100] Acc=30.000 | Pure=89.570 | RoundTime=53.03s | TotalTime=1241.60s | Method=feddenoise
[Round 028/100] Acc=30.860 | Pure=90.844 | RoundTime=51.13s | TotalTime=1292.73s | Method=feddenoise
[Round 029/100] Acc=30.540 | Pure=87.633 | RoundTime=51.04s | TotalTime=1343.77s | Method=feddenoise
[Round 030/100] Acc=30.990 | Pure=86.990 | RoundTime=54.08s | TotalTime=1397.85s | Method=feddenoise
[Round 031/100] Acc=31.250 | Pure=89.873 | RoundTime=52.06s | TotalTime=1449.91s | Method=feddenoise
[Round 032/100] Acc=31.580 | Pure=91.548 | RoundTime=51.26s | TotalTime=1501.16s | Method=feddenoise
[Round 033/100] Acc=31.090 | Pure=92.328 | RoundTime=51.86s | TotalTime=1553.03s | Method=feddenoise
[Round 034/100] Acc=31.660 | Pure=90.132 | RoundTime=53.14s | TotalTime=1606.17s | Method=feddenoise
[Round 035/100] Acc=30.820 | Pure=87.147 | RoundTime=52.27s | TotalTime=1658.44s | Method=feddenoise
[Round 036/100] Acc=31.280 | Pure=89.314 | RoundTime=51.29s | TotalTime=1709.73s | Method=feddenoise
[Round 037/100] Acc=31.030 | Pure=88.676 | RoundTime=51.57s | TotalTime=1761.30s | Method=feddenoise
[Round 038/100] Acc=31.740 | Pure=86.808 | RoundTime=50.72s | TotalTime=1812.02s | Method=feddenoise
[Round 039/100] Acc=31.660 | Pure=88.871 | RoundTime=51.77s | TotalTime=1863.80s | Method=feddenoise
[Round 040/100] Acc=32.430 | Pure=90.796 | RoundTime=53.72s | TotalTime=1917.52s | Method=feddenoise
[Round 041/100] Acc=32.740 | Pure=90.465 | RoundTime=51.82s | TotalTime=1969.34s | Method=feddenoise
[Round 042/100] Acc=32.340 | Pure=87.446 | RoundTime=52.46s | TotalTime=2021.80s | Method=feddenoise
[Round 043/100] Acc=32.630 | Pure=87.447 | RoundTime=51.81s | TotalTime=2073.61s | Method=feddenoise
[Round 044/100] Acc=32.540 | Pure=86.202 | RoundTime=51.86s | TotalTime=2125.47s | Method=feddenoise
[Round 045/100] Acc=32.990 | Pure=91.923 | RoundTime=54.30s | TotalTime=2179.77s | Method=feddenoise
[Round 046/100] Acc=33.290 | Pure=91.111 | RoundTime=53.11s | TotalTime=2232.88s | Method=feddenoise
[Round 047/100] Acc=32.600 | Pure=89.646 | RoundTime=51.44s | TotalTime=2284.32s | Method=feddenoise
[Round 048/100] Acc=32.980 | Pure=88.419 | RoundTime=51.66s | TotalTime=2335.98s | Method=feddenoise
[Round 049/100] Acc=33.460 | Pure=91.811 | RoundTime=52.09s | TotalTime=2388.07s | Method=feddenoise
[Round 050/100] Acc=33.320 | Pure=89.764 | RoundTime=51.79s | TotalTime=2439.86s | Method=feddenoise
[Round 051/100] Acc=34.120 | Pure=90.705 | RoundTime=51.11s | TotalTime=2490.97s | Method=feddenoise
[Round 052/100] Acc=33.360 | Pure=87.093 | RoundTime=51.62s | TotalTime=2542.60s | Method=feddenoise
[Round 053/100] Acc=33.760 | Pure=91.230 | RoundTime=51.28s | TotalTime=2593.88s | Method=feddenoise
[Round 054/100] Acc=34.210 | Pure=89.026 | RoundTime=51.80s | TotalTime=2645.68s | Method=feddenoise
[Round 055/100] Acc=33.940 | Pure=90.288 | RoundTime=52.32s | TotalTime=2698.00s | Method=feddenoise
[Round 056/100] Acc=33.670 | Pure=89.271 | RoundTime=52.32s | TotalTime=2750.32s | Method=feddenoise
[Round 057/100] Acc=33.610 | Pure=89.371 | RoundTime=51.18s | TotalTime=2801.49s | Method=feddenoise
[Round 058/100] Acc=34.270 | Pure=91.702 | RoundTime=52.30s | TotalTime=2853.79s | Method=feddenoise
[Round 059/100] Acc=33.640 | Pure=88.240 | RoundTime=52.69s | TotalTime=2906.48s | Method=feddenoise
