epoch	acc	pure	round_time_sec	total_time_sec
0	1.0	80.26	37.2371	37.2372
1	2.0	83.73	33.7916	71.0292
2	10.33	85.571	34.8859	105.9155
3	15.77	85.864	33.8855	139.8012
4	17.35	84.793	33.8821	173.6836
5	19.4	85.048	34.4879	208.1717
6	20.83	84.457	34.1869	242.3589
7	21.43	83.177	35.1077	277.4669
8	21.94	84.217	34.3388	311.8059
9	23.26	87.232	34.2854	346.0916
10	23.61	93.278	51.0574	397.1493
11	24.5	90.251	51.2597	448.4094
12	24.68	88.198	51.2514	499.6611
13	25.73	91.182	51.6954	551.3567
14	25.04	84.315	52.1989	603.5559
15	26.49	85.25	52.4731	656.0292
16	26.42	89.416	51.0308	707.0604
17	27.01	87.926	51.3814	758.4420
18	27.15	87.932	51.0694	809.5117
19	27.01	86.948	50.8913	860.4032
20	27.35	89.237	51.1136	911.5171
21	27.88	93.097	51.5901	963.1075
22	28.13	89.088	50.9780	1014.0858
23	28.37	91.263	53.8286	1067.9147
24	28.63	89.754	52.1909	1120.1059
25	29.72	92.01	51.7400	1171.8462
26	29.03	87.957	51.2587	1223.1051
27	29.62	88.765	50.7565	1273.8619
28	30.63	89.91	53.3639	1327.2260
29	30.24	89.131	51.6865	1378.9129
30	30.14	88.33	51.3623	1430.2755
31	29.86	89.872	52.6751	1482.9508
32	31.25	90.595	51.4207	1534.3718
33	30.9	87.562	52.4316	1586.8036
34	31.21	90.896	51.4061	1638.2099
35	31.21	88.726	50.8476	1689.0578
36	31.96	91.173	51.1149	1740.1730
37	31.9	89.818	50.6663	1790.8395
38	31.66	87.632	50.7247	1841.5645
39	31.98	88.492	50.7827	1892.3474
40	32.39	89.354	51.3252	1943.6729
41	32.63	89.849	51.6103	1995.2835
42	33.48	90.946	50.4931	2045.7769
43	32.45	90.859	51.7583	2097.5355
44	32.77	90.419	50.9922	2148.5279
45	32.72	92.384	52.8236	2201.3518
46	32.86	88.358	51.8127	2253.1647
47	33.08	91.284	52.0002	2305.1652
48	32.81	89.921	50.6254	2355.7909
49	33.2	88.232	50.8613	2406.6525
50	33.45	93.2	50.5932	2457.2460
51	32.93	88.673	51.0420	2508.2883
52	33.4	90.716	51.4546	2559.7432
53	33.61	89.722	51.9130	2611.6565
54	32.45	90.117	51.7301	2663.3868
55	33.17	89.406	51.1067	2714.4938
56	33.74	90.719	51.5761	2766.0702
57	33.74	92.777	51.1707	2817.2412
58	33.78	90.137	50.6989	2867.9403
59	34.19	90.964	51.6014	2919.5421
60	33.99	89.863	52.0161	2971.5585
61	33.87	92.972	53.1253	3024.6841
62	34.52	90.374	52.0595	3076.7438
63	33.96	88.875	51.0718	3127.8160
64	34.37	89.623	50.8133	3178.6296
65	34.27	89.47	51.3007	3229.9306
66	35.18	92.128	51.1912	3281.1220
67	34.21	89.764	52.7939	3333.9161
68	34.84	89.37	51.6280	3385.5444
69	34.56	92.291	52.2392	3437.7838
70	35.23	91.613	50.9289	3488.7130
71	35.16	92.244	52.1246	3540.8380
72	35.07	90.235	50.9400	3591.7782
73	35.53	91.314	52.1811	3643.9596
74	35.15	90.374	51.0718	3695.0318
75	35.2	92.047	51.8710	3746.9030
76	35.04	89.812	51.7883	3798.6916
77	35.48	93.842	52.2095	3850.9014
78	35.42	91.775	53.4124	3904.3141
79	35.06	88.063	50.5221	3954.8366
80	34.71	89.311	51.1776	4006.0144
81	34.54	89.264	51.6289	4057.6436
82	35.45	93.324	51.2431	4108.8870
83	34.9	89.97	51.6563	4160.5436
84	35.23	90.331	51.2760	4211.8198
85	34.13	90.412	51.0693	4262.8895
86	36.11	92.545	51.0672	4313.9570
87	35.47	94.169	51.1935	4365.1508
88	35.43	89.99	51.4437	4416.5948
89	35.59	92.47	51.5076	4468.1027
90	35.52	92.121	52.3344	4520.4374
91	35.11	88.286	51.8898	4572.3274
92	36.1	90.707	51.5427	4623.8703
93	34.96	89.298	51.6220	4675.4927
94	35.83	93.435	51.2891	4726.7821
95	34.57	87.04	52.2168	4778.9993
96	35.39	91.105	50.4529	4829.4524
97	36.0	93.28	51.0720	4880.5247
98	35.24	89.848	52.1066	4932.6316
99	35.8	92.008	52.9481	4985.5799
