====================================================================================================
Training started at: 2026-03-14 22:58:34
Result directory: results/fl_cifar100/feddenoise/pm-dir_a-0.5_nm-uni_nr-0.3
Result txt file : results/fl_cifar100/feddenoise/pm-dir_a-0.5_nm-uni_nr-0.3/feddenoise_fl_cifar100_20260314-225834.txt
Result log file : results/fl_cifar100/feddenoise/pm-dir_a-0.5_nm-uni_nr-0.3/feddenoise_fl_cifar100_20260314-225834.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_cifar100
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: random
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=1.000 | Pure=70.002 | RoundTime=35.58s | TotalTime=35.58s | Method=feddenoise
[Round 002/100] Acc=1.650 | Pure=69.990 | RoundTime=34.97s | TotalTime=70.55s | Method=feddenoise
[Round 003/100] Acc=6.930 | Pure=70.011 | RoundTime=34.20s | TotalTime=104.76s | Method=feddenoise
[Round 004/100] Acc=10.390 | Pure=70.014 | RoundTime=33.65s | TotalTime=138.41s | Method=feddenoise
[Round 005/100] Acc=12.640 | Pure=69.991 | RoundTime=34.82s | TotalTime=173.23s | Method=feddenoise
[Round 006/100] Acc=14.680 | Pure=69.995 | RoundTime=33.78s | TotalTime=207.01s | Method=feddenoise
[Round 007/100] Acc=14.960 | Pure=69.997 | RoundTime=35.24s | TotalTime=242.25s | Method=feddenoise
[Round 008/100] Acc=15.490 | Pure=69.988 | RoundTime=34.39s | TotalTime=276.64s | Method=feddenoise
[Round 009/100] Acc=16.380 | Pure=69.988 | RoundTime=34.39s | TotalTime=311.03s | Method=feddenoise
[Round 010/100] Acc=16.850 | Pure=69.987 | RoundTime=35.16s | TotalTime=346.18s | Method=feddenoise
[Round 011/100] Acc=17.560 | Pure=74.169 | RoundTime=50.76s | TotalTime=396.94s | Method=feddenoise
[Round 012/100] Acc=18.520 | Pure=74.578 | RoundTime=51.87s | TotalTime=448.82s | Method=feddenoise
[Round 013/100] Acc=19.180 | Pure=74.364 | RoundTime=50.87s | TotalTime=499.69s | Method=feddenoise
[Round 014/100] Acc=18.790 | Pure=74.435 | RoundTime=50.73s | TotalTime=550.42s | Method=feddenoise
[Round 015/100] Acc=18.650 | Pure=74.461 | RoundTime=50.56s | TotalTime=600.98s | Method=feddenoise
[Round 016/100] Acc=20.170 | Pure=73.272 | RoundTime=50.99s | TotalTime=651.97s | Method=feddenoise
[Round 017/100] Acc=20.760 | Pure=74.000 | RoundTime=52.04s | TotalTime=704.01s | Method=feddenoise
[Round 018/100] Acc=20.060 | Pure=74.221 | RoundTime=50.73s | TotalTime=754.74s | Method=feddenoise
[Round 019/100] Acc=19.920 | Pure=73.951 | RoundTime=50.67s | TotalTime=805.40s | Method=feddenoise
[Round 020/100] Acc=20.760 | Pure=74.086 | RoundTime=51.54s | TotalTime=856.94s | Method=feddenoise
