epoch	acc	pure	round_time_sec	total_time_sec
0	11.35	None	70.9417	70.9419
1	23.65	None	68.9799	139.9221
2	91.83	None	70.3935	210.3161
3	94.73	None	69.5033	279.8198
4	95.15	None	70.6177	350.4377
5	94.21	None	70.3807	420.8186
6	94.53	None	70.3964	491.2153
7	84.65	None	70.1869	561.4025
8	92.67	None	70.0659	631.4686
9	91.51	None	70.4531	701.9221
10	93.84	None	70.9784	772.9009
11	92.27	None	69.8527	842.7538
12	91.94	None	70.9350	913.6890
13	93.55	None	70.3123	984.0016
14	92.17	None	70.9833	1054.9851
15	92.43	None	69.1684	1124.1538
16	93.19	None	70.7720	1194.9262
17	92.19	None	69.5586	1264.4851
18	93.02	None	71.1385	1335.6238
19	92.88	None	69.7426	1405.3680
20	91.3	None	70.2941	1475.6623
21	91.55	None	69.9967	1545.6594
22	90.68	None	69.9543	1615.6140
23	93.62	None	68.9325	1684.5467
24	91.09	None	71.9367	1756.4838
25	91.3	None	69.6884	1826.1726
26	91.89	None	70.3759	1896.5488
27	90.95	None	69.7029	1966.2519
28	91.3	None	71.0746	2037.3269
29	91.99	None	69.9698	2107.2969
30	92.96	None	69.8965	2177.1937
31	92.33	None	71.1917	2248.3858
32	93.29	None	68.8815	2317.2675
33	92.15	None	72.8464	2390.1143
34	89.28	None	71.9138	2462.0283
35	93.02	None	70.0199	2532.0487
36	92.24	None	70.4328	2602.4818
37	91.42	None	68.8376	2671.3198
38	93.49	None	70.7183	2742.0383
39	92.13	None	68.9197	2810.9583
40	92.11	None	68.8360	2879.7947
41	92.83	None	69.8913	2949.6863
42	93.6	None	68.9549	3018.6415
43	90.84	None	70.1934	3088.8352
44	92.8	None	70.3868	3159.2223
45	91.07	None	70.7323	3229.9548
46	93.44	None	68.5764	3298.5315
47	92.43	None	68.6474	3367.1792
48	91.09	None	69.6431	3436.8226
49	91.88	None	69.9331	3506.7571
50	91.69	None	68.7232	3575.4807
51	92.64	None	69.7981	3645.2803
52	91.64	None	70.8651	3716.1456
53	90.32	None	70.2860	3786.4320
54	91.43	None	69.2865	3855.7201
55	91.81	None	68.6483	3924.3687
56	90.07	None	70.0230	3994.3919
57	93.36	None	68.8520	4063.2459
58	93.16	None	69.4228	4132.6690
59	91.65	None	70.5810	4203.2503
60	92.51	None	69.4093	4272.6611
61	90.0	None	68.4834	4341.1448
62	91.71	None	69.7860	4410.9310
63	92.69	None	69.0575	4479.9889
64	93.52	None	69.6433	4549.6324
65	91.64	None	68.6681	4618.3018
66	91.48	None	70.2225	4688.5246
67	93.51	None	68.4283	4756.9532
68	92.6	None	68.2575	4825.2109
69	92.29	None	69.0577	4894.2690
70	92.78	None	69.4555	4963.7249
71	93.59	None	68.1540	5031.8791
72	91.96	None	70.3825	5102.2619
73	91.95	None	68.0399	5170.3021
74	92.39	None	68.5775	5238.8798
75	91.81	None	68.2128	5307.0943
76	91.27	None	67.7863	5374.8809
77	92.68	None	70.1360	5445.0171
78	92.51	None	67.9584	5512.9757
79	89.7	None	68.2804	5581.2564
80	92.54	None	58.6163	5639.8730
81	92.6	None	55.7791	5695.6524
82	93.24	None	55.9396	5751.5922
83	92.16	None	57.7528	5809.3453
84	92.31	None	56.6196	5865.9651
85	92.93	None	57.2883	5923.2538
86	91.88	None	57.5411	5980.7952
87	92.79	None	57.8069	6038.6024
88	93.65	None	57.1494	6095.7521
89	93.64	None	56.9457	6152.6982
90	92.64	None	54.5585	6207.2570
91	93.51	None	55.2420	6262.4993
92	92.93	None	56.7443	6319.2438
93	91.99	None	56.8072	6376.0513
94	92.67	None	56.5904	6432.6420
95	91.66	None	57.7216	6490.3638
96	91.12	None	57.9570	6548.3229
97	92.94	None	56.3676	6604.6908
98	92.6	None	56.5584	6661.2508
99	92.59	None	54.0679	6715.3191
