====================================================================================================
Training started at: 2026-03-30 22:11:51
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.15
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.15/fedcda_fl_cifar10_20260330-221151-154586_pid3400336.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.15/fedcda_fl_cifar10_20260330-221151-154586_pid3400336.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 40
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=26.73s | TotalTime=26.73s | Method=fedcda
[Round 002/100] Acc=13.770 | RoundTime=25.62s | TotalTime=52.35s | Method=fedcda
[Round 003/100] Acc=16.150 | RoundTime=25.84s | TotalTime=78.19s | Method=fedcda
[Round 004/100] Acc=26.100 | RoundTime=25.83s | TotalTime=104.02s | Method=fedcda
[Round 005/100] Acc=24.900 | RoundTime=26.00s | TotalTime=130.02s | Method=fedcda
[Round 006/100] Acc=28.790 | RoundTime=26.45s | TotalTime=156.46s | Method=fedcda
[Round 007/100] Acc=24.070 | RoundTime=26.70s | TotalTime=183.17s | Method=fedcda
[Round 008/100] Acc=17.500 | RoundTime=25.15s | TotalTime=208.31s | Method=fedcda
[Round 009/100] Acc=28.530 | RoundTime=25.46s | TotalTime=233.77s | Method=fedcda
[Round 010/100] Acc=34.720 | RoundTime=25.30s | TotalTime=259.07s | Method=fedcda
[Round 011/100] Acc=32.030 | RoundTime=26.90s | TotalTime=285.97s | Method=fedcda
[Round 012/100] Acc=26.310 | RoundTime=25.87s | TotalTime=311.84s | Method=fedcda
[Round 013/100] Acc=31.930 | RoundTime=22.27s | TotalTime=334.10s | Method=fedcda
[Round 014/100] Acc=23.870 | RoundTime=20.43s | TotalTime=354.53s | Method=fedcda
[Round 015/100] Acc=29.240 | RoundTime=20.75s | TotalTime=375.28s | Method=fedcda
[Round 016/100] Acc=25.560 | RoundTime=20.45s | TotalTime=395.73s | Method=fedcda
[Round 017/100] Acc=37.710 | RoundTime=20.88s | TotalTime=416.61s | Method=fedcda
[Round 018/100] Acc=30.880 | RoundTime=20.44s | TotalTime=437.05s | Method=fedcda
[Round 019/100] Acc=37.610 | RoundTime=20.74s | TotalTime=457.79s | Method=fedcda
[Round 020/100] Acc=31.590 | RoundTime=20.43s | TotalTime=478.22s | Method=fedcda
[Round 021/100] Acc=30.000 | RoundTime=20.72s | TotalTime=498.94s | Method=fedcda
[Round 022/100] Acc=36.440 | RoundTime=20.91s | TotalTime=519.85s | Method=fedcda
[Round 023/100] Acc=26.670 | RoundTime=20.17s | TotalTime=540.02s | Method=fedcda
[Round 024/100] Acc=32.540 | RoundTime=22.77s | TotalTime=562.79s | Method=fedcda
[Round 025/100] Acc=29.640 | RoundTime=21.09s | TotalTime=583.89s | Method=fedcda
[Round 026/100] Acc=35.090 | RoundTime=20.96s | TotalTime=604.84s | Method=fedcda
[Round 027/100] Acc=25.820 | RoundTime=20.84s | TotalTime=625.68s | Method=fedcda
[Round 028/100] Acc=33.120 | RoundTime=21.03s | TotalTime=646.71s | Method=fedcda
[Round 029/100] Acc=39.900 | RoundTime=20.90s | TotalTime=667.61s | Method=fedcda
[Round 030/100] Acc=38.150 | RoundTime=20.80s | TotalTime=688.41s | Method=fedcda
[Round 031/100] Acc=36.480 | RoundTime=21.06s | TotalTime=709.47s | Method=fedcda
[Round 032/100] Acc=37.180 | RoundTime=21.90s | TotalTime=731.37s | Method=fedcda
[Round 033/100] Acc=43.500 | RoundTime=22.15s | TotalTime=753.51s | Method=fedcda
[Round 034/100] Acc=36.500 | RoundTime=21.87s | TotalTime=775.38s | Method=fedcda
[Round 035/100] Acc=38.940 | RoundTime=21.35s | TotalTime=796.73s | Method=fedcda
[Round 036/100] Acc=38.110 | RoundTime=21.65s | TotalTime=818.38s | Method=fedcda
[Round 037/100] Acc=37.540 | RoundTime=23.76s | TotalTime=842.14s | Method=fedcda
[Round 038/100] Acc=29.990 | RoundTime=21.77s | TotalTime=863.91s | Method=fedcda
[Round 039/100] Acc=38.160 | RoundTime=21.49s | TotalTime=885.40s | Method=fedcda
[Round 040/100] Acc=33.870 | RoundTime=21.58s | TotalTime=906.98s | Method=fedcda
[Round 041/100] Acc=39.380 | RoundTime=21.82s | TotalTime=928.81s | Method=fedcda
[Round 042/100] Acc=44.220 | RoundTime=21.52s | TotalTime=950.33s | Method=fedcda
[Round 043/100] Acc=35.710 | RoundTime=22.54s | TotalTime=972.87s | Method=fedcda
[Round 044/100] Acc=31.130 | RoundTime=22.65s | TotalTime=995.52s | Method=fedcda
[Round 045/100] Acc=44.220 | RoundTime=22.59s | TotalTime=1018.11s | Method=fedcda
[Round 046/100] Acc=45.140 | RoundTime=22.35s | TotalTime=1040.46s | Method=fedcda
[Round 047/100] Acc=39.660 | RoundTime=22.71s | TotalTime=1063.18s | Method=fedcda
[Round 048/100] Acc=29.100 | RoundTime=22.27s | TotalTime=1085.44s | Method=fedcda
[Round 049/100] Acc=26.300 | RoundTime=22.43s | TotalTime=1107.88s | Method=fedcda
[Round 050/100] Acc=44.020 | RoundTime=22.35s | TotalTime=1130.22s | Method=fedcda
[Round 051/100] Acc=44.310 | RoundTime=35.27s | TotalTime=1165.50s | Method=fedcda
[Round 052/100] Acc=45.180 | RoundTime=33.65s | TotalTime=1199.15s | Method=fedcda
[Round 053/100] Acc=45.440 | RoundTime=33.62s | TotalTime=1232.78s | Method=fedcda
[Round 054/100] Acc=45.780 | RoundTime=33.53s | TotalTime=1266.30s | Method=fedcda
[Round 055/100] Acc=45.850 | RoundTime=33.26s | TotalTime=1299.56s | Method=fedcda
[Round 056/100] Acc=46.170 | RoundTime=33.43s | TotalTime=1333.00s | Method=fedcda
[Round 057/100] Acc=45.660 | RoundTime=33.05s | TotalTime=1366.04s | Method=fedcda
[Round 058/100] Acc=45.760 | RoundTime=33.40s | TotalTime=1399.45s | Method=fedcda
[Round 059/100] Acc=46.200 | RoundTime=33.87s | TotalTime=1433.32s | Method=fedcda
[Round 060/100] Acc=46.110 | RoundTime=34.95s | TotalTime=1468.27s | Method=fedcda
[Round 061/100] Acc=45.900 | RoundTime=33.74s | TotalTime=1502.01s | Method=fedcda
[Round 062/100] Acc=45.930 | RoundTime=33.40s | TotalTime=1535.41s | Method=fedcda
[Round 063/100] Acc=45.470 | RoundTime=33.63s | TotalTime=1569.04s | Method=fedcda
[Round 064/100] Acc=45.090 | RoundTime=33.52s | TotalTime=1602.55s | Method=fedcda
[Round 065/100] Acc=44.920 | RoundTime=33.62s | TotalTime=1636.17s | Method=fedcda
