========================================================================================================================
Training started at: 2026-04-08 12:10:19
Result directory: results/fl_mnist/feddenoise_v3/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric_wr-8_sr-22_ts-4,3,2,1_tss-least_sim_tsim-full_model_cosine_wm-backbone_only_dr-0.4_drs-None
Result txt file : results/fl_mnist/feddenoise_v3/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric_wr-8_sr-22_ts-4,3,2,1_tss-least_sim_tsim-full_model_cosine_wm-backbone_only_dr-0.4_drs-None/feddenoise_v3_fl_mnist_20260408-121019-618457_pid3668183.txt
Result log file : results/fl_mnist/feddenoise_v3/pm-dir_a-0.3_nm-uni_nr-0.3_nt-symmetric_wr-8_sr-22_ts-4,3,2,1_tss-least_sim_tsim-full_model_cosine_wm-backbone_only_dr-0.4_drs-None/feddenoise_v3_fl_mnist_20260408-121019-618457_pid3668183.log
------------------------------------------------------------------------------------------------------------------------
Model: feddenoise_v3
Dataset: fl_mnist
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 96
Local epoch: 1
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
Warmup round: 8
Stage round: 22
Teacher schedule: 4,3,2,1
Teacher select strategy: least_sim
Teacher similarity: full_model_cosine
Teacher score mode: teacher_mean
Warmup mode: backbone_only
Drop rate: 0.4
Drop rate schedule: None
Exclude self teacher: True
========================================================================================================================
[Round 001/096] Phase=warmup | Stage=warmup | Acc=11.350 | RoundTime=54.80s | TotalTime=54.85s | Method=feddenoise_v3
[Round 002/096] Phase=warmup | Stage=warmup | Acc=44.030 | RoundTime=62.43s | TotalTime=117.31s | Method=feddenoise_v3
[Round 003/096] Phase=warmup | Stage=warmup | Acc=83.460 | RoundTime=59.63s | TotalTime=176.98s | Method=feddenoise_v3
[Round 004/096] Phase=warmup | Stage=warmup | Acc=90.220 | RoundTime=59.53s | TotalTime=236.52s | Method=feddenoise_v3
[Round 005/096] Phase=warmup | Stage=warmup | Acc=93.080 | RoundTime=59.15s | TotalTime=295.69s | Method=feddenoise_v3
[Round 006/096] Phase=warmup | Stage=warmup | Acc=94.110 | RoundTime=59.29s | TotalTime=355.03s | Method=feddenoise_v3
[Round 007/096] Phase=warmup | Stage=warmup | Acc=95.360 | RoundTime=56.70s | TotalTime=411.77s | Method=feddenoise_v3
[Round 008/096] Phase=warmup | Stage=warmup | Acc=95.650 | RoundTime=124.63s | TotalTime=536.43s | Method=feddenoise_v3
[Round 009/096] Phase=stage_1 | Stage=0 | Acc=85.750 | StagePure=98.781 | CPrec=98.781 | CRec=84.669 | NPrec=73.171 | NRec=97.561 | Keep=60.000 | TSim=0.983 | RoundTime=48.02s | TotalTime=584.47s | Method=feddenoise_v3
[Round 010/096] Phase=stage_1 | Stage=0 | Acc=88.360 | StagePure=98.781 | CPrec=98.781 | CRec=84.669 | NPrec=73.171 | NRec=97.561 | Keep=60.000 | TSim=0.983 | RoundTime=47.45s | TotalTime=631.97s | Method=feddenoise_v3
[Round 011/096] Phase=stage_1 | Stage=0 | Acc=92.500 | StagePure=98.781 | CPrec=98.781 | CRec=84.669 | NPrec=73.171 | NRec=97.561 | Keep=60.000 | TSim=0.983 | RoundTime=47.39s | TotalTime=679.39s | Method=feddenoise_v3
[Round 012/096] Phase=stage_1 | Stage=0 | Acc=95.020 | StagePure=98.781 | CPrec=98.781 | CRec=84.669 | NPrec=73.171 | NRec=97.561 | Keep=60.000 | TSim=0.983 | RoundTime=48.53s | TotalTime=727.94s | Method=feddenoise_v3
[Round 013/096] Phase=stage_1 | Stage=0 | Acc=95.330 | StagePure=98.781 | CPrec=98.781 | CRec=84.669 | NPrec=73.171 | NRec=97.561 | Keep=60.000 | TSim=0.983 | RoundTime=47.32s | TotalTime=775.29s | Method=feddenoise_v3
[Round 014/096] Phase=stage_1 | Stage=0 | Acc=96.050 | StagePure=98.781 | CPrec=98.781 | CRec=84.669 | NPrec=73.171 | NRec=97.561 | Keep=60.000 | TSim=0.983 | RoundTime=47.67s | TotalTime=822.96s | Method=feddenoise_v3
[Round 015/096] Phase=stage_1 | Stage=0 | Acc=96.000 | StagePure=98.781 | CPrec=98.781 | CRec=84.669 | NPrec=73.171 | NRec=97.561 | Keep=60.000 | TSim=0.983 | RoundTime=47.30s | TotalTime=870.28s | Method=feddenoise_v3
[Round 016/096] Phase=stage_1 | Stage=0 | Acc=96.350 | StagePure=98.781 | CPrec=98.781 | CRec=84.669 | NPrec=73.171 | NRec=97.561 | Keep=60.000 | TSim=0.983 | RoundTime=47.17s | TotalTime=917.48s | Method=feddenoise_v3
[Round 017/096] Phase=stage_1 | Stage=0 | Acc=97.000 | StagePure=98.781 | CPrec=98.781 | CRec=84.669 | NPrec=73.171 | NRec=97.561 | Keep=60.000 | TSim=0.983 | RoundTime=43.44s | TotalTime=960.93s | Method=feddenoise_v3
[Round 018/096] Phase=stage_1 | Stage=0 | Acc=96.930 | StagePure=98.781 | CPrec=98.781 | CRec=84.669 | NPrec=73.171 | NRec=97.561 | Keep=60.000 | TSim=0.983 | RoundTime=42.37s | TotalTime=1003.33s | Method=feddenoise_v3
[Round 019/096] Phase=stage_1 | Stage=0 | Acc=97.150 | StagePure=98.781 | CPrec=98.781 | CRec=84.669 | NPrec=73.171 | NRec=97.561 | Keep=60.000 | TSim=0.983 | RoundTime=43.04s | TotalTime=1046.39s | Method=feddenoise_v3
