====================================================================================================
Training started at: 2026-03-30 15:38:50
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.3_nm-uni_nr-0.1_nt-symmetric_st-least_sim_dr-0.45
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.3_nm-uni_nr-0.1_nt-symmetric_st-least_sim_dr-0.45/fedcda_fl_cifar10_20260330-153850-251363_pid205625.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.3_nm-uni_nr-0.1_nt-symmetric_st-least_sim_dr-0.45/fedcda_fl_cifar10_20260330-153850-251363_pid205625.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 48
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.1
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.45
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=13.490 | RoundTime=24.62s | TotalTime=24.62s | Method=fedcda
[Round 002/100] Acc=17.540 | RoundTime=24.28s | TotalTime=48.90s | Method=fedcda
[Round 003/100] Acc=26.390 | RoundTime=24.74s | TotalTime=73.64s | Method=fedcda
[Round 004/100] Acc=26.630 | RoundTime=23.85s | TotalTime=97.49s | Method=fedcda
[Round 005/100] Acc=41.950 | RoundTime=24.76s | TotalTime=122.25s | Method=fedcda
[Round 006/100] Acc=34.130 | RoundTime=24.46s | TotalTime=146.72s | Method=fedcda
[Round 007/100] Acc=36.250 | RoundTime=24.04s | TotalTime=170.75s | Method=fedcda
[Round 008/100] Acc=44.130 | RoundTime=25.39s | TotalTime=196.14s | Method=fedcda
[Round 009/100] Acc=38.080 | RoundTime=25.30s | TotalTime=221.44s | Method=fedcda
[Round 010/100] Acc=37.460 | RoundTime=24.95s | TotalTime=246.39s | Method=fedcda
[Round 011/100] Acc=39.210 | RoundTime=27.18s | TotalTime=273.57s | Method=fedcda
[Round 012/100] Acc=37.300 | RoundTime=25.16s | TotalTime=298.73s | Method=fedcda
[Round 013/100] Acc=29.240 | RoundTime=24.57s | TotalTime=323.29s | Method=fedcda
[Round 014/100] Acc=49.810 | RoundTime=22.11s | TotalTime=345.40s | Method=fedcda
[Round 015/100] Acc=45.550 | RoundTime=21.11s | TotalTime=366.51s | Method=fedcda
[Round 016/100] Acc=49.780 | RoundTime=20.97s | TotalTime=387.48s | Method=fedcda
[Round 017/100] Acc=49.460 | RoundTime=20.79s | TotalTime=408.27s | Method=fedcda
[Round 018/100] Acc=56.020 | RoundTime=20.72s | TotalTime=428.99s | Method=fedcda
[Round 019/100] Acc=29.860 | RoundTime=20.79s | TotalTime=449.79s | Method=fedcda
[Round 020/100] Acc=48.840 | RoundTime=21.01s | TotalTime=470.79s | Method=fedcda
[Round 021/100] Acc=47.350 | RoundTime=20.99s | TotalTime=491.79s | Method=fedcda
[Round 022/100] Acc=41.950 | RoundTime=20.68s | TotalTime=512.46s | Method=fedcda
[Round 023/100] Acc=56.560 | RoundTime=20.84s | TotalTime=533.30s | Method=fedcda
[Round 024/100] Acc=48.480 | RoundTime=23.32s | TotalTime=556.62s | Method=fedcda
[Round 025/100] Acc=48.790 | RoundTime=20.73s | TotalTime=577.35s | Method=fedcda
[Round 026/100] Acc=34.630 | RoundTime=21.10s | TotalTime=598.45s | Method=fedcda
[Round 027/100] Acc=48.430 | RoundTime=20.95s | TotalTime=619.40s | Method=fedcda
[Round 028/100] Acc=29.590 | RoundTime=20.60s | TotalTime=639.99s | Method=fedcda
[Round 029/100] Acc=50.360 | RoundTime=20.82s | TotalTime=660.81s | Method=fedcda
[Round 030/100] Acc=53.470 | RoundTime=21.22s | TotalTime=682.03s | Method=fedcda
[Round 031/100] Acc=52.360 | RoundTime=20.85s | TotalTime=702.89s | Method=fedcda
[Round 032/100] Acc=43.060 | RoundTime=21.10s | TotalTime=723.99s | Method=fedcda
[Round 033/100] Acc=53.090 | RoundTime=21.09s | TotalTime=745.07s | Method=fedcda
[Round 034/100] Acc=41.470 | RoundTime=20.75s | TotalTime=765.82s | Method=fedcda
[Round 035/100] Acc=54.220 | RoundTime=21.05s | TotalTime=786.88s | Method=fedcda
[Round 036/100] Acc=56.870 | RoundTime=20.96s | TotalTime=807.84s | Method=fedcda
[Round 037/100] Acc=61.410 | RoundTime=21.17s | TotalTime=829.01s | Method=fedcda
[Round 038/100] Acc=49.320 | RoundTime=22.47s | TotalTime=851.48s | Method=fedcda
[Round 039/100] Acc=50.310 | RoundTime=21.05s | TotalTime=872.54s | Method=fedcda
[Round 040/100] Acc=37.730 | RoundTime=21.31s | TotalTime=893.85s | Method=fedcda
[Round 041/100] Acc=59.200 | RoundTime=21.17s | TotalTime=915.02s | Method=fedcda
[Round 042/100] Acc=52.100 | RoundTime=20.96s | TotalTime=935.98s | Method=fedcda
[Round 043/100] Acc=40.190 | RoundTime=21.25s | TotalTime=957.24s | Method=fedcda
