====================================================================================================
Training started at: 2026-03-15 01:40:45
Result directory: results/fl_mnist/feddenoise/pm-dir_a-0.8_nm-uni_nr-0.3
Result txt file : results/fl_mnist/feddenoise/pm-dir_a-0.8_nm-uni_nr-0.3/feddenoise_fl_mnist_20260315-014045.txt
Result log file : results/fl_mnist/feddenoise/pm-dir_a-0.8_nm-uni_nr-0.3/feddenoise_fl_mnist_20260315-014045.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_mnist
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.8
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: global
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=11.350 | Pure=69.992 | RoundTime=49.82s | TotalTime=49.82s | Method=feddenoise
[Round 002/100] Acc=71.190 | Pure=69.932 | RoundTime=50.58s | TotalTime=100.40s | Method=feddenoise
[Round 003/100] Acc=97.310 | Pure=69.997 | RoundTime=48.21s | TotalTime=148.61s | Method=feddenoise
[Round 004/100] Acc=96.750 | Pure=69.943 | RoundTime=47.89s | TotalTime=196.50s | Method=feddenoise
[Round 005/100] Acc=96.920 | Pure=69.984 | RoundTime=48.41s | TotalTime=244.92s | Method=feddenoise
[Round 006/100] Acc=95.350 | Pure=70.005 | RoundTime=47.28s | TotalTime=292.20s | Method=feddenoise
[Round 007/100] Acc=94.410 | Pure=69.958 | RoundTime=46.82s | TotalTime=339.02s | Method=feddenoise
[Round 008/100] Acc=95.880 | Pure=69.958 | RoundTime=47.16s | TotalTime=386.18s | Method=feddenoise
[Round 009/100] Acc=93.830 | Pure=69.958 | RoundTime=46.77s | TotalTime=432.96s | Method=feddenoise
[Round 010/100] Acc=96.530 | Pure=70.018 | RoundTime=46.74s | TotalTime=479.70s | Method=feddenoise
[Round 011/100] Acc=97.150 | Pure=81.290 | RoundTime=52.37s | TotalTime=532.07s | Method=feddenoise
[Round 012/100] Acc=97.100 | Pure=81.271 | RoundTime=55.71s | TotalTime=587.78s | Method=feddenoise
[Round 013/100] Acc=97.180 | Pure=81.287 | RoundTime=55.73s | TotalTime=643.51s | Method=feddenoise
[Round 014/100] Acc=96.730 | Pure=81.151 | RoundTime=54.21s | TotalTime=697.71s | Method=feddenoise
[Round 015/100] Acc=97.280 | Pure=81.315 | RoundTime=55.67s | TotalTime=753.38s | Method=feddenoise
[Round 016/100] Acc=96.360 | Pure=81.404 | RoundTime=54.83s | TotalTime=808.21s | Method=feddenoise
