====================================================================================================
Training started at: 2026-03-15 07:16:16
Result directory: results/fl_mnist/feddenoise/pm-dir_a-0.8_nm-uni_nr-0.3
Result txt file : results/fl_mnist/feddenoise/pm-dir_a-0.8_nm-uni_nr-0.3/feddenoise_fl_mnist_20260315-071616.txt
Result log file : results/fl_mnist/feddenoise/pm-dir_a-0.8_nm-uni_nr-0.3/feddenoise_fl_mnist_20260315-071616.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_mnist
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.8
Noise mode: uniform
Noise rate: 0.3
Noise type: asymmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: random
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=11.350 | Pure=69.969 | RoundTime=49.34s | TotalTime=49.34s | Method=feddenoise
[Round 002/100] Acc=73.870 | Pure=69.979 | RoundTime=48.44s | TotalTime=97.77s | Method=feddenoise
[Round 003/100] Acc=82.700 | Pure=70.083 | RoundTime=48.88s | TotalTime=146.65s | Method=feddenoise
[Round 004/100] Acc=88.780 | Pure=70.013 | RoundTime=48.54s | TotalTime=195.19s | Method=feddenoise
[Round 005/100] Acc=91.760 | Pure=70.052 | RoundTime=48.28s | TotalTime=243.47s | Method=feddenoise
[Round 006/100] Acc=87.830 | Pure=70.039 | RoundTime=46.75s | TotalTime=290.22s | Method=feddenoise
[Round 007/100] Acc=90.920 | Pure=70.021 | RoundTime=46.98s | TotalTime=337.19s | Method=feddenoise
[Round 008/100] Acc=87.810 | Pure=69.904 | RoundTime=48.75s | TotalTime=385.94s | Method=feddenoise
[Round 009/100] Acc=92.800 | Pure=70.029 | RoundTime=48.00s | TotalTime=433.94s | Method=feddenoise
[Round 010/100] Acc=90.450 | Pure=70.026 | RoundTime=48.50s | TotalTime=482.44s | Method=feddenoise
[Round 011/100] Acc=93.390 | Pure=77.445 | RoundTime=61.70s | TotalTime=544.14s | Method=feddenoise
[Round 012/100] Acc=93.570 | Pure=77.148 | RoundTime=64.27s | TotalTime=608.42s | Method=feddenoise
[Round 013/100] Acc=94.150 | Pure=76.877 | RoundTime=64.60s | TotalTime=673.01s | Method=feddenoise
[Round 014/100] Acc=92.040 | Pure=77.120 | RoundTime=64.67s | TotalTime=737.68s | Method=feddenoise
[Round 015/100] Acc=91.580 | Pure=78.579 | RoundTime=63.14s | TotalTime=800.82s | Method=feddenoise
[Round 016/100] Acc=93.790 | Pure=77.781 | RoundTime=64.34s | TotalTime=865.16s | Method=feddenoise
[Round 017/100] Acc=94.640 | Pure=77.158 | RoundTime=64.65s | TotalTime=929.81s | Method=feddenoise
[Round 018/100] Acc=92.630 | Pure=77.943 | RoundTime=62.67s | TotalTime=992.47s | Method=feddenoise
[Round 019/100] Acc=92.970 | Pure=77.901 | RoundTime=64.10s | TotalTime=1056.57s | Method=feddenoise
[Round 020/100] Acc=93.910 | Pure=77.485 | RoundTime=63.67s | TotalTime=1120.24s | Method=feddenoise
[Round 021/100] Acc=94.610 | Pure=81.015 | RoundTime=66.39s | TotalTime=1186.62s | Method=feddenoise
[Round 022/100] Acc=94.720 | Pure=80.795 | RoundTime=63.49s | TotalTime=1250.12s | Method=feddenoise
[Round 023/100] Acc=93.340 | Pure=80.968 | RoundTime=64.00s | TotalTime=1314.12s | Method=feddenoise
[Round 024/100] Acc=93.880 | Pure=80.723 | RoundTime=64.09s | TotalTime=1378.21s | Method=feddenoise
[Round 025/100] Acc=94.550 | Pure=80.911 | RoundTime=63.55s | TotalTime=1441.76s | Method=feddenoise
[Round 026/100] Acc=93.570 | Pure=80.812 | RoundTime=63.57s | TotalTime=1505.33s | Method=feddenoise
[Round 027/100] Acc=93.640 | Pure=80.808 | RoundTime=64.89s | TotalTime=1570.22s | Method=feddenoise
[Round 028/100] Acc=93.700 | Pure=80.796 | RoundTime=65.68s | TotalTime=1635.90s | Method=feddenoise
[Round 029/100] Acc=93.680 | Pure=80.803 | RoundTime=63.51s | TotalTime=1699.41s | Method=feddenoise
[Round 030/100] Acc=93.120 | Pure=80.806 | RoundTime=64.14s | TotalTime=1763.55s | Method=feddenoise
[Round 031/100] Acc=94.350 | Pure=79.591 | RoundTime=63.89s | TotalTime=1827.44s | Method=feddenoise
[Round 032/100] Acc=91.400 | Pure=80.363 | RoundTime=63.90s | TotalTime=1891.34s | Method=feddenoise
[Round 033/100] Acc=94.300 | Pure=80.226 | RoundTime=62.41s | TotalTime=1953.75s | Method=feddenoise
[Round 034/100] Acc=93.890 | Pure=79.246 | RoundTime=63.43s | TotalTime=2017.18s | Method=feddenoise
[Round 035/100] Acc=93.720 | Pure=79.768 | RoundTime=63.17s | TotalTime=2080.35s | Method=feddenoise
[Round 036/100] Acc=93.240 | Pure=80.288 | RoundTime=63.52s | TotalTime=2143.87s | Method=feddenoise
[Round 037/100] Acc=93.920 | Pure=79.793 | RoundTime=63.12s | TotalTime=2206.99s | Method=feddenoise
