[Launch] model=fedrdn | dataset=fl_svhn | clients=10 | rounds=100 | local_epoch=5 | batch_size=64 | noise_mode=uniform | noise_value=0.5
Using downloaded and verified file: /mnt/workspace/shiyl/CodeScout/test/kiwi/DenoiseFL/data/train_32x32.mat
Using downloaded and verified file: /mnt/workspace/shiyl/CodeScout/test/kiwi/DenoiseFL/data/test_32x32.mat
mean: 7325.7
std: 0.45825756949558405
Data statistics: {0: {0: 523, 1: 1575, 2: 1234, 3: 697, 4: 1263, 5: 383, 6: 448, 7: 395, 8: 381, 9: 427}, 1: {0: 439, 1: 442, 2: 696, 3: 1232, 4: 440, 5: 523, 6: 630, 7: 729, 8: 972, 9: 1223}, 2: {0: 459, 1: 424, 2: 538, 3: 453, 4: 403, 5: 797, 6: 509, 7: 896, 8: 1185, 9: 1662}, 3: {0: 481, 1: 852, 2: 443, 3: 463, 4: 539, 5: 1278, 6: 471, 7: 1001, 8: 1339, 9: 459}, 4: {0: 1801, 1: 455, 2: 1007, 3: 1598, 4: 438, 5: 400, 6: 402, 7: 392, 8: 384, 9: 449}, 5: {0: 439, 1: 961, 2: 648, 3: 437, 4: 768, 5: 748, 6: 1604, 7: 909, 8: 427, 9: 385}, 6: {0: 407, 1: 762, 2: 513, 3: 674, 4: 1561, 5: 1321, 6: 828, 7: 434, 8: 420, 9: 406}, 7: {0: 467, 1: 1895, 2: 1048, 3: 1074, 4: 718, 5: 448, 6: 484, 7: 372, 8: 419, 9: 400}, 8: {0: 846, 1: 2343, 2: 736, 3: 414, 4: 489, 5: 862, 6: 417, 7: 413, 8: 413, 9: 392}, 9: {0: 422, 1: 464, 2: 1908, 3: 651, 4: 751, 5: 513, 6: 808, 7: 1024, 8: 390, 9: 394}}
========================================================================================================================
Training started at: 2026-04-10 16:47:40
Result directory: results/fl_svhn/fedrdn/pm-dir_a-0.8_nm-uni_nr-0.5_nt-symmetric_std-0.01_eps-1e-06
Result txt file : results/fl_svhn/fedrdn/pm-dir_a-0.8_nm-uni_nr-0.5_nt-symmetric_std-0.01_eps-1e-06/fedrdn_fl_svhn_20260410-164740-191529_pid484463.txt
Result log file : results/fl_svhn/fedrdn/pm-dir_a-0.8_nm-uni_nr-0.5_nt-symmetric_std-0.01_eps-1e-06/fedrdn_fl_svhn_20260410-164740-191529_pid484463.log
------------------------------------------------------------------------------------------------------------------------
Model: fedrdn
Dataset: fl_svhn
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 100
Local epoch: 5
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.8
Noise mode: uniform
Noise rate: 0.5
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
FedRDN std: 0.01
FedRDN eps: 1e-06
========================================================================================================================
[Round 001/100] Phase=standard | Stage=warmup | Acc=19.590 | RoundTime=217.32s | TotalTime=217.33s | Method=fedrdn
[Round 002/100] Phase=standard | Stage=warmup | Acc=58.820 | RoundTime=206.12s | TotalTime=423.47s | Method=fedrdn
[Round 003/100] Phase=standard | Stage=warmup | Acc=75.840 | RoundTime=204.93s | TotalTime=628.41s | Method=fedrdn
[Round 004/100] Phase=standard | Stage=warmup | Acc=79.480 | RoundTime=206.35s | TotalTime=834.76s | Method=fedrdn
[Round 005/100] Phase=standard | Stage=warmup | Acc=81.350 | RoundTime=204.81s | TotalTime=1039.58s | Method=fedrdn
[Round 006/100] Phase=standard | Stage=warmup | Acc=79.400 | RoundTime=205.49s | TotalTime=1245.08s | Method=fedrdn
[Round 007/100] Phase=standard | Stage=warmup | Acc=76.060 | RoundTime=207.23s | TotalTime=1452.32s | Method=fedrdn
[Round 008/100] Phase=standard | Stage=warmup | Acc=73.160 | RoundTime=205.96s | TotalTime=1658.29s | Method=fedrdn
[Round 009/100] Phase=standard | Stage=warmup | Acc=67.640 | RoundTime=204.41s | TotalTime=1862.71s | Method=fedrdn
[Round 010/100] Phase=standard | Stage=warmup | Acc=66.090 | RoundTime=204.58s | TotalTime=2067.30s | Method=fedrdn
[Round 011/100] Phase=standard | Stage=warmup | Acc=64.410 | RoundTime=203.76s | TotalTime=2271.07s | Method=fedrdn
[Round 012/100] Phase=standard | Stage=warmup | Acc=62.920 | RoundTime=205.18s | TotalTime=2476.26s | Method=fedrdn
[Round 013/100] Phase=standard | Stage=warmup | Acc=61.350 | RoundTime=207.86s | TotalTime=2684.13s | Method=fedrdn
[Round 014/100] Phase=standard | Stage=warmup | Acc=61.180 | RoundTime=206.98s | TotalTime=2891.12s | Method=fedrdn
[Round 015/100] Phase=standard | Stage=warmup | Acc=60.050 | RoundTime=206.12s | TotalTime=3097.26s | Method=fedrdn
[Round 016/100] Phase=standard | Stage=warmup | Acc=59.230 | RoundTime=205.60s | TotalTime=3302.86s | Method=fedrdn
[Round 017/100] Phase=standard | Stage=warmup | Acc=59.720 | RoundTime=205.18s | TotalTime=3508.06s | Method=fedrdn
[Round 018/100] Phase=standard | Stage=warmup | Acc=58.530 | RoundTime=205.94s | TotalTime=3714.00s | Method=fedrdn
[Round 019/100] Phase=standard | Stage=warmup | Acc=58.790 | RoundTime=205.89s | TotalTime=3919.90s | Method=fedrdn
[Round 020/100] Phase=standard | Stage=warmup | Acc=58.410 | RoundTime=204.65s | TotalTime=4124.56s | Method=fedrdn
[Round 021/100] Phase=standard | Stage=warmup | Acc=58.240 | RoundTime=204.09s | TotalTime=4328.66s | Method=fedrdn
[Round 022/100] Phase=standard | Stage=warmup | Acc=57.330 | RoundTime=208.20s | TotalTime=4536.87s | Method=fedrdn
[Round 023/100] Phase=standard | Stage=warmup | Acc=57.540 | RoundTime=204.13s | TotalTime=4741.00s | Method=fedrdn
