====================================================================================================
Training started at: 2026-03-13 10:54:54
Result directory: results/fl_cifar100/fedprox
Result txt file : results/fl_cifar100/fedprox/model=fedprox_dataset=fl_cifar100_structure=homogeneity_bs=64_lr=0.1_dirAlpha=0.1_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.001_20260313-105454.txt
Result log file : results/fl_cifar100/fedprox/model=fedprox_dataset=fl_cifar100_structure=homogeneity_bs=64_lr=0.1_dirAlpha=0.1_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.001_20260313-105454.log
----------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_cifar100
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.001
FedRDN std: NA
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=1.000 | RoundTime=37.22s | TotalTime=37.22s | Method=fedprox
[Round 002/100] Acc=1.030 | RoundTime=35.19s | TotalTime=72.41s | Method=fedprox
[Round 003/100] Acc=4.700 | RoundTime=35.40s | TotalTime=107.81s | Method=fedprox
[Round 004/100] Acc=7.740 | RoundTime=36.14s | TotalTime=143.95s | Method=fedprox
[Round 005/100] Acc=7.920 | RoundTime=36.22s | TotalTime=180.17s | Method=fedprox
[Round 006/100] Acc=8.980 | RoundTime=37.58s | TotalTime=217.74s | Method=fedprox
[Round 007/100] Acc=10.320 | RoundTime=36.52s | TotalTime=254.26s | Method=fedprox
[Round 008/100] Acc=10.030 | RoundTime=37.14s | TotalTime=291.40s | Method=fedprox
[Round 009/100] Acc=11.040 | RoundTime=36.80s | TotalTime=328.21s | Method=fedprox
[Round 010/100] Acc=10.610 | RoundTime=37.57s | TotalTime=365.78s | Method=fedprox
[Round 011/100] Acc=13.300 | RoundTime=37.73s | TotalTime=403.51s | Method=fedprox
[Round 012/100] Acc=13.630 | RoundTime=38.56s | TotalTime=442.07s | Method=fedprox
[Round 013/100] Acc=13.000 | RoundTime=38.39s | TotalTime=480.47s | Method=fedprox
[Round 014/100] Acc=13.100 | RoundTime=38.61s | TotalTime=519.08s | Method=fedprox
[Round 015/100] Acc=13.850 | RoundTime=40.47s | TotalTime=559.56s | Method=fedprox
[Round 016/100] Acc=14.500 | RoundTime=39.29s | TotalTime=598.84s | Method=fedprox
[Round 017/100] Acc=15.240 | RoundTime=40.27s | TotalTime=639.11s | Method=fedprox
[Round 018/100] Acc=14.310 | RoundTime=40.16s | TotalTime=679.27s | Method=fedprox
[Round 019/100] Acc=15.090 | RoundTime=40.79s | TotalTime=720.06s | Method=fedprox
[Round 020/100] Acc=15.310 | RoundTime=41.08s | TotalTime=761.14s | Method=fedprox
[Round 021/100] Acc=14.730 | RoundTime=40.38s | TotalTime=801.52s | Method=fedprox
[Round 022/100] Acc=14.770 | RoundTime=41.07s | TotalTime=842.59s | Method=fedprox
[Round 023/100] Acc=15.270 | RoundTime=39.97s | TotalTime=882.56s | Method=fedprox
[Round 024/100] Acc=15.220 | RoundTime=41.25s | TotalTime=923.81s | Method=fedprox
[Round 025/100] Acc=15.670 | RoundTime=40.43s | TotalTime=964.24s | Method=fedprox
[Round 026/100] Acc=14.130 | RoundTime=40.68s | TotalTime=1004.92s | Method=fedprox
[Round 027/100] Acc=15.060 | RoundTime=40.90s | TotalTime=1045.82s | Method=fedprox
[Round 028/100] Acc=15.370 | RoundTime=40.16s | TotalTime=1085.98s | Method=fedprox
[Round 029/100] Acc=14.830 | RoundTime=39.97s | TotalTime=1125.95s | Method=fedprox
[Round 030/100] Acc=15.840 | RoundTime=39.27s | TotalTime=1165.23s | Method=fedprox
[Round 031/100] Acc=15.710 | RoundTime=40.11s | TotalTime=1205.34s | Method=fedprox
[Round 032/100] Acc=14.350 | RoundTime=40.51s | TotalTime=1245.85s | Method=fedprox
[Round 033/100] Acc=14.810 | RoundTime=40.25s | TotalTime=1286.10s | Method=fedprox
[Round 034/100] Acc=15.360 | RoundTime=39.23s | TotalTime=1325.33s | Method=fedprox
[Round 035/100] Acc=15.110 | RoundTime=39.68s | TotalTime=1365.01s | Method=fedprox
[Round 036/100] Acc=15.780 | RoundTime=39.65s | TotalTime=1404.67s | Method=fedprox
[Round 037/100] Acc=15.900 | RoundTime=40.04s | TotalTime=1444.71s | Method=fedprox
[Round 038/100] Acc=13.110 | RoundTime=40.53s | TotalTime=1485.24s | Method=fedprox
[Round 039/100] Acc=15.060 | RoundTime=40.13s | TotalTime=1525.37s | Method=fedprox
[Round 040/100] Acc=15.930 | RoundTime=40.56s | TotalTime=1565.93s | Method=fedprox
[Round 041/100] Acc=16.160 | RoundTime=39.40s | TotalTime=1605.33s | Method=fedprox
[Round 042/100] Acc=16.380 | RoundTime=40.52s | TotalTime=1645.86s | Method=fedprox
[Round 043/100] Acc=16.400 | RoundTime=39.13s | TotalTime=1684.98s | Method=fedprox
[Round 044/100] Acc=15.960 | RoundTime=40.34s | TotalTime=1725.32s | Method=fedprox
[Round 045/100] Acc=15.950 | RoundTime=40.36s | TotalTime=1765.68s | Method=fedprox
[Round 046/100] Acc=16.570 | RoundTime=40.02s | TotalTime=1805.70s | Method=fedprox
[Round 047/100] Acc=15.640 | RoundTime=40.42s | TotalTime=1846.12s | Method=fedprox
[Round 048/100] Acc=16.190 | RoundTime=39.44s | TotalTime=1885.56s | Method=fedprox
[Round 049/100] Acc=15.990 | RoundTime=39.94s | TotalTime=1925.50s | Method=fedprox
[Round 050/100] Acc=15.740 | RoundTime=39.13s | TotalTime=1964.63s | Method=fedprox
[Round 051/100] Acc=16.550 | RoundTime=40.28s | TotalTime=2004.91s | Method=fedprox
