====================================================================================================
Training started at: 2026-03-13 14:15:57
Result directory: results/fl_cifar100/fedprox
Result txt file : results/fl_cifar100/fedprox/model=fedprox_dataset=fl_cifar100_structure=homogeneity_bs=64_lr=0.1_dirAlpha=0.8_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.001_20260313-141557.txt
Result log file : results/fl_cifar100/fedprox/model=fedprox_dataset=fl_cifar100_structure=homogeneity_bs=64_lr=0.1_dirAlpha=0.8_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.001_20260313-141557.log
----------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_cifar100
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.8
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.001
FedRDN std: NA
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=1.000 | RoundTime=49.87s | TotalTime=49.87s | Method=fedprox
[Round 002/100] Acc=1.090 | RoundTime=49.97s | TotalTime=99.85s | Method=fedprox
[Round 003/100] Acc=7.460 | RoundTime=48.68s | TotalTime=148.53s | Method=fedprox
[Round 004/100] Acc=12.110 | RoundTime=49.24s | TotalTime=197.77s | Method=fedprox
[Round 005/100] Acc=14.980 | RoundTime=48.84s | TotalTime=246.60s | Method=fedprox
[Round 006/100] Acc=15.300 | RoundTime=48.74s | TotalTime=295.34s | Method=fedprox
[Round 007/100] Acc=16.480 | RoundTime=49.09s | TotalTime=344.43s | Method=fedprox
[Round 008/100] Acc=17.150 | RoundTime=50.07s | TotalTime=394.50s | Method=fedprox
[Round 009/100] Acc=17.960 | RoundTime=49.28s | TotalTime=443.78s | Method=fedprox
[Round 010/100] Acc=18.190 | RoundTime=51.16s | TotalTime=494.94s | Method=fedprox
[Round 011/100] Acc=18.600 | RoundTime=48.90s | TotalTime=543.84s | Method=fedprox
[Round 012/100] Acc=19.080 | RoundTime=48.87s | TotalTime=592.71s | Method=fedprox
[Round 013/100] Acc=19.500 | RoundTime=50.08s | TotalTime=642.79s | Method=fedprox
[Round 014/100] Acc=20.060 | RoundTime=49.55s | TotalTime=692.34s | Method=fedprox
[Round 015/100] Acc=20.080 | RoundTime=49.24s | TotalTime=741.58s | Method=fedprox
[Round 016/100] Acc=20.480 | RoundTime=49.74s | TotalTime=791.32s | Method=fedprox
[Round 017/100] Acc=21.180 | RoundTime=49.34s | TotalTime=840.66s | Method=fedprox
[Round 018/100] Acc=19.920 | RoundTime=49.66s | TotalTime=890.33s | Method=fedprox
[Round 019/100] Acc=20.990 | RoundTime=49.64s | TotalTime=939.97s | Method=fedprox
[Round 020/100] Acc=20.640 | RoundTime=49.99s | TotalTime=989.95s | Method=fedprox
[Round 021/100] Acc=20.350 | RoundTime=49.20s | TotalTime=1039.15s | Method=fedprox
[Round 022/100] Acc=20.940 | RoundTime=49.68s | TotalTime=1088.83s | Method=fedprox
[Round 023/100] Acc=21.110 | RoundTime=49.46s | TotalTime=1138.29s | Method=fedprox
[Round 024/100] Acc=21.350 | RoundTime=49.25s | TotalTime=1187.54s | Method=fedprox
[Round 025/100] Acc=21.790 | RoundTime=49.42s | TotalTime=1236.97s | Method=fedprox
[Round 026/100] Acc=21.250 | RoundTime=49.77s | TotalTime=1286.74s | Method=fedprox
[Round 027/100] Acc=22.080 | RoundTime=49.60s | TotalTime=1336.34s | Method=fedprox
[Round 028/100] Acc=21.310 | RoundTime=49.50s | TotalTime=1385.84s | Method=fedprox
[Round 029/100] Acc=22.040 | RoundTime=49.55s | TotalTime=1435.39s | Method=fedprox
[Round 030/100] Acc=22.090 | RoundTime=49.94s | TotalTime=1485.33s | Method=fedprox
[Round 031/100] Acc=21.890 | RoundTime=49.22s | TotalTime=1534.55s | Method=fedprox
[Round 032/100] Acc=22.150 | RoundTime=50.01s | TotalTime=1584.55s | Method=fedprox
[Round 033/100] Acc=22.840 | RoundTime=49.75s | TotalTime=1634.31s | Method=fedprox
