====================================================================================================
Training started at: 2026-03-13 14:21:36
Result directory: results/fl_cifar100/fedprox
Result txt file : results/fl_cifar100/fedprox/model=fedprox_dataset=fl_cifar100_structure=homogeneity_bs=64_lr=0.1_dirAlpha=0.3_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.001_20260313-142136.txt
Result log file : results/fl_cifar100/fedprox/model=fedprox_dataset=fl_cifar100_structure=homogeneity_bs=64_lr=0.1_dirAlpha=0.3_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.001_20260313-142136.log
----------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_cifar100
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.001
FedRDN std: NA
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=1.000 | RoundTime=51.67s | TotalTime=51.67s | Method=fedprox
[Round 031/100] Acc=19.080 | RoundTime=49.61s | TotalTime=1528.59s | Method=fedprox
[Round 032/100] Acc=19.810 | RoundTime=50.29s | TotalTime=1578.88s | Method=fedprox
[Round 033/100] Acc=20.060 | RoundTime=49.36s | TotalTime=1628.24s | Method=fedprox
[Round 034/100] Acc=20.120 | RoundTime=49.42s | TotalTime=1677.66s | Method=fedprox
[Round 035/100] Acc=19.390 | RoundTime=48.82s | TotalTime=1726.48s | Method=fedprox
[Round 036/100] Acc=20.050 | RoundTime=50.05s | TotalTime=1776.53s | Method=fedprox
[Round 037/100] Acc=20.000 | RoundTime=49.41s | TotalTime=1825.94s | Method=fedprox
[Round 038/100] Acc=20.260 | RoundTime=49.27s | TotalTime=1875.21s | Method=fedprox
[Round 039/100] Acc=18.830 | RoundTime=49.70s | TotalTime=1924.90s | Method=fedprox
[Round 040/100] Acc=20.930 | RoundTime=48.60s | TotalTime=1973.50s | Method=fedprox
[Round 041/100] Acc=20.930 | RoundTime=49.56s | TotalTime=2023.06s | Method=fedprox
[Round 042/100] Acc=20.190 | RoundTime=49.71s | TotalTime=2072.78s | Method=fedprox
[Round 043/100] Acc=21.080 | RoundTime=49.57s | TotalTime=2122.34s | Method=fedprox
[Round 044/100] Acc=21.030 | RoundTime=49.65s | TotalTime=2171.99s | Method=fedprox
[Round 045/100] Acc=20.970 | RoundTime=49.27s | TotalTime=2221.26s | Method=fedprox
[Round 046/100] Acc=20.520 | RoundTime=49.50s | TotalTime=2270.76s | Method=fedprox
[Round 047/100] Acc=19.990 | RoundTime=49.20s | TotalTime=2319.96s | Method=fedprox
[Round 048/100] Acc=21.110 | RoundTime=48.46s | TotalTime=2368.42s | Method=fedprox
[Round 049/100] Acc=20.780 | RoundTime=49.02s | TotalTime=2417.44s | Method=fedprox
[Round 050/100] Acc=19.920 | RoundTime=48.99s | TotalTime=2466.43s | Method=fedprox
[Round 051/100] Acc=20.240 | RoundTime=48.84s | TotalTime=2515.27s | Method=fedprox
[Round 052/100] Acc=20.630 | RoundTime=49.44s | TotalTime=2564.71s | Method=fedprox
[Round 053/100] Acc=20.220 | RoundTime=49.36s | TotalTime=2614.07s | Method=fedprox
[Round 054/100] Acc=20.060 | RoundTime=48.69s | TotalTime=2662.76s | Method=fedprox
[Round 055/100] Acc=21.090 | RoundTime=49.71s | TotalTime=2712.47s | Method=fedprox
[Round 056/100] Acc=21.600 | RoundTime=48.63s | TotalTime=2761.10s | Method=fedprox
[Round 057/100] Acc=20.440 | RoundTime=48.80s | TotalTime=2809.90s | Method=fedprox
[Round 058/100] Acc=21.490 | RoundTime=49.21s | TotalTime=2859.11s | Method=fedprox
[Round 059/100] Acc=20.410 | RoundTime=49.49s | TotalTime=2908.60s | Method=fedprox
[Round 060/100] Acc=20.490 | RoundTime=49.64s | TotalTime=2958.24s | Method=fedprox
[Round 061/100] Acc=21.100 | RoundTime=49.92s | TotalTime=3008.17s | Method=fedprox
[Round 062/100] Acc=20.550 | RoundTime=49.54s | TotalTime=3057.71s | Method=fedprox
[Round 063/100] Acc=20.820 | RoundTime=49.00s | TotalTime=3106.71s | Method=fedprox
[Round 064/100] Acc=21.380 | RoundTime=49.62s | TotalTime=3156.33s | Method=fedprox
[Round 065/100] Acc=21.380 | RoundTime=48.91s | TotalTime=3205.25s | Method=fedprox
[Round 066/100] Acc=20.830 | RoundTime=48.55s | TotalTime=3253.80s | Method=fedprox
[Round 067/100] Acc=21.270 | RoundTime=48.96s | TotalTime=3302.76s | Method=fedprox
[Round 068/100] Acc=21.550 | RoundTime=48.18s | TotalTime=3350.94s | Method=fedprox
[Round 069/100] Acc=20.850 | RoundTime=48.52s | TotalTime=3399.47s | Method=fedprox
[Round 070/100] Acc=21.530 | RoundTime=49.14s | TotalTime=3448.61s | Method=fedprox
[Round 071/100] Acc=20.710 | RoundTime=48.38s | TotalTime=3496.99s | Method=fedprox
[Round 072/100] Acc=21.000 | RoundTime=49.15s | TotalTime=3546.14s | Method=fedprox
[Round 073/100] Acc=22.000 | RoundTime=48.66s | TotalTime=3594.80s | Method=fedprox
[Round 074/100] Acc=20.420 | RoundTime=49.09s | TotalTime=3643.89s | Method=fedprox
[Round 075/100] Acc=22.050 | RoundTime=49.84s | TotalTime=3693.74s | Method=fedprox
[Round 076/100] Acc=21.580 | RoundTime=48.35s | TotalTime=3742.09s | Method=fedprox
[Round 077/100] Acc=21.870 | RoundTime=48.91s | TotalTime=3791.00s | Method=fedprox
[Round 078/100] Acc=21.840 | RoundTime=49.78s | TotalTime=3840.78s | Method=fedprox
[Round 079/100] Acc=22.030 | RoundTime=48.17s | TotalTime=3888.96s | Method=fedprox
[Round 080/100] Acc=21.160 | RoundTime=48.77s | TotalTime=3937.73s | Method=fedprox
[Round 081/100] Acc=21.740 | RoundTime=48.66s | TotalTime=3986.39s | Method=fedprox
[Round 082/100] Acc=21.830 | RoundTime=48.29s | TotalTime=4034.68s | Method=fedprox
[Round 083/100] Acc=21.340 | RoundTime=48.41s | TotalTime=4083.09s | Method=fedprox
[Round 084/100] Acc=21.270 | RoundTime=48.11s | TotalTime=4131.20s | Method=fedprox
[Round 085/100] Acc=20.610 | RoundTime=47.61s | TotalTime=4178.81s | Method=fedprox
[Round 086/100] Acc=21.560 | RoundTime=49.01s | TotalTime=4227.82s | Method=fedprox
[Round 087/100] Acc=20.550 | RoundTime=47.99s | TotalTime=4275.81s | Method=fedprox
[Round 088/100] Acc=21.700 | RoundTime=48.66s | TotalTime=4324.47s | Method=fedprox
[Round 089/100] Acc=20.410 | RoundTime=48.71s | TotalTime=4373.18s | Method=fedprox
[Round 090/100] Acc=22.060 | RoundTime=48.39s | TotalTime=4421.57s | Method=fedprox
[Round 091/100] Acc=21.900 | RoundTime=48.08s | TotalTime=4469.65s | Method=fedprox
[Round 092/100] Acc=21.710 | RoundTime=48.86s | TotalTime=4518.51s | Method=fedprox
[Round 093/100] Acc=21.790 | RoundTime=48.80s | TotalTime=4567.31s | Method=fedprox
[Round 094/100] Acc=22.830 | RoundTime=48.11s | TotalTime=4615.43s | Method=fedprox
[Round 095/100] Acc=21.650 | RoundTime=47.68s | TotalTime=4663.10s | Method=fedprox
[Round 096/100] Acc=20.920 | RoundTime=47.71s | TotalTime=4710.81s | Method=fedprox
[Round 097/100] Acc=21.100 | RoundTime=48.17s | TotalTime=4758.99s | Method=fedprox
[Round 098/100] Acc=21.450 | RoundTime=48.27s | TotalTime=4807.26s | Method=fedprox
[Round 099/100] Acc=21.000 | RoundTime=48.82s | TotalTime=4856.08s | Method=fedprox
[Round 100/100] Acc=21.790 | RoundTime=47.73s | TotalTime=4903.81s | Method=fedprox
====================================================================================================
Training finished at: 2026-03-13 15:43:20
Total elapsed time: 4903.81s
Final Acc: 21.790
Best Acc : 22.830
====================================================================================================
