====================================================================================================
Training started at: 2026-03-13 12:30:58
Result directory: results/fl_cifar100/fedprox
Result txt file : results/fl_cifar100/fedprox/model=fedprox_dataset=fl_cifar100_structure=homogeneity_bs=64_lr=0.1_dirAlpha=0.3_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.001_20260313-123058.txt
Result log file : results/fl_cifar100/fedprox/model=fedprox_dataset=fl_cifar100_structure=homogeneity_bs=64_lr=0.1_dirAlpha=0.3_noiseRate=0.3_noiseType=symmetric_noiseMax=0.3_avg=weight_mu=0.001_20260313-123058.log
----------------------------------------------------------------------------------------------------
Model: fedprox
Dataset: fl_cifar100
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.001
FedRDN std: NA
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=1.000 | RoundTime=50.78s | TotalTime=50.78s | Method=fedprox
[Round 017/100] Acc=17.960 | RoundTime=51.71s | TotalTime=863.65s | Method=fedprox
[Round 018/100] Acc=18.510 | RoundTime=52.22s | TotalTime=915.87s | Method=fedprox
[Round 019/100] Acc=18.470 | RoundTime=50.20s | TotalTime=966.07s | Method=fedprox
[Round 020/100] Acc=18.930 | RoundTime=51.01s | TotalTime=1017.08s | Method=fedprox
[Round 021/100] Acc=18.810 | RoundTime=52.36s | TotalTime=1069.44s | Method=fedprox
[Round 022/100] Acc=18.540 | RoundTime=51.57s | TotalTime=1121.01s | Method=fedprox
[Round 023/100] Acc=18.130 | RoundTime=51.58s | TotalTime=1172.59s | Method=fedprox
[Round 024/100] Acc=19.180 | RoundTime=51.32s | TotalTime=1223.90s | Method=fedprox
[Round 025/100] Acc=19.640 | RoundTime=50.40s | TotalTime=1274.30s | Method=fedprox
[Round 026/100] Acc=19.780 | RoundTime=50.69s | TotalTime=1324.99s | Method=fedprox
[Round 027/100] Acc=19.270 | RoundTime=51.88s | TotalTime=1376.87s | Method=fedprox
[Round 028/100] Acc=20.020 | RoundTime=50.02s | TotalTime=1426.89s | Method=fedprox
[Round 029/100] Acc=19.100 | RoundTime=50.30s | TotalTime=1477.20s | Method=fedprox
[Round 030/100] Acc=19.320 | RoundTime=50.68s | TotalTime=1527.88s | Method=fedprox
[Round 031/100] Acc=19.780 | RoundTime=53.03s | TotalTime=1580.91s | Method=fedprox
[Round 032/100] Acc=20.430 | RoundTime=49.71s | TotalTime=1630.62s | Method=fedprox
[Round 033/100] Acc=20.510 | RoundTime=49.47s | TotalTime=1680.08s | Method=fedprox
[Round 034/100] Acc=19.880 | RoundTime=50.14s | TotalTime=1730.22s | Method=fedprox
[Round 035/100] Acc=20.300 | RoundTime=50.82s | TotalTime=1781.04s | Method=fedprox
[Round 036/100] Acc=20.450 | RoundTime=51.36s | TotalTime=1832.41s | Method=fedprox
[Round 037/100] Acc=20.350 | RoundTime=50.93s | TotalTime=1883.34s | Method=fedprox
[Round 038/100] Acc=19.330 | RoundTime=51.09s | TotalTime=1934.43s | Method=fedprox
[Round 039/100] Acc=20.230 | RoundTime=51.06s | TotalTime=1985.48s | Method=fedprox
[Round 040/100] Acc=19.580 | RoundTime=51.00s | TotalTime=2036.48s | Method=fedprox
[Round 041/100] Acc=20.210 | RoundTime=50.85s | TotalTime=2087.33s | Method=fedprox
[Round 042/100] Acc=19.700 | RoundTime=50.99s | TotalTime=2138.32s | Method=fedprox
[Round 043/100] Acc=20.700 | RoundTime=51.22s | TotalTime=2189.54s | Method=fedprox
[Round 044/100] Acc=20.640 | RoundTime=50.93s | TotalTime=2240.47s | Method=fedprox
[Round 045/100] Acc=20.390 | RoundTime=50.42s | TotalTime=2290.89s | Method=fedprox
[Round 046/100] Acc=21.110 | RoundTime=51.42s | TotalTime=2342.31s | Method=fedprox
[Round 047/100] Acc=20.840 | RoundTime=50.63s | TotalTime=2392.95s | Method=fedprox
[Round 048/100] Acc=20.980 | RoundTime=50.28s | TotalTime=2443.22s | Method=fedprox
[Round 049/100] Acc=21.040 | RoundTime=50.63s | TotalTime=2493.85s | Method=fedprox
[Round 050/100] Acc=21.350 | RoundTime=50.63s | TotalTime=2544.48s | Method=fedprox
[Round 051/100] Acc=20.940 | RoundTime=50.49s | TotalTime=2594.97s | Method=fedprox
[Round 052/100] Acc=20.540 | RoundTime=49.88s | TotalTime=2644.85s | Method=fedprox
[Round 053/100] Acc=20.550 | RoundTime=50.20s | TotalTime=2695.05s | Method=fedprox
[Round 054/100] Acc=21.050 | RoundTime=50.83s | TotalTime=2745.88s | Method=fedprox
[Round 055/100] Acc=20.350 | RoundTime=50.20s | TotalTime=2796.08s | Method=fedprox
[Round 056/100] Acc=21.310 | RoundTime=50.13s | TotalTime=2846.21s | Method=fedprox
[Round 057/100] Acc=21.050 | RoundTime=51.58s | TotalTime=2897.78s | Method=fedprox
[Round 058/100] Acc=20.410 | RoundTime=50.15s | TotalTime=2947.93s | Method=fedprox
[Round 059/100] Acc=21.500 | RoundTime=50.20s | TotalTime=2998.14s | Method=fedprox
[Round 060/100] Acc=20.700 | RoundTime=50.90s | TotalTime=3049.04s | Method=fedprox
[Round 061/100] Acc=20.940 | RoundTime=50.03s | TotalTime=3099.07s | Method=fedprox
[Round 062/100] Acc=20.700 | RoundTime=49.68s | TotalTime=3148.75s | Method=fedprox
[Round 063/100] Acc=21.710 | RoundTime=50.42s | TotalTime=3199.16s | Method=fedprox
[Round 064/100] Acc=21.260 | RoundTime=50.14s | TotalTime=3249.30s | Method=fedprox
[Round 065/100] Acc=20.840 | RoundTime=50.94s | TotalTime=3300.24s | Method=fedprox
[Round 066/100] Acc=20.900 | RoundTime=50.12s | TotalTime=3350.36s | Method=fedprox
[Round 067/100] Acc=20.690 | RoundTime=51.21s | TotalTime=3401.57s | Method=fedprox
[Round 068/100] Acc=20.360 | RoundTime=50.06s | TotalTime=3451.62s | Method=fedprox
[Round 069/100] Acc=20.900 | RoundTime=50.23s | TotalTime=3501.85s | Method=fedprox
[Round 070/100] Acc=21.010 | RoundTime=50.46s | TotalTime=3552.31s | Method=fedprox
[Round 071/100] Acc=20.670 | RoundTime=49.58s | TotalTime=3601.89s | Method=fedprox
[Round 072/100] Acc=21.860 | RoundTime=50.45s | TotalTime=3652.34s | Method=fedprox
[Round 073/100] Acc=22.010 | RoundTime=50.49s | TotalTime=3702.83s | Method=fedprox
[Round 074/100] Acc=21.030 | RoundTime=49.88s | TotalTime=3752.71s | Method=fedprox
[Round 075/100] Acc=21.540 | RoundTime=50.42s | TotalTime=3803.13s | Method=fedprox
[Round 076/100] Acc=20.270 | RoundTime=50.81s | TotalTime=3853.94s | Method=fedprox
[Round 077/100] Acc=22.080 | RoundTime=50.36s | TotalTime=3904.30s | Method=fedprox
[Round 078/100] Acc=21.000 | RoundTime=50.75s | TotalTime=3955.05s | Method=fedprox
[Round 079/100] Acc=21.430 | RoundTime=49.99s | TotalTime=4005.04s | Method=fedprox
[Round 080/100] Acc=22.000 | RoundTime=51.14s | TotalTime=4056.18s | Method=fedprox
[Round 081/100] Acc=21.500 | RoundTime=50.09s | TotalTime=4106.27s | Method=fedprox
[Round 082/100] Acc=21.120 | RoundTime=50.71s | TotalTime=4156.98s | Method=fedprox
[Round 083/100] Acc=21.570 | RoundTime=51.06s | TotalTime=4208.04s | Method=fedprox
[Round 084/100] Acc=21.400 | RoundTime=50.85s | TotalTime=4258.89s | Method=fedprox
[Round 085/100] Acc=22.200 | RoundTime=51.23s | TotalTime=4310.12s | Method=fedprox
[Round 086/100] Acc=20.220 | RoundTime=50.25s | TotalTime=4360.37s | Method=fedprox
[Round 087/100] Acc=21.350 | RoundTime=51.20s | TotalTime=4411.57s | Method=fedprox
[Round 088/100] Acc=20.800 | RoundTime=50.03s | TotalTime=4461.60s | Method=fedprox
[Round 089/100] Acc=21.270 | RoundTime=49.48s | TotalTime=4511.08s | Method=fedprox
[Round 090/100] Acc=21.260 | RoundTime=50.59s | TotalTime=4561.67s | Method=fedprox
[Round 091/100] Acc=22.110 | RoundTime=50.47s | TotalTime=4612.13s | Method=fedprox
[Round 092/100] Acc=21.610 | RoundTime=49.71s | TotalTime=4661.84s | Method=fedprox
[Round 093/100] Acc=22.010 | RoundTime=50.07s | TotalTime=4711.91s | Method=fedprox
[Round 094/100] Acc=21.490 | RoundTime=49.96s | TotalTime=4761.87s | Method=fedprox
[Round 095/100] Acc=20.600 | RoundTime=50.60s | TotalTime=4812.47s | Method=fedprox
[Round 096/100] Acc=21.380 | RoundTime=48.82s | TotalTime=4861.29s | Method=fedprox
[Round 097/100] Acc=21.350 | RoundTime=49.68s | TotalTime=4910.97s | Method=fedprox
[Round 098/100] Acc=21.730 | RoundTime=48.87s | TotalTime=4959.83s | Method=fedprox
[Round 099/100] Acc=20.940 | RoundTime=49.58s | TotalTime=5009.41s | Method=fedprox
[Round 100/100] Acc=21.220 | RoundTime=45.69s | TotalTime=5055.10s | Method=fedprox
====================================================================================================
Training finished at: 2026-03-13 13:55:13
Total elapsed time: 5055.10s
Final Acc: 21.220
Best Acc : 22.200
====================================================================================================
