====================================================================================================
Training started at: 2026-03-27 17:37:05
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.15
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.15/fedcda_fl_cifar10_20260327-173705-134091_pid3046621.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.15/fedcda_fl_cifar10_20260327-173705-134091_pid3046621.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=20.56s | TotalTime=20.56s | Method=fedcda
[Round 002/100] Acc=17.980 | RoundTime=20.15s | TotalTime=40.71s | Method=fedcda
[Round 003/100] Acc=25.740 | RoundTime=19.71s | TotalTime=60.42s | Method=fedcda
[Round 004/100] Acc=31.190 | RoundTime=20.28s | TotalTime=80.70s | Method=fedcda
[Round 005/100] Acc=29.110 | RoundTime=20.09s | TotalTime=100.79s | Method=fedcda
[Round 006/100] Acc=34.980 | RoundTime=20.33s | TotalTime=121.12s | Method=fedcda
[Round 007/100] Acc=24.130 | RoundTime=19.99s | TotalTime=141.11s | Method=fedcda
[Round 008/100] Acc=38.730 | RoundTime=20.10s | TotalTime=161.21s | Method=fedcda
[Round 009/100] Acc=44.390 | RoundTime=20.20s | TotalTime=181.41s | Method=fedcda
[Round 010/100] Acc=33.880 | RoundTime=22.07s | TotalTime=203.48s | Method=fedcda
[Round 011/100] Acc=40.880 | RoundTime=20.35s | TotalTime=223.83s | Method=fedcda
[Round 012/100] Acc=49.010 | RoundTime=20.46s | TotalTime=244.29s | Method=fedcda
[Round 013/100] Acc=36.810 | RoundTime=20.58s | TotalTime=264.87s | Method=fedcda
[Round 014/100] Acc=33.070 | RoundTime=20.33s | TotalTime=285.20s | Method=fedcda
[Round 015/100] Acc=35.910 | RoundTime=20.54s | TotalTime=305.74s | Method=fedcda
[Round 016/100] Acc=38.860 | RoundTime=20.61s | TotalTime=326.35s | Method=fedcda
[Round 017/100] Acc=36.020 | RoundTime=20.00s | TotalTime=346.35s | Method=fedcda
[Round 018/100] Acc=44.100 | RoundTime=20.83s | TotalTime=367.19s | Method=fedcda
[Round 019/100] Acc=42.510 | RoundTime=20.66s | TotalTime=387.85s | Method=fedcda
[Round 020/100] Acc=44.910 | RoundTime=20.96s | TotalTime=408.82s | Method=fedcda
[Round 021/100] Acc=46.140 | RoundTime=20.79s | TotalTime=429.61s | Method=fedcda
[Round 022/100] Acc=47.790 | RoundTime=20.81s | TotalTime=450.42s | Method=fedcda
[Round 023/100] Acc=37.140 | RoundTime=22.83s | TotalTime=473.25s | Method=fedcda
[Round 024/100] Acc=43.240 | RoundTime=21.15s | TotalTime=494.39s | Method=fedcda
[Round 025/100] Acc=43.510 | RoundTime=20.98s | TotalTime=515.37s | Method=fedcda
[Round 026/100] Acc=39.480 | RoundTime=20.92s | TotalTime=536.29s | Method=fedcda
[Round 027/100] Acc=44.620 | RoundTime=20.43s | TotalTime=556.72s | Method=fedcda
[Round 028/100] Acc=42.740 | RoundTime=20.51s | TotalTime=577.23s | Method=fedcda
[Round 029/100] Acc=42.530 | RoundTime=20.91s | TotalTime=598.13s | Method=fedcda
[Round 030/100] Acc=44.240 | RoundTime=20.63s | TotalTime=618.77s | Method=fedcda
[Round 031/100] Acc=41.640 | RoundTime=20.43s | TotalTime=639.20s | Method=fedcda
[Round 032/100] Acc=40.760 | RoundTime=21.05s | TotalTime=660.25s | Method=fedcda
[Round 033/100] Acc=45.560 | RoundTime=20.87s | TotalTime=681.13s | Method=fedcda
[Round 034/100] Acc=45.790 | RoundTime=20.99s | TotalTime=702.12s | Method=fedcda
[Round 035/100] Acc=43.270 | RoundTime=21.06s | TotalTime=723.18s | Method=fedcda
[Round 036/100] Acc=43.020 | RoundTime=21.15s | TotalTime=744.33s | Method=fedcda
[Round 037/100] Acc=37.800 | RoundTime=24.55s | TotalTime=768.87s | Method=fedcda
[Round 038/100] Acc=48.540 | RoundTime=21.98s | TotalTime=790.85s | Method=fedcda
[Round 039/100] Acc=45.840 | RoundTime=22.00s | TotalTime=812.86s | Method=fedcda
[Round 040/100] Acc=41.230 | RoundTime=21.90s | TotalTime=834.76s | Method=fedcda
[Round 041/100] Acc=44.630 | RoundTime=21.85s | TotalTime=856.60s | Method=fedcda
[Round 042/100] Acc=39.190 | RoundTime=21.95s | TotalTime=878.55s | Method=fedcda
[Round 043/100] Acc=46.390 | RoundTime=22.02s | TotalTime=900.57s | Method=fedcda
[Round 044/100] Acc=47.880 | RoundTime=21.84s | TotalTime=922.41s | Method=fedcda
[Round 045/100] Acc=27.080 | RoundTime=22.30s | TotalTime=944.70s | Method=fedcda
[Round 046/100] Acc=49.020 | RoundTime=22.31s | TotalTime=967.01s | Method=fedcda
[Round 047/100] Acc=43.500 | RoundTime=21.98s | TotalTime=988.99s | Method=fedcda
[Round 048/100] Acc=40.040 | RoundTime=22.43s | TotalTime=1011.42s | Method=fedcda
[Round 049/100] Acc=44.190 | RoundTime=22.28s | TotalTime=1033.70s | Method=fedcda
[Round 050/100] Acc=42.710 | RoundTime=24.15s | TotalTime=1057.86s | Method=fedcda
[Round 051/100] Acc=43.450 | RoundTime=32.22s | TotalTime=1090.08s | Method=fedcda
[Round 052/100] Acc=43.590 | RoundTime=32.85s | TotalTime=1122.93s | Method=fedcda
[Round 053/100] Acc=43.530 | RoundTime=32.95s | TotalTime=1155.88s | Method=fedcda
[Round 054/100] Acc=43.300 | RoundTime=32.82s | TotalTime=1188.70s | Method=fedcda
[Round 055/100] Acc=43.300 | RoundTime=32.72s | TotalTime=1221.42s | Method=fedcda
[Round 056/100] Acc=43.110 | RoundTime=33.00s | TotalTime=1254.42s | Method=fedcda
[Round 057/100] Acc=42.630 | RoundTime=33.25s | TotalTime=1287.67s | Method=fedcda
[Round 058/100] Acc=42.650 | RoundTime=32.52s | TotalTime=1320.19s | Method=fedcda
[Round 059/100] Acc=42.630 | RoundTime=32.73s | TotalTime=1352.92s | Method=fedcda
