====================================================================================================
Training started at: 2026-03-27 13:39:17
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.15
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.15/fedcda_fl_cifar10_20260327-133917-676040_pid2130488.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.5_nm-uni_nr-0.3_nt-symmetric_st-least_sim_dr-0.15/fedcda_fl_cifar10_20260327-133917-676040_pid2130488.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.5
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=23.27s | TotalTime=23.27s | Method=fedcda
[Round 002/100] Acc=10.270 | RoundTime=22.61s | TotalTime=45.88s | Method=fedcda
[Round 003/100] Acc=23.370 | RoundTime=22.59s | TotalTime=68.47s | Method=fedcda
[Round 004/100] Acc=25.120 | RoundTime=22.84s | TotalTime=91.31s | Method=fedcda
[Round 005/100] Acc=32.080 | RoundTime=23.31s | TotalTime=114.62s | Method=fedcda
[Round 006/100] Acc=29.860 | RoundTime=23.18s | TotalTime=137.80s | Method=fedcda
[Round 007/100] Acc=36.210 | RoundTime=23.35s | TotalTime=161.15s | Method=fedcda
[Round 008/100] Acc=17.250 | RoundTime=23.61s | TotalTime=184.76s | Method=fedcda
[Round 009/100] Acc=38.440 | RoundTime=23.89s | TotalTime=208.65s | Method=fedcda
[Round 010/100] Acc=33.120 | RoundTime=25.05s | TotalTime=233.70s | Method=fedcda
[Round 011/100] Acc=43.600 | RoundTime=23.39s | TotalTime=257.09s | Method=fedcda
[Round 012/100] Acc=37.280 | RoundTime=23.27s | TotalTime=280.37s | Method=fedcda
[Round 013/100] Acc=29.850 | RoundTime=22.69s | TotalTime=303.06s | Method=fedcda
[Round 014/100] Acc=28.840 | RoundTime=23.58s | TotalTime=326.64s | Method=fedcda
