[Launch] model=fedcda | dataset=fl_svhn | clients=10 | rounds=100 | local_epoch=5 | batch_size=64 | noise_mode=uniform | noise_value=0.5
Using downloaded and verified file: /mnt/workspace/shiyl/CodeScout/test/kiwi/DenoiseFL/data/train_32x32.mat
Using downloaded and verified file: /mnt/workspace/shiyl/CodeScout/test/kiwi/DenoiseFL/data/test_32x32.mat
mean: 7325.7
std: 0.45825756949558405
Data statistics: {0: {0: 523, 1: 1575, 2: 1234, 3: 697, 4: 1263, 5: 383, 6: 448, 7: 395, 8: 381, 9: 427}, 1: {0: 439, 1: 442, 2: 696, 3: 1232, 4: 440, 5: 523, 6: 630, 7: 729, 8: 972, 9: 1223}, 2: {0: 459, 1: 424, 2: 538, 3: 453, 4: 403, 5: 797, 6: 509, 7: 896, 8: 1185, 9: 1662}, 3: {0: 481, 1: 852, 2: 443, 3: 463, 4: 539, 5: 1278, 6: 471, 7: 1001, 8: 1339, 9: 459}, 4: {0: 1801, 1: 455, 2: 1007, 3: 1598, 4: 438, 5: 400, 6: 402, 7: 392, 8: 384, 9: 449}, 5: {0: 439, 1: 961, 2: 648, 3: 437, 4: 768, 5: 748, 6: 1604, 7: 909, 8: 427, 9: 385}, 6: {0: 407, 1: 762, 2: 513, 3: 674, 4: 1561, 5: 1321, 6: 828, 7: 434, 8: 420, 9: 406}, 7: {0: 467, 1: 1895, 2: 1048, 3: 1074, 4: 718, 5: 448, 6: 484, 7: 372, 8: 419, 9: 400}, 8: {0: 846, 1: 2343, 2: 736, 3: 414, 4: 489, 5: 862, 6: 417, 7: 413, 8: 413, 9: 392}, 9: {0: 422, 1: 464, 2: 1908, 3: 651, 4: 751, 5: 513, 6: 808, 7: 1024, 8: 390, 9: 394}}
========================================================================================================================
Training started at: 2026-04-09 14:08:07
Result directory: results/fl_svhn/fedcda/pm-dir_a-0.8_nm-uni_nr-0.5_nt-symmetric_hs-3_bn-3_wr-30_L-1.0
Result txt file : results/fl_svhn/fedcda/pm-dir_a-0.8_nm-uni_nr-0.5_nt-symmetric_hs-3_bn-3_wr-30_L-1.0/fedcda_fl_svhn_20260409-140807-453271_pid4103069.txt
Result log file : results/fl_svhn/fedcda/pm-dir_a-0.8_nm-uni_nr-0.5_nt-symmetric_hs-3_bn-3_wr-30_L-1.0/fedcda_fl_svhn_20260409-140807-453271_pid4103069.log
------------------------------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_svhn
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 100
Local epoch: 5
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.8
Noise mode: uniform
Noise rate: 0.5
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
FedCDA history size: 3
FedCDA batch num: 3
FedCDA warmup round: 30
FedCDA L: 1.0
========================================================================================================================
[Round 001/100] Phase=standard | Stage=warmup | Acc=7.760 | RoundTime=189.82s | TotalTime=189.83s | Method=fedcda
[Round 002/100] Phase=standard | Stage=warmup | Acc=33.070 | RoundTime=189.27s | TotalTime=379.13s | Method=fedcda
[Round 003/100] Phase=standard | Stage=warmup | Acc=68.770 | RoundTime=187.08s | TotalTime=566.22s | Method=fedcda
[Round 004/100] Phase=standard | Stage=warmup | Acc=64.790 | RoundTime=186.54s | TotalTime=752.77s | Method=fedcda
[Round 005/100] Phase=standard | Stage=warmup | Acc=76.910 | RoundTime=187.96s | TotalTime=940.73s | Method=fedcda
[Round 006/100] Phase=standard | Stage=warmup | Acc=57.880 | RoundTime=185.62s | TotalTime=1126.36s | Method=fedcda
[Round 007/100] Phase=standard | Stage=warmup | Acc=54.450 | RoundTime=186.58s | TotalTime=1312.94s | Method=fedcda
[Round 008/100] Phase=standard | Stage=warmup | Acc=50.500 | RoundTime=188.27s | TotalTime=1501.22s | Method=fedcda
[Round 009/100] Phase=standard | Stage=warmup | Acc=37.920 | RoundTime=188.19s | TotalTime=1689.42s | Method=fedcda
[Round 010/100] Phase=standard | Stage=warmup | Acc=50.590 | RoundTime=185.58s | TotalTime=1875.00s | Method=fedcda
[Round 011/100] Phase=standard | Stage=warmup | Acc=51.290 | RoundTime=186.14s | TotalTime=2061.15s | Method=fedcda
[Round 012/100] Phase=standard | Stage=warmup | Acc=50.960 | RoundTime=186.85s | TotalTime=2248.01s | Method=fedcda
[Round 013/100] Phase=standard | Stage=warmup | Acc=51.310 | RoundTime=187.21s | TotalTime=2435.22s | Method=fedcda
[Round 014/100] Phase=standard | Stage=warmup | Acc=55.720 | RoundTime=187.30s | TotalTime=2622.53s | Method=fedcda
[Round 015/100] Phase=standard | Stage=warmup | Acc=52.040 | RoundTime=189.12s | TotalTime=2811.66s | Method=fedcda
[Round 016/100] Phase=standard | Stage=warmup | Acc=41.590 | RoundTime=187.41s | TotalTime=2999.07s | Method=fedcda
[Round 017/100] Phase=standard | Stage=warmup | Acc=44.900 | RoundTime=186.39s | TotalTime=3185.47s | Method=fedcda
[Round 018/100] Phase=standard | Stage=warmup | Acc=46.230 | RoundTime=186.10s | TotalTime=3371.58s | Method=fedcda
[Round 019/100] Phase=standard | Stage=warmup | Acc=46.160 | RoundTime=188.81s | TotalTime=3560.40s | Method=fedcda
[Round 020/100] Phase=standard | Stage=warmup | Acc=50.190 | RoundTime=187.01s | TotalTime=3747.42s | Method=fedcda
[Round 021/100] Phase=standard | Stage=warmup | Acc=46.190 | RoundTime=188.00s | TotalTime=3935.43s | Method=fedcda
[Round 022/100] Phase=standard | Stage=warmup | Acc=54.330 | RoundTime=185.74s | TotalTime=4121.18s | Method=fedcda
[Round 023/100] Phase=standard | Stage=warmup | Acc=48.880 | RoundTime=186.47s | TotalTime=4307.66s | Method=fedcda
[Round 024/100] Phase=standard | Stage=warmup | Acc=48.010 | RoundTime=185.72s | TotalTime=4493.39s | Method=fedcda
[Round 025/100] Phase=standard | Stage=warmup | Acc=48.160 | RoundTime=186.33s | TotalTime=4679.73s | Method=fedcda
[Round 026/100] Phase=standard | Stage=warmup | Acc=52.340 | RoundTime=188.70s | TotalTime=4868.44s | Method=fedcda
[Round 027/100] Phase=standard | Stage=warmup | Acc=53.100 | RoundTime=188.05s | TotalTime=5056.50s | Method=fedcda
[Round 028/100] Phase=standard | Stage=warmup | Acc=49.210 | RoundTime=186.23s | TotalTime=5242.74s | Method=fedcda
[Round 029/100] Phase=standard | Stage=warmup | Acc=45.010 | RoundTime=187.57s | TotalTime=5430.32s | Method=fedcda
[Round 030/100] Phase=standard | Stage=warmup | Acc=46.350 | RoundTime=184.83s | TotalTime=5615.16s | Method=fedcda
[Round 031/100] Phase=standard | Stage=warmup | Acc=42.400 | RoundTime=188.31s | TotalTime=5803.48s | Method=fedcda
