====================================================================================================
Training started at: 2026-03-31 02:03:11
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.3_nm-uni_nr-0.4_nt-symmetric_st-least_sim_dr-0.15
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.3_nm-uni_nr-0.4_nt-symmetric_st-least_sim_dr-0.15/fedcda_fl_cifar10_20260331-020311-844678_pid928205.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.3_nm-uni_nr-0.4_nt-symmetric_st-least_sim_dr-0.15/fedcda_fl_cifar10_20260331-020311-844678_pid928205.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 32
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.4
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=27.27s | TotalTime=27.27s | Method=fedcda
[Round 002/100] Acc=10.000 | RoundTime=26.62s | TotalTime=53.89s | Method=fedcda
[Round 003/100] Acc=21.150 | RoundTime=27.59s | TotalTime=81.48s | Method=fedcda
[Round 004/100] Acc=16.940 | RoundTime=27.23s | TotalTime=108.71s | Method=fedcda
[Round 005/100] Acc=26.670 | RoundTime=26.88s | TotalTime=135.59s | Method=fedcda
[Round 006/100] Acc=25.510 | RoundTime=28.53s | TotalTime=164.12s | Method=fedcda
[Round 007/100] Acc=31.440 | RoundTime=27.70s | TotalTime=191.82s | Method=fedcda
[Round 008/100] Acc=24.090 | RoundTime=28.18s | TotalTime=220.01s | Method=fedcda
[Round 009/100] Acc=13.850 | RoundTime=28.22s | TotalTime=248.23s | Method=fedcda
[Round 010/100] Acc=17.510 | RoundTime=26.85s | TotalTime=275.07s | Method=fedcda
[Round 011/100] Acc=29.740 | RoundTime=30.33s | TotalTime=305.41s | Method=fedcda
[Round 012/100] Acc=21.760 | RoundTime=23.26s | TotalTime=328.67s | Method=fedcda
[Round 013/100] Acc=22.770 | RoundTime=23.18s | TotalTime=351.85s | Method=fedcda
[Round 014/100] Acc=24.900 | RoundTime=23.81s | TotalTime=375.66s | Method=fedcda
[Round 015/100] Acc=27.000 | RoundTime=23.52s | TotalTime=399.18s | Method=fedcda
[Round 016/100] Acc=22.560 | RoundTime=23.93s | TotalTime=423.10s | Method=fedcda
[Round 017/100] Acc=23.220 | RoundTime=23.42s | TotalTime=446.52s | Method=fedcda
[Round 018/100] Acc=20.380 | RoundTime=23.46s | TotalTime=469.98s | Method=fedcda
[Round 019/100] Acc=22.070 | RoundTime=23.78s | TotalTime=493.76s | Method=fedcda
[Round 020/100] Acc=28.580 | RoundTime=23.41s | TotalTime=517.17s | Method=fedcda
[Round 021/100] Acc=31.930 | RoundTime=23.66s | TotalTime=540.82s | Method=fedcda
[Round 022/100] Acc=26.470 | RoundTime=23.36s | TotalTime=564.18s | Method=fedcda
[Round 023/100] Acc=29.390 | RoundTime=25.90s | TotalTime=590.08s | Method=fedcda
[Round 024/100] Acc=30.640 | RoundTime=23.32s | TotalTime=613.40s | Method=fedcda
[Round 025/100] Acc=19.030 | RoundTime=23.41s | TotalTime=636.81s | Method=fedcda
[Round 026/100] Acc=25.680 | RoundTime=23.60s | TotalTime=660.41s | Method=fedcda
[Round 027/100] Acc=24.800 | RoundTime=23.62s | TotalTime=684.04s | Method=fedcda
[Round 028/100] Acc=27.580 | RoundTime=23.66s | TotalTime=707.70s | Method=fedcda
[Round 029/100] Acc=23.460 | RoundTime=23.85s | TotalTime=731.55s | Method=fedcda
[Round 030/100] Acc=28.330 | RoundTime=23.08s | TotalTime=754.63s | Method=fedcda
[Round 031/100] Acc=33.320 | RoundTime=23.87s | TotalTime=778.50s | Method=fedcda
[Round 032/100] Acc=26.260 | RoundTime=23.30s | TotalTime=801.80s | Method=fedcda
[Round 033/100] Acc=35.710 | RoundTime=23.46s | TotalTime=825.26s | Method=fedcda
[Round 034/100] Acc=31.460 | RoundTime=23.93s | TotalTime=849.19s | Method=fedcda
[Round 035/100] Acc=28.980 | RoundTime=23.78s | TotalTime=872.97s | Method=fedcda
[Round 036/100] Acc=31.300 | RoundTime=26.34s | TotalTime=899.31s | Method=fedcda
[Round 037/100] Acc=37.500 | RoundTime=23.84s | TotalTime=923.14s | Method=fedcda
[Round 038/100] Acc=31.240 | RoundTime=24.22s | TotalTime=947.36s | Method=fedcda
[Round 039/100] Acc=23.010 | RoundTime=24.13s | TotalTime=971.49s | Method=fedcda
[Round 040/100] Acc=29.840 | RoundTime=24.28s | TotalTime=995.78s | Method=fedcda
[Round 041/100] Acc=30.520 | RoundTime=24.53s | TotalTime=1020.30s | Method=fedcda
[Round 042/100] Acc=33.700 | RoundTime=24.17s | TotalTime=1044.47s | Method=fedcda
[Round 043/100] Acc=35.420 | RoundTime=24.15s | TotalTime=1068.62s | Method=fedcda
[Round 044/100] Acc=28.210 | RoundTime=24.46s | TotalTime=1093.08s | Method=fedcda
[Round 045/100] Acc=35.790 | RoundTime=24.10s | TotalTime=1117.17s | Method=fedcda
[Round 046/100] Acc=32.700 | RoundTime=24.42s | TotalTime=1141.59s | Method=fedcda
