====================================================================================================
Training started at: 2026-03-31 02:03:11
Result directory: results/fl_cifar10/fedcda/pm-dir_a-0.3_nm-uni_nr-0.4_nt-symmetric_st-least_sim_dr-0.15
Result txt file : results/fl_cifar10/fedcda/pm-dir_a-0.3_nm-uni_nr-0.4_nt-symmetric_st-least_sim_dr-0.15/fedcda_fl_cifar10_20260331-020311-797281_pid928206.txt
Result log file : results/fl_cifar10/fedcda/pm-dir_a-0.3_nm-uni_nr-0.4_nt-symmetric_st-least_sim_dr-0.15/fedcda_fl_cifar10_20260331-020311-797281_pid928206.log
----------------------------------------------------------------------------------------------------
Model: fedcda
Dataset: fl_cifar10
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 40
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.4
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.000 | RoundTime=25.57s | TotalTime=25.57s | Method=fedcda
[Round 002/100] Acc=12.230 | RoundTime=24.78s | TotalTime=50.35s | Method=fedcda
[Round 003/100] Acc=17.680 | RoundTime=25.53s | TotalTime=75.89s | Method=fedcda
[Round 004/100] Acc=11.890 | RoundTime=25.18s | TotalTime=101.07s | Method=fedcda
[Round 005/100] Acc=27.140 | RoundTime=25.11s | TotalTime=126.18s | Method=fedcda
[Round 006/100] Acc=23.030 | RoundTime=25.53s | TotalTime=151.71s | Method=fedcda
[Round 007/100] Acc=24.560 | RoundTime=25.42s | TotalTime=177.13s | Method=fedcda
[Round 008/100] Acc=20.330 | RoundTime=25.79s | TotalTime=202.92s | Method=fedcda
[Round 009/100] Acc=30.790 | RoundTime=25.61s | TotalTime=228.53s | Method=fedcda
[Round 010/100] Acc=33.270 | RoundTime=25.41s | TotalTime=253.94s | Method=fedcda
[Round 011/100] Acc=20.330 | RoundTime=26.70s | TotalTime=280.65s | Method=fedcda
[Round 012/100] Acc=20.350 | RoundTime=25.61s | TotalTime=306.26s | Method=fedcda
[Round 013/100] Acc=20.780 | RoundTime=21.29s | TotalTime=327.55s | Method=fedcda
[Round 014/100] Acc=27.480 | RoundTime=21.35s | TotalTime=348.90s | Method=fedcda
[Round 015/100] Acc=26.510 | RoundTime=21.41s | TotalTime=370.31s | Method=fedcda
[Round 016/100] Acc=24.210 | RoundTime=21.23s | TotalTime=391.55s | Method=fedcda
[Round 017/100] Acc=30.770 | RoundTime=21.29s | TotalTime=412.84s | Method=fedcda
[Round 018/100] Acc=24.820 | RoundTime=21.55s | TotalTime=434.38s | Method=fedcda
[Round 019/100] Acc=29.590 | RoundTime=21.16s | TotalTime=455.54s | Method=fedcda
[Round 020/100] Acc=27.690 | RoundTime=21.37s | TotalTime=476.91s | Method=fedcda
[Round 021/100] Acc=15.690 | RoundTime=21.60s | TotalTime=498.50s | Method=fedcda
[Round 022/100] Acc=34.470 | RoundTime=21.64s | TotalTime=520.15s | Method=fedcda
[Round 023/100] Acc=22.530 | RoundTime=21.63s | TotalTime=541.78s | Method=fedcda
[Round 024/100] Acc=26.880 | RoundTime=23.90s | TotalTime=565.69s | Method=fedcda
