====================================================================================================
Training started at: 2026-03-27 02:44:33
Result directory: results/fl_mnist/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.4_nt-symmetric_st-least_sim_dr-0.45
Result txt file : results/fl_mnist/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.4_nt-symmetric_st-least_sim_dr-0.45/feddenoise_fl_mnist_20260327-024433-168155_pid639964.txt
Result log file : results/fl_mnist/feddenoise/pm-dir_a-0.3_nm-uni_nr-0.4_nt-symmetric_st-least_sim_dr-0.45/feddenoise_fl_mnist_20260327-024433-168155_pid639964.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_mnist
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.3
Noise mode: uniform
Noise rate: 0.4
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.45
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=10.280 | Pure=60.094 | RoundTime=52.07s | TotalTime=52.07s | Method=feddenoise
[Round 002/100] Acc=23.590 | Pure=59.919 | RoundTime=39.00s | TotalTime=91.07s | Method=feddenoise
[Round 003/100] Acc=92.200 | Pure=59.974 | RoundTime=36.26s | TotalTime=127.33s | Method=feddenoise
[Round 004/100] Acc=93.460 | Pure=60.013 | RoundTime=36.70s | TotalTime=164.03s | Method=feddenoise
[Round 005/100] Acc=91.980 | Pure=60.034 | RoundTime=39.37s | TotalTime=203.40s | Method=feddenoise
[Round 006/100] Acc=88.550 | Pure=60.013 | RoundTime=49.36s | TotalTime=252.76s | Method=feddenoise
[Round 007/100] Acc=89.190 | Pure=59.966 | RoundTime=36.76s | TotalTime=289.52s | Method=feddenoise
[Round 008/100] Acc=88.030 | Pure=60.008 | RoundTime=36.87s | TotalTime=326.39s | Method=feddenoise
[Round 009/100] Acc=83.680 | Pure=59.956 | RoundTime=36.34s | TotalTime=362.72s | Method=feddenoise
[Round 010/100] Acc=86.810 | Pure=59.953 | RoundTime=36.89s | TotalTime=399.62s | Method=feddenoise
[Round 011/100] Acc=83.450 | Pure=86.875 | RoundTime=50.95s | TotalTime=450.57s | Method=feddenoise
[Round 012/100] Acc=87.640 | Pure=85.278 | RoundTime=48.07s | TotalTime=498.64s | Method=feddenoise
[Round 013/100] Acc=91.210 | Pure=78.511 | RoundTime=47.04s | TotalTime=545.68s | Method=feddenoise
[Round 014/100] Acc=87.870 | Pure=87.392 | RoundTime=46.61s | TotalTime=592.29s | Method=feddenoise
[Round 015/100] Acc=90.470 | Pure=84.705 | RoundTime=47.00s | TotalTime=639.29s | Method=feddenoise
[Round 016/100] Acc=89.480 | Pure=84.904 | RoundTime=47.51s | TotalTime=686.80s | Method=feddenoise
[Round 017/100] Acc=90.860 | Pure=80.335 | RoundTime=48.14s | TotalTime=734.94s | Method=feddenoise
[Round 018/100] Acc=89.180 | Pure=86.091 | RoundTime=47.86s | TotalTime=782.80s | Method=feddenoise
[Round 019/100] Acc=92.530 | Pure=82.536 | RoundTime=48.31s | TotalTime=831.10s | Method=feddenoise
[Round 020/100] Acc=91.110 | Pure=84.673 | RoundTime=48.84s | TotalTime=879.95s | Method=feddenoise
[Round 021/100] Acc=96.380 | Pure=96.153 | RoundTime=50.49s | TotalTime=930.43s | Method=feddenoise
[Round 022/100] Acc=96.970 | Pure=95.549 | RoundTime=50.30s | TotalTime=980.74s | Method=feddenoise
[Round 023/100] Acc=96.980 | Pure=95.625 | RoundTime=48.87s | TotalTime=1029.61s | Method=feddenoise
[Round 024/100] Acc=97.230 | Pure=96.613 | RoundTime=47.08s | TotalTime=1076.69s | Method=feddenoise
[Round 025/100] Acc=97.240 | Pure=95.515 | RoundTime=48.87s | TotalTime=1125.56s | Method=feddenoise
[Round 026/100] Acc=96.980 | Pure=95.941 | RoundTime=49.19s | TotalTime=1174.75s | Method=feddenoise
[Round 027/100] Acc=97.440 | Pure=95.817 | RoundTime=48.67s | TotalTime=1223.41s | Method=feddenoise
[Round 028/100] Acc=97.140 | Pure=95.872 | RoundTime=50.33s | TotalTime=1273.75s | Method=feddenoise
[Round 029/100] Acc=97.520 | Pure=95.333 | RoundTime=47.59s | TotalTime=1321.33s | Method=feddenoise
[Round 030/100] Acc=96.350 | Pure=95.610 | RoundTime=49.57s | TotalTime=1370.90s | Method=feddenoise
[Round 031/100] Acc=95.840 | Pure=95.989 | RoundTime=48.57s | TotalTime=1419.47s | Method=feddenoise
[Round 032/100] Acc=96.830 | Pure=94.887 | RoundTime=50.36s | TotalTime=1469.83s | Method=feddenoise
[Round 033/100] Acc=96.680 | Pure=95.079 | RoundTime=47.78s | TotalTime=1517.61s | Method=feddenoise
[Round 034/100] Acc=96.970 | Pure=94.999 | RoundTime=49.55s | TotalTime=1567.17s | Method=feddenoise
[Round 035/100] Acc=96.840 | Pure=93.726 | RoundTime=49.10s | TotalTime=1616.27s | Method=feddenoise
[Round 036/100] Acc=97.450 | Pure=93.731 | RoundTime=49.06s | TotalTime=1665.33s | Method=feddenoise
[Round 037/100] Acc=97.440 | Pure=92.042 | RoundTime=49.07s | TotalTime=1714.39s | Method=feddenoise
[Round 038/100] Acc=97.500 | Pure=94.563 | RoundTime=49.85s | TotalTime=1764.24s | Method=feddenoise
[Round 039/100] Acc=97.120 | Pure=95.408 | RoundTime=47.14s | TotalTime=1811.38s | Method=feddenoise
[Round 040/100] Acc=97.320 | Pure=95.910 | RoundTime=50.23s | TotalTime=1861.61s | Method=feddenoise
[Round 041/100] Acc=97.710 | Pure=95.823 | RoundTime=48.01s | TotalTime=1909.62s | Method=feddenoise
[Round 042/100] Acc=97.780 | Pure=95.668 | RoundTime=49.85s | TotalTime=1959.47s | Method=feddenoise
[Round 043/100] Acc=97.810 | Pure=95.452 | RoundTime=47.44s | TotalTime=2006.91s | Method=feddenoise
[Round 044/100] Acc=97.330 | Pure=97.269 | RoundTime=47.39s | TotalTime=2054.29s | Method=feddenoise
[Round 045/100] Acc=97.880 | Pure=96.878 | RoundTime=46.71s | TotalTime=2101.00s | Method=feddenoise
[Round 046/100] Acc=97.430 | Pure=96.990 | RoundTime=48.19s | TotalTime=2149.19s | Method=feddenoise
[Round 047/100] Acc=97.610 | Pure=96.779 | RoundTime=49.95s | TotalTime=2199.14s | Method=feddenoise
[Round 048/100] Acc=97.610 | Pure=97.439 | RoundTime=48.27s | TotalTime=2247.41s | Method=feddenoise
[Round 049/100] Acc=97.970 | Pure=96.982 | RoundTime=50.88s | TotalTime=2298.29s | Method=feddenoise
[Round 050/100] Acc=97.620 | Pure=97.554 | RoundTime=49.83s | TotalTime=2348.12s | Method=feddenoise
[Round 051/100] Acc=97.830 | Pure=97.395 | RoundTime=47.23s | TotalTime=2395.35s | Method=feddenoise
[Round 052/100] Acc=98.120 | Pure=97.102 | RoundTime=50.04s | TotalTime=2445.39s | Method=feddenoise
[Round 053/100] Acc=97.910 | Pure=97.651 | RoundTime=48.68s | TotalTime=2494.07s | Method=feddenoise
[Round 054/100] Acc=98.130 | Pure=96.769 | RoundTime=48.74s | TotalTime=2542.82s | Method=feddenoise
[Round 055/100] Acc=98.240 | Pure=97.242 | RoundTime=48.03s | TotalTime=2590.85s | Method=feddenoise
[Round 056/100] Acc=97.920 | Pure=97.748 | RoundTime=49.87s | TotalTime=2640.72s | Method=feddenoise
[Round 057/100] Acc=97.520 | Pure=97.326 | RoundTime=47.37s | TotalTime=2688.09s | Method=feddenoise
[Round 058/100] Acc=98.150 | Pure=96.967 | RoundTime=49.44s | TotalTime=2737.53s | Method=feddenoise
[Round 059/100] Acc=98.220 | Pure=96.995 | RoundTime=51.89s | TotalTime=2789.41s | Method=feddenoise
[Round 060/100] Acc=98.120 | Pure=97.386 | RoundTime=47.39s | TotalTime=2836.80s | Method=feddenoise
[Round 061/100] Acc=98.270 | Pure=97.517 | RoundTime=49.52s | TotalTime=2886.32s | Method=feddenoise
[Round 062/100] Acc=98.040 | Pure=97.414 | RoundTime=48.03s | TotalTime=2934.35s | Method=feddenoise
[Round 063/100] Acc=98.170 | Pure=97.697 | RoundTime=31.48s | TotalTime=2965.83s | Method=feddenoise
[Round 064/100] Acc=97.870 | Pure=97.673 | RoundTime=44.48s | TotalTime=3010.31s | Method=feddenoise
[Round 065/100] Acc=97.920 | Pure=97.403 | RoundTime=45.40s | TotalTime=3055.71s | Method=feddenoise
[Round 066/100] Acc=97.790 | Pure=97.899 | RoundTime=44.55s | TotalTime=3100.25s | Method=feddenoise
[Round 067/100] Acc=98.010 | Pure=97.790 | RoundTime=42.81s | TotalTime=3143.06s | Method=feddenoise
