====================================================================================================
Training started at: 2026-03-15 03:57:34
Result directory: results/fl_cifar100/feddenoise/pm-dir_a-0.8_nm-uni_nr-0.3
Result txt file : results/fl_cifar100/feddenoise/pm-dir_a-0.8_nm-uni_nr-0.3/feddenoise_fl_cifar100_20260315-035734.txt
Result log file : results/fl_cifar100/feddenoise/pm-dir_a-0.8_nm-uni_nr-0.3/feddenoise_fl_cifar100_20260315-035734.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_cifar100
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.8
Noise mode: uniform
Noise rate: 0.3
Noise type: asymmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.15
Denoise strategy: least_sim
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=1.000 | Pure=69.993 | RoundTime=35.04s | TotalTime=35.04s | Method=feddenoise
[Round 002/100] Acc=1.360 | Pure=69.988 | RoundTime=34.95s | TotalTime=70.00s | Method=feddenoise
[Round 003/100] Acc=6.280 | Pure=70.036 | RoundTime=35.30s | TotalTime=105.30s | Method=feddenoise
[Round 004/100] Acc=9.990 | Pure=70.023 | RoundTime=35.05s | TotalTime=140.35s | Method=feddenoise
[Round 005/100] Acc=13.600 | Pure=69.998 | RoundTime=36.21s | TotalTime=176.56s | Method=feddenoise
[Round 006/100] Acc=13.400 | Pure=70.014 | RoundTime=35.44s | TotalTime=212.00s | Method=feddenoise
[Round 007/100] Acc=15.290 | Pure=70.012 | RoundTime=35.69s | TotalTime=247.69s | Method=feddenoise
[Round 008/100] Acc=16.560 | Pure=70.021 | RoundTime=36.71s | TotalTime=284.40s | Method=feddenoise
[Round 009/100] Acc=15.820 | Pure=70.011 | RoundTime=34.50s | TotalTime=318.90s | Method=feddenoise
[Round 010/100] Acc=17.130 | Pure=69.979 | RoundTime=36.09s | TotalTime=354.99s | Method=feddenoise
[Round 011/100] Acc=17.220 | Pure=71.289 | RoundTime=49.39s | TotalTime=404.38s | Method=feddenoise
[Round 012/100] Acc=18.250 | Pure=71.959 | RoundTime=49.68s | TotalTime=454.06s | Method=feddenoise
[Round 013/100] Acc=19.070 | Pure=71.379 | RoundTime=50.79s | TotalTime=504.85s | Method=feddenoise
[Round 014/100] Acc=20.100 | Pure=71.440 | RoundTime=49.79s | TotalTime=554.64s | Method=feddenoise
[Round 015/100] Acc=19.210 | Pure=71.256 | RoundTime=50.47s | TotalTime=605.11s | Method=feddenoise
[Round 016/100] Acc=19.490 | Pure=71.372 | RoundTime=51.79s | TotalTime=656.90s | Method=feddenoise
[Round 017/100] Acc=21.320 | Pure=71.807 | RoundTime=51.62s | TotalTime=708.53s | Method=feddenoise
[Round 018/100] Acc=20.270 | Pure=71.143 | RoundTime=51.74s | TotalTime=760.27s | Method=feddenoise
