[Launch] model=fedavg | dataset=fl_mnist | clients=10 | rounds=100 | local_epoch=1 | batch_size=64 | noise_mode=uniform | noise_value=0.3
mean: 6000.0
std: 0.0
Data statistics: {0: {0: 634, 1: 221, 2: 649, 3: 1494, 4: 344, 5: 938, 6: 235, 7: 469, 8: 837, 9: 179}, 1: {0: 723, 1: 860, 2: 2069, 3: 1136, 4: 210, 5: 197, 6: 202, 7: 187, 8: 213, 9: 203}, 2: {0: 684, 1: 826, 2: 628, 3: 422, 4: 855, 5: 232, 6: 544, 7: 1042, 8: 563, 9: 204}, 3: {0: 409, 1: 841, 2: 333, 3: 903, 4: 841, 5: 740, 6: 1063, 7: 479, 8: 183, 9: 208}, 4: {0: 412, 1: 429, 2: 827, 3: 657, 4: 290, 5: 759, 6: 258, 7: 247, 8: 1632, 9: 489}, 5: {0: 302, 1: 854, 2: 310, 3: 390, 4: 391, 5: 304, 6: 1135, 7: 712, 8: 701, 9: 901}, 6: {0: 1049, 1: 253, 2: 405, 3: 376, 4: 1561, 5: 350, 6: 348, 7: 1131, 8: 340, 9: 187}, 7: {0: 564, 1: 1230, 2: 307, 3: 203, 4: 415, 5: 535, 6: 923, 7: 1396, 8: 224, 9: 203}, 8: {0: 381, 1: 203, 2: 235, 3: 229, 4: 626, 5: 1110, 6: 667, 7: 207, 8: 505, 9: 1837}, 9: {0: 768, 1: 766, 2: 266, 3: 259, 4: 340, 5: 412, 6: 538, 7: 226, 8: 785, 9: 1640}}
========================================================================================================================
Training started at: 2026-04-08 13:38:15
Result directory: results/fl_mnist/fedavg/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric
Result txt file : results/fl_mnist/fedavg/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric/fedavg_fl_mnist_20260408-133815-102965_pid4110237.txt
Result log file : results/fl_mnist/fedavg/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric/fedavg_fl_mnist_20260408-133815-102965_pid4110237.log
------------------------------------------------------------------------------------------------------------------------
Model: fedavg
Dataset: fl_mnist
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 100
Local epoch: 1
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.8
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
========================================================================================================================
[Round 001/100] Phase=standard | Stage=warmup | Acc=11.350 | RoundTime=48.16s | TotalTime=48.18s | Method=fedavg
[Round 002/100] Phase=standard | Stage=warmup | Acc=66.850 | RoundTime=46.43s | TotalTime=94.62s | Method=fedavg
[Round 003/100] Phase=standard | Stage=warmup | Acc=93.980 | RoundTime=46.77s | TotalTime=141.40s | Method=fedavg
[Round 004/100] Phase=standard | Stage=warmup | Acc=96.830 | RoundTime=45.97s | TotalTime=187.39s | Method=fedavg
[Round 005/100] Phase=standard | Stage=warmup | Acc=97.390 | RoundTime=44.90s | TotalTime=232.30s | Method=fedavg
[Round 006/100] Phase=standard | Stage=warmup | Acc=97.910 | RoundTime=44.52s | TotalTime=276.83s | Method=fedavg
[Round 007/100] Phase=standard | Stage=warmup | Acc=98.200 | RoundTime=47.15s | TotalTime=323.99s | Method=fedavg
[Round 008/100] Phase=standard | Stage=warmup | Acc=98.480 | RoundTime=44.39s | TotalTime=368.39s | Method=fedavg
[Round 009/100] Phase=standard | Stage=warmup | Acc=98.240 | RoundTime=44.11s | TotalTime=412.50s | Method=fedavg
[Round 010/100] Phase=standard | Stage=warmup | Acc=98.600 | RoundTime=46.31s | TotalTime=458.82s | Method=fedavg
[Round 011/100] Phase=standard | Stage=warmup | Acc=98.730 | RoundTime=46.19s | TotalTime=505.02s | Method=fedavg
[Round 012/100] Phase=standard | Stage=warmup | Acc=98.880 | RoundTime=44.89s | TotalTime=549.91s | Method=fedavg
[Round 013/100] Phase=standard | Stage=warmup | Acc=98.750 | RoundTime=43.09s | TotalTime=593.01s | Method=fedavg
[Round 014/100] Phase=standard | Stage=warmup | Acc=98.900 | RoundTime=44.38s | TotalTime=637.40s | Method=fedavg
[Round 015/100] Phase=standard | Stage=warmup | Acc=98.940 | RoundTime=46.24s | TotalTime=683.64s | Method=fedavg
[Round 016/100] Phase=standard | Stage=warmup | Acc=98.990 | RoundTime=45.58s | TotalTime=729.23s | Method=fedavg
[Round 017/100] Phase=standard | Stage=warmup | Acc=99.090 | RoundTime=44.26s | TotalTime=773.61s | Method=fedavg
[Round 018/100] Phase=standard | Stage=warmup | Acc=99.020 | RoundTime=44.99s | TotalTime=818.60s | Method=fedavg
[Round 019/100] Phase=standard | Stage=warmup | Acc=99.030 | RoundTime=44.34s | TotalTime=862.95s | Method=fedavg
[Round 020/100] Phase=standard | Stage=warmup | Acc=99.040 | RoundTime=44.92s | TotalTime=907.90s | Method=fedavg
[Round 021/100] Phase=standard | Stage=warmup | Acc=99.150 | RoundTime=45.26s | TotalTime=953.17s | Method=fedavg
