========================================================================================================================
Training started at: 2026-04-08 18:46:09
Result directory: results/fl_cifar100/fedgloss/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric_rho-0.05_beta-1.0_slr-1.0
Result txt file : results/fl_cifar100/fedgloss/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric_rho-0.05_beta-1.0_slr-1.0/fedgloss_fl_cifar100_20260408-184609-432804_pid1626863.txt
Result log file : results/fl_cifar100/fedgloss/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric_rho-0.05_beta-1.0_slr-1.0/fedgloss_fl_cifar100_20260408-184609-432804_pid1626863.log
------------------------------------------------------------------------------------------------------------------------
Model: fedgloss
Dataset: fl_cifar100
Structure: homogeneity
Participants: 10
Online ratio: 1.0
Communication epochs: 100
Local epoch: 1
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.8
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Averaging: weight
Seed: 0
FedGLoSS rho: 0.05
FedGLoSS beta: 1.0
FedGLoSS server lr: 1.0
========================================================================================================================
[Round 001/100] Phase=standard | Stage=warmup | Acc=1.000 | RoundTime=40.43s | TotalTime=40.44s | Method=fedgloss
[Round 030/100] Phase=standard | Stage=warmup | Acc=30.050 | RoundTime=38.84s | TotalTime=1171.94s | Method=fedgloss
[Round 031/100] Phase=standard | Stage=warmup | Acc=31.190 | RoundTime=38.73s | TotalTime=1210.67s | Method=fedgloss
[Round 032/100] Phase=standard | Stage=warmup | Acc=31.470 | RoundTime=38.75s | TotalTime=1249.43s | Method=fedgloss
[Round 033/100] Phase=standard | Stage=warmup | Acc=32.530 | RoundTime=38.26s | TotalTime=1287.70s | Method=fedgloss
[Round 034/100] Phase=standard | Stage=warmup | Acc=32.980 | RoundTime=34.05s | TotalTime=1321.76s | Method=fedgloss
[Round 035/100] Phase=standard | Stage=warmup | Acc=33.160 | RoundTime=38.71s | TotalTime=1360.48s | Method=fedgloss
[Round 036/100] Phase=standard | Stage=warmup | Acc=33.800 | RoundTime=38.97s | TotalTime=1399.45s | Method=fedgloss
[Round 037/100] Phase=standard | Stage=warmup | Acc=33.880 | RoundTime=39.12s | TotalTime=1438.59s | Method=fedgloss
[Round 038/100] Phase=standard | Stage=warmup | Acc=35.320 | RoundTime=38.29s | TotalTime=1476.89s | Method=fedgloss
[Round 039/100] Phase=standard | Stage=warmup | Acc=35.370 | RoundTime=40.19s | TotalTime=1517.09s | Method=fedgloss
[Round 040/100] Phase=standard | Stage=warmup | Acc=35.220 | RoundTime=38.59s | TotalTime=1555.69s | Method=fedgloss
[Round 041/100] Phase=standard | Stage=warmup | Acc=35.890 | RoundTime=38.12s | TotalTime=1593.81s | Method=fedgloss
[Round 042/100] Phase=standard | Stage=warmup | Acc=36.630 | RoundTime=40.26s | TotalTime=1634.08s | Method=fedgloss
[Round 043/100] Phase=standard | Stage=warmup | Acc=37.100 | RoundTime=39.69s | TotalTime=1673.77s | Method=fedgloss
[Round 044/100] Phase=standard | Stage=warmup | Acc=37.700 | RoundTime=38.58s | TotalTime=1712.36s | Method=fedgloss
[Round 045/100] Phase=standard | Stage=warmup | Acc=38.070 | RoundTime=39.32s | TotalTime=1751.68s | Method=fedgloss
[Round 046/100] Phase=standard | Stage=warmup | Acc=38.150 | RoundTime=39.01s | TotalTime=1790.70s | Method=fedgloss
[Round 047/100] Phase=standard | Stage=warmup | Acc=38.940 | RoundTime=39.01s | TotalTime=1829.73s | Method=fedgloss
[Round 048/100] Phase=standard | Stage=warmup | Acc=39.510 | RoundTime=38.76s | TotalTime=1868.49s | Method=fedgloss
[Round 049/100] Phase=standard | Stage=warmup | Acc=39.620 | RoundTime=38.81s | TotalTime=1907.31s | Method=fedgloss
[Round 050/100] Phase=standard | Stage=warmup | Acc=40.520 | RoundTime=39.17s | TotalTime=1946.48s | Method=fedgloss
[Round 051/100] Phase=standard | Stage=warmup | Acc=41.080 | RoundTime=39.32s | TotalTime=1985.82s | Method=fedgloss
[Round 052/100] Phase=standard | Stage=warmup | Acc=41.210 | RoundTime=39.00s | TotalTime=2024.83s | Method=fedgloss
[Round 053/100] Phase=standard | Stage=warmup | Acc=41.750 | RoundTime=39.46s | TotalTime=2064.30s | Method=fedgloss
[Round 054/100] Phase=standard | Stage=warmup | Acc=42.740 | RoundTime=39.55s | TotalTime=2103.85s | Method=fedgloss
[Round 055/100] Phase=standard | Stage=warmup | Acc=42.360 | RoundTime=39.67s | TotalTime=2143.53s | Method=fedgloss
[Round 056/100] Phase=standard | Stage=warmup | Acc=42.910 | RoundTime=40.32s | TotalTime=2183.86s | Method=fedgloss
[Round 057/100] Phase=standard | Stage=warmup | Acc=43.650 | RoundTime=39.35s | TotalTime=2223.23s | Method=fedgloss
[Round 058/100] Phase=standard | Stage=warmup | Acc=43.200 | RoundTime=39.46s | TotalTime=2262.69s | Method=fedgloss
[Round 059/100] Phase=standard | Stage=warmup | Acc=44.280 | RoundTime=39.15s | TotalTime=2301.85s | Method=fedgloss
[Round 060/100] Phase=standard | Stage=warmup | Acc=44.320 | RoundTime=39.11s | TotalTime=2340.96s | Method=fedgloss
[Round 061/100] Phase=standard | Stage=warmup | Acc=44.630 | RoundTime=39.40s | TotalTime=2380.38s | Method=fedgloss
[Round 062/100] Phase=standard | Stage=warmup | Acc=44.930 | RoundTime=39.16s | TotalTime=2419.54s | Method=fedgloss
[Round 063/100] Phase=standard | Stage=warmup | Acc=45.710 | RoundTime=38.72s | TotalTime=2458.27s | Method=fedgloss
[Round 064/100] Phase=standard | Stage=warmup | Acc=46.120 | RoundTime=40.45s | TotalTime=2498.72s | Method=fedgloss
[Round 065/100] Phase=standard | Stage=warmup | Acc=46.030 | RoundTime=38.88s | TotalTime=2537.61s | Method=fedgloss
[Round 066/100] Phase=standard | Stage=warmup | Acc=46.390 | RoundTime=40.20s | TotalTime=2577.82s | Method=fedgloss
[Round 067/100] Phase=standard | Stage=warmup | Acc=47.060 | RoundTime=38.47s | TotalTime=2616.30s | Method=fedgloss
[Round 068/100] Phase=standard | Stage=warmup | Acc=47.380 | RoundTime=40.83s | TotalTime=2657.13s | Method=fedgloss
[Round 069/100] Phase=standard | Stage=warmup | Acc=48.290 | RoundTime=38.70s | TotalTime=2695.84s | Method=fedgloss
[Round 070/100] Phase=standard | Stage=warmup | Acc=48.620 | RoundTime=39.24s | TotalTime=2735.09s | Method=fedgloss
[Round 071/100] Phase=standard | Stage=warmup | Acc=48.480 | RoundTime=39.12s | TotalTime=2774.22s | Method=fedgloss
[Round 072/100] Phase=standard | Stage=warmup | Acc=48.690 | RoundTime=39.99s | TotalTime=2814.22s | Method=fedgloss
[Round 073/100] Phase=standard | Stage=warmup | Acc=48.970 | RoundTime=39.67s | TotalTime=2853.89s | Method=fedgloss
[Round 074/100] Phase=standard | Stage=warmup | Acc=49.100 | RoundTime=39.51s | TotalTime=2893.42s | Method=fedgloss
[Round 075/100] Phase=standard | Stage=warmup | Acc=49.200 | RoundTime=39.18s | TotalTime=2932.61s | Method=fedgloss
[Round 076/100] Phase=standard | Stage=warmup | Acc=49.300 | RoundTime=38.75s | TotalTime=2971.37s | Method=fedgloss
[Round 077/100] Phase=standard | Stage=warmup | Acc=49.480 | RoundTime=39.51s | TotalTime=3010.89s | Method=fedgloss
[Round 078/100] Phase=standard | Stage=warmup | Acc=49.990 | RoundTime=39.47s | TotalTime=3050.36s | Method=fedgloss
[Round 079/100] Phase=standard | Stage=warmup | Acc=50.660 | RoundTime=34.56s | TotalTime=3084.94s | Method=fedgloss
[Round 080/100] Phase=standard | Stage=warmup | Acc=50.510 | RoundTime=38.92s | TotalTime=3123.86s | Method=fedgloss
[Round 081/100] Phase=standard | Stage=warmup | Acc=50.090 | RoundTime=38.89s | TotalTime=3162.76s | Method=fedgloss
[Round 082/100] Phase=standard | Stage=warmup | Acc=50.860 | RoundTime=38.97s | TotalTime=3201.73s | Method=fedgloss
[Round 083/100] Phase=standard | Stage=warmup | Acc=50.890 | RoundTime=39.46s | TotalTime=3241.21s | Method=fedgloss
[Round 084/100] Phase=standard | Stage=warmup | Acc=50.610 | RoundTime=39.93s | TotalTime=3281.15s | Method=fedgloss
[Round 085/100] Phase=standard | Stage=warmup | Acc=51.510 | RoundTime=39.50s | TotalTime=3320.67s | Method=fedgloss
[Round 086/100] Phase=standard | Stage=warmup | Acc=51.410 | RoundTime=39.52s | TotalTime=3360.19s | Method=fedgloss
[Round 087/100] Phase=standard | Stage=warmup | Acc=51.990 | RoundTime=39.32s | TotalTime=3399.53s | Method=fedgloss
[Round 088/100] Phase=standard | Stage=warmup | Acc=51.620 | RoundTime=39.77s | TotalTime=3439.30s | Method=fedgloss
[Round 089/100] Phase=standard | Stage=warmup | Acc=51.850 | RoundTime=39.64s | TotalTime=3478.96s | Method=fedgloss
[Round 090/100] Phase=standard | Stage=warmup | Acc=52.310 | RoundTime=39.72s | TotalTime=3518.73s | Method=fedgloss
[Round 091/100] Phase=standard | Stage=warmup | Acc=52.120 | RoundTime=38.86s | TotalTime=3557.60s | Method=fedgloss
[Round 092/100] Phase=standard | Stage=warmup | Acc=52.400 | RoundTime=39.41s | TotalTime=3597.03s | Method=fedgloss
[Round 093/100] Phase=standard | Stage=warmup | Acc=52.810 | RoundTime=38.89s | TotalTime=3635.93s | Method=fedgloss
[Round 094/100] Phase=standard | Stage=warmup | Acc=53.050 | RoundTime=40.59s | TotalTime=3676.52s | Method=fedgloss
[Round 095/100] Phase=standard | Stage=warmup | Acc=52.380 | RoundTime=39.65s | TotalTime=3716.18s | Method=fedgloss
[Round 096/100] Phase=standard | Stage=warmup | Acc=53.100 | RoundTime=39.73s | TotalTime=3755.92s | Method=fedgloss
[Round 097/100] Phase=standard | Stage=warmup | Acc=53.010 | RoundTime=39.33s | TotalTime=3795.26s | Method=fedgloss
[Round 098/100] Phase=standard | Stage=warmup | Acc=53.360 | RoundTime=39.71s | TotalTime=3834.97s | Method=fedgloss
[Round 099/100] Phase=standard | Stage=warmup | Acc=53.600 | RoundTime=38.90s | TotalTime=3873.88s | Method=fedgloss
[Round 100/100] Phase=standard | Stage=warmup | Acc=53.560 | RoundTime=39.47s | TotalTime=3913.36s | Method=fedgloss
========================================================================================================================
Training finished at: 2026-04-08 19:51:23
Total elapsed time: 3913.37s
Final Acc: 53.560
Best Acc : 53.600
========================================================================================================================
