epoch	acc	pure	round_time_sec	total_time_sec
0	1.0	69.998	48.0156	48.0158
1	1.36	69.971	47.7922	95.8083
2	3.1	70.023	47.6908	143.4993
3	5.1	69.958	47.6712	191.1707
4	7.9	70.015	46.3680	237.5389
5	9.35	69.969	48.1562	285.6954
6	9.96	70.063	47.0750	332.7707
7	10.87	69.94	47.5973	380.3683
8	12.26	70.037	46.3851	426.7537
9	13.08	69.977	47.3798	474.1337
10	10.76	81.397	59.1926	533.3266
11	12.76	81.927	58.2504	591.5772
12	13.8	80.923	58.3345	649.9122
13	15.09	80.615	59.5652	709.4776
14	15.75	80.252	56.6064	766.0843
15	15.21	82.081	57.7025	823.7883
16	15.37	81.577	59.3151	883.1037
17	16.74	79.923	59.0897	942.1937
18	16.65	80.167	60.8216	1003.0156
19	17.05	81.949	59.6097	1062.6256
20	18.37	85.226	58.0463	1120.6722
21	19.09	85.786	58.5761	1179.2487
22	18.89	84.585	60.0266	1239.2756
23	19.38	85.12	59.9910	1299.2670
24	19.54	85.91	61.3045	1360.5718
25	20.98	84.171	59.5704	1420.1425
26	20.6	85.107	59.2124	1479.3553
27	20.15	84.581	58.1442	1537.4998
28	21.59	85.624	57.8594	1595.3595
29	21.66	85.162	59.9621	1655.3220
30	21.45	88.538	58.6578	1713.9801
31	22.26	87.372	58.9691	1772.9495
32	22.49	87.543	61.1670	1834.1169
33	22.72	86.491	60.0800	1894.1973
34	23.82	87.573	57.0392	1951.2369
35	22.63	87.53	59.3534	2010.5906
36	23.73	87.632	59.3498	2069.9406
37	22.98	87.752	59.0039	2128.9448
38	23.96	87.983	61.3045	2190.2496
39	24.6	87.91	57.3854	2247.6354
40	24.86	89.5	59.2461	2306.8818
41	24.98	89.556	58.7790	2365.6611
42	24.86	89.167	58.9943	2424.6558
43	25.12	89.953	59.6369	2484.2929
44	25.71	89.752	60.5184	2544.8116
45	26.46	88.919	57.9990	2602.8109
46	26.79	89.056	59.7170	2662.5282
47	26.84	89.342	56.6055	2719.1339
48	27.1	89.897	60.2019	2779.3360
49	27.08	90.038	58.7313	2838.0679
50	26.9	90.064	57.8151	2895.8833
51	27.22	88.333	58.8605	2954.7441
52	26.94	90.59	60.1050	3014.8494
53	27.47	90.115	59.4973	3074.3469
54	27.96	89.444	56.8909	3131.2382
55	27.32	90.573	60.5223	3191.7608
56	27.98	89.017	59.2191	3250.9802
57	27.74	90.098	58.5825	3309.5629
58	27.94	89.718	59.3331	3368.8963
59	28.24	89.568	59.3725	3428.2691
60	28.24	90.333	58.3689	3486.6383
61	29.01	91.316	56.3080	3542.9466
62	28.74	90.675	57.0900	3600.0368
63	29.29	91.162	56.8745	3656.9116
64	29.22	91.051	59.9277	3716.8396
65	29.17	91.987	58.8160	3775.6559
66	29.32	90.791	55.3218	3830.9780
67	29.85	90.641	58.3725	3889.3508
68	29.88	91.662	61.5299	3950.8810
69	30.15	90.906	60.8373	4011.7186
70	29.25	91.295	56.5558	4068.2747
71	28.86	91.491	58.2408	4126.5157
72	29.39	91.893	59.4351	4185.9510
73	30.02	90.675	57.5652	4243.5165
74	29.64	91.611	58.3720	4301.8888
75	30.22	90.098	57.2307	4359.1197
76	30.05	91.295	56.5490	4415.6690
77	29.89	90.838	61.2138	4476.8830
78	30.8	90.97	57.8143	4534.6976
79	31.52	90.603	59.0503	4593.7482
80	31.49	91.85	55.8369	4649.5854
81	31.13	92.103	57.8037	4707.3893
82	32.01	92.265	59.5265	4766.9161
83	31.79	92.021	60.7466	4827.6630
84	31.66	91.551	55.3245	4882.9878
85	31.63	91.662	60.0879	4943.0760
86	32.41	91.316	59.0294	5002.1057
87	32.18	91.496	59.5347	5061.6406
88	32.24	91.577	58.3001	5119.9411
89	32.78	91.692	62.4349	5182.3764
90	32.85	91.209	58.3243	5240.7010
91	32.16	90.902	59.7726	5300.4739
92	31.97	92.09	56.1807	5356.6549
93	33.38	92.509	60.4409	5417.0962
94	32.44	91.59	59.2165	5476.3129
95	33.03	91.671	58.9700	5535.2833
96	32.81	91.081	60.7753	5596.0589
97	33.81	91.402	58.0401	5654.0992
98	33.13	92.004	59.8932	5713.9927
99	33.5	92.017	56.8176	5770.8106
