====================================================================================================
Training started at: 2026-03-27 04:08:40
Result directory: results/fl_mnist/feddenoise/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric_st-random_dr-0.3
Result txt file : results/fl_mnist/feddenoise/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric_st-random_dr-0.3/feddenoise_fl_mnist_20260327-040840-708878_pid2653207.txt
Result log file : results/fl_mnist/feddenoise/pm-dir_a-0.8_nm-uni_nr-0.3_nt-symmetric_st-random_dr-0.3/feddenoise_fl_mnist_20260327-040840-708878_pid2653207.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_mnist
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.01
Partition mode: dirichlet
Dirichlet alpha: 0.8
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.3
Denoise strategy: random
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=19.140 | Pure=70.068 | RoundTime=29.73s | TotalTime=29.73s | Method=feddenoise
[Round 002/100] Acc=57.220 | Pure=70.104 | RoundTime=28.40s | TotalTime=58.13s | Method=feddenoise
[Round 003/100] Acc=92.680 | Pure=69.987 | RoundTime=30.55s | TotalTime=88.68s | Method=feddenoise
[Round 004/100] Acc=91.720 | Pure=70.062 | RoundTime=28.25s | TotalTime=116.93s | Method=feddenoise
[Round 005/100] Acc=93.440 | Pure=69.948 | RoundTime=31.15s | TotalTime=148.08s | Method=feddenoise
[Round 006/100] Acc=95.370 | Pure=70.057 | RoundTime=26.48s | TotalTime=174.56s | Method=feddenoise
[Round 007/100] Acc=96.050 | Pure=70.120 | RoundTime=29.91s | TotalTime=204.47s | Method=feddenoise
[Round 008/100] Acc=95.500 | Pure=70.036 | RoundTime=28.92s | TotalTime=233.39s | Method=feddenoise
[Round 009/100] Acc=91.990 | Pure=70.005 | RoundTime=26.43s | TotalTime=259.82s | Method=feddenoise
[Round 010/100] Acc=96.410 | Pure=69.956 | RoundTime=30.42s | TotalTime=290.25s | Method=feddenoise
[Round 011/100] Acc=97.270 | Pure=94.065 | RoundTime=41.72s | TotalTime=331.96s | Method=feddenoise
[Round 012/100] Acc=97.630 | Pure=94.540 | RoundTime=38.52s | TotalTime=370.48s | Method=feddenoise
