====================================================================================================
Training started at: 2026-03-27 02:10:19
Result directory: results/fl_cifar100/feddenoise/pm-dir_a-0.1_nm-uni_nr-0.3_nt-symmetric_st-random_dr-0.3
Result txt file : results/fl_cifar100/feddenoise/pm-dir_a-0.1_nm-uni_nr-0.3_nt-symmetric_st-random_dr-0.3/feddenoise_fl_cifar100_20260327-021019-505939_pid4000721.txt
Result log file : results/fl_cifar100/feddenoise/pm-dir_a-0.1_nm-uni_nr-0.3_nt-symmetric_st-random_dr-0.3/feddenoise_fl_cifar100_20260327-021019-505939_pid4000721.log
----------------------------------------------------------------------------------------------------
Model: feddenoise
Dataset: fl_cifar100
Structure: homogeneity
Participants: 100
Online ratio: 0.1
Communication epochs: 100
Local epoch: 10
Local batch size: 64
Local lr: 0.1
Partition mode: dirichlet
Dirichlet alpha: 0.1
Noise mode: uniform
Noise rate: 0.3
Noise type: symmetric
Noise max: 0.3
Denoise score alpha: 0.5
Drop rate: 0.3
Denoise strategy: random
FedProx mu: 0.01
FedRDN std: 0.01
FedCDA history size: NA
FedGLoSS beta: 0.01
Averaging: weight
Seed: 0
====================================================================================================
[Round 001/100] Acc=1.000 | Pure=70.008 | RoundTime=25.96s | TotalTime=25.96s | Method=feddenoise
[Round 002/100] Acc=1.000 | Pure=69.989 | RoundTime=25.17s | TotalTime=51.13s | Method=feddenoise
[Round 003/100] Acc=2.670 | Pure=70.002 | RoundTime=25.80s | TotalTime=76.93s | Method=feddenoise
[Round 004/100] Acc=4.910 | Pure=69.988 | RoundTime=26.02s | TotalTime=102.95s | Method=feddenoise
[Round 005/100] Acc=6.080 | Pure=70.000 | RoundTime=25.51s | TotalTime=128.46s | Method=feddenoise
[Round 006/100] Acc=7.730 | Pure=69.987 | RoundTime=27.97s | TotalTime=156.42s | Method=feddenoise
[Round 007/100] Acc=8.410 | Pure=70.004 | RoundTime=25.26s | TotalTime=181.68s | Method=feddenoise
[Round 008/100] Acc=10.110 | Pure=69.994 | RoundTime=24.98s | TotalTime=206.66s | Method=feddenoise
[Round 009/100] Acc=9.810 | Pure=70.027 | RoundTime=26.15s | TotalTime=232.81s | Method=feddenoise
[Round 010/100] Acc=9.080 | Pure=70.006 | RoundTime=25.19s | TotalTime=258.00s | Method=feddenoise
[Round 011/100] Acc=10.110 | Pure=75.246 | RoundTime=34.41s | TotalTime=292.41s | Method=feddenoise
[Round 012/100] Acc=11.070 | Pure=75.717 | RoundTime=35.42s | TotalTime=327.83s | Method=feddenoise
[Round 013/100] Acc=11.770 | Pure=75.193 | RoundTime=34.88s | TotalTime=362.71s | Method=feddenoise
[Round 014/100] Acc=12.580 | Pure=74.446 | RoundTime=34.71s | TotalTime=397.42s | Method=feddenoise
