epoch	acc	pure	round_time_sec	total_time_sec
0	10.0	None	34.5504	34.5506
1	25.52	None	31.1671	65.7179
2	36.95	None	33.6087	99.3269
3	35.43	None	33.0208	132.3482
4	43.18	None	32.4216	164.7700
5	44.36	None	32.3968	197.1671
6	43.77	None	32.0578	229.2253
7	45.7	None	31.5334	260.7590
8	48.32	None	32.7962	293.5556
9	49.3	None	31.3938	324.9498
10	50.95	None	32.6654	357.6155
11	49.03	None	33.1834	390.7991
12	48.8	None	32.6983	423.4977
13	48.98	None	33.6152	457.1133
14	50.51	None	33.1186	490.2322
15	49.25	None	32.7364	522.9689
16	50.17	None	33.2407	556.2099
17	47.21	None	32.9469	589.1571
18	52.16	None	33.7136	622.8710
19	52.12	None	32.1132	654.9844
20	51.73	None	32.4155	687.4003
21	46.5	None	33.0387	720.4393
22	50.51	None	33.5004	753.9401
23	53.86	None	32.8791	786.8196
24	52.79	None	32.5467	819.3665
25	50.25	None	33.1565	852.5233
26	47.97	None	32.7240	885.2476
27	52.85	None	32.5944	917.8424
28	48.02	None	32.9349	950.7776
29	51.92	None	34.8582	985.6362
30	52.41	None	33.7448	1019.3813
31	51.83	None	32.5189	1051.9005
32	47.95	None	32.2614	1084.1622
33	52.24	None	32.5298	1116.6924
34	49.63	None	31.1352	1147.8279
35	54.82	None	31.2793	1179.1074
36	51.72	None	31.2776	1210.3853
37	50.06	None	31.2233	1241.6090
38	50.67	None	31.5351	1273.1444
39	50.69	None	30.9442	1304.0890
40	48.92	None	31.9627	1336.0520
41	54.29	None	33.3075	1369.3599
42	53.4	None	31.9675	1401.3277
43	51.73	None	32.3037	1433.6319
44	51.94	None	30.9064	1464.5387
45	55.26	None	31.8765	1496.4155
46	52.15	None	30.9075	1527.3233
47	54.41	None	31.1293	1558.4528
48	51.31	None	31.4710	1589.9240
49	49.68	None	31.4030	1621.3273
50	52.85	None	31.6404	1652.9681
51	54.61	None	31.5891	1684.5574
52	49.07	None	32.1964	1716.7541
53	53.23	None	32.5908	1749.3453
54	52.76	None	30.1757	1779.5212
55	53.4	None	31.3098	1810.8314
56	51.3	None	32.2247	1843.0564
57	49.79	None	32.1030	1875.1596
58	53.33	None	30.9639	1906.1238
59	49.22	None	31.0662	1937.1903
60	54.98	None	31.7885	1968.9792
61	50.0	None	32.0920	2001.0716
62	52.51	None	31.6605	2032.7324
63	49.4	None	31.2266	2063.9593
64	51.8	None	31.6326	2095.5922
65	52.0	None	31.6919	2127.2844
66	55.2	None	32.2202	2159.5049
67	50.68	None	32.0110	2191.5163
68	51.62	None	30.8741	2222.3906
69	52.53	None	32.4393	2254.8302
70	52.68	None	30.5205	2285.3510
71	53.67	None	31.2588	2316.6102
72	53.9	None	31.7667	2348.3772
73	53.95	None	31.4110	2379.7884
74	52.13	None	31.1488	2410.9375
75	51.83	None	32.1791	2443.1170
76	51.03	None	31.5056	2474.6230
77	50.63	None	30.0120	2504.6352
78	51.51	None	31.7665	2536.4020
79	53.3	None	30.8212	2567.2235
80	49.97	None	31.4023	2598.6262
81	52.54	None	31.4702	2630.0968
82	51.84	None	31.8125	2661.9096
83	52.98	None	31.9788	2693.8887
84	55.13	None	31.2242	2725.1133
85	50.9	None	30.5328	2755.6464
86	51.35	None	28.2537	2783.9005
87	52.07	None	29.3535	2813.2544
88	52.98	None	27.8118	2841.0665
89	54.22	None	29.3449	2870.4117
90	52.61	None	27.8218	2898.2338
91	50.44	None	28.0017	2926.2357
92	53.14	None	28.8127	2955.0487
93	51.67	None	28.6318	2983.6810
94	51.91	None	28.7972	3012.4785
95	54.28	None	27.9764	3040.4552
96	53.13	None	27.8912	3068.3468
97	51.9	None	28.0486	3096.3957
98	52.21	None	27.8483	3124.2442
99	52.57	None	28.0358	3152.2803
